Epoch	AverageTestEnv0Ret	StdTestEnv0Ret	MaxTestEnv0Ret	MinTestEnv0Ret	AverageEnv0Ret	StdEnv0Ret	MaxEnv0Ret	MinEnv0Ret	AverageTestEnv1Ret	StdTestEnv1Ret	MaxTestEnv1Ret	MinTestEnv1Ret	AverageEnv1Ret	StdEnv1Ret	MaxEnv1Ret	MinEnv1Ret	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	-660.0792	73.894325	-565.88635	-795.38885	-333.4423	17.961933	-314.8638	-356.5791	-365.61203	144.83432	-153.09122	-677.3372	-335.7057	26.804518	-310.5142	-380.15045	-2782.5972	99.878784	-2635.6282	-2891.0308	-4129.298	315.30032	-3704.1853	-4659.5366	1000.0	1000.0	3999	-21.329409	18.1069	16.209555	-78.80425	-21.311344	18.030148	11.46689	-73.71847	-3.563472	4.707801	13.824726	-15.558298	8.904229	16.376806	108.40652656555176
2	-412.17596	42.395428	-359.98138	-482.80234	-330.8459	35.22609	-285.79138	-384.643	-451.36923	159.46606	-166.33578	-688.0609	-267.16528	118.755775	-179.81049	-471.79947	-2682.2095	198.84697	-2485.673	-2926.5479	-3082.6736	183.18861	-2822.469	-3434.954	1000.0	1000.0	7999	-24.450703	22.583918	17.219538	-95.284706	-24.45298	22.452908	19.41806	-94.29603	1.164639	4.079579	16.214016	-15.560414	9.254164	31.625801	245.70343160629272
3	-207.1593	53.16121	-70.8889	-262.1619	-314.3028	94.27192	-158.72137	-405.4427	-335.7907	102.99745	-185.58717	-489.73996	-341.66095	158.02225	-183.98897	-582.7256	-2717.9229	475.6194	-2005.9261	-3244.1665	-1968.7933	190.11668	-1530.9841	-2177.6226	1000.0	1000.0	11999	-23.64755	22.339289	18.17234	-111.95093	-23.658062	22.232468	20.278337	-112.46355	-0.3019147	3.6886013	14.604576	-15.7835045	9.585014	30.670406	383.857488155365
4	328.16183	78.83733	517.2405	217.78351	42.16884	18.228298	58.933342	12.479699	-189.4964	38.83511	-122.16757	-258.85263	-199.32709	28.925528	-163.52025	-242.22975	-1365.7324	251.62923	-1065.1304	-1673.345	-712.928	126.44676	-463.35742	-905.5358	1000.0	1000.0	15999	-53.418163	41.64594	10.100157	-132.04576	-53.434414	41.58097	11.308089	-131.34917	-0.8567435	3.1269202	12.451313	-15.287338	25.247894	34.235733	522.4981262683868
5	286.14844	164.91399	543.8638	83.94172	286.38934	87.80806	392.0239	197.46034	-212.28181	76.88828	-88.689415	-375.13034	-134.03316	53.31426	-42.754265	-174.94429	-884.9981	205.81075	-691.19025	-1194.5022	-585.9945	149.57733	-258.8384	-774.74945	1000.0	1000.0	19999	-82.853294	63.350346	-5.323672	-139.30008	-82.86801	63.320377	-3.8284643	-141.75882	0.41624984	3.0164616	10.368253	-16.834349	40.092567	39.04123	660.477246761322
6	481.00082	136.70271	634.0808	255.1878	327.51553	45.740173	379.05188	263.768	-130.78181	63.351555	-57.875965	-229.10602	-154.98663	34.812885	-114.83519	-210.73532	-705.965	108.073265	-560.7907	-837.5152	-377.0041	88.11131	-216.1659	-513.1368	1000.0	1000.0	23999	-98.64271	75.05749	-10.379979	-152.55762	-98.65158	75.03705	-9.217144	-153.05235	0.79129696	2.9993222	10.712658	-17.149529	48.173805	34.664993	827.4080691337585
7	515.4943	82.47281	709.05066	380.86102	397.29517	16.297232	419.76883	378.6897	-66.00633	45.154686	33.195103	-122.89327	-70.75296	33.760517	-30.149837	-123.73489	-476.86115	181.09262	-309.67517	-779.8078	-287.1632	123.2839	12.695501	-435.19083	1000.0	1000.0	27999	-108.47976	81.771225	-13.969042	-156.87146	-108.48668	81.75694	-12.329153	-160.4508	0.8963557	2.9543893	11.064841	-17.263893	53.246696	31.05648	996.3019545078278
8	661.73413	47.198208	783.7452	616.1382	413.68835	63.554974	457.20682	303.86777	9.356908	36.29224	77.44968	-57.3366	-66.57232	32.72978	-17.104692	-108.09705	-613.1963	146.03111	-419.92685	-831.33203	-31.718115	77.34636	111.96253	-171.06277	1000.0	1000.0	31999	-115.24773	86.05044	-14.403135	-159.20268	-115.25063	86.03732	-15.284456	-159.42522	0.9592679	2.9279761	11.04815	-14.245008	56.773933	29.374844	1165.0319900512695
9	638.8728	64.795654	723.0737	524.95703	427.38947	69.17838	506.45163	329.23065	42.18209	31.743113	116.7348	-1.2303603	-69.96031	38.620106	-24.058647	-113.63009	-565.15985	108.873116	-387.6767	-671.4135	65.49403	67.53974	222.71909	-31.941511	1000.0	1000.0	35999	-121.13134	89.79991	-17.001232	-159.61183	-121.13518	89.79019	-16.53311	-159.70169	0.9555488	2.9038846	10.815863	-13.991766	59.82447	28.855192	1334.544546842575
10	577.41077	47.191803	648.64276	505.84088	437.60974	27.094595	474.98984	408.3927	-35.912937	29.165512	33.0522	-70.71789	-12.465456	59.616238	86.63788	-72.46782	-398.9024	139.66057	-193.08714	-583.2101	-164.39072	67.50681	-34.52092	-274.3172	1000.0	1000.0	39999	-123.42497	90.87003	-21.46821	-158.6985	-123.42748	90.8607	-22.178787	-158.81685	0.97816193	2.9013367	11.370572	-15.155387	61.01446	27.158772	1503.1001999378204
