Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
25	397.17163	391.18118	1197.689	32.29606	1583.7223	479.62277	1914.0342	349.9478	572.0	922.9	99999	67.33748	10.827585	105.33764	-31.756693	67.33775	10.828978	103.95552	-37.23718	-2.9529276	2.1694448	29.872297	-16.24095	-67.989815	6.783349	5275.819387435913
26	373.8918	338.35385	1217.2091	79.441864	997.0054	615.0198	1961.3223	67.10355	593.25	750.7	103999	69.18913	11.322433	109.98788	-44.204853	69.189026	11.322314	108.10821	-42.114292	-2.9408965	2.2130733	32.491795	-15.244846	-69.84514	7.242809	5492.103650331497
27	655.2491	377.1543	1297.5211	84.01246	1534.6909	403.5185	1952.699	943.45074	700.3333	959.8	107999	71.023	11.697753	109.466125	-43.16868	71.02333	11.698886	110.18104	-33.705925	-2.8781497	2.2329645	34.268234	-16.213745	-71.66402	7.3235617	5711.349212169647
28	562.24365	478.0509	1327.1407	71.51321	1688.4633	552.03467	2142.2656	620.22046	633.6	827.7	111999	72.94177	12.27846	111.38505	-40.62609	72.942	12.279727	115.00052	-37.477287	-2.8581862	2.2591033	35.19875	-14.33923	-73.57745	7.5623693	5920.273452281952
29	297.66553	170.95982	578.27826	176.4531	1317.3918	678.36554	1992.4049	152.65602	635.8571	758.1	115999	74.46312	12.733663	114.879295	-40.487804	74.46337	12.731164	113.28635	-37.041965	-2.812321	2.2744155	57.610855	-15.220867	-75.09785	7.747511	6123.997888803482
30	538.9012	277.78003	920.1226	31.52063	1871.4954	352.93552	2161.4346	1017.0877	588.7143	1000.0	119999	76.03571	13.258539	116.03801	-55.024597	76.0358	13.261084	118.597435	-41.084324	-2.7961228	2.3067465	37.013016	-16.369751	-76.66266	8.229567	6332.943589448929
31	601.605	384.28766	1273.184	164.18396	1415.2592	591.6055	2040.6797	186.6629	664.6	801.6	123999	77.53195	13.9084425	118.33235	-35.834396	77.53223	13.906429	121.84485	-33.823303	-2.747168	2.357668	46.418297	-15.384173	-78.150604	8.343366	6551.255722999573
32	444.10522	189.8726	787.2552	230.19994	1828.7096	350.86496	2058.9246	815.9663	773.8333	927.5	127999	78.84741	14.406804	119.3874	-47.441254	78.84769	14.406216	120.66714	-37.692802	-2.7395914	2.3600233	41.11715	-16.550243	-79.476006	8.250032	6785.537418603897
33	289.27835	117.27542	516.2932	151.44272	1827.3469	755.465	2474.7434	478.4613	710.3333	851.1	131999	80.01894	14.883458	122.64094	-86.83742	80.01932	14.88549	123.89643	-61.580708	-2.7248547	2.383791	48.658623	-14.786258	-80.64641	8.953576	7019.045773029327
34	1032.3579	420.9509	1478.572	484.3403	1684.677	411.7308	2187.4036	1019.2557	1000.0	1000.0	135999	81.02036	15.426916	125.146835	-80.04545	81.020294	15.426913	125.678604	-47.25151	-2.7434587	2.3708792	35.038815	-15.716091	-81.63574	8.738721	7249.22801566124
35	475.33023	313.46484	1129.1959	221.16112	1763.7682	706.54675	2479.637	75.56924	539.8333	848.7	139999	82.17473	16.334291	127.696175	-54.90122	82.17509	16.332872	128.31291	-33.28809	-2.6717012	2.420416	49.111202	-18.95836	-82.782936	9.149062	7473.268392801285
36	1105.5916	398.33655	1730.8915	674.37354	785.99255	577.3084	1898.7296	69.89089	1000.0	633.0	143999	83.52341	17.080738	131.07338	-61.607758	83.523865	17.079458	129.60603	-39.29363	-2.6263263	2.4447668	35.910484	-14.238762	-84.12997	9.260005	7697.458964109421
37	594.6602	341.31952	1162.6709	242.11551	1476.7229	441.5252	2033.9028	850.7881	849.2	884.1	147999	84.51635	17.712606	132.2178	-51.677757	84.51651	17.713093	132.58136	-60.688423	-2.6212435	2.456246	39.623596	-14.24265	-85.11859	9.395679	7922.254387617111
38	933.61884	537.37823	1604.9115	190.27339	1183.236	319.87	1704.2052	678.03906	1000.0	935.5	151999	85.72353	18.56519	133.13281	-59.35854	85.72414	18.565762	132.7111	-51.504627	-2.5838141	2.4836874	42.940716	-14.151825	-86.332726	9.6352	8137.141601800919
39	484.72617	282.64645	1020.5001	244.98367	1595.0128	543.11475	2348.723	750.37476	833.6	888.6	155999	86.7377	19.32171	136.04756	-49.19118	86.73739	19.321602	135.17146	-41.25144	-2.556295	2.526275	43.945503	-15.743843	-87.33412	9.626246	8351.088521957397
40	808.7016	553.1527	1807.0801	167.44542	947.0123	626.49536	1861.7319	10.999301	714.0	651.0	159999	87.72985	20.072407	137.70894	-49.545486	87.73038	20.07194	139.23021	-35.78637	-2.5331743	2.5334318	35.881824	-14.935257	-88.32998	9.978639	8559.669673204422
41	614.2941	550.5097	1698.5693	226.7695	1364.2233	601.65356	2455.9246	130.17047	817.0	723.4	163999	88.75297	20.676285	137.65054	-51.37699	88.75316	20.67278	141.07771	-36.82823	-2.525859	2.5373538	41.577415	-14.24931	-89.34681	10.218957	8770.226589679718
42	827.1234	314.28812	1204.1818	298.90097	1578.5659	675.4987	2307.119	50.950085	765.4	799.8	167999	89.72151	21.313515	141.97717	-59.170605	89.72202	21.313324	141.58495	-53.056637	-2.5239663	2.5511436	42.498993	-14.935976	-90.313614	10.666503	8981.411548137665
43	573.57117	307.6353	962.8433	47.75033	1652.9788	827.21295	2646.9858	90.2291	529.2857	854.9	171999	90.50689	21.910683	142.62024	-50.979538	90.50706	21.911127	143.6578	-45.388905	-2.5128849	2.573564	33.664677	-14.218665	-91.10628	10.774509	9212.172227144241
44	574.7928	233.62337	888.6433	113.631714	1710.7771	627.1654	2424.2485	243.23032	735.3333	841.6	175999	91.28113	22.43946	143.34766	-56.091953	91.28143	22.439613	144.86986	-61.619522	-2.491805	2.581264	47.438484	-16.703865	-91.86903	11.286893	9448.51640510559
45	854.33765	391.5201	1276.2218	312.94534	1133.1218	511.0564	1767.6595	82.58972	1000.0	817.5	179999	92.044	22.993399	145.94563	-39.382626	92.04424	22.994463	146.99036	-41.45847	-2.513629	2.606014	34.84948	-14.423989	-92.63097	11.020558	9676.741311311722
46	600.56067	231.02664	1087.6606	390.03113	2143.8943	542.1771	2794.23	1268.8888	677.5	1000.0	183999	92.93154	23.63647	147.70921	-55.504223	92.93171	23.638294	150.79655	-38.041542	-2.468169	2.6547155	54.690353	-14.568657	-93.51576	11.429	9895.285135269165
47	1072.3105	708.84296	1949.68	69.849976	2173.0608	751.075	2643.3044	101.672966	708.8	905.4	187999	93.89529	24.429874	149.84749	-62.485054	93.8955	24.43136	149.32043	-69.03192	-2.4304938	2.6526203	56.524685	-14.190002	-94.48339	11.573896	10112.737481117249
48	453.33423	262.25842	868.9521	212.34828	2156.3955	1077.5953	2983.8997	24.053667	654.1667	807.5	191999	94.81454	25.190722	151.61989	-47.75291	94.81524	25.192196	152.69904	-55.76856	-2.4128182	2.6574862	40.545605	-15.734408	-95.40228	11.6910095	10332.797889471054
49	781.1839	548.11	2099.072	315.56622	2247.81	771.2211	2819.3792	725.1873	528.25	878.0	195999	95.8597	26.035158	156.68895	-54.639465	95.86034	26.037771	153.98361	-62.333435	-2.4235594	2.6646328	48.445534	-16.004053	-96.44628	12.0462265	10562.01124715805
50	896.834	592.50525	1772.0303	18.433664	2393.1045	485.4751	2719.1765	1230.1771	562.5714	1000.0	199999	97.17078	27.123379	157.24838	-46.823105	97.17077	27.128838	159.06824	-45.274693	-2.3313968	2.7208107	54.544456	-14.677675	-97.75914	13.531217	10794.366243600845
51	1183.2716	788.014	2187.6736	173.52406	2414.743	612.42883	2936.0364	1245.3413	933.25	948.8	203999	98.30462	28.163334	160.61737	-57.044838	98.30498	28.166035	160.76738	-69.103584	-2.3040905	2.7301235	59.05144	-15.466986	-98.89641	13.431971	11022.548658370972
52	1400.5238	704.7985	2400.5173	282.15643	2545.5059	596.739	3067.9275	1248.0817	753.5	1000.0	207999	99.63975	29.074314	163.41083	-45.662086	99.63997	29.073324	165.00905	-55.31304	-2.2910244	2.7457154	41.096333	-16.011774	-100.20781	13.904581	11253.715962171555
53	1273.7426	572.2626	2324.635	722.8726	2602.044	361.53467	2844.1758	1850.287	792.0	1000.0	211999	100.82691	29.994514	164.90906	-64.916985	100.82721	29.993395	167.90451	-46.339485	-2.2310743	2.775065	48.991776	-16.677162	-101.37864	14.451185	11485.82579779625
54	1414.2429	574.6574	2228.1023	828.7398	1829.1758	819.54596	2903.318	286.00427	764.2	911.8	215999	102.08858	30.887041	167.69882	-58.64853	102.08863	30.88607	169.10526	-63.81346	-2.2361238	2.8161697	47.755608	-14.955914	-102.64438	14.548987	11716.761176109314
55	1150.6543	1014.7878	2390.209	205.94188	1708.276	902.74854	2872.915	96.39498	822.8	777.5	219999	103.42573	32.120693	172.06482	-65.35746	103.42606	32.125114	173.4745	-62.76532	-2.1248152	2.8885622	45.98111	-14.13845	-103.99783	15.179534	11942.94747710228
56	1443.1844	821.40265	2432.769	94.78733	2577.0103	916.1844	3532.2659	1187.4465	620.0	788.0	223999	105.03523	33.39283	175.0676	-52.405445	105.03565	33.39254	175.33095	-44.33723	-2.0758076	2.8977008	42.6874	-14.396824	-105.60017	15.863682	12160.659090995789
57	1559.2496	750.2848	2695.8596	604.1499	2807.4658	70.280045	2917.855	2703.0273	732.1667	1000.0	227999	106.62397	34.709026	179.71611	-53.075592	106.62494	34.712788	180.24246	-70.73874	-2.043485	2.926061	53.790936	-13.680251	-107.18165	16.597025	12381.106357097626
58	858.0523	592.54315	1737.6981	24.298525	1258.122	868.57623	3077.2288	208.72855	487.375	504.4	231999	108.12097	35.93884	183.30783	-52.601093	108.12094	35.940403	180.44177	-83.19953	-1.9656107	2.9643223	46.199818	-20.049654	-108.67848	17.215012	12589.7538356781
59	1492.0834	854.5762	2350.3743	95.16496	1433.6649	1048.5707	3287.06	181.2786	602.0	738.9	235999	109.86934	37.4372	186.20084	-87.09716	109.86951	37.4378	188.13968	-63.0301	-1.8703446	3.0104933	52.470642	-14.541546	-110.43185	18.38559	12805.842615365982
60	1653.0872	944.01666	2574.2227	404.38144	3101.6558	89.18843	3271.766	2930.827	1000.0	1000.0	239999	111.3685	38.771446	189.47484	-75.842926	111.3691	38.772224	188.59242	-58.32682	-1.8170222	3.0567195	49.051964	-15.486635	-111.92028	19.5322	13027.190945386887
61	1621.9191	1006.89453	2767.7349	523.6447	3148.692	543.7554	3506.4004	1577.3344	749.1667	1000.0	243999	112.94395	40.307743	192.16437	-73.22113	112.94386	40.308723	192.69208	-66.98062	-1.7784972	3.097124	51.601154	-16.036188	-113.4964	19.13991	13259.95663690567
62	2204.4312	890.69617	2890.7563	677.6064	2924.0066	794.76666	3558.364	952.1217	825.5	950.4	247999	115.09868	41.916874	197.38239	-99.56019	115.09917	41.91687	198.64948	-53.97673	-1.7706125	3.082802	47.885307	-15.320588	-115.642075	19.83894	13519.21229505539
63	2135.0696	914.72235	2696.8918	551.8856	1729.0852	1007.86176	3446.0137	211.87646	994.75	581.8	251999	116.81366	43.37339	200.94618	-45.082397	116.81374	43.37229	201.85027	-58.961636	-1.6584492	3.1400533	46.739227	-13.497791	-117.358734	20.858896	13765.767450809479
64	1602.7892	732.06415	2769.3657	779.0136	2078.4204	1124.6337	3479.1301	406.58533	725.0	730.9	255999	118.48045	44.672684	204.95505	-75.194824	118.48059	44.671547	205.68471	-90.05989	-1.6221486	3.1427317	44.70773	-13.364996	-119.006454	21.160225	13984.010687589645
65	2259.3826	1043.5376	3048.172	463.3826	2804.039	1126.1506	3629.6448	25.376917	1000.0	848.0	259999	120.28187	45.97758	206.95195	-71.11909	120.28189	45.975376	205.25768	-79.92383	-1.5642741	3.1585202	45.90767	-14.179499	-120.801384	21.750322	14198.56918478012
66	1784.2695	329.6342	2129.1262	1210.7323	3321.125	427.53717	3561.736	2059.0574	702.6	1000.0	263999	122.05383	47.461166	213.31116	-59.337692	122.05438	47.460335	211.51944	-87.39704	-1.4813467	3.206122	42.57767	-14.357237	-122.58792	23.57791	14416.601682424545
67	1763.3633	1054.7166	3000.4084	229.61264	2468.405	1123.6729	3811.0803	575.4462	610.8571	849.5	267999	124.15161	48.8932	221.07137	-83.01303	124.15172	48.893036	221.24104	-77.386986	-1.4084547	3.2791138	73.496796	-13.887823	-124.66445	25.837324	14630.135036706924
68	1504.6531	769.63257	2611.1147	425.8856	2529.3828	1236.3505	3755.7385	695.1487	876.2	794.8	271999	125.77307	50.256332	221.76187	-109.976494	125.77312	50.256733	224.53404	-85.15364	-1.3659717	3.3233607	56.160492	-14.461092	-126.28768	26.579805	14842.769553661346
69	2014.8434	835.7035	2968.837	860.7688	2787.763	1279.541	4021.8022	523.62103	794.0	845.5	275999	126.99045	51.34966	226.32713	-70.742424	126.99081	51.35017	227.33171	-70.78877	-1.3565497	3.330733	67.85623	-13.67366	-127.49894	25.4195	15056.653457641602
70	1740.2744	1171.7294	3113.0513	441.50766	3554.2524	495.46536	3861.7957	2120.9478	833.4	1000.0	279999	128.36182	52.571644	228.39607	-94.466125	128.36195	52.571815	226.90172	-73.429886	-1.2288735	3.3554323	48.20884	-14.200739	-128.8672	27.44828	15275.37263059616
71	1133.8375	1070.2333	2948.9119	176.98209	1992.708	1167.1366	3751.2715	694.24164	658.0	920.9	283999	129.4416	53.61306	230.13393	-69.23512	129.44196	53.612427	230.68428	-78.34381	-1.2333419	3.379296	51.47628	-15.410088	-129.93846	28.068394	15494.03156208992
72	1967.1163	1000.96405	3019.3354	676.4688	2584.565	1024.2528	3840.584	491.93036	682.5714	874.0	287999	130.98578	54.558674	231.67278	-86.70834	130.98595	54.560253	235.2943	-41.730858	-1.1964478	3.39906	46.571465	-14.588373	-131.48175	28.780977	15710.773406744003
73	2021.3268	1026.7585	3416.0413	982.30817	2626.056	1537.0201	3948.5251	25.800932	766.4	693.6	291999	133.00223	55.434803	235.31015	-85.31753	133.00221	55.433884	234.30559	-98.93573	-1.2173975	3.3684413	80.32191	-13.681135	-133.49358	28.274368	15938.647720813751
74	2079.7273	1184.8802	3361.8728	684.8715	2705.9937	837.69214	3945.0278	1436.1019	1000.0	866.6	295999	133.98596	56.613922	240.56126	-148.52682	133.98642	56.612274	238.72487	-89.86299	-1.1543926	3.4349155	59.5089	-19.406076	-134.46759	30.257868	16183.01943898201
75	1114.2289	702.83936	2289.017	82.6179	1286.8464	1202.1522	4070.7666	85.05729	569.8333	383.8	299999	135.22163	57.70711	240.36351	-92.29253	135.2217	57.708202	239.59746	-89.38857	-1.0766236	3.441865	71.662895	-14.745085	-135.7203	30.303864	16413.166200876236
76	1597.4008	1003.8708	3030.2239	413.79807	1791.6019	1164.0968	3378.7322	81.44522	723.8333	588.0	303999	136.55193	58.89392	250.56836	-86.809364	136.55202	58.89327	244.47359	-94.165726	-1.0656333	3.4822648	93.56405	-14.350071	-137.05724	32.898643	16677.45409846306
77	2160.4243	1062.1056	3494.009	641.76294	2266.868	1001.3154	4103.4795	1355.1101	731.5	807.9	307999	137.80458	59.869587	246.54987	-74.08501	137.80487	59.866085	246.28978	-69.22263	-1.0638686	3.4690685	48.127945	-14.0038805	-138.28435	32.20102	16945.788205623627
78	2075.85	801.02264	3077.7698	1185.0255	3032.9504	971.9892	3739.6519	568.6549	656.6	915.8	311999	139.50136	60.796036	247.2061	-94.21321	139.50212	60.792282	246.39494	-85.25647	-0.99513924	3.4933615	57.713345	-16.543625	-139.96431	33.192883	17319.484964370728
79	1690.3168	1008.13007	3444.2842	395.06186	3970.0571	96.37902	4199.7573	3830.6484	771.5	1000.0	315999	140.7252	61.609776	256.4133	-96.561676	140.72437	61.60786	254.19612	-77.57942	-1.0120147	3.523909	62.012016	-14.481617	-141.18222	35.63278	17685.406217575073
80	3117.119	667.99084	3683.4292	1984.5858	1692.3304	1127.1559	3643.7983	34.812412	895.75	679.5	319999	141.94844	62.48859	256.08765	-89.61844	141.94926	62.48921	256.32904	-91.76184	-0.96847534	3.54111	62.242126	-14.71789	-142.41127	34.535767	17906.604869365692
81	1884.4219	1353.1705	3332.1755	27.702728	966.1493	1041.0404	3739.6387	202.27591	742.0	411.5	323999	143.74774	63.494984	257.19785	-116.056015	143.74756	63.491825	259.4864	-85.245834	-0.892782	3.5595782	66.51002	-13.478741	-144.2251	35.77182	18113.72120499611
82	1532.467	1050.2096	3447.0012	286.41342	3013.6284	1097.7234	4226.0815	1152.8344	451.7	908.0	327999	145.64508	64.5172	263.42102	-76.51108	145.64548	64.51572	265.7416	-107.90096	-0.81926984	3.57525	56.934525	-16.462029	-146.1065	37.15856	18336.462020397186
83	3453.9053	35.501938	3499.4927	3412.383	4079.9512	389.5558	4481.1714	2992.9326	1000.0	978.0	331999	147.39821	65.54869	265.28317	-81.51342	147.39766	65.55088	263.72275	-87.85962	-0.77301985	3.6005454	62.872543	-15.348004	-147.83614	38.55703	18567.869208335876
84	3222.2126	460.62125	3574.9229	2447.6934	3609.7905	760.16394	4091.397	1431.9257	1000.0	937.4	335999	149.36151	66.62015	268.5592	-120.64895	149.361	66.619865	267.7266	-100.8012	-0.65529716	3.6784203	116.254166	-16.418217	-149.8189	39.532387	18790.493985891342
85	2305.956	1243.4761	3624.022	374.00537	3829.1707	1036.982	4359.608	734.3204	668.0	918.5	339999	151.21579	67.50145	269.79996	-94.237465	151.21648	67.498215	269.91415	-119.2989	-0.64846236	3.6882658	96.108864	-15.204544	-151.65344	40.921246	19031.137571573257
86	2802.7244	1007.9536	3789.8564	1318.5662	1202.6072	802.3798	2259.3577	54.65486	873.2	470.0	343999	152.91028	68.703476	271.04117	-158.92181	152.91063	68.70285	276.23596	-158.63542	-0.616059	3.6925464	66.98457	-13.845283	-153.36188	39.996414	19265.45730996132
87	2273.5024	1093.591	3627.3096	922.3353	3081.423	1364.2722	4253.7344	302.90186	744.2	781.4	347999	154.91382	70.02534	276.204	-118.79449	154.91399	70.02661	274.70966	-102.90983	-0.5705553	3.6985927	63.917274	-14.725676	-155.34431	42.80708	19506.21367764473
88	2882.481	632.87384	3559.8835	1989.0868	4000.5815	1307.7965	4677.6206	93.33111	939.5	903.5	351999	156.4188	71.14463	284.80765	-74.21898	156.41891	71.14137	285.66806	-76.58752	-0.51534766	3.7138748	62.281097	-17.850084	-156.85136	41.49511	19758.07563853264
89	1856.4557	1338.9966	3841.8967	380.818	4326.218	205.41519	4648.493	3994.0078	907.0	1000.0	355999	157.78352	72.2474	278.12494	-89.15822	157.78336	72.24721	281.7169	-87.0857	-0.5172159	3.7062685	83.263504	-14.5568905	-158.22356	41.92182	20014.36979985237
90	2603.4011	1524.4042	3940.8591	666.6193	4631.963	159.82993	4960.445	4360.288	833.6	1000.0	359999	159.19257	73.366806	283.66956	-90.18112	159.1928	73.36565	285.19012	-111.622345	-0.49633825	3.7359607	62.982143	-13.870601	-159.62085	41.890938	20336.88441967964
91	2510.2903	1373.7239	3974.0715	0.86642367	2533.1025	1262.3488	4466.86	838.4948	658.0	768.6	363999	160.80534	74.25122	282.24295	-92.515015	160.8055	74.24942	283.6984	-115.3891	-0.43180758	3.7816498	72.24861	-14.2984495	-161.2663	44.45868	20655.213024139404
92	1894.9602	1589.6105	3842.1016	420.1594	2812.1025	1587.5077	4891.9854	36.607807	826.8	617.0	367999	162.55626	75.23226	288.76956	-95.559296	162.55586	75.23208	291.94836	-108.36621	-0.41584814	3.7938814	97.49872	-16.972782	-162.9643	44.395245	20914.774966716766
93	1393.8804	1025.2289	3106.8323	154.05249	4423.909	217.50728	4717.1597	4015.7961	516.1667	992.0	371999	163.73668	76.34514	296.21747	-150.50279	163.73682	76.344765	291.8451	-128.05063	-0.31370255	3.879061	107.69376	-13.547842	-164.1849	46.87472	21247.437090158463
94	2392.8794	1370.2678	4123.209	126.29234	2652.5269	1799.616	4497.7075	130.18153	695.2857	607.4	375999	166.13997	77.67477	294.1256	-134.79349	166.14037	77.674644	292.16214	-110.22133	-0.26231644	3.850207	70.84167	-13.260885	-166.60097	48.520897	21484.140197515488
95	3302.0352	1099.9023	4489.109	1512.1555	4590.0693	117.45539	4801.5513	4379.675	802.6	1000.0	379999	167.88756	79.079285	298.7054	-189.54234	167.88722	79.0747	295.03592	-162.50786	-0.22368298	3.860267	49.622173	-17.551216	-168.32423	49.806694	21731.94406223297
