Epoch	AverageTestEnv0Ret	StdTestEnv0Ret	MaxTestEnv0Ret	MinTestEnv0Ret	AverageEnv0Ret	StdEnv0Ret	MaxEnv0Ret	MinEnv0Ret	AverageTestEnv1Ret	StdTestEnv1Ret	MaxTestEnv1Ret	MinTestEnv1Ret	AverageEnv1Ret	StdEnv1Ret	MaxEnv1Ret	MinEnv1Ret	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	120.40271	24.484877	153.88249	84.664604	-328.35876	61.41009	-250.4309	-419.5671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-328.35876	61.41009	-250.4309	-419.5671	120.40271	24.484877	153.88249	84.664604	1000.0	1000.0	3999	11.150475	5.9054513	36.812675	-0.12553032	11.150483	5.9060707	36.561207	0.21349084	-8.619926	1.7035543	7.271845	-16.242985	10.051217	0.8606528	89.29652047157288
2	-793.868	82.74717	-651.56854	-906.5292	-301.73267	63.746174	-241.43091	-406.7106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-301.73267	63.746174	-241.43091	-406.7106	-793.868	82.74717	-651.56854	-906.5292	1000.0	1000.0	7999	35.11562	9.324866	76.53595	12.93617	35.11492	9.327895	77.02261	13.226663	-5.3849773	3.6824887	21.65607	-20.987041	28.816504	3.6510854	198.53606986999512
3	173.67267	48.247044	248.59048	87.41648	-609.22217	303.39008	-276.68018	-1036.7251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-609.22217	303.39008	-276.68018	-1036.7251	173.67267	48.247044	248.59048	87.41648	1000.0	1000.0	11999	67.29528	10.521083	126.654884	35.215115	67.29521	10.520818	128.4139	34.373466	-2.989078	4.6433897	27.486835	-21.478851	53.3894	8.239932	310.9890763759613
4	444.14346	9.167119	461.8648	426.90924	-536.23566	88.03198	-389.68378	-611.37976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-536.23566	88.03198	-389.68378	-611.37976	444.14346	9.167119	461.8648	426.90924	1000.0	1000.0	15999	78.35546	7.405543	132.51099	51.132233	78.35618	7.400584	130.16483	48.863007	-7.4189286	2.5253642	11.289402	-17.365583	60.347664	7.91075	426.39106273651123
5	668.9024	13.959973	698.2061	654.1345	-366.94232	74.529106	-268.03113	-475.3123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-366.94232	74.529106	-268.03113	-475.3123	668.9024	13.959973	698.2061	654.1345	1000.0	1000.0	19999	77.37214	9.757018	131.0372	47.756798	77.37215	9.757895	130.40279	47.150314	-8.1127405	1.9820695	6.8559856	-17.062458	59.81577	6.5142746	543.1818413734436
6	823.49335	7.266494	831.4502	812.72705	-316.35516	51.225044	-231.08997	-358.90585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-316.35516	51.225044	-231.08997	-358.90585	823.49335	7.266494	831.4502	812.72705	1000.0	1000.0	23999	78.25816	9.574235	125.57905	45.109734	78.25844	9.574729	126.36892	45.432514	-8.431143	1.6941221	6.7818146	-17.894691	60.512413	5.3804913	655.7734920978546
7	802.3825	4.691748	809.1943	793.7126	-218.05849	51.81639	-171.67467	-303.45416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-218.05849	51.81639	-171.67467	-303.45416	802.3825	4.691748	809.1943	793.7126	1000.0	1000.0	27999	80.04063	8.870177	122.546715	44.113712	80.04074	8.872489	123.84091	44.94879	-8.63435	1.4744209	8.81502	-18.381416	62.05304	4.665628	768.4445531368256
8	1035.6072	31.550604	1086.9913	971.26294	-150.2567	63.21974	-57.37852	-231.2524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-150.2567	63.21974	-57.37852	-231.2524	1035.6072	31.550604	1086.9913	971.26294	1000.0	1000.0	31999	82.86508	8.502387	124.7144	42.44238	82.865395	8.503497	125.604	45.89064	-8.733688	1.3733013	15.210544	-17.518898	64.06504	4.4141316	882.4671170711517
9	794.2826	20.983309	838.86914	770.61584	-143.45518	45.758675	-64.65887	-174.44466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-143.45518	45.758675	-64.65887	-174.44466	794.2826	20.983309	838.86914	770.61584	1000.0	1000.0	35999	86.35497	8.262568	126.962036	46.267696	86.3549	8.265227	130.1267	45.99554	-8.74914	1.3377528	9.592107	-17.483812	65.64414	4.288561	997.6893870830536
10	767.9281	27.57336	801.50745	699.01434	-71.83003	78.428314	58.14184	-138.90819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-71.83003	78.428314	58.14184	-138.90819	767.9281	27.57336	801.50745	699.01434	1000.0	1000.0	39999	90.27113	8.143653	131.8226	49.074425	90.27119	8.147211	131.15176	48.5961	-8.727712	1.359828	15.766073	-17.11288	67.60039	4.03366	1116.0024847984314
11	794.27783	13.461408	830.3137	779.81445	-85.79924	13.229599	-69.59274	-106.17048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-85.79924	13.229599	-69.59274	-106.17048	794.27783	13.461408	830.3137	779.81445	1000.0	1000.0	43999	94.70371	8.0418415	134.67232	50.457603	94.70356	8.045356	138.72966	52.105526	-8.746325	1.3494383	16.0621	-20.086712	68.68492	3.8283334	1234.7098536491394
12	911.7251	24.07832	969.0469	866.6779	-26.061056	34.71893	20.289066	-76.80245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-26.061056	34.71893	20.289066	-76.80245	911.7251	24.07832	969.0469	866.6779	1000.0	1000.0	47999	98.9313	8.544553	141.62338	51.72797	98.93129	8.546704	142.39565	52.378345	-8.742426	1.3589803	14.876111	-17.094994	70.8456	3.5586758	1353.3159396648407
13	821.0148	20.044216	876.3416	803.6011	4.3436203	32.241665	49.387478	-34.89076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.3436203	32.241665	49.387478	-34.89076	821.0148	20.044216	876.3416	803.6011	1000.0	1000.0	51999	103.76456	8.457959	144.6524	55.83955	103.76437	8.460652	146.44672	55.645016	-8.734425	1.319748	11.160118	-17.736862	74.06873	3.3763795	1467.9799356460571
14	952.861	5.519436	959.7573	939.43274	65.901505	34.362144	107.96635	12.83265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.901505	34.362144	107.96635	12.83265	952.861	5.519436	959.7573	939.43274	1000.0	1000.0	55999	108.38711	8.560005	154.22784	56.52481	108.38721	8.560823	151.85464	59.361534	-8.722951	1.293558	12.947196	-20.71122	76.8867	3.5029826	1586.585832118988
15	862.3932	15.637623	886.8352	837.99585	88.85266	26.73541	133.84842	65.29872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.85266	26.73541	133.84842	65.29872	862.3932	15.637623	886.8352	837.99585	1000.0	1000.0	59999	112.87128	8.745409	150.24706	61.94183	112.87146	8.746601	153.28337	62.224884	-8.65984	1.3352133	13.137061	-18.481691	81.68659	3.5217965	1716.9404318332672
16	931.3456	46.19601	1004.9473	872.56256	36.627476	44.921154	75.88712	-39.362503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.627476	44.921154	75.88712	-39.362503	931.3456	46.19601	1004.9473	872.56256	1000.0	1000.0	63999	117.08099	8.929513	156.61273	66.9218	117.08075	8.931112	157.5231	66.85022	-8.613262	1.3262721	12.288007	-18.536903	83.5358	3.5750775	1847.3550651073456
17	973.0873	48.773266	1082.3739	906.412	115.88353	24.12686	137.09653	75.40887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	115.88353	24.12686	137.09653	75.40887	973.0873	48.773266	1082.3739	906.412	1000.0	1000.0	67999	120.97791	9.369152	162.23909	69.622925	120.97803	9.36961	162.0449	68.39315	-8.568145	1.3452361	9.457577	-20.08814	84.51953	3.6610572	1972.3868057727814
18	870.402	72.49486	1072.8373	822.0756	109.76756	44.135483	181.81694	67.49889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.76756	44.135483	181.81694	67.49889	870.402	72.49486	1072.8373	822.0756	1000.0	1000.0	71999	124.59148	9.754319	168.14783	71.597206	124.59159	9.755057	170.4112	71.582466	-8.528207	1.3725897	14.82357	-18.370905	85.98472	3.6047156	2088.238419532776
19	981.4149	30.90778	1016.4496	928.5244	125.1087	13.773286	142.6725	107.84255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	125.1087	13.773286	142.6725	107.84255	981.4149	30.90778	1016.4496	928.5244	1000.0	1000.0	75999	128.02238	10.040501	169.55034	74.76752	128.02242	10.041514	167.64719	74.966324	-8.442438	1.4107049	20.543503	-19.210802	91.58806	3.618629	2199.820927143097
20	775.8173	68.75878	930.6987	721.93005	133.59923	15.322198	155.6997	118.22541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	133.59923	15.322198	155.6997	118.22541	775.8173	68.75878	930.6987	721.93005	1000.0	1000.0	79999	131.29802	10.158332	168.5861	77.55849	131.29799	10.159905	169.21356	79.08923	-8.415202	1.4328334	21.307573	-20.47853	91.312195	3.4933808	2313.1978085041046
21	810.62286	116.288315	1032.7476	715.1023	170.43558	22.015196	189.69287	134.6317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	170.43558	22.015196	189.69287	134.6317	810.62286	116.288315	1032.7476	715.1023	1000.0	1000.0	83999	134.11697	10.332187	173.73454	79.98515	134.11674	10.334576	175.08205	82.646355	-8.375647	1.4521594	13.842872	-19.497364	91.28991	3.5263193	2423.210436820984
22	924.73517	110.38624	1037.023	643.6729	132.29257	15.575735	150.72447	110.41273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	132.29257	15.575735	150.72447	110.41273	924.73517	110.38624	1037.023	643.6729	1000.0	1000.0	87999	136.77512	10.4901285	178.4494	80.04486	136.77496	10.491445	180.0678	83.38536	-8.304886	1.4930177	14.546541	-18.632122	94.21941	3.5333445	2532.991105556488
23	839.1118	125.7728	1023.1466	658.6812	175.9918	22.445656	201.88321	145.96288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	175.9918	22.445656	201.88321	145.96288	839.1118	125.7728	1023.1466	658.6812	1000.0	1000.0	91999	139.20155	10.60658	179.61984	83.08853	139.2014	10.607975	179.13089	85.342064	-8.278049	1.5112352	26.06126	-18.07555	99.26539	3.4638438	2643.244259595871
24	954.80646	89.97056	1013.5441	693.25464	210.55685	52.568813	291.7438	161.59901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	210.55685	52.568813	291.7438	161.59901	954.80646	89.97056	1013.5441	693.25464	1000.0	1000.0	95999	141.37543	10.791411	180.50128	87.27599	141.37547	10.791059	181.43999	89.76255	-8.248428	1.4680004	15.576111	-18.705534	101.85094	3.4033694	2768.741123199463
25	961.3319	83.43225	1041.3912	776.01697	226.81773	22.464554	265.36652	209.53325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	226.81773	22.464554	265.36652	209.53325	961.3319	83.43225	1041.3912	776.01697	1000.0	1000.0	99999	143.45811	10.898177	180.50323	86.10043	143.45827	10.898421	179.80264	87.03302	-8.257312	1.463275	16.543182	-20.434742	103.096375	3.417328	2900.9112977981567
26	806.2168	171.14404	1040.689	632.84296	159.8361	33.79154	202.71326	118.3002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	159.8361	33.79154	202.71326	118.3002	806.2168	171.14404	1040.689	632.84296	1000.0	1000.0	103999	145.19292	10.975484	183.83177	84.700195	145.19276	10.977413	185.28526	86.59382	-8.2251835	1.4801686	15.346664	-19.249454	102.834404	3.4762065	3033.317517518997
27	855.13556	105.96345	1055.8232	734.38025	231.65567	30.042295	265.13354	183.08586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	231.65567	30.042295	265.13354	183.08586	855.13556	105.96345	1055.8232	734.38025	1000.0	1000.0	107999	146.60464	11.426626	185.41786	87.198456	146.60463	11.4280205	181.34645	87.56474	-8.238247	1.4082689	16.291603	-21.084791	102.68877	3.5068188	3164.204517364502
28	906.56824	57.39272	1019.36774	839.8903	198.86386	30.285803	217.2239	146.42558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	198.86386	30.285803	217.2239	146.42558	906.56824	57.39272	1019.36774	839.8903	1000.0	1000.0	111999	147.75847	11.884277	193.99603	88.49711	147.75838	11.885618	185.23773	88.80674	-8.223725	1.368053	13.310274	-20.94256	106.22629	3.4976075	3292.4532523155212
29	914.5288	40.67865	986.8313	871.21387	266.2113	29.143257	296.85043	219.5037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	266.2113	29.143257	296.85043	219.5037	914.5288	40.67865	986.8313	871.21387	1000.0	1000.0	115999	148.70407	12.273219	179.06143	88.7172	148.70403	12.274643	179.52856	90.10223	-8.215215	1.3828218	19.856056	-19.677027	107.294586	3.5349185	3406.1584243774414
30	923.4274	101.41337	1017.05664	751.6756	201.46889	25.742594	242.20807	170.83224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	201.46889	25.742594	242.20807	170.83224	923.4274	101.41337	1017.05664	751.6756	1000.0	1000.0	119999	149.52971	12.674899	181.44664	82.6805	149.52966	12.67757	182.20372	86.805885	-8.216208	1.3680054	12.685837	-19.076693	106.345695	3.6805482	3519.8660383224487
31	933.3916	158.1618	1107.5754	634.19574	264.02838	79.03376	398.64188	195.76193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	264.02838	79.03376	398.64188	195.76193	933.3916	158.1618	1107.5754	634.19574	1000.0	1000.0	123999	150.3405	13.047814	182.78569	89.29971	150.3406	13.048679	183.7811	91.18252	-8.204873	1.3745921	10.976886	-19.442028	109.32259	3.7371001	3632.4292187690735
32	894.00226	60.51494	985.3607	794.91675	288.59482	20.035635	308.841	255.5986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	288.59482	20.035635	308.841	255.5986	894.00226	60.51494	985.3607	794.91675	1000.0	1000.0	127999	151.1308	13.343982	180.23892	87.88965	151.13057	13.345291	184.7665	89.885864	-8.1937065	1.3720855	15.881144	-18.620153	109.62924	3.690281	3747.9190888404846
33	911.6166	72.88137	1044.9153	818.02734	269.47754	55.630604	354.99966	211.23155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	269.47754	55.630604	354.99966	211.23155	911.6166	72.88137	1044.9153	818.02734	1000.0	1000.0	131999	151.82254	13.5625105	179.71823	87.16915	151.8227	13.562524	179.7295	88.12317	-8.151527	1.391563	12.684204	-19.430155	110.09821	3.7169316	3860.938976049423
34	831.4662	40.516827	915.3895	783.34595	254.14246	40.768692	291.09634	188.8459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	254.14246	40.768692	291.09634	188.8459	831.4662	40.516827	915.3895	783.34595	1000.0	1000.0	135999	152.45033	13.78155	184.24193	87.67341	152.45023	13.782561	185.47493	90.38729	-8.130225	1.390602	14.007712	-18.244408	105.6209	3.77836	3973.4210455417633
35	899.44073	87.53311	998.79126	765.57214	276.74927	44.081345	309.25113	200.95872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	276.74927	44.081345	309.25113	200.95872	899.44073	87.53311	998.79126	765.57214	1000.0	1000.0	139999	153.18399	13.864729	188.3667	89.97897	153.18414	13.865264	183.09428	90.72748	-8.14024	1.4042693	22.65258	-20.124653	104.21167	3.7213652	4086.7684710025787
36	986.18195	55.37311	1039.7207	832.6775	274.54758	86.314705	422.89957	210.88783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	274.54758	86.314705	422.89957	210.88783	986.18195	55.37311	1039.7207	832.6775	1000.0	1000.0	143999	153.7611	13.9706	187.51411	85.98761	153.7611	13.97048	186.25705	88.65193	-8.109505	1.4469538	14.523493	-19.068707	104.95937	3.8198488	4200.502208471298
37	942.0866	82.12996	1044.5973	761.4323	255.2131	18.164	284.39944	234.44427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	255.2131	18.164	284.39944	234.44427	942.0866	82.12996	1044.5973	761.4323	1000.0	1000.0	147999	154.38687	13.8669815	187.18892	86.97178	154.38689	13.866988	185.71861	89.76751	-8.0873995	1.4425126	30.157219	-17.916225	105.624	3.7984095	4311.26247882843
38	859.7697	57.165062	1012.9463	796.2108	251.12169	20.609882	278.92123	229.98761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	251.12169	20.609882	278.92123	229.98761	859.7697	57.165062	1012.9463	796.2108	1000.0	1000.0	151999	154.91606	13.893521	189.83347	86.29485	154.9161	13.89369	192.6127	87.831635	-8.105468	1.4028376	17.50165	-18.982056	102.48413	3.8224466	4423.058607816696
