Epoch	AverageTestEnv0Ret	StdTestEnv0Ret	MaxTestEnv0Ret	MinTestEnv0Ret	AverageEnv0Ret	StdEnv0Ret	MaxEnv0Ret	MinEnv0Ret	AverageTestEnv1Ret	StdTestEnv1Ret	MaxTestEnv1Ret	MinTestEnv1Ret	AverageEnv1Ret	StdEnv1Ret	MaxEnv1Ret	MinEnv1Ret	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	-77.32024	16.040258	-50.021057	-106.689964	-330.12225	42.254242	-261.77246	-377.2906	-214.91179	7.2588673	-205.22638	-227.63153	-289.37433	81.977646	-208.47264	-416.37494	-2675.0645	211.05704	-2495.8772	-3031.5208	-861.7546	49.66488	-791.8779	-958.2502	1000.0	1000.0	3999	-20.110346	17.461187	0.6405055	-80.48292	-20.021458	17.44337	4.9941354	-79.296425	-3.3737113	4.628515	39.367355	-18.31412	-9.151644	5.9503202	144.6322729587555
2	-75.358864	11.743622	-56.6676	-92.9004	-312.52362	32.935	-257.0052	-343.3097	-144.92264	3.1596115	-138.93631	-149.85583	-242.39154	48.13806	-175.68361	-311.77567	-2519.7385	78.74338	-2395.237	-2611.6353	-720.7171	43.03681	-642.4569	-790.3751	1000.0	1000.0	7999	-43.651955	32.97103	0.57409036	-97.88514	-43.65579	32.961224	3.3427582	-96.89027	-2.0889544	4.263132	46.370235	-19.57432	-21.198774	9.352178	333.78069519996643
3	177.67416	9.883085	196.21234	166.55118	-240.9768	51.458057	-173.91385	-307.18988	-193.53983	3.7747586	-186.75706	-199.33205	-294.57553	104.89101	-175.88025	-463.68442	-2206.4888	358.42703	-1669.6477	-2544.2634	-532.20966	20.268969	-487.12756	-561.94385	1000.0	1000.0	11999	-66.19481	48.328808	-5.068999	-119.5076	-66.19813	48.320652	-4.839712	-120.05398	-2.304296	4.2965493	55.259243	-18.538265	-33.09931	13.012753	520.9546236991882
4	155.68028	4.8557386	162.23659	144.91132	-147.71942	35.522266	-94.99692	-190.83594	-200.56628	4.750531	-192.09106	-208.09917	-180.77554	30.39116	-131.38441	-214.37172	-1763.4556	141.86366	-1522.2405	-1880.166	-412.87637	8.740967	-400.62946	-432.06354	1000.0	1000.0	15999	-111.24757	80.31678	-18.739508	-167.3065	-111.24858	80.31028	-18.9633	-164.49507	-3.6924675	4.561864	60.757103	-16.934532	-57.17877	21.318932	710.649543762207
5	174.61716	4.683118	180.47539	167.62932	-99.07728	41.73369	-47.841843	-146.37706	-158.17746	49.481865	-94.54062	-223.58875	-153.13324	31.313328	-111.01258	-184.93028	-1490.8224	83.840836	-1411.2958	-1613.8348	-325.17026	101.901024	-193.68117	-451.7897	1000.0	1000.0	19999	-160.52509	114.7374	-41.805454	-199.97395	-160.52432	114.73224	-40.532063	-196.24223	-3.5629647	4.4512424	53.7254	-16.1007	-82.01239	24.587265	950.0747923851013
6	41.385147	8.769193	61.08704	32.93951	-110.66468	7.110241	-99.83415	-118.13149	-19.738398	6.671603	-7.575695	-31.681326	-179.1719	65.98701	-122.24546	-283.33765	-1517.2435	64.265335	-1406.995	-1566.473	-190.25375	20.486794	-151.03195	-216.2442	1000.0	1000.0	23999	-199.9017	142.39725	-58.843826	-224.16362	-199.89835	142.3922	-60.27321	-211.14973	-3.4063425	4.4107103	50.12631	-16.389935	-101.458336	23.515942	1198.5587737560272
7	-238.76315	11.557855	-209.59921	-254.51933	-112.57759	31.542986	-86.95222	-166.39726	-169.7396	2.899832	-165.73563	-174.21889	-157.32747	18.687277	-138.7845	-182.3877	-1521.8123	119.82527	-1371.8925	-1698.0449	-1514.3353	56.17259	-1369.642	-1581.4365	1000.0	1000.0	27999	-230.63844	164.13356	-75.23897	-248.85785	-230.63536	164.12917	-76.065704	-253.66127	-3.3651567	4.3943305	53.785683	-15.219119	-116.30578	21.745035	1460.0276837348938
8	-134.26227	80.84078	-58.11598	-235.96736	-94.65938	26.162111	-69.10747	-128.41385	-160.62973	20.937735	-137.83414	-187.63359	-186.89438	44.01506	-147.95471	-261.64557	-1485.349	109.50131	-1365.0485	-1609.2275	-916.3302	386.1087	-592.11346	-1404.9833	1000.0	1000.0	31999	-255.02467	181.50151	-87.9049	-290.78506	-255.0236	181.49756	-88.24132	-286.2322	-3.2463686	4.32498	50.73777	-15.910911	-128.09758	20.65796	1744.7633485794067
9	-92.65972	7.075437	-80.90067	-105.7407	-98.973656	68.44095	-19.578411	-207.55705	-146.33	8.085548	-127.68356	-154.35365	-177.95834	27.212418	-145.95163	-219.01753	-1646.5741	366.67877	-1315.0874	-2245.6863	-675.1799	32.098568	-634.09454	-752.5289	1000.0	1000.0	35999	-274.99765	195.79265	-98.12681	-304.05386	-274.9976	195.78929	-99.31964	-295.71454	-3.2268267	4.321535	38.562912	-15.9911375	-138.0051	20.63006	2015.2683799266815
10	-82.62758	23.210018	-25.297438	-102.853874	-66.455185	51.222973	16.765003	-121.536514	-1.2933424	21.311958	27.078268	-41.949806	-189.77776	32.366802	-141.74162	-229.18472	-1471.0176	155.26881	-1327.1334	-1726.6758	-657.10565	99.56419	-415.82294	-766.7079	1000.0	1000.0	39999	-289.7086	206.30879	-106.372406	-306.50873	-289.70883	206.30501	-104.497604	-304.43283	-3.1104689	4.3077636	47.014206	-17.292768	-144.50325	19.09623	2240.725260257721
