Epoch	AverageTestEnv0Ret	StdTestEnv0Ret	MaxTestEnv0Ret	MinTestEnv0Ret	AverageEnv0Ret	StdEnv0Ret	MaxEnv0Ret	MinEnv0Ret	AverageTestEnv1Ret	StdTestEnv1Ret	MaxTestEnv1Ret	MinTestEnv1Ret	AverageEnv1Ret	StdEnv1Ret	MaxEnv1Ret	MinEnv1Ret	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	-280.39154	33.308727	-218.07718	-322.10825	-253.3421	69.05969	-153.78441	-332.5618	-381.67755	41.526634	-325.0668	-455.23294	-381.01944	45.73679	-312.15067	-437.9714	-634.3616	56.831245	-591.7558	-731.9891	-662.0691	54.293633	-590.32935	-777.3412	1000.0	1000.0	3999	9.432444	6.2034984	44.642403	-0.5123018	9.432942	6.201895	45.136974	-0.07471954	-7.3736935	2.5067866	14.597706	-17.260178	137.2561	1.2417294	125.0867829322815
2	-1348.1498	53.205917	-1298.5431	-1485.243	-333.09647	19.549932	-306.14005	-361.0156	-401.1683	101.1999	-120.3004	-500.92477	-254.89093	65.82427	-214.47482	-368.79205	-587.9874	82.94038	-520.61487	-729.8077	-1749.3184	62.370434	-1605.5435	-1849.4545	1000.0	1000.0	7999	40.80725	15.334504	111.03085	6.889525	40.807476	15.332777	112.238106	6.9252434	-0.503145	4.8580704	28.144653	-19.279259	527.0943	5.4374776	282.3511905670166
3	-579.32025	116.696976	-449.9359	-773.8135	-829.55334	529.6364	-303.58505	-1530.1062	-205.6196	52.772987	-126.867645	-278.8303	-274.02246	75.78364	-143.7774	-328.8478	-1103.5758	514.65533	-624.23285	-1858.954	-784.9398	150.52032	-596.41406	-1026.9009	1000.0	1000.0	11999	99.04668	19.920105	189.35707	46.062866	99.04591	19.920734	183.84772	44.89502	3.7909038	6.1421957	39.813908	-17.749313	1225.881	16.063625	444.93244886398315
4	223.19243	34.62663	286.75742	170.22452	-707.68384	167.19998	-508.5407	-959.5406	-13.308805	63.553932	100.255875	-88.359375	-254.71115	56.920036	-173.1458	-324.83905	-962.395	222.6127	-681.6865	-1284.3796	209.88364	67.88778	348.24265	131.84364	1000.0	1000.0	15999	112.19875	12.853962	171.42607	77.38042	112.19811	12.855162	168.47044	76.56576	-5.3231907	3.3994756	18.198593	-19.95966	1344.1284	13.283539	611.5424041748047
5	684.0511	27.28874	749.6051	648.8716	-434.9477	111.15385	-331.6072	-622.48505	-82.345474	14.944039	-56.07408	-112.10462	-286.3391	6.686137	-278.99536	-295.057	-721.28674	106.33721	-626.6642	-901.4804	601.7056	35.386497	693.53107	569.4555	1000.0	1000.0	19999	99.14398	11.156965	156.11147	66.99583	99.14382	11.157212	153.45453	66.26492	-7.127351	2.3088903	12.332708	-17.864399	1187.4531	8.849624	778.9510245323181
6	876.3353	85.984604	970.20496	694.1874	-254.29216	37.811733	-208.1375	-298.14606	-59.78408	13.652767	-32.02556	-83.90222	-135.44708	65.93529	-52.926987	-208.05934	-389.73926	101.538414	-279.53513	-492.33627	816.5513	75.29505	907.57214	662.1618	1000.0	1000.0	23999	89.52496	9.1308565	136.54994	56.505104	89.52452	9.133741	136.59103	53.646717	-7.4777493	2.049655	18.568882	-17.385666	1073.2977	7.455824	946.386134147644
7	959.08044	23.54467	996.057	918.44836	-204.66434	25.171104	-164.01294	-233.00774	-56.948692	4.9992504	-48.404446	-65.61091	-125.43474	54.68248	-80.32655	-218.90448	-330.09906	60.79824	-262.11	-428.55862	902.13184	25.668106	937.7787	860.46155	1000.0	1000.0	27999	83.64348	7.703051	127.205795	54.992455	83.64318	7.703644	130.3617	51.96089	-7.479012	1.9865654	14.077019	-19.41721	1004.1374	6.517276	1112.9701702594757
8	895.5912	92.15422	1029.3198	673.5364	-141.50343	47.42216	-71.14036	-202.74416	-18.09011	10.855195	-2.9008534	-41.61337	-97.83457	64.45031	-27.22048	-197.94722	-239.338	63.132523	-178.42683	-332.7769	877.5011	96.76047	1020.3548	658.2064	1000.0	1000.0	31999	80.340866	7.0352583	125.61305	46.18054	80.34078	7.0365386	127.917595	46.16126	-7.45426	1.9779602	20.400938	-18.541267	963.8837	6.421425	1279.8177211284637
9	713.2349	6.2879057	728.96277	704.5497	-132.65826	62.38448	-60.75962	-224.60944	-40.075222	1.7788875	-37.190517	-43.218407	-69.510414	44.05906	-27.9897	-137.24197	-202.16869	64.79833	-125.96996	-304.57037	673.15967	6.9501543	689.8065	665.148	1000.0	1000.0	35999	78.80401	6.6167245	125.22676	40.321808	78.80415	6.6165223	126.895744	40.911037	-7.4462457	1.9584966	11.412582	-19.887794	944.2574	6.231306	1447.0584316253662
10	848.4883	26.18693	926.5695	834.7792	-73.58656	20.01213	-53.639244	-102.27913	-16.059278	1.8852594	-13.447447	-20.272072	-84.434814	25.645998	-54.52507	-116.90623	-158.02138	23.492899	-120.860725	-183.87514	832.429	26.226856	910.1121	817.20306	1000.0	1000.0	39999	78.346535	6.376628	125.30066	38.24944	78.34605	6.377432	125.50642	39.04597	-7.433	1.9634379	19.665737	-18.91379	938.09515	6.00282	1614.4923009872437
