Epoch	AverageTestEnv0Ret	StdTestEnv0Ret	MaxTestEnv0Ret	MinTestEnv0Ret	AverageEnv0Ret	StdEnv0Ret	MaxEnv0Ret	MinEnv0Ret	AverageTestEnv1Ret	StdTestEnv1Ret	MaxTestEnv1Ret	MinTestEnv1Ret	AverageEnv1Ret	StdEnv1Ret	MaxEnv1Ret	MinEnv1Ret	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	207.98296	43.440853	265.60226	142.75142	-327.59473	25.87727	-302.73184	-363.95773	-61.62849	15.44027	-36.469254	-93.120476	-204.52983	31.491472	-152.75229	-237.8862	-532.1246	26.529947	-515.9098	-578.0608	146.35446	49.958782	218.24655	70.55985	1000.0	1000.0	3999	9.852669	5.6643186	32.537888	-0.07231809	9.85284	5.6664968	32.488277	-0.615479	-8.021136	2.0874074	12.323164	-17.803907	9.139616	1.1735586	74.23267769813538
2	-808.8048	51.927372	-715.46204	-886.86584	-356.65067	37.09641	-303.28302	-407.93503	-214.33916	35.45899	-159.93523	-266.6775	-213.58192	62.512367	-131.13596	-305.87427	-570.2326	25.724789	-539.071	-609.1573	-1023.14386	71.262566	-875.3972	-1128.8518	1000.0	1000.0	7999	36.130913	12.275075	96.95806	6.3604193	36.130344	12.279237	96.4029	5.4708204	-2.2866144	5.07696	31.00161	-18.76949	30.159893	5.3397226	166.16536116600037
3	-34.046	70.14155	46.56998	-166.32411	-653.379	335.30115	-290.99158	-1037.982	-172.37044	106.45752	0.41988313	-423.58725	-196.52094	32.935165	-166.28773	-250.88432	-849.9	363.77557	-457.27933	-1288.8663	-206.41646	100.41734	-72.2115	-390.12	1000.0	1000.0	11999	80.69839	15.49955	136.029	38.507633	80.69924	15.502413	137.60411	38.626278	0.9647231	5.977028	45.515095	-21.715929	64.358315	14.279189	278.2297320365906
4	504.20776	34.830593	551.37213	456.7194	-594.99	97.21572	-446.19766	-709.87787	20.39714	50.730183	136.22421	-47.60871	-192.03442	52.589756	-136.88156	-267.44818	-787.0244	97.30576	-660.72375	-910.1349	524.60486	47.121887	625.35406	471.32706	1000.0	1000.0	15999	89.66595	14.825098	145.79771	45.258755	89.6661	14.830681	143.17094	44.81223	-6.233768	3.2908335	19.558624	-19.344463	68.901535	12.176969	396.901034116745
5	722.0032	52.772545	784.87115	592.21594	-399.9234	32.405045	-347.96118	-434.45572	130.08066	109.28347	332.47775	-62.762497	-168.73648	36.32499	-112.42632	-210.24977	-568.6599	51.99438	-512.3837	-644.7055	852.0838	109.793335	1108.0704	722.10864	1000.0	1000.0	19999	81.24014	16.000381	137.40228	39.93195	81.24112	16.002575	136.99529	39.54723	-7.6359973	2.2953403	10.458117	-17.446058	62.72079	8.222635	511.11432671546936
6	848.72473	34.86367	903.19916	794.19226	-303.4087	27.61881	-264.79898	-329.95862	177.67812	99.5125	295.41052	18.441156	-77.910576	58.781185	3.8452468	-135.251	-381.31927	86.39888	-260.9537	-465.20963	1026.4028	74.8744	1120.4142	919.1905	1000.0	1000.0	23999	76.75472	14.0154	129.87636	39.656967	76.75516	14.019753	127.324265	38.454994	-8.144514	1.8486657	9.727051	-20.967358	59.34472	6.5186152	628.5887498855591
7	930.35803	30.252457	979.1353	868.38916	-212.31464	11.46841	-193.67192	-224.69597	-5.3615007	22.976757	30.405895	-39.40843	-79.823845	57.562397	5.9609604	-156.3172	-292.13846	47.074913	-218.735	-349.9891	924.99646	24.129808	960.98425	878.41095	1000.0	1000.0	27999	74.75113	11.735184	120.31618	37.544613	74.75181	11.738678	121.141785	31.873026	-8.186592	1.7567722	10.723026	-18.88023	57.913704	5.6933184	744.220517873764
8	935.6465	22.970675	962.67737	884.3732	-109.73252	9.580774	-94.434135	-120.55227	-26.66151	24.196589	31.768227	-45.607628	-65.21368	41.16037	-10.8108635	-116.689255	-174.9462	39.45135	-121.04656	-230.39723	908.985	11.756508	927.7718	886.9981	1000.0	1000.0	31999	74.86358	10.0507765	120.327225	35.08618	74.86376	10.0545435	119.80812	31.236917	-8.182647	1.7355397	14.642302	-17.5951	57.921608	5.478204	857.5854213237762
9	806.3195	7.5576973	820.74097	796.782	-122.79309	28.892288	-76.54931	-149.87102	-68.872314	4.996643	-60.201447	-76.61434	-81.96692	22.837667	-57.926113	-112.52711	-204.76001	23.496433	-178.39227	-239.62292	737.44727	10.314445	760.53955	725.84717	1000.0	1000.0	35999	76.10233	8.790178	120.5186	31.472834	76.10219	8.794448	121.5228	35.937893	-8.197688	1.7113843	13.449146	-19.677616	57.863224	5.425746	971.674238204956
10	804.3922	4.9735856	812.8537	797.9399	-65.432816	35.63107	-10.141891	-104.65322	-38.891285	2.726311	-35.023663	-44.494316	-104.073715	17.31958	-76.1703	-122.92878	-169.50653	40.51331	-122.26264	-209.72826	765.501	3.874837	772.6287	758.7786	1000.0	1000.0	39999	77.72914	7.886795	122.85505	34.17249	77.729095	7.891316	121.4507	34.97586	-8.136834	1.7458246	17.786983	-18.364292	58.264103	5.3307486	1086.7986443042755
11	887.2507	4.036548	893.9914	882.0382	-16.299202	62.489105	91.8158	-54.851383	-8.506173	1.1933857	-6.3832555	-10.95892	-59.478874	47.392258	-5.66579	-115.183426	-75.778076	96.13747	71.90565	-169.79494	878.7445	4.289907	885.6773	871.0793	1000.0	1000.0	43999	79.8669	7.2248983	123.09392	25.183254	79.867226	7.2271504	122.906456	33.885418	-8.123597	1.7111024	15.994209	-18.57486	57.918827	5.376712	1204.9751262664795
12	854.6823	11.560078	884.67816	839.4716	-19.347929	36.88217	33.980675	-61.857964	-16.946392	8.535508	3.5849333	-29.816544	-73.96778	30.36667	-30.30518	-104.18597	-93.31573	62.142677	-26.978626	-162.27867	837.736	18.60671	888.2631	818.3617	1000.0	1000.0	47999	82.1431	6.820998	124.719246	31.845255	82.143364	6.823229	127.503975	33.956966	-8.127461	1.6795522	10.979652	-19.541845	58.791588	5.220293	1323.724523305893
13	861.7103	38.09462	897.8155	772.10803	-92.337234	51.758446	-7.2641373	-137.34125	12.667021	12.860113	32.603798	-0.40899774	-65.49518	59.85947	7.840285	-128.73967	-157.83243	66.66681	-86.501144	-266.0809	874.37744	26.984262	899.22675	804.7118	1000.0	1000.0	51999	84.81281	6.4490104	125.45331	35.737423	84.81279	6.4510984	126.49477	36.799534	-8.103621	1.6921946	18.76672	-19.40542	60.43105	5.306824	1443.2805864810944
14	874.45636	31.743887	910.74164	821.8321	3.3593826	35.54917	52.4505	-48.031994	3.4622123	10.296533	16.84516	-14.3662	-40.24597	13.652206	-22.09027	-60.501057	-36.88659	45.23567	14.563658	-108.53305	877.9186	29.892176	903.44867	827.6045	1000.0	1000.0	55999	87.45537	6.1925797	135.20296	35.8746	87.45548	6.196626	134.21933	29.12239	-8.072224	1.7187176	11.431979	-19.203524	61.749973	5.266287	1560.60888338089
15	903.28534	22.237198	923.6876	842.51245	-31.517561	55.336098	41.398113	-108.86749	29.27737	31.750895	117.12053	1.253348	-83.225105	72.5059	1.6758169	-177.60858	-114.74266	107.17328	43.07393	-236.6821	932.5627	10.030791	959.63293	924.941	1000.0	1000.0	59999	90.34651	6.090513	134.35939	29.429356	90.34698	6.0949445	130.82552	34.044155	-8.016183	1.7939842	16.230976	-19.19927	65.29768	5.3472614	1677.044615983963
