Epoch	AverageTestEnv0Ret	StdTestEnv0Ret	MaxTestEnv0Ret	MinTestEnv0Ret	AverageEnv0Ret	StdEnv0Ret	MaxEnv0Ret	MinEnv0Ret	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
11	1463.373	568.63416	1920.3505	272.25208	657.7238	422.5152	1372.9955	275.194	657.7238	422.5152	1372.9955	275.194	1463.373	568.63416	1920.3505	272.25208	1000.0	1000.0	43999	49.508945	16.802597	111.676186	26.107098	49.509365	16.80248	110.275955	26.248455	-2.6633341	2.3596437	16.235285	-11.954023	-17.764227	4.8211155	1695.7347192764282
12	1923.948	741.67236	2397.6858	168.4242	1220.3082	724.89105	1885.0317	-3.5147681	1220.3082	724.89105	1885.0317	-3.5147681	1923.948	741.67236	2397.6858	168.4242	1000.0	1000.0	47999	54.40042	19.95998	126.15137	29.29788	54.40105	19.958824	126.65609	27.25113	-2.4876475	2.5469391	15.9145155	-13.208511	-19.798597	5.8038964	1848.8090114593506
13	1699.2328	733.8895	2340.3843	327.01746	1788.9459	146.20757	1957.6564	1636.6128	1788.9459	146.20757	1957.6564	1636.6128	1699.2328	733.8895	2340.3843	327.01746	1000.0	1000.0	51999	61.41012	24.833551	142.408	31.85229	61.411	24.832088	142.15839	31.580256	-2.2679858	2.7458665	16.048567	-12.128189	-22.167555	7.3444295	2002.919670343399
14	2497.6401	139.26369	2646.4365	2173.0676	1550.9622	367.63522	1956.6482	984.53235	1550.9622	367.63522	1956.6482	984.53235	2497.6401	139.26369	2646.4365	2173.0676	1000.0	1000.0	55999	68.985596	29.635252	154.1205	35.022125	68.98621	29.633408	154.20914	34.671547	-2.018	3.0024736	20.092396	-14.769912	-24.843504	8.8850565	2157.8564760684967
15	2796.218	130.99678	3072.1711	2628.3823	2057.0374	163.46411	2218.578	1855.361	2057.0374	163.46411	2218.578	1855.361	2796.218	130.99678	3072.1711	2628.3823	1000.0	1000.0	59999	76.03132	33.971928	163.33482	35.69706	76.032486	33.970505	163.26607	36.554634	-1.8406081	3.1593904	17.301676	-14.21189	-27.572922	10.407847	2343.128247976303
16	2645.5913	45.816525	2747.1587	2569.6948	1972.7465	364.3868	2260.9438	1347.731	1972.7465	364.3868	2260.9438	1347.731	2645.5913	45.816525	2747.1587	2569.6948	1000.0	1000.0	63999	83.95206	38.504234	177.64325	35.640705	83.95304	38.50203	173.657	36.970646	-1.6489606	3.3137105	19.788702	-13.663731	-30.450844	12.240515	2545.70796084404
17	2437.3115	959.42145	3152.3896	307.10782	1846.9519	747.96686	2609.8398	970.7275	1846.9519	747.96686	2609.8398	970.7275	2437.3115	959.42145	3152.3896	307.10782	1000.0	1000.0	67999	91.57481	43.34672	193.20973	37.713013	91.57552	43.344536	191.47256	37.825386	-1.4713856	3.4298818	23.997961	-18.318686	-34.33229	13.478273	2747.758701324463
18	2258.2603	924.256	3072.212	807.56934	1646.7191	951.9068	2535.999	162.08536	1646.7191	951.9068	2535.999	162.08536	2258.2603	924.256	3072.212	807.56934	1000.0	1000.0	71999	97.70987	48.02879	202.17818	36.778873	97.71029	48.026455	203.74258	38.243397	-1.4110593	3.431191	19.273354	-12.329362	-37.456017	14.4156275	2955.3261408805847
19	3289.2466	154.28508	3572.8691	3022.02	2525.6875	448.5024	2813.4646	1749.6646	2525.6875	448.5024	2813.4646	1749.6646	3289.2466	154.28508	3572.8691	3022.02	1000.0	1000.0	75999	105.13078	52.879932	221.34245	37.266815	105.13067	52.878525	217.92444	37.94748	-1.2657627	3.5021794	21.322563	-13.267223	-40.59406	15.979538	3166.9436717033386
20	3208.9602	92.78306	3359.403	3070.5974	2807.6035	144.5335	2911.3618	2559.2588	2807.6035	144.5335	2911.3618	2559.2588	3208.9602	92.78306	3359.403	3070.5974	1000.0	1000.0	79999	113.44389	57.549458	227.21823	35.549763	113.44471	57.54772	224.98889	31.270813	-1.1683736	3.6170454	19.077984	-12.67342	-44.605934	17.697441	3384.6184639930725
21	3318.1577	113.896736	3443.0862	3054.1462	1986.5388	902.1301	2777.0742	577.0214	1986.5388	902.1301	2777.0742	577.0214	3318.1577	113.896736	3443.0862	3054.1462	1000.0	1000.0	83999	120.86587	61.52778	240.65085	35.03885	120.86672	61.52629	236.23248	33.089325	-1.1022581	3.6719818	22.62541	-12.662336	-44.66542	19.901093	3572.93629527092
22	3415.3171	53.247116	3505.3726	3323.105	2218.6177	1058.8024	2928.8472	388.02682	2218.6177	1058.8024	2928.8472	388.02682	3415.3171	53.247116	3505.3726	3323.105	1000.0	1000.0	87999	126.13664	65.26077	249.62508	26.051273	126.13754	65.25915	250.12512	23.983301	-1.0006918	3.7067707	22.95013	-13.302733	-46.406315	20.470762	3762.509411096573
23	3610.507	104.03631	3735.5134	3446.2366	3024.6497	178.13438	3174.6208	2733.4968	3024.6497	178.13438	3174.6208	2733.4968	3610.507	104.03631	3735.5134	3446.2366	1000.0	1000.0	91999	132.06485	68.17801	253.7404	23.403849	132.06552	68.17754	252.58519	19.342833	-0.86354005	3.8029408	25.720745	-14.327652	-50.12664	21.783722	3951.8878009319305
24	3776.7808	107.37342	4019.8796	3608.502	3156.4868	233.5065	3458.8718	2903.1018	3156.4868	233.5065	3458.8718	2903.1018	3776.7808	107.37342	4019.8796	3608.502	1000.0	1000.0	95999	139.019	71.15567	257.10535	18.711973	139.01811	71.15359	258.92288	15.363868	-0.7301389	3.9127758	22.227943	-12.937361	-52.9517	23.750671	4176.740344047546
25	3792.3765	119.14802	3928.9648	3558.4883	2391.5073	1123.6361	3263.548	463.65695	2391.5073	1123.6361	3263.548	463.65695	3792.3765	119.14802	3928.9648	3558.4883	1000.0	1000.0	99999	145.21118	73.86353	265.7761	15.410943	145.21254	73.86241	266.91443	4.7189436	-0.75291985	3.8555748	34.868927	-12.510901	-54.646797	25.188877	4416.701075553894
26	3774.673	103.462456	3927.6313	3617.5383	3221.8022	90.87167	3336.7048	3103.392	3221.8022	90.87167	3336.7048	3103.392	3774.673	103.462456	3927.6313	3617.5383	1000.0	1000.0	103999	150.2052	76.292595	273.70203	10.549373	150.20609	76.29021	273.73694	0.6327306	-0.6623589	3.899868	35.666428	-12.821222	-55.957336	25.035051	4644.495452880859
27	3836.543	122.060074	4029.9294	3576.0828	3437.4187	148.1813	3563.7612	3186.3892	3437.4187	148.1813	3563.7612	3186.3892	3836.543	122.060074	4029.9294	3576.0828	1000.0	1000.0	107999	156.1625	78.446724	284.92084	12.768844	156.16325	78.443535	285.8931	5.325508	-0.48982894	4.0009704	24.735044	-13.630987	-59.330708	26.678745	4825.811051607132
28	3958.675	101.139915	4170.953	3866.8213	3417.7896	153.3676	3654.3774	3226.1501	3417.7896	153.3676	3654.3774	3226.1501	3958.675	101.139915	4170.953	3866.8213	1000.0	1000.0	111999	162.25829	80.66482	293.98108	9.21617	162.25935	80.66295	289.52853	6.556899	-0.39310196	4.021394	30.501162	-13.849489	-61.25439	27.408781	5006.8024797439575
29	3859.8254	801.635	4260.9575	1468.8221	3539.1555	171.43184	3718.1042	3256.1362	3539.1555	171.43184	3718.1042	3256.1362	3859.8254	801.635	4260.9575	1468.8221	1000.0	1000.0	115999	168.52802	82.94862	305.87854	15.368265	168.52815	82.94625	305.9714	12.4490795	-0.14285614	4.189995	29.917145	-13.910067	-66.93716	30.050352	5187.5937757492065
30	4326.8955	111.602	4467.3423	4048.1597	3769.6626	149.08234	3905.5771	3517.3694	3769.6626	149.08234	3905.5771	3517.3694	4326.8955	111.602	4467.3423	4048.1597	1000.0	1000.0	119999	175.86787	85.891525	320.75757	18.757597	175.8682	85.88985	320.40326	10.731739	-0.083968356	4.1298437	43.184	-13.909637	-71.119095	31.048338	5412.5949103832245
31	4529.8633	154.41716	4907.5605	4340.9043	2977.5696	1393.9856	3853.56	565.3055	2977.5696	1393.9856	3853.56	565.3055	4529.8633	154.41716	4907.5605	4340.9043	1000.0	1000.0	123999	182.19379	88.81039	334.40515	11.397661	182.19434	88.80903	338.06006	11.4327135	-0.033848256	4.235354	36.806538	-12.467688	-72.00316	32.06056	5643.076878070831
32	4193.3936	61.370625	4264.6084	4082.526	3802.3237	134.19376	3961.7139	3593.5872	3802.3237	134.19376	3961.7139	3593.5872	4193.3936	61.370625	4264.6084	4082.526	1000.0	1000.0	127999	188.12138	91.1911	341.3302	9.749254	188.12148	91.189095	341.8663	7.216072	0.14040108	4.258477	34.802544	-12.426294	-78.934425	32.908913	5857.675763607025
33	4586.654	77.492676	4689.067	4412.765	3932.0806	118.41204	4055.0007	3747.6355	3932.0806	118.41204	4055.0007	3747.6355	4586.654	77.492676	4689.067	4412.765	1000.0	1000.0	131999	194.77937	93.61639	347.37415	15.732753	194.78053	93.61422	345.1378	2.349231	0.1706055	4.2394447	35.573162	-12.810835	-79.612236	33.02957	6033.9002940654755
34	4686.323	86.465515	4793.0396	4474.587	3683.462	1074.3672	4340.7944	1823.1232	3683.462	1074.3672	4340.7944	1823.1232	4686.323	86.465515	4793.0396	4474.587	1000.0	1000.0	135999	201.42072	96.427795	352.54468	14.098107	201.42133	96.42584	351.3299	3.4637713	0.3687332	4.2713385	46.962837	-13.881504	-85.822395	34.02272	6211.11673116684
35	4588.0684	75.57168	4772.591	4520.199	4270.5376	170.81613	4446.843	3987.7844	4270.5376	170.81613	4446.843	3987.7844	4588.0684	75.57168	4772.591	4520.199	1000.0	1000.0	139999	208.51274	99.528915	359.4555	6.9177275	208.5133	99.52682	358.6578	-13.381797	0.42227548	4.3044305	39.2237	-16.895985	-90.90698	34.433693	6387.58563709259
36	4801.165	158.35031	5009.0947	4398.6943	4250.8604	124.68219	4453.176	4130.711	4250.8604	124.68219	4453.176	4130.711	4801.165	158.35031	5009.0947	4398.6943	1000.0	1000.0	143999	215.2981	101.40138	365.67313	11.119092	215.29929	101.39863	367.30988	-3.5215964	0.44868538	4.3383985	38.744385	-15.604035	-89.64542	37.611794	6569.972928524017
37	4793.0337	94.25609	4914.963	4587.423	4372.748	108.73672	4536.7344	4252.3965	4372.748	108.73672	4536.7344	4252.3965	4793.0337	94.25609	4914.963	4587.423	1000.0	1000.0	147999	221.16362	103.46543	382.72266	7.359853	221.16563	103.4627	378.96417	-8.549724	0.47496727	4.360922	35.338684	-12.282032	-91.54452	37.58884	6752.277777433395
38	4789.478	164.21928	5060.3726	4512.7534	4182.6494	393.19363	4478.2954	3506.3416	4182.6494	393.19363	4478.2954	3506.3416	4789.478	164.21928	5060.3726	4512.7534	1000.0	1000.0	151999	227.0272	105.48672	383.42822	3.3005757	227.02885	105.48195	384.68646	-6.2081776	0.6387793	4.4533315	43.722435	-12.542817	-97.13852	38.81349	6935.922984600067
39	4776.472	129.2918	4984.0493	4556.715	4077.6445	476.03455	4400.283	3257.148	4077.6445	476.03455	4400.283	3257.148	4776.472	129.2918	4984.0493	4556.715	1000.0	1000.0	155999	232.23824	106.9285	391.1296	1.9313763	232.23952	106.92598	386.67157	-21.265701	0.7674009	4.4719405	32.234352	-15.302235	-104.84077	39.96043	7115.975205898285
40	5327.075	143.76242	5638.9243	5098.622	4458.454	134.4767	4655.3477	4324.853	4458.454	134.4767	4655.3477	4324.853	5327.075	143.76242	5638.9243	5098.622	1000.0	1000.0	159999	237.3944	109.07545	394.71463	6.0073175	237.3955	109.07216	391.79236	-1.0875504	0.8613884	4.4300203	37.628563	-14.483496	-109.292496	40.269108	7293.341669559479
41	5169.5464	815.684	5615.4453	2745.3816	4761.383	157.94456	5017.394	4585.1714	4761.383	157.94456	5017.394	4585.1714	5169.5464	815.684	5615.4453	2745.3816	1000.0	1000.0	163999	244.42278	111.11886	405.51242	4.3462157	244.42342	111.11605	405.24347	-17.585678	0.9744844	4.429984	34.560986	-15.204846	-116.84181	39.34396	7470.431803226471
42	5309.9453	107.19423	5435.947	5061.6	4754.636	207.36191	5087.004	4579.0205	4754.636	207.36191	5087.004	4579.0205	5309.9453	107.19423	5435.947	5061.6	1000.0	1000.0	167999	252.79613	113.449486	407.7303	1.9985272	252.79597	113.44829	408.69888	-26.7592	1.0630225	4.4618134	32.09722	-17.197197	-121.94062	41.430088	7657.550971508026
43	5325.989	184.44073	5624.4263	4987.2183	5040.152	39.027622	5104.9155	5002.6216	5040.152	39.027622	5104.9155	5002.6216	5325.989	184.44073	5624.4263	4987.2183	1000.0	1000.0	171999	259.8479	115.595406	414.91208	3.8460317	259.8484	115.59437	414.277	-10.000064	1.1095164	4.50362	32.99744	-17.034834	-124.06273	43.059868	7882.192936658859
44	5657.7812	170.33647	5908.1426	5376.245	4838.993	552.239	5327.4385	3907.6238	4838.993	552.239	5327.4385	3907.6238	5657.7812	170.33647	5908.1426	5376.245	1000.0	1000.0	175999	265.3793	117.35385	429.00653	8.071067	265.37888	117.35243	425.09744	-7.5255046	1.2443684	4.5409803	39.85827	-13.624088	-132.37537	44.8035	8099.910747766495
45	5622.3096	145.96825	5918.1606	5382.1094	4827.9854	423.7954	5222.643	4143.411	4827.9854	423.7954	5222.643	4143.411	5622.3096	145.96825	5918.1606	5382.1094	1000.0	1000.0	179999	272.4741	119.2297	432.88617	3.0701632	272.47476	119.22728	433.54382	-5.962261	1.3895253	4.584455	32.710342	-14.597705	-138.6151	43.348602	8276.302686691284
46	6052.0654	135.39865	6290.305	5779.413	5156.877	123.63254	5313.883	4986.008	5156.877	123.63254	5313.883	4986.008	6052.0654	135.39865	6290.305	5779.413	1000.0	1000.0	183999	279.93427	121.60338	446.25565	3.0847373	279.93414	121.60165	445.49792	-14.754811	1.484172	4.6301517	37.79423	-14.761775	-144.78708	44.62777	8452.464711427689
47	5792.8813	558.86884	6187.414	4146.6143	5428.828	111.97916	5564.996	5288.7876	5428.828	111.97916	5564.996	5288.7876	5792.8813	558.86884	6187.414	4146.6143	1000.0	1000.0	187999	286.99683	123.837105	454.2101	2.141993	286.9964	123.83509	454.44507	-12.939693	1.4989811	4.607341	34.93018	-13.688825	-153.27527	42.818195	8628.49755358696
48	5923.897	512.41437	6331.2246	4485.701	5295.9365	109.05169	5420.6245	5130.751	5295.9365	109.05169	5420.6245	5130.751	5923.897	512.41437	6331.2246	4485.701	1000.0	1000.0	191999	295.55823	126.10135	462.78973	7.131381	295.55853	126.09901	460.0988	-10.891413	1.5644909	4.6195054	32.582443	-14.4572935	-159.35747	42.557266	8834.229522705078
49	6107.3486	129.8942	6344.5464	5929.8423	4300.6904	1927.8667	5557.981	965.93066	4300.6904	1927.8667	5557.981	965.93066	6107.3486	129.8942	6344.5464	5929.8423	1000.0	1000.0	195999	301.54065	128.49976	469.00546	2.1730523	301.5399	128.498	469.92276	-30.302155	1.6551493	4.6372128	41.403496	-15.031634	-167.8289	48.331978	9052.429746866226
50	6281.1807	217.11192	6652.0996	5952.2407	5477.168	174.44179	5744.716	5275.563	5477.168	174.44179	5744.716	5275.563	6281.1807	217.11192	6652.0996	5952.2407	1000.0	1000.0	199999	307.31665	130.32495	472.2924	2.2047071	307.31747	130.32219	472.9647	-25.75073	1.6312598	4.6041017	42.870014	-12.7994995	-171.87193	47.902172	9271.679372787476
51	5950.2715	194.543	6172.1025	5519.4106	5586.044	97.654526	5715.876	5450.158	5586.044	97.654526	5715.876	5450.158	5950.2715	194.543	6172.1025	5519.4106	1000.0	1000.0	203999	312.9142	131.4181	481.84793	2.241918	312.9142	131.41618	482.61264	-14.953064	1.6755776	4.616479	42.000202	-12.320719	-174.73572	46.729107	9449.543229818344
52	6019.8745	1214.791	6662.046	2396.4385	4608.544	1759.7994	5875.4023	1578.414	4608.544	1759.7994	5875.4023	1578.414	6019.8745	1214.791	6662.046	2396.4385	1000.0	1000.0	207999	319.3485	133.45001	491.08505	2.2451339	319.3489	133.44705	488.89706	-73.18903	1.8253372	4.649428	33.416542	-12.999706	-189.53796	47.49949	9627.619116544724
53	6559.05	77.78968	6704.147	6426.3384	5778.6836	162.79578	6021.0366	5562.342	5778.6836	162.79578	6021.0366	5562.342	6559.05	77.78968	6704.147	6426.3384	1000.0	1000.0	211999	324.08292	135.88838	497.26752	2.2718208	324.0841	135.88358	497.95563	-22.764824	1.8582153	4.6577535	62.340508	-12.39151	-191.18854	48.553482	9810.017585039139
54	6442.4463	119.46919	6618.894	6209.6553	4863.6245	1600.4722	6151.8706	2120.7349	4863.6245	1600.4722	6151.8706	2120.7349	6442.4463	119.46919	6618.894	6209.6553	1000.0	1000.0	215999	330.0727	137.03986	505.8542	2.297554	330.07285	137.0345	506.50623	-24.536951	1.781044	4.6419387	61.04552	-15.272985	-187.37146	51.34704	9988.390893936157
55	6474.8726	264.7644	6833.5854	5880.287	5893.3564	138.44583	6047.859	5685.383	5893.3564	138.44583	6047.859	5685.383	6474.8726	264.7644	6833.5854	5880.287	1000.0	1000.0	219999	333.42346	138.865	507.55365	0.8899827	333.4238	138.86464	508.80728	-61.637417	1.8013175	4.703481	51.04351	-12.607434	-184.96083	53.529385	10165.828948259354
56	5768.5376	194.45418	6101.287	5479.18	5916.159	141.8344	6108.7974	5756.5996	5916.159	141.8344	6108.7974	5756.5996	5768.5376	194.45418	6101.287	5479.18	1000.0	1000.0	223999	337.92288	139.36182	517.22046	-4.6823673	337.92355	139.36005	515.0174	-48.972748	1.9356178	4.747167	39.193214	-11.896158	-193.33119	53.7606	10343.293937683105
57	5896.601	1203.9323	6697.2686	2397.8542	5810.409	263.90842	6210.8584	5566.4185	5810.409	263.90842	6210.8584	5566.4185	5896.601	1203.9323	6697.2686	2397.8542	1000.0	1000.0	227999	343.35843	140.18982	521.6254	2.3603551	343.35876	140.18532	523.2068	-37.647972	2.071411	4.761589	36.542194	-14.137476	-203.99544	53.706665	10535.455008268356
58	6850.122	131.13445	7049.208	6674.2847	5937.897	212.39847	6227.484	5631.935	5937.897	212.39847	6227.484	5631.935	6850.122	131.13445	7049.208	6674.2847	1000.0	1000.0	231999	347.60385	141.45119	526.19495	-1.5919969	347.60672	141.44571	525.94135	-61.11786	2.0932024	4.7170606	44.294163	-13.624367	-211.77084	54.926376	10777.642265796661
59	6967.974	207.34627	7371.474	6632.85	6238.495	164.15149	6492.178	6057.9165	6238.495	164.15149	6492.178	6057.9165	6967.974	207.34627	7371.474	6632.85	1000.0	1000.0	235999	353.5606	143.19427	532.9758	2.411362	353.56128	143.1902	529.86884	-30.4579	2.1185105	4.704585	37.850594	-17.94279	-215.5506	52.789772	11019.22953081131
60	6674.538	147.56384	6884.503	6358.1665	5884.549	289.0174	6179.303	5410.3022	5884.549	289.0174	6179.303	5410.3022	6674.538	147.56384	6884.503	6358.1665	1000.0	1000.0	239999	359.50577	144.2004	540.5751	2.442836	359.5066	144.19832	539.15546	-27.509432	2.0503316	4.7314777	46.9002	-13.554283	-206.44672	54.26679	11223.804430246353
61	6821.1553	150.30382	7077.7715	6573.5186	5536.202	1133.0903	6248.009	3576.382	5536.202	1133.0903	6248.009	3576.382	6821.1553	150.30382	7077.7715	6573.5186	1000.0	1000.0	243999	362.4934	145.37636	538.1348	2.4613013	362.49387	145.37112	539.9534	-66.48962	2.1876316	4.7321906	38.460457	-13.362306	-219.97946	56.221455	11416.439158916473
62	6968.9697	81.693214	7119.31	6815.6846	6231.5815	180.41695	6462.887	5957.982	6231.5815	180.41695	6462.887	5957.982	6968.9697	81.693214	7119.31	6815.6846	1000.0	1000.0	247999	366.85703	145.55951	544.5344	2.477176	366.8575	145.55672	542.0694	-49.62047	2.1039221	4.668987	38.995613	-11.917334	-212.1094	54.21972	11609.174894809723
63	6657.4727	125.792915	6854.55	6457.7944	6264.5947	104.069565	6364.855	6103.3984	6264.5947	104.069565	6364.855	6103.3984	6657.4727	125.792915	6854.55	6457.7944	1000.0	1000.0	251999	370.56033	146.3103	553.96014	-15.402539	370.56177	146.30804	556.59216	-44.933777	2.2686932	4.7344937	38.59014	-12.886122	-224.51863	58.138092	11798.939720630646
64	6640.362	133.68083	6825.9404	6382.2705	6388.2324	139.11983	6620.171	6258.344	6388.2324	139.11983	6620.171	6258.344	6640.362	133.68083	6825.9404	6382.2705	1000.0	1000.0	255999	375.57364	147.04654	556.0799	-22.581446	375.57455	147.04301	553.3181	-29.782038	2.3097022	4.730127	32.084232	-14.08455	-227.19836	56.20221	11986.137093544006
65	5975.7393	648.4811	6668.507	4173.893	6478.328	334.05142	6853.8667	6113.0205	6478.328	334.05142	6853.8667	6113.0205	5975.7393	648.4811	6668.507	4173.893	1000.0	1000.0	259999	379.936	148.51476	562.5876	2.5433865	379.9364	148.5131	558.4822	-44.822647	2.404368	4.7436423	41.395073	-13.733788	-228.16638	55.53761	12173.678398132324
66	7172.1406	178.37529	7479.788	6903.1924	6213.6235	126.13461	6348.385	6082.7617	6213.6235	126.13461	6348.385	6082.7617	7172.1406	178.37529	7479.788	6903.1924	1000.0	1000.0	263999	384.84732	149.09256	568.48535	2.5640597	384.84732	149.09053	565.5246	-22.538095	2.4014077	4.720728	52.206688	-13.029056	-235.74377	55.368195	12359.5619931221
67	6833.736	132.80464	7027.565	6514.266	6552.995	152.30318	6744.3516	6324.751	6552.995	152.30318	6744.3516	6324.751	6833.736	132.80464	7027.565	6514.266	1000.0	1000.0	267999	389.38992	149.74149	569.7227	-16.888172	389.38904	149.74135	564.52155	-44.003555	2.4365509	4.7919602	44.695335	-12.781652	-237.801	58.58672	12543.5041077137
68	5875.189	62.458687	5966.705	5779.132	6521.076	191.8618	6688.464	6194.8633	6521.076	191.8618	6688.464	6194.8633	5875.189	62.458687	5966.705	5779.132	1000.0	1000.0	271999	394.53268	149.95255	570.73004	-16.566946	394.5341	149.94736	574.76776	-16.620193	2.656372	4.7689257	37.282974	-19.351631	-256.01584	58.434902	12727.094789505005
69	7142.3506	124.724396	7341.901	6969.608	6621.572	75.553055	6705.225	6522.508	6621.572	75.553055	6705.225	6522.508	7142.3506	124.724396	7341.901	6969.608	1000.0	1000.0	275999	398.86896	151.83989	573.6301	-16.330673	398.86923	151.84007	573.0492	-40.623898	2.5604284	4.736087	36.367775	-13.880325	-251.2818	58.60036	12911.067041158676
70	7362.4697	140.13884	7582.4976	7094.9873	6595.412	227.59221	6787.259	6216.526	6595.412	227.59221	6787.259	6216.526	7362.4697	140.13884	7582.4976	7094.9873	1000.0	1000.0	279999	403.4741	152.93025	583.2946	-14.026225	403.4748	152.92787	583.33594	-21.920063	2.5570223	4.733303	41.071964	-12.530154	-266.0845	55.480766	13091.373490571976
71	7406.328	94.181946	7602.9653	7250.161	6697.235	112.16097	6841.42	6527.724	6697.235	112.16097	6841.42	6527.724	7406.328	94.181946	7602.9653	7250.161	1000.0	1000.0	283999	409.04825	153.41844	586.663	-17.436754	409.04843	153.41786	586.6628	-86.50916	2.7058647	4.7493944	39.15326	-16.00906	-273.5702	60.75925	13272.545383930206
72	7401.447	165.71382	7621.0537	7129.42	6724.508	250.40442	7076.4263	6382.966	6724.508	250.40442	7076.4263	6382.966	7401.447	165.71382	7621.0537	7129.42	1000.0	1000.0	287999	413.73624	154.83263	604.02594	-2.1765773	413.73676	154.82909	607.52893	-37.563683	2.74704	4.8122597	55.60424	-13.040961	-274.38303	59.34954	13453.572474002838
