Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
96	10197.204	92.124435	10348.424	10114.126	10816.838	105.2261	11091.742	10719.8125	1000.0	1000.0	383999	740.9531	183.74936	921.0313	-41.03888	740.95306	183.74869	925.7444	-65.4678	6.058193	4.6571345	51.557465	-13.189286	-740.5734	69.59065	19404.331163167953
97	10092.171	116.254295	10198.891	9895.752	10871.956	97.86603	11032.2	10719.278	1000.0	1000.0	387999	743.2359	183.83595	923.4179	-9.007416	743.23535	183.83238	926.1557	-9.913609	6.0524964	4.6231084	67.452774	-14.965199	-742.87787	67.08227	19630.160725593567
98	8061.335	3629.6907	10345.319	1779.1475	10821.217	98.14559	11034.953	10701.656	1000.0	1000.0	391999	744.4028	185.38434	925.89996	-104.14632	744.40314	185.38226	925.9629	-122.11005	6.067705	4.6828036	61.286385	-11.518343	-744.0447	68.464775	19855.54812979698
99	10219.429	105.38787	10375.874	10082.159	10829.008	177.6152	11065.895	10498.938	1000.0	1000.0	395999	746.5167	186.37038	928.15216	-22.764017	746.5169	186.3685	932.38916	-36.854477	6.0839486	4.6788874	66.61728	-11.798914	-746.1708	69.73038	20093.43544602394
100	10186.725	141.10497	10349.82	9981.575	10827.377	142.41028	11095.862	10604.194	1000.0	1000.0	399999	749.68915	185.0068	932.301	-111.80618	749.6892	185.00488	936.0675	-123.52269	6.0772295	4.6568813	95.57518	-11.8702965	-749.293	68.92708	20385.978835105896
101	10287.244	106.689865	10466.053	10184.919	10871.607	161.93535	11058.241	10556.0625	1000.0	1000.0	403999	751.73615	185.00304	939.89655	-13.569432	751.73566	185.00209	938.3262	-21.44602	6.0119624	4.6355596	60.9286	-12.681939	-751.3194	69.33383	20671.975466012955
102	10358.735	112.96522	10517.409	10198.009	10711.518	78.81006	10812.559	10572.9	1000.0	1000.0	407999	752.9514	185.73622	933.5952	-8.541128	752.95135	185.73366	933.6367	5.2069187	6.1099215	4.6673255	60.583466	-13.710718	-752.536	69.030914	20910.515995264053
103	10201.48	204.30934	10543.884	10022.345	10574.231	146.01212	10853.397	10306.473	1000.0	1000.0	411999	755.1816	185.69923	942.4814	-64.32301	755.18176	185.69777	940.8839	-42.653236	6.0149913	4.66344	58.21043	-12.536331	-754.7536	68.28669	21209.63783812523
104	10300.547	164.92662	10557.641	10104.197	10690.892	166.24928	10976.281	10424.946	1000.0	1000.0	415999	756.99915	185.48451	941.34155	-141.17458	756.9988	185.48233	944.1791	-107.77552	6.022174	4.689876	94.66257	-13.380394	-756.5676	68.77054	21438.673216104507
105	10276.651	114.369316	10461.4	10179.19	10790.32	144.01529	11062.989	10539.301	1000.0	1000.0	419999	759.37823	185.79349	938.1512	-30.498608	759.379	185.79022	944.1033	-57.39534	6.1263704	4.690579	61.362663	-13.40327	-758.9516	71.81177	21659.06595134735
106	10424.782	102.08871	10591.426	10336.976	10728.881	263.77258	11063.566	10112.639	1000.0	1000.0	423999	761.3545	185.85167	942.0532	-30.927351	761.35474	185.84822	941.2187	-42.87669	6.123264	4.6894917	87.08717	-14.972581	-760.91345	70.09014	21886.747247219086
107	10449.232	166.2148	10700.542	10277.293	11020.298	146.58855	11261.821	10807.056	1000.0	1000.0	427999	763.925	185.24153	944.5534	-33.0201	763.925	185.23944	947.36255	-94.30101	6.0939617	4.679435	79.68683	-13.825806	-763.4976	68.0846	22114.899316310883
108	10442.769	33.02665	10497.816	10412.845	10849.834	149.81084	11096.604	10561.689	1000.0	1000.0	431999	765.8174	184.9897	944.18756	-35.571236	765.81714	184.98679	947.2234	-34.835396	6.098463	4.659333	64.56074	-14.154228	-765.3709	67.86956	22339.10897374153
109	10313.086	83.70006	10447.023	10237.719	8827.862	122.50522	9024.957	8691.861	1000.0	1000.0	435999	768.3748	185.32617	947.87897	-92.93475	768.37494	185.32524	947.0516	-88.08904	6.119997	4.6455765	70.315	-11.908461	-767.93915	70.20717	22551.598009586334
110	10356.527	176.25555	10571.213	10081.798	10689.785	86.89453	10826.997	10543.884	1000.0	1000.0	439999	770.61896	185.35475	951.27203	-76.087944	770.61896	185.35278	951.412	-68.829765	6.1509814	4.6609273	69.40112	-12.74851	-770.16254	70.29028	22749.372093200684
111	10388.324	187.22906	10663.659	10136.356	10731.132	141.55264	10867.812	10474.487	1000.0	1000.0	443999	772.90173	184.48181	947.9732	-79.523834	772.902	184.4774	948.91205	-116.48157	6.1506405	4.643727	78.91295	-12.960789	-772.4316	71.077934	22946.4011425972
112	10405.264	135.96638	10552.807	10223.324	10938.275	128.77455	11097.903	10638.4375	1000.0	1000.0	447999	774.6287	184.14174	954.5029	-71.431015	774.62915	184.1393	953.4746	-90.82623	6.1821036	4.64965	70.94221	-12.165185	-774.1577	70.09158	23147.863791704178
113	10470.388	169.68071	10651.208	10203.778	11088.918	119.191185	11303.135	10958.197	1000.0	1000.0	451999	776.06903	183.97357	953.6411	-111.844666	776.06805	183.97186	950.8256	-102.17894	6.18155	4.6668587	82.53112	-12.65991	-775.58496	69.312096	23352.211435079575
114	10355.8125	208.27014	10528.636	10000.064	10636.071	202.34479	10924.888	10360.672	1000.0	1000.0	455999	778.17535	183.9406	957.5504	-21.268934	778.1753	183.9384	957.24097	-27.840534	6.160961	4.656904	68.752235	-11.313428	-777.7099	68.03303	23557.351647615433
115	10411.798	146.4004	10637.042	10262.57	10828.447	55.70774	10917.16	10709.51	1000.0	1000.0	459999	779.84015	185.3452	954.7091	-27.711432	779.84094	185.3411	958.4536	-59.112495	6.1604214	4.657784	68.0712	-14.255164	-779.35236	68.80351	23774.84319114685
116	10510.6045	78.961845	10644.763	10442.937	10927.704	99.76103	11089.137	10803.469	1000.0	1000.0	463999	782.19806	183.86693	957.07355	-88.34765	782.1977	183.86499	958.6866	-81.40884	6.173204	4.652769	79.391975	-13.13048	-781.69794	71.05466	24014.64107465744
117	10449.791	67.2829	10530.951	10351.981	11080.779	86.449455	11219.43	10929.446	1000.0	1000.0	467999	784.1422	183.01248	960.17896	-59.322	784.1424	183.00954	957.86285	-42.944695	6.2705917	4.6767106	65.155396	-10.816532	-783.6362	71.24331	24250.733836889267
118	10515.422	176.86111	10777.183	10283.806	11002.795	97.60455	11164.401	10806.075	1000.0	1000.0	471999	785.8391	183.29596	960.9119	-58.535965	785.83887	183.29259	961.3459	-50.696167	6.253458	4.6922235	75.12192	-13.762983	-785.3356	71.05815	24524.742017269135
119	10631.828	128.0749	10833.135	10506.752	10960.998	116.886955	11092.351	10743.206	1000.0	1000.0	475999	788.19336	182.60481	961.2013	-31.662281	788.1939	182.60039	963.7794	-32.43373	6.258367	4.677926	71.2144	-12.024092	-787.68713	70.79684	24788.805486679077
120	10534.663	279.94913	10885.933	10253.913	10538.508	166.50073	10846.841	10191.115	1000.0	1000.0	479999	789.8726	182.86887	964.8926	-42.78586	789.87225	182.86673	961.8079	-7.41514	6.250165	4.675396	64.455185	-12.334974	-789.34564	71.20765	25030.54172039032
121	10490.551	81.66544	10616.968	10392.01	10928.643	81.18586	11024.15	10756.712	1000.0	1000.0	483999	790.907	183.22548	965.9149	-23.65567	790.90656	183.22388	963.1642	-24.329626	6.215512	4.642155	66.06574	-11.722449	-790.3764	70.42647	25228.613725423813
122	10612.521	94.53353	10707.027	10463.927	10885.968	98.63822	11043.23	10703.256	1000.0	1000.0	487999	793.03375	182.525	966.9474	-25.237011	793.03394	182.52179	964.3623	-28.676022	6.2405176	4.623699	68.022736	-11.213585	-792.5188	70.81605	25427.387377023697
123	10570.774	254.3366	10812.624	10187.168	11085.932	99.70119	11301.815	10958.107	1000.0	1000.0	491999	794.82025	183.33289	963.6877	-21.45999	794.8205	183.3306	965.03644	-14.687072	6.1871533	4.6565294	78.254875	-12.947077	-794.26215	69.72824	25635.33389687538
124	10529.034	213.09541	10672.646	10160.793	11268.588	125.873795	11530.811	11096.341	1000.0	1000.0	495999	796.5667	182.744	970.1526	-13.253098	796.56665	182.74062	971.3379	-45.187477	6.2281413	4.6618643	76.79645	-11.6819725	-796.0104	72.3418	25845.147185087204
125	10621.91	213.27672	10921.764	10399.702	11214.666	160.21857	11382.393	10819.089	1000.0	1000.0	499999	798.19086	183.22551	974.177	-22.56553	798.19086	183.22374	973.55426	-11.898479	6.2814317	4.6673613	74.59821	-14.851729	-797.6435	71.79163	26049.943085193634
126	10755.725	125.31754	10934.914	10593.697	11088.365	121.55783	11262.145	10821.13	1000.0	1000.0	503999	800.24426	182.45935	971.4968	-92.862335	800.24457	182.4532	976.0793	-83.6611	6.214583	4.615449	95.435844	-12.548445	-799.68036	71.42015	26341.25310111046
127	9827.186	1448.0193	10804.308	7323.71	10847.901	87.83407	10952.191	10650.753	1000.0	1000.0	507999	801.3059	183.3214	973.7805	-651.801	801.3058	183.316	974.663	-571.1678	6.2398133	4.6617956	184.62749	-12.705235	-800.7178	73.6565	26637.6631398201
128	10680.042	205.92195	11000.108	10486.052	10844.186	104.98107	11010.493	10603.294	1000.0	1000.0	511999	802.9294	183.89217	974.33417	-608.8636	802.9294	183.88861	974.29083	-658.9556	6.265511	4.610879	171.62517	-12.322997	-802.36914	73.301956	26981.912572860718
129	10746.502	70.675354	10819.292	10636.972	11123.446	102.69653	11212.125	10858.328	1000.0	1000.0	515999	804.93787	183.56949	977.8248	-650.8137	804.938	183.56639	976.18	-637.77075	6.304937	4.633238	174.11736	-12.470084	-804.33624	79.42659	27308.86165046692
130	10718.635	146.22151	10940.793	10538.513	10622.717	148.28348	10815.001	10395.481	1000.0	1000.0	519999	806.5146	183.10155	979.673	-670.06903	806.5148	183.09386	981.0808	-717.8723	6.37521	4.695472	164.29083	-12.775238	-805.94464	78.070694	27535.664322137833
131	10649.033	35.539146	10695.638	10596.57	11319.676	107.0816	11466.899	11088.414	1000.0	1000.0	523999	807.22754	183.92955	982.1236	-725.5932	807.2281	183.9244	983.9824	-705.96747	6.419653	4.6650844	111.42435	-10.6155815	-806.6223	81.65512	27750.152374744415
132	10606.779	148.23622	10781.747	10414.221	10716.717	155.01186	10876.595	10326.67	1000.0	1000.0	527999	809.26447	183.10403	983.4474	-531.5934	809.2639	183.10226	982.96576	-456.9609	6.3741837	4.632105	112.720184	-11.875452	-808.6365	75.25253	27947.11607527733
133	10666.262	60.87727	10735.663	10598.875	11379.402	129.8005	11558.757	11171.421	1000.0	1000.0	531999	810.4062	182.55957	983.3895	-624.8157	810.4066	182.55437	983.41003	-621.7887	6.345162	4.651459	140.17836	-11.807843	-809.79565	74.257744	28143.775713682175
134	10561.333	246.70798	10796.137	10146.579	11057.787	122.61861	11256.431	10847.519	1000.0	1000.0	535999	812.13544	183.02257	988.2923	-661.76855	812.1359	183.0192	987.13763	-634.84546	6.35885	4.675163	147.00793	-10.8177185	-811.48083	77.47616	28344.187502622604
135	10537.848	350.38193	10982.12	10017.813	11074.837	163.44167	11295.952	10763.931	1000.0	1000.0	539999	813.3578	182.67274	991.3848	-508.93576	813.3582	182.66808	998.63715	-556.4141	6.438327	4.6442585	124.91451	-12.327143	-812.6899	79.90468	28548.163518428802
136	10566.087	137.46231	10776.325	10412.85	10463.346	50.416943	10548.106	10350.329	1000.0	1000.0	543999	814.579	182.23003	986.64636	-453.53717	814.57935	182.22554	988.33636	-452.33902	6.413473	4.6613626	97.05479	-13.12065	-813.91437	76.50679	28750.827734947205
137	10700.33	129.09813	10853.354	10556.229	11132.777	154.08449	11324.213	10885.549	1000.0	1000.0	547999	816.232	181.71355	991.1369	-466.81854	816.23175	181.71165	986.2485	-558.97894	6.4231157	4.6528945	141.83914	-14.600159	-815.5669	77.22476	28980.50493979454
138	10767.59	82.78608	10867.193	10637.149	11376.754	167.29222	11745.747	11117.831	1000.0	1000.0	551999	816.9305	182.20692	993.5433	-386.81213	816.9302	182.2034	990.12933	-431.51816	6.4058094	4.6473775	87.826164	-12.60903	-816.28613	77.47202	29229.68894314766
139	10543.24	175.71683	10751.759	10288.793	11352.208	183.87335	11655.628	10942.544	1000.0	1000.0	555999	818.6908	181.50708	997.0326	-492.7422	818.69055	181.50421	996.27954	-443.10077	6.424145	4.6368504	107.06706	-11.260389	-818.02045	78.33792	29467.202545166016
140	10805.62	67.53044	10907.417	10740.3955	11131.714	125.80949	11288.896	10885.901	1000.0	1000.0	559999	819.46234	182.1168	991.7877	-830.94104	819.4605	182.11977	991.16547	-849.80286	6.485485	4.6649365	135.57886	-16.836594	-818.8097	76.48958	29663.466344356537
141	10749.845	113.25831	10853.329	10558.246	11128.975	159.7448	11503.151	10926.816	1000.0	1000.0	563999	821.2707	181.40712	994.6143	-865.4142	821.27094	181.39925	991.5697	-802.72345	6.410695	4.651913	215.51933	-14.824867	-820.55426	81.45253	29859.938860177994
142	10909.924	105.49598	11084.709	10818.182	11302.838	137.23433	11559.6	11099.674	1000.0	1000.0	567999	821.8116	181.9353	993.64594	-728.87256	821.81134	181.93182	993.32623	-739.8214	6.4061007	4.6580205	95.71221	-13.701044	-821.124	78.48281	30056.66127705574
143	10625.059	153.52583	10863.259	10468.742	11205.807	93.90852	11346.278	11052.944	1000.0	1000.0	571999	823.4592	181.22394	996.81445	-648.2462	823.46014	181.22108	995.7375	-667.91235	6.502687	4.6646695	126.27981	-13.140909	-822.7439	79.47403	30253.053807497025
144	10865.612	150.59106	11003.562	10617.706	11084.247	116.199684	11237.897	10798.041	1000.0	1000.0	575999	824.3942	180.79977	997.6315	-682.0401	824.3937	180.7995	994.88086	-615.5652	6.445165	4.6309614	102.87981	-12.262451	-823.7212	76.26259	30447.423143863678
145	10744.036	90.081696	10835.573	10622.083	11373.977	82.34293	11536.621	11221.683	1000.0	1000.0	579999	826.0399	180.39877	998.88556	-490.34222	826.0404	180.39194	996.02325	-383.14734	6.443707	4.619604	130.7038	-11.58707	-825.3318	73.89605	30642.418545007706
146	10774.755	117.58216	10956.044	10635.023	11078.604	122.96013	11301.504	10849.408	1000.0	1000.0	583999	826.79706	180.94566	997.742	-518.65857	826.7972	180.9424	1001.0908	-455.9586	6.4806504	4.633445	121.23666	-13.837738	-826.1005	77.57763	30843.537410497665
147	10917.898	192.83327	11192.848	10666.752	10911.492	99.45399	11104.7295	10715.294	1000.0	1000.0	587999	828.5955	180.47444	996.62994	-642.9782	828.5958	180.46754	998.60284	-581.4824	6.550555	4.6529016	117.78326	-13.399186	-827.8784	78.9921	31044.728815078735
148	10841.91	139.3859	10999.598	10668.823	10209.041	119.96912	10464.553	10062.928	1000.0	1000.0	591999	830.852	179.4017	1005.8949	-643.84326	830.85254	179.39526	1009.4275	-732.82056	6.531075	4.61855	76.26036	-12.781721	-830.1754	77.329346	31250.934118270874
149	10939.355	97.7672	11070.942	10796.173	11510.924	222.95604	11781.062	11000.773	1000.0	1000.0	595999	831.94653	180.0738	1008.047	-520.1787	831.94586	180.07103	1003.0912	-479.14105	6.517053	4.6435447	86.36396	-16.862337	-831.25464	76.73992	31472.382955551147
150	10901.154	136.88304	11078.408	10754.052	10958.168	88.706024	11068.174	10824.37	1000.0	1000.0	599999	833.4939	179.60551	999.4446	-635.32477	833.4941	179.60443	998.873	-653.96674	6.5984907	4.655617	113.193375	-11.779053	-832.793	79.93947	31694.90171265602
151	10946.515	155.65712	11131.336	10729.411	11301.152	111.539764	11436.017	11101.437	1000.0	1000.0	603999	835.0885	178.82278	1002.4962	-593.7131	835.088	178.81761	1002.5353	-531.10364	6.578127	4.630807	94.887024	-15.015056	-834.382	78.284096	31910.50042462349
152	10975.562	222.53008	11341.633	10749.651	11433.293	157.68977	11678.457	11123.403	1000.0	1000.0	607999	836.3125	178.53253	1002.0841	-642.962	836.3128	178.52948	999.15784	-571.2072	6.5754	4.645141	86.460304	-11.800774	-835.618	79.30667	32114.83795785904
153	10941.31	31.741444	10993.269	10907.059	11166.279	118.47734	11344.099	10903.238	1000.0	1000.0	611999	837.5299	178.40825	1001.9171	-597.4824	837.53033	178.40366	1002.82446	-590.6033	6.57873	4.6451178	115.131424	-11.989265	-836.828	79.79022	32318.223949193954
154	10807.693	288.5359	11079.299	10367.161	10792.669	86.64239	10964.116	10649.313	1000.0	1000.0	615999	838.6437	178.598	1005.56226	-679.18774	838.6445	178.59415	1004.121	-720.37933	6.5435543	4.6742835	101.45132	-12.003201	-837.88336	77.31047	32538.383265018463
155	10722.282	196.22948	10913.97	10423.483	11395.256	113.29245	11576.139	11218.836	1000.0	1000.0	619999	839.1656	178.53966	1004.3619	-513.5871	839.16583	178.53586	1002.52606	-479.17126	6.6159096	4.6670947	84.372116	-13.346613	-838.4357	74.99267	32784.4222176075
156	10834.393	201.91212	11003.176	10501.332	11419.521	108.38634	11623.452	11238.24	1000.0	1000.0	623999	840.35187	178.60205	1011.22833	-659.199	840.3522	178.59967	1010.9199	-656.0067	6.6096168	4.672898	105.63404	-12.848793	-839.61444	77.20872	33021.866723775864
157	10962.684	115.67116	11125.365	10798.59	11493.1045	125.11035	11735.906	11304.885	1000.0	1000.0	627999	841.5393	177.88731	1010.1644	-558.1354	841.53827	177.88646	1006.5167	-417.20074	6.580165	4.627206	157.97995	-13.720418	-840.8038	76.69947	33235.044558763504
158	10925.271	118.51967	11101.814	10779.196	11612.759	82.88145	11727.243	11434.454	1000.0	1000.0	631999	842.73413	178.72823	1008.7627	-432.3755	842.7333	178.7265	1008.8058	-497.02164	6.601387	4.648071	100.56981	-13.006158	-841.9929	75.368385	33448.65250968933
159	10764.027	175.3241	11021.47	10540.112	11232.733	167.68347	11509.168	10835.0625	1000.0	1000.0	635999	845.0236	177.7458	1011.2423	-444.62473	845.02344	177.74254	1011.34784	-471.28775	6.6518235	4.6568403	106.30847	-13.002162	-844.2879	74.8991	33663.03564763069
160	10658.963	241.17326	10981.329	10301.201	11390.213	108.689415	11637.494	11173.856	1000.0	1000.0	639999	845.73987	177.65381	1012.17664	-516.7335	845.73975	177.65125	1012.2323	-503.0894	6.5964656	4.6314564	114.30115	-12.092903	-844.9661	79.55058	33885.8844397068
161	11056.941	140.9619	11211.448	10840.113	11033.259	90.8897	11177.504	10919.118	1000.0	1000.0	643999	846.5652	177.09178	1009.08405	-827.62885	846.5656	177.08469	1008.1968	-645.7638	6.6525865	4.6562552	130.9077	-12.65711	-845.8156	80.44186	34106.88379907608
162	11144.857	159.03168	11364.772	10921.066	11236.316	131.82524	11517.54	11047.963	1000.0	1000.0	647999	846.9349	177.16177	1018.3768	-502.5439	846.9347	177.15903	1020.91656	-564.2384	6.579889	4.625877	105.08756	-11.770974	-846.1689	79.22175	34318.76211190224
163	11066.367	157.91905	11279.854	10889.016	11464.487	91.05365	11663.657	11372.955	1000.0	1000.0	651999	849.2417	176.93486	1019.92285	-440.8788	849.24194	176.9323	1020.5716	-623.7707	6.6739793	4.6309795	101.64521	-10.794679	-848.4993	78.88797	34519.52034163475
164	10845.27	237.85748	11055.118	10444.68	11649.023	107.807755	11813.432	11477.081	1000.0	1000.0	655999	850.20886	177.15228	1024.1868	-448.97073	850.20886	177.15211	1018.17773	-428.242	6.614983	4.6514974	74.04685	-13.941011	-849.47186	78.31231	34720.54847455025
165	11059.242	148.52545	11235.692	10847.569	11759.541	116.63939	11961.02	11536.634	1000.0	1000.0	659999	852.02905	176.24954	1018.809	-600.9257	852.02856	176.2461	1022.5683	-514.82184	6.597081	4.6555276	88.22296	-11.3196125	-851.25275	74.92705	34920.536343574524
166	10916.426	89.902054	11029.295	10819.178	11653.008	186.49445	11949.86	11302.562	1000.0	1000.0	663999	852.5873	176.899	1017.15393	-450.42578	852.5862	176.8989	1017.1271	-507.25162	6.6356916	4.645216	126.58165	-14.180442	-851.8009	80.00719	35118.34341907501
167	11069.184	97.47688	11216.41	10968.053	11429.545	56.918636	11513.148	11320.161	1000.0	1000.0	667999	853.55786	176.17807	1021.9792	-461.49893	853.55865	176.17368	1023.4113	-497.73682	6.6724086	4.6285977	126.17121	-12.9825325	-852.7344	79.57743	35315.97917795181
168	10813.04	74.8947	10886.822	10695.6	11297.404	209.22287	11709.263	11022.8125	1000.0	1000.0	671999	854.3761	176.92427	1022.4007	-426.4055	854.3752	176.92366	1017.8763	-404.44763	6.6689105	4.6370645	80.820435	-12.459741	-853.6304	78.908295	35514.98652482033
169	11131.9795	187.93425	11414.964	10886.06	11548.7	67.07147	11658.025	11435.163	1000.0	1000.0	675999	855.82495	176.52266	1019.8083	-441.61728	855.8257	176.5184	1019.0771	-397.6025	6.759982	4.626311	100.65937	-14.944616	-855.05255	76.682785	35712.81867146492
170	11072.426	129.98907	11285.17	10962.25	11236.296	73.99069	11334.994	11104.542	1000.0	1000.0	679999	857.17413	176.88725	1021.29504	-431.09296	857.174	176.88365	1024.489	-350.4752	6.7561026	4.7040377	110.41058	-15.603839	-856.40686	80.13291	35910.51513290405
171	11006.708	151.74881	11226.647	10818.766	11659.868	146.63774	11886.311	11361.681	1000.0	1000.0	683999	858.87555	175.35191	1022.83655	-322.92126	858.87537	175.35246	1027.6454	-472.31494	6.7990065	4.6800246	106.86859	-12.885804	-858.0505	81.82586	36121.832292079926
172	11061.731	144.51996	11278.589	10926.026	11274.736	139.30147	11467.47	11030.073	1000.0	1000.0	687999	859.11584	175.70389	1019.8198	-325.5052	859.11633	175.70015	1022.6543	-298.60922	6.7116437	4.6383634	104.83301	-11.839836	-858.3055	78.79536	36346.72602581978
173	11129.492	64.19064	11198.893	11027.374	11610.097	78.56002	11764.805	11490.365	1000.0	1000.0	691999	860.5087	175.35965	1028.098	-393.59036	860.5092	175.35556	1029.0437	-345.46814	6.682646	4.587652	96.64744	-12.0063305	-859.747	76.00963	36572.32621216774
174	11113.773	175.28781	11415.773	10983.835	11523.615	112.85144	11740.768	11329.853	1000.0	1000.0	695999	860.9867	175.93944	1022.99567	-298.91046	860.9866	175.93483	1024.5184	-263.16028	6.6198792	4.658625	120.582275	-12.398081	-860.1725	77.97712	36788.68864560127
175	11060.659	130.26149	11218.927	10858.739	11219.888	95.83072	11386.877	11097.431	1000.0	1000.0	699999	862.11816	176.03383	1027.9423	-367.97433	862.1176	176.03084	1026.2031	-336.9222	6.6577168	4.6388736	108.35477	-13.927346	-861.32086	73.76736	36999.3458712101
176	11058.891	216.02826	11257.687	10714.399	11838.361	173.25804	12167.57	11613.282	1000.0	1000.0	703999	863.7417	174.435	1022.9863	-331.28076	863.7413	174.43094	1025.1307	-344.0597	6.6860237	4.620755	91.63781	-12.031859	-862.9294	79.28118	37205.398236989975
177	11260.365	104.87055	11415.336	11147.659	11052.304	2102.65	12148.363	4767.1597	1000.0	1000.0	707999	864.33966	175.11183	1028.1155	-300.852	864.33954	175.10886	1032.8469	-383.46896	6.7410426	4.678806	100.528625	-11.19016	-863.5477	77.58751	37450.91219353676
178	10975.973	136.43169	11120.297	10761.012	10203.522	2131.0754	11086.72	3817.76	1000.0	1000.0	711999	865.5415	174.78787	1025.9425	-406.26395	865.5422	174.7858	1024.2485	-541.5227	6.6720715	4.6150208	81.28631	-14.341332	-864.7147	78.43179	37697.502568006516
179	11178.363	126.82	11317.923	10975.843	11533.788	62.775208	11638.698	11429.447	1000.0	1000.0	715999	866.4268	174.24225	1028.677	-337.02283	866.4264	174.23686	1031.0156	-378.34164	6.682743	4.6155386	87.586784	-12.1561	-865.58527	79.23206	37924.45795369148
180	11168.067	140.46272	11394.114	11035.128	11417.091	129.08374	11610.499	11117.535	1000.0	1000.0	719999	867.709	173.08641	1025.4208	-496.27322	867.7092	173.08382	1027.9268	-537.6581	6.7369967	4.6138563	140.7515	-10.246989	-866.87177	78.66531	38128.30399084091
181	11274.008	62.917873	11341.807	11171.353	11695.451	142.32065	12010.493	11559.514	1000.0	1000.0	723999	868.15393	174.0952	1028.52	-503.29395	868.1544	174.08968	1028.7656	-459.91632	6.6679835	4.663034	78.624626	-12.003589	-867.3382	76.428185	38330.46216630936
182	11193.836	178.12537	11353.581	10893.727	11442.756	175.34756	11627.736	11073.439	1000.0	1000.0	727999	869.40497	173.31262	1030.7408	-490.29205	869.40454	173.31169	1035.0938	-501.08728	6.685392	4.650815	128.56398	-13.5010805	-868.55853	80.3045	38536.254281282425
183	11123.767	171.71893	11388.603	10908.831	11634.074	177.18175	11824.181	11167.989	1000.0	1000.0	731999	870.72894	172.62292	1030.3832	-340.1547	870.7291	172.62276	1032.4462	-400.68716	6.725965	4.642149	87.79062	-12.834688	-869.9095	79.76673	38745.125524282455
184	11340.829	159.70491	11472.763	11072.051	11212.295	32.01418	11261.78	11149.417	1000.0	1000.0	735999	871.53534	173.62706	1035.5004	-610.25433	871.5344	173.6302	1035.5234	-730.7284	6.7476974	4.668633	80.1279	-13.711224	-870.6981	77.86925	38953.861676454544
185	11057.6045	119.93392	11189.798	10920.124	11525.701	121.2179	11688.651	11301.616	1000.0	1000.0	739999	872.511	173.22612	1034.2073	-500.50235	872.511	173.22478	1035.2916	-501.01202	6.65762	4.6305676	122.67074	-10.372494	-871.6727	77.96167	39168.99677658081
186	11390.272	120.28065	11581.802	11251.855	11587.686	136.69685	11778.631	11342.404	1000.0	1000.0	743999	873.10504	173.34273	1033.74	-445.20767	873.10504	173.33742	1036.8761	-491.11484	6.7798424	4.6175547	92.38224	-11.415911	-872.25604	77.86978	39390.33107995987
187	11274.078	145.81387	11512.345	11139.558	11719.766	127.74457	11957.545	11499.891	1000.0	1000.0	747999	873.9554	172.73691	1035.5822	-383.61597	873.9556	172.73473	1036.7025	-443.6101	6.7717056	4.612176	95.41915	-12.649654	-873.06757	79.16487	39610.899433135986
188	11275.65	91.39503	11393.673	11139.845	11909.333	97.148	12053.711	11721.729	1000.0	1000.0	751999	874.8983	173.65912	1038.3002	-275.71902	874.8988	173.65196	1039.191	-338.08105	6.829658	4.637644	102.12592	-12.9076	-874.07263	77.004875	39833.90790438652
189	11281.066	97.18602	11421.044	11156.203	11584.112	94.00928	11764.684	11418.497	1000.0	1000.0	755999	875.906	173.49161	1040.5095	-302.3289	875.90607	173.4869	1041.307	-306.0507	6.8123155	4.568752	69.37399	-12.37656	-875.0738	76.573425	40056.01069974899
190	11395.095	307.3189	11726.42	10946.98	11643.154	135.68813	11955.242	11444.658	1000.0	1000.0	759999	877.3017	173.09549	1038.682	-456.9621	877.3024	173.09067	1039.1675	-494.30457	6.781691	4.6297007	112.435715	-13.317757	-876.4808	75.98635	40275.305606365204
191	11134.568	157.14626	11266.751	10880.811	11693.657	107.37951	11848.413	11436.121	1000.0	1000.0	763999	878.1145	172.08821	1034.9464	-482.7083	878.11475	172.08278	1036.225	-627.0828	6.7701545	4.648128	74.34086	-12.221804	-877.2025	79.135414	40484.57844924927
192	11501.1455	150.72804	11661.253	11342.071	11474.846	99.06939	11587.295	11278.242	1000.0	1000.0	767999	878.94366	171.65929	1039.8599	-396.80518	878.9434	171.6602	1037.9691	-431.3805	6.6685643	4.563895	116.24051	-10.934736	-878.0645	75.9549	40693.288290023804
193	11440.629	124.25457	11604.55	11254.585	11707.992	90.376144	11843.014	11542.294	1000.0	1000.0	771999	880.0038	171.75449	1039.4397	-525.55304	880.0046	171.75006	1041.2122	-510.4311	6.742873	4.5751004	118.7737	-13.160816	-879.1522	76.74809	40902.34471273422
194	11322.272	114.95455	11493.6875	11186.211	11916.889	198.39594	12271.879	11537.472	1000.0	1000.0	775999	880.3574	172.22119	1043.2197	-467.82333	880.3573	172.21913	1045.1985	-451.61148	6.7427745	4.59372	80.37317	-11.629593	-879.4794	77.91012	41111.23535346985
