Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
11	90.73368	68.14117	223.12271	2.7939277	844.996	235.32826	1145.9922	335.32965	436.1111	867.7	43999	40.37589	6.0013523	75.7636	-25.192945	40.3762	5.9983563	76.99669	-22.098122	-3.0501635	1.9494677	30.694942	-14.592146	-40.988094	5.547643	694.6683259010315
12	90.63886	69.83589	204.8435	4.3146467	853.4186	273.78394	1020.57947	44.413548	361.0909	903.8	47999	41.953125	5.6668134	77.31374	-23.458555	41.9534	5.666916	75.76579	-36.897465	-3.0518265	1.9447323	26.522097	-16.61755	-42.57048	5.6723046	786.2370312213898
13	209.47742	102.56238	410.26987	101.46837	559.19696	251.40749	895.5063	138.33969	543.44446	567.4	51999	43.988586	5.575209	79.165596	-25.229862	43.988575	5.573297	78.17746	-34.089695	-3.0540965	1.9494343	29.22705	-14.735493	-44.614334	5.4881134	872.991063117981
14	195.86916	185.44003	553.91644	19.373117	640.759	273.63608	921.0441	42.108814	414.22223	771.3	55999	46.22656	5.5938935	77.1587	-24.705183	46.226646	5.5934777	80.239006	-31.135101	-3.0376966	1.9395425	19.905388	-14.363815	-46.828827	5.943252	945.6144442558289
15	176.54013	195.56653	655.4545	0.7103783	598.501	394.4514	1215.4973	98.12948	372.6	555.6	59999	48.45272	5.7154684	77.560684	-28.377777	48.45347	5.7109385	77.838104	-22.567547	-3.038095	1.9469519	29.509766	-16.358463	-49.05002	5.8510613	1004.73157954216
16	105.889984	100.46784	295.37607	3.7607062	305.15167	301.17834	861.0693	30.899363	350.3846	312.3	63999	50.750275	5.7807503	79.37278	-25.3795	50.750214	5.7785034	79.29775	-29.102798	-3.0613437	1.9725477	28.573927	-14.198677	-51.357086	5.695259	1061.8326306343079
17	225.61542	164.19911	595.73157	66.3332	562.75684	364.21994	925.45746	85.416245	418.75	636.1	67999	52.800533	5.9153466	77.51184	-34.534016	52.800694	5.9225264	79.216644	-26.49754	-3.083542	1.9811757	31.595955	-14.804375	-53.399506	6.0924478	1121.9782710075378
18	294.0691	241.38837	652.0739	8.341166	951.485	323.76523	1447.7964	217.45831	553.5714	819.2	71999	54.875175	6.1822615	81.70858	-44.802975	54.8758	6.1870403	80.38659	-35.212975	-3.074861	1.9907215	33.7649	-14.336462	-55.474358	5.8706236	1184.3285820484161
19	220.4156	190.26517	571.9724	-3.0890977	410.33716	421.46664	1136.0544	16.12294	561.875	369.6	75999	56.96132	6.434876	83.307014	-34.99208	56.96136	6.4383497	82.63364	-28.472147	-3.0287335	2.0303824	30.072472	-15.825964	-57.562244	6.0740128	1243.197315454483
20	153.54092	129.09306	337.11154	17.512548	541.515	427.73428	1002.54083	13.423517	516.0	548.8	79999	59.026855	6.528193	84.265755	-31.576262	59.027115	6.533745	87.7554	-39.374607	-3.0192926	2.051221	28.57797	-14.80764	-59.629593	6.0416145	1303.6726803779602
21	278.51852	158.46777	566.2585	95.9343	534.0049	538.06805	1572.2456	68.07988	671.8	393.6	83999	60.95472	6.584445	85.42032	-36.09904	60.95473	6.5850573	86.15577	-52.210922	-3.0565965	2.0616174	26.088718	-14.387501	-61.55442	6.1663632	1362.5783379077911
22	313.9042	186.94923	689.3026	102.99044	435.8182	561.84467	1814.6117	32.538246	633.8571	343.1	87999	62.726826	6.61985	88.17032	-35.99048	62.72699	6.617834	88.87541	-36.224133	-3.0604396	2.0576425	50.936417	-15.016967	-63.333717	5.977384	1421.3179993629456
23	386.45212	227.9387	751.6929	93.7321	1172.2626	556.1521	1839.8152	178.2858	621.5	809.9	91999	64.58819	6.708447	94.0916	-31.075214	64.58858	6.704113	91.92363	-35.350636	-3.0165262	2.0970252	31.310696	-16.032307	-65.193214	6.208176	1485.004860162735
24	314.9886	128.7086	466.88672	101.10345	1005.7467	296.4889	1671.8467	522.35815	823.2	872.7	95999	66.37236	6.7565484	97.58713	-28.424742	66.37264	6.7563095	94.2897	-35.411438	-3.0303319	2.095427	29.881218	-14.03721	-66.98136	5.8162713	1549.1161150932312
25	388.1358	276.3083	1038.3378	201.54929	928.47266	466.59497	1686.967	18.882969	549.7143	832.7	99999	68.07118	6.8959327	100.86105	-29.739605	68.07142	6.9026666	96.78789	-38.83829	-2.9920802	2.1277127	27.143421	-15.577934	-68.6782	6.070633	1612.5583109855652
26	598.8202	334.3302	1236.2402	320.2369	914.83044	381.30093	1484.2917	63.91218	905.0	773.2	103999	69.79241	7.192102	103.2876	-41.189445	69.79258	7.193471	101.35874	-39.96589	-2.9559913	2.1705253	33.849396	-15.938212	-70.40415	6.495779	1675.637480020523
27	336.47543	256.10077	664.0948	24.43626	1000.42676	506.59085	1826.3965	18.851917	683.5	730.8	107999	71.57498	7.528851	106.54701	-47.53512	71.57494	7.5302234	105.0853	-36.243702	-2.9138303	2.2066853	35.08651	-15.159699	-72.182846	6.587946	1738.336044549942
28	464.81323	275.82468	844.35443	111.28462	989.52893	401.22894	1485.1438	245.05951	815.6	785.5	111999	73.170105	7.9574018	113.34598	-43.497772	73.17045	7.955658	113.88724	-42.204315	-2.8680706	2.2468555	40.74182	-14.951319	-73.77545	6.8271537	1801.4377944469452
29	369.46045	192.5965	696.7764	130.87463	1156.558	713.434	2016.4873	100.18122	686.6	735.2	115999	74.47521	8.227742	115.12012	-39.230427	74.47514	8.228012	113.9618	-39.979984	-2.880455	2.2411563	33.07386	-16.064001	-75.08233	6.651914	1864.3249270915985
30	289.94754	154.9494	644.2465	151.38156	1299.5588	289.46582	1856.7484	918.8268	555.1429	1000.0	119999	75.77722	8.605647	121.41409	-37.472828	75.77744	8.6041	119.29083	-33.641872	-2.874286	2.2898762	42.79907	-15.267076	-76.38691	6.9516454	1949.0979361534119
31	223.05815	180.828	493.69434	19.776297	1265.6838	709.68054	2228.408	196.05971	459.4	622.8	123999	76.99171	9.071536	119.9833	-38.940002	76.99181	9.077235	119.819595	-51.15603	-2.8708003	2.2889264	41.02709	-15.949721	-77.599625	7.681554	2032.2615759372711
32	822.1084	533.3473	1547.2253	276.24167	829.9255	684.28503	1930.6382	46.869026	803.25	476.9	127999	78.1457	9.459636	122.13467	-39.007763	78.14556	9.465034	123.486435	-60.807865	-2.8787582	2.27537	36.153355	-15.546652	-78.74864	7.5108957	2113.431368112564
33	634.61884	316.5457	1229.1913	332.2906	1173.6967	521.39355	1856.7043	96.589714	975.0	787.0	131999	79.4587	10.197116	128.68341	-38.469246	79.459206	10.197519	127.04541	-43.526466	-2.8197048	2.3541827	37.944096	-14.548481	-80.072014	7.668918	2196.104372739792
34	639.7424	271.5442	1023.2671	231.8491	1161.6144	656.8943	2352.1301	80.462395	577.0	724.2	135999	80.81447	10.972611	134.3884	-68.117096	80.81429	10.977883	131.71593	-41.91524	-2.7404132	2.3840778	43.755997	-14.866825	-81.416016	8.103044	2278.464113712311
35	524.06805	417.47037	1421.7065	32.43634	1114.2786	630.777	2208.1628	54.54093	631.0	678.6	139999	81.92582	11.680508	134.87984	-44.20957	81.92582	11.686013	136.7863	-40.30458	-2.7260654	2.4043314	38.450058	-15.641878	-82.537285	8.799452	2360.0204548835754
36	600.0295	369.8574	1127.9124	70.03173	981.82043	681.4452	1876.5957	56.341732	507.625	618.0	143999	83.27942	12.632714	136.24266	-37.414967	83.27952	12.631456	141.79005	-75.09308	-2.6826587	2.4256687	42.85351	-14.116362	-83.87853	9.149964	2441.1692740917206
37	505.63907	287.88394	944.7402	11.979074	2027.7473	486.35727	2426.346	950.9738	520.6667	1000.0	147999	84.56437	13.621769	141.364	-59.26838	84.56396	13.62266	143.552	-66.47131	-2.657863	2.4629018	68.74704	-14.300078	-85.14965	9.584724	2536.765909910202
38	728.9043	318.32568	1243.835	309.99185	1371.149	604.5242	2417.9673	365.16125	619.0	790.5	151999	85.64915	14.591239	147.0908	-50.98713	85.64907	14.592209	145.05045	-66.17688	-2.5937593	2.5385592	41.994087	-16.437712	-86.22832	10.443236	2636.487416267395
39	709.70135	412.93497	1280.4624	94.068214	907.99493	388.1986	1640.1398	332.47052	748.4	687.4	155999	87.01992	15.814044	147.9726	-54.23565	87.01989	15.817359	150.51051	-52.373165	-2.5426762	2.5779614	41.08635	-13.970067	-87.61144	10.725627	2734.9825949668884
40	857.5548	643.4981	1691.3495	32.533424	1390.3181	659.30176	2781.9897	812.2844	745.4	822.6	159999	88.47423	17.16642	150.73918	-62.65038	88.47418	17.168554	152.74084	-58.394608	-2.4759183	2.6337538	51.66474	-14.803891	-89.07263	11.500985	2834.125269174576
41	593.08575	367.5692	1080.2693	161.93195	1168.681	778.02435	2805.2263	306.26944	565.375	581.1	163999	89.6166	18.249224	158.1529	-77.20182	89.61661	18.251743	157.14243	-64.160324	-2.4252255	2.6708543	48.62074	-15.6299305	-90.19584	11.966836	2931.6741614341736
42	335.3675	226.9135	759.0866	43.116528	2245.1392	651.71985	2846.1948	841.4597	444.0	890.5	167999	90.5953	19.2136	156.55704	-45.471157	90.59501	19.216412	158.64163	-49.21705	-2.4457517	2.6324208	34.640713	-14.775666	-91.16666	12.317425	3031.2044229507446
43	1501.085	742.00665	2093.737	76.87122	1539.3181	634.9635	2238.3252	39.55892	806.6	877.0	171999	91.92016	20.491402	159.31548	-52.996742	91.92009	20.491703	160.89215	-42.38562	-2.3672297	2.7192483	36.211273	-15.239058	-92.50408	13.389056	3121.7312562465668
44	706.02606	614.94434	1744.3843	37.885517	2588.2534	706.7937	3126.704	889.3664	504.0	939.1	175999	93.39556	21.870325	164.44601	-107.98131	93.3953	21.8679	167.1466	-61.306522	-2.3025405	2.7584686	39.94162	-16.130796	-93.97457	13.615658	3207.4002108573914
45	764.4366	611.5466	2216.787	230.99063	2243.4292	890.84674	3104.2139	1048.3632	522.875	880.2	179999	94.86792	23.492706	168.01433	-56.848007	94.86823	23.493372	167.04218	-71.47141	-2.2723923	2.7859988	39.614304	-14.332669	-95.44736	14.765745	3292.676453113556
46	1443.7206	965.2786	2363.3164	272.07437	2690.51	345.8123	3051.89	1958.783	788.2	966.1	183999	96.85086	25.454853	180.49092	-53.96008	96.85106	25.452763	174.96667	-75.00802	-2.1608286	2.8797932	40.79409	-13.876366	-97.428055	15.906331	3378.975049495697
47	994.8491	741.7886	2130.3594	32.69154	2262.0657	590.7363	2736.802	709.64825	592.625	929.7	187999	98.44873	26.986551	179.95993	-53.863503	98.44879	26.986368	180.33694	-82.30133	-2.1011796	2.9335005	37.676903	-13.243799	-99.01424	16.093634	3464.917899131775
48	1236.7402	846.79584	2550.4558	128.06607	2143.8337	708.7241	3007.5413	789.7544	664.8	988.6	191999	99.93052	28.52544	181.8238	-84.11084	99.93051	28.526358	182.42836	-70.51836	-2.046735	2.984001	50.516518	-15.842381	-100.49067	16.564367	3551.6573138237
49	1188.2172	983.0924	2415.6804	181.94388	2361.7432	793.2876	3098.4734	367.1288	831.2	854.1	195999	101.7489	30.399736	188.19739	-67.47404	101.74934	30.400618	190.65025	-51.180622	-1.9172769	3.0509465	51.213905	-14.959613	-102.32026	18.428125	3636.8885984420776
50	1444.9285	999.58325	2554.8025	26.233204	2773.2632	716.24786	3115.8555	639.4738	804.6	922.5	199999	103.25973	31.9463	189.11781	-55.92902	103.25923	31.946865	190.31046	-60.68591	-1.9005948	3.084668	39.51001	-17.162098	-103.81448	18.43974	3739.75892663002
51	1050.0267	786.1209	2186.4016	239.1218	868.3364	717.6799	2556.3613	158.23189	952.25	464.2	203999	104.69663	33.506798	191.32881	-58.90009	104.69705	33.507202	193.04776	-54.714176	-1.8575265	3.1190505	42.128056	-14.162823	-105.250114	18.739944	3846.985429763794
52	1076.8265	1000.4003	2790.8594	7.178585	3078.3472	629.7159	3536.982	1591.9642	464.4	1000.0	207999	106.0907	34.99307	194.59578	-79.513504	106.09107	34.992813	197.05812	-78.78154	-1.8024443	3.18733	44.9736	-16.332087	-106.63681	20.267784	3962.111428976059
53	1220.3877	699.67377	2623.7195	408.28088	3132.27	758.7948	3761.666	973.7461	632.5	988.8	211999	107.91367	36.670925	202.10333	-71.692215	107.91397	36.66899	203.5119	-63.2391	-1.752276	3.2070193	34.758003	-16.831932	-108.44836	21.729742	4076.531558275223
54	1471.8766	1012.8043	2736.8628	190.64944	2518.7256	684.6025	3024.5068	729.7885	686.6667	963.1	215999	109.18701	37.994354	202.93494	-65.5098	109.18722	37.99382	204.31406	-58.93274	-1.7105237	3.2401779	73.54972	-15.522001	-109.73239	22.70886	4190.423757076263
55	1133.5673	1112.7242	2824.7427	171.76068	2634.1475	1113.8014	3731.187	282.37198	696.5	835.7	219999	110.74304	39.396183	205.93921	-61.325794	110.74282	39.3957	208.95847	-107.32067	-1.6777227	3.2871225	49.6744	-15.292498	-111.27211	23.086496	4297.934605121613
56	902.6278	720.0673	2473.881	279.13498	2023.4841	990.6648	3319.864	502.09933	444.75	989.2	223999	112.0226	40.60562	210.8099	-64.75972	112.02269	40.603844	211.5389	-93.60414	-1.6226106	3.2803698	44.419018	-14.072441	-112.53374	24.554363	4400.172735929489
57	2148.8887	599.0815	3322.8906	1741.7112	1523.4484	870.9364	2915.055	322.3938	803.2	682.7	227999	113.53524	42.123055	214.69415	-67.09208	113.53475	42.12403	215.29935	-68.10846	-1.570141	3.311433	38.304745	-14.348688	-114.051216	25.112513	4499.142325878143
58	2166.617	1185.585	3001.6343	140.42513	1466.896	720.45996	2464.4634	150.71571	950.0	645.3	231999	115.04428	43.67822	217.67264	-70.25012	115.04443	43.675972	220.90317	-70.38567	-1.4737533	3.3852255	41.01333	-18.082169	-115.559845	25.995367	4597.410291194916
59	2115.4792	798.2584	3374.4785	1018.71906	838.0832	391.54056	1360.3967	177.08162	686.1667	593.6	235999	117.41693	45.65865	221.10345	-86.23852	117.41637	45.65754	222.52235	-87.81673	-1.399922	3.4683228	52.38403	-14.33107	-117.92338	27.566988	4705.51327586174
60	1381.4033	1012.9787	3120.1763	411.35388	2389.4119	1293.8251	3911.001	330.06705	745.5	716.2	239999	119.35671	47.607132	225.52888	-92.00461	119.35688	47.603897	226.67453	-58.228992	-1.3039684	3.535892	47.329174	-15.138286	-119.87036	28.166918	4805.46589589119
61	2763.8293	345.34772	3046.113	2184.6257	2622.027	992.49023	4101.5063	1309.8058	931.5	916.2	243999	121.75391	49.66098	232.59467	-78.174286	121.75411	49.66076	233.64954	-95.02501	-1.1939616	3.5733163	58.21723	-14.090757	-122.27565	30.226122	4896.777239084244
62	2146.31	674.4529	3099.8833	1196.8973	2685.9058	1306.2594	3727.6504	56.718727	1000.0	762.1	247999	124.19291	51.689415	235.98659	-80.217636	124.19306	51.6887	234.8539	-83.29556	-1.13207	3.596121	60.674335	-13.2370205	-124.69114	30.80636	4966.264392614365
63	1949.3877	680.6214	3188.2163	1227.2915	2405.5864	1252.0978	4095.2363	189.63402	685.0	722.6	251999	126.03821	53.296432	239.5543	-70.64639	126.03824	53.294132	238.94797	-66.203476	-1.0832672	3.6384392	63.459393	-14.436447	-126.536736	31.939445	5035.413505554199
64	1128.2948	997.01	3310.8442	207.71765	2660.732	1250.3566	3998.5154	901.9584	540.6667	742.5	255999	127.43999	54.80353	241.59943	-101.430145	127.44021	54.801186	239.4078	-70.489426	-1.0596205	3.7013478	51.421654	-15.148109	-127.932785	33.30736	5102.420598983765
65	1980.1315	1077.9263	3422.4973	267.8277	3744.6355	1085.2977	4391.249	529.6503	603.1667	914.0	259999	129.69688	56.495544	245.79489	-80.36793	129.69678	56.495316	248.36353	-116.99692	-0.99848956	3.717617	48.07976	-14.3303175	-130.1787	33.778282	5173.959075927734
66	2502.782	1351.0048	3620.5679	511.38965	2492.1023	1294.0197	4289.705	42.62224	730.1667	870.0	263999	132.32281	58.088436	248.95277	-65.26965	132.3224	58.087025	250.32285	-68.94999	-0.91772103	3.7511399	57.24381	-15.046127	-132.79065	36.619205	5245.118310213089
67	1692.9365	1081.981	3449.163	179.05643	3326.543	1368.9458	4283.9165	417.89795	798.6	798.9	267999	133.88844	59.471394	258.75046	-86.54171	133.88908	59.471012	256.10336	-89.989914	-0.8796399	3.8028274	51.709465	-14.912075	-134.34996	35.954407	5314.263085842133
68	1972.1952	1788.807	3975.4177	77.71233	4024.3208	81.23751	4143.4927	3860.3965	760.25	1000.0	271999	135.14427	60.89516	256.47665	-87.12439	135.14474	60.895084	257.18573	-220.17387	-0.84445405	3.8160596	56.04879	-14.003816	-135.60999	37.166683	5384.954027175903
69	1326.1333	1050.8522	3367.1519	345.9646	3515.2593	1275.5297	4398.5156	520.0918	604.875	915.1	275999	137.19507	62.201015	257.7778	-101.841644	137.19426	62.200657	258.37305	-86.377075	-0.7597237	3.8492107	58.282238	-13.901911	-137.67535	37.679657	5456.597728013992
70	2913.5698	1176.2701	3810.2275	681.5754	3800.4727	170.16444	4038.7925	3497.9111	814.2	1000.0	279999	139.18498	63.76439	264.9856	-67.41517	139.18518	63.765057	264.28723	-79.2352	-0.71052617	3.8713033	60.282738	-15.782475	-139.66156	38.610184	5553.952125549316
71	1346.1449	1084.8468	3536.0151	329.4415	4182.247	237.13231	4647.696	3714.884	427.125	1000.0	283999	141.547	65.3408	270.32614	-118.64519	141.54735	65.33942	268.81497	-94.834114	-0.6790084	3.9263313	48.708588	-13.639166	-142.02237	41.038906	5655.174977779388
72	2326.6382	1314.5986	3813.1172	742.434	3663.0425	1311.4718	4471.522	827.77527	651.6667	848.0	287999	144.19392	66.89826	270.46753	-85.380714	144.19394	66.8993	271.53824	-81.41513	-0.596614	3.916826	59.157505	-15.326429	-144.65445	41.400227	5722.393934726715
73	2577.0	1021.79504	3775.423	1184.2512	3918.5059	455.04922	4313.8677	2613.7095	765.0	1000.0	291999	146.45377	68.23729	273.74585	-114.04664	146.45393	68.23308	272.4327	-109.74786	-0.53094953	3.9597409	72.39399	-14.309555	-146.90276	42.540188	5789.16064453125
74	3192.169	375.55417	3683.83	2688.165	3742.3796	526.0201	4143.04	2220.7712	915.25	994.0	295999	148.25603	69.48246	277.70203	-119.704346	148.25626	69.47997	277.4097	-128.40239	-0.44469285	4.0139327	63.523285	-15.884157	-148.68832	44.36805	5855.143043041229
75	2273.3345	1353.9362	3860.7302	204.82106	2554.5747	1180.9725	4036.2883	227.79407	619.2857	616.7	299999	150.18996	70.52689	284.1853	-117.090294	150.1897	70.52612	276.27075	-102.49318	-0.3603795	4.022175	50.824203	-13.902218	-150.63065	45.04692	5917.53327870369
76	2517.1047	1083.7941	3723.246	1054.6992	3922.022	1304.331	4566.7485	23.732	887.5	903.2	303999	152.1464	71.76649	281.97925	-97.87296	152.14706	71.76131	280.85648	-104.894775	-0.33347917	4.0625277	63.260567	-14.195312	-152.54468	46.216114	5981.81702876091
77	3096.795	1286.0853	3843.8462	527.5721	4333.195	533.2745	4626.821	2754.9775	832.6	963.7	307999	154.04868	72.89734	282.0133	-121.9659	154.04901	72.894684	281.62976	-72.73493	-0.3309638	4.079845	76.42407	-14.296974	-154.45558	45.101128	6046.330103158951
78	3852.2185	122.89182	4004.4258	3667.7554	3805.045	1265.9459	4712.6396	1022.9078	1000.0	924.3	311999	156.2054	73.99052	284.82513	-80.06668	156.20554	73.98756	283.6639	-100.72946	-0.24574187	4.0562096	87.40142	-13.7844925	-156.61116	45.36482	6110.457473993301
79	3101.8623	953.1474	3872.733	1360.3367	4373.991	268.49158	4586.0234	3632.764	825.4	983.6	315999	158.59479	75.50865	290.28534	-117.514755	158.59512	75.50811	289.52438	-142.78189	-0.20254797	4.08428	63.884277	-13.564453	-158.98175	45.993057	6174.836642026901
80	2841.5613	1503.8481	4189.6313	247.88882	4244.3555	1058.1676	4879.8857	1099.0018	714.8333	930.0	319999	161.29654	76.77957	292.27197	-104.18249	161.29573	76.77553	292.43704	-122.67183	-0.14922328	4.092894	53.647568	-13.818806	-161.69438	47.014046	6238.90398311615
81	3125.6536	1001.60406	3954.5718	1572.3673	3535.22	1171.3665	4595.6396	1214.8018	800.0	985.2	323999	163.35645	77.95915	293.21176	-106.13833	163.3568	77.9598	294.59927	-99.05733	-0.058766715	4.1480374	64.94983	-13.943692	-163.75099	47.80196	6315.053417921066
82	3411.0222	1255.9818	4229.5894	1238.9755	4255.513	974.523	4842.426	1712.1556	1000.0	1000.0	327999	165.80695	79.13574	297.529	-126.29584	165.80733	79.13243	299.64624	-127.414185	-0.015986886	4.143537	60.04939	-14.832756	-166.176	47.409157	6413.536610841751
83	4136.2754	46.968967	4209.4775	4080.482	4415.882	1155.3466	5089.8364	971.8385	1000.0	1000.0	331999	168.27773	80.62095	300.35562	-121.12348	168.2779	80.62081	299.94223	-104.42929	0.059647728	4.2343493	64.127045	-14.051277	-168.64656	48.3717	6513.337984800339
84	4045.5264	215.98755	4267.9243	3706.7002	4258.4355	95.56843	4486.3486	4151.676	1000.0	1000.0	335999	170.8317	82.12916	306.14014	-81.16858	170.83237	82.1241	306.89337	-168.84793	0.11531806	4.2268124	76.22884	-13.112442	-171.19704	49.955154	6613.73725438118
85	3847.5962	221.47604	4130.8276	3516.7017	4422.0054	836.19727	4866.8706	1934.3147	1000.0	1000.0	339999	173.49786	83.529144	307.6829	-103.62732	173.49767	83.52694	303.71848	-67.27152	0.16282175	4.249491	57.67982	-13.118002	-173.87416	50.43528	6713.15792798996
86	2837.8389	1749.5614	4614.9023	55.64631	4440.634	424.39584	4983.339	3382.0208	909.75	1000.0	343999	175.64516	84.75261	310.1011	-110.0641	175.64456	84.74939	311.64554	-101.29102	0.21331856	4.237166	102.90591	-13.847052	-176.01562	50.010452	6811.437924146652
87	3373.3652	1418.9739	4442.008	933.29645	3884.211	1342.0634	4959.074	1178.2622	1000.0	898.8	347999	177.73203	85.709694	312.77438	-101.129364	177.7322	85.70676	313.2075	-96.72211	0.2243787	4.251926	78.04036	-14.640024	-178.07613	50.12523	6905.9972994327545
88	4154.249	136.24509	4355.2734	3988.0059	4716.582	124.1559	4865.9014	4471.693	1000.0	1000.0	351999	179.66373	87.035934	315.79367	-138.073	179.66408	87.03182	314.1286	-145.83136	0.30006772	4.2877297	73.14452	-14.126027	-180.02322	52.37889	6994.10765504837
89	4046.1804	449.7497	4478.161	3328.9817	4774.051	175.87286	5113.712	4551.392	951.5	1000.0	355999	182.35751	88.526245	320.30103	-80.36138	182.35805	88.521545	320.67593	-76.97826	0.34703693	4.29744	68.54045	-14.269051	-182.7051	53.601025	7070.642599582672
90	2649.4236	1609.0746	4194.0254	246.76028	4497.306	960.41034	4949.4644	1635.3915	1000.0	1000.0	359999	184.00674	89.55973	323.86597	-126.47414	184.00658	89.55471	321.0936	-150.54053	0.36381206	4.3182817	58.378895	-13.806222	-184.34418	55.301525	7145.2806622982025
91	3003.8916	1692.9294	4346.628	13.018415	4546.4814	138.8215	4710.569	4229.2954	732.1667	1000.0	363999	185.99666	90.70022	325.84238	-115.04622	185.99667	90.69703	325.60544	-86.50038	0.39665148	4.3365	85.08909	-14.354534	-186.36504	52.576588	7253.300599575043
92	3132.6765	1585.069	4210.1704	76.83106	3539.2593	1452.5472	4886.642	969.35455	807.4	789.6	367999	188.31123	91.95964	326.22968	-105.917404	188.31123	91.95533	325.08875	-151.73842	0.46066925	4.3491597	78.20006	-15.570417	-188.67014	54.770313	7357.395970582962
93	4310.808	74.5247	4418.9683	4217.7837	3392.2683	1909.6495	4867.671	18.62177	996.25	744.5	371999	190.91972	93.15568	329.39343	-114.56874	190.92001	93.151634	328.25153	-99.61999	0.48552728	4.345958	75.675316	-13.384034	-191.26802	53.331234	7461.836800575256
94	3239.8699	1804.2369	4589.169	134.54079	4230.479	1294.501	4996.823	1084.7423	1000.0	950.5	375999	192.83432	94.270035	336.06726	-164.98456	192.83484	94.26535	337.38223	-141.62564	0.5290002	4.357507	96.96811	-13.666178	-193.1541	57.650486	7569.2659504413605
95	4286.91	38.816162	4334.655	4226.499	3831.7173	1864.9468	5130.4146	11.708933	986.5	801.8	379999	194.53746	95.30524	336.40634	-123.688255	194.53712	95.3025	338.11298	-92.18766	0.6126408	4.408052	72.9837	-13.09662	-194.88411	56.911648	7674.457149505615
