Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
194	11029.141	81.72192	11123.815	10900.092	11636.5205	167.88293	11946.501	11292.399	1000.0	1000.0	775999	852.05786	177.00229	1017.7685	-501.69287	852.0576	177.01149	1018.4229	-506.6038	6.749396	4.499376	107.63564	-11.381821	-851.3045	86.49563	15245.51533126831
195	11033.453	149.21294	11264.642	10864.578	11474.573	144.50659	11689.139	11259.205	1000.0	1000.0	779999	852.9962	177.56061	1020.9006	-464.445	852.9969	177.56525	1020.50684	-562.7558	6.7694926	4.5481305	146.47466	-11.28514	-852.22375	87.36817	15309.675825357437
196	11143.678	86.91271	11275.117	11048.608	11618.457	102.0654	11794.975	11439.03	1000.0	1000.0	783999	853.79694	176.70703	1023.8266	-236.60179	853.79706	176.71053	1025.5836	-373.54712	6.676366	4.5491652	124.01308	-10.561771	-853.0505	83.99839	15373.909558296204
197	10912.33	228.86945	11173.603	10562.784	11151.607	1628.6373	12103.206	6306.5327	1000.0	1000.0	787999	854.48615	175.98909	1022.0272	-283.90906	854.48615	175.98994	1020.3947	-310.268	6.7121186	4.537321	147.67287	-12.513956	-853.71387	84.490486	15443.548454999924
198	11130.525	258.8493	11398.532	10715.859	11776.579	143.37155	11962.918	11487.45	1000.0	1000.0	791999	855.3336	176.60265	1022.6154	-305.126	855.3341	176.60881	1024.7397	-372.00217	6.7986717	4.5838346	118.671265	-12.703564	-854.575	82.05504	15508.89637684822
199	11136.407	79.658104	11243.434	11053.564	11835.115	126.51473	12047.793	11640.262	1000.0	1000.0	795999	855.6849	178.01042	1020.5644	-499.74307	855.6838	178.01485	1019.59906	-392.58545	6.7997317	4.5404363	95.63156	-13.274778	-854.8985	82.816795	15580.239253282547
200	11071.036	188.29774	11352.954	10856.395	11732.557	239.28429	12028.136	11168.196	1000.0	1000.0	799999	857.31104	176.58778	1024.374	-395.29626	857.31104	176.59193	1027.6417	-479.00464	6.7626867	4.5520825	121.59773	-11.477043	-856.5125	84.01776	15643.528670310974
201	11116.83	207.39745	11445.364	10874.791	11629.818	111.575966	11785.746	11410.514	1000.0	1000.0	803999	858.7096	175.24069	1022.03796	-370.5034	858.70874	175.24625	1021.99927	-384.90515	6.7851367	4.555233	124.52329	-11.938434	-857.9498	87.81767	15714.437298059464
202	11184.065	159.0773	11418.634	10998.274	11533.208	103.577385	11721.452	11420.194	1000.0	1000.0	807999	858.96313	175.93932	1024.5287	-409.46524	858.9635	175.9467	1027.4268	-444.55838	6.8040676	4.554295	132.48	-13.001911	-858.1934	85.628044	15779.564018726349
203	11197.673	166.29332	11485.596	11095.234	11712.505	157.13707	11867.032	11368.403	1000.0	1000.0	811999	860.42926	176.11665	1022.3206	-386.63074	860.42896	176.12433	1023.4468	-413.1181	6.7721395	4.518424	110.17163	-15.512848	-859.6442	86.04464	15848.776102304459
204	11240.785	173.14323	11462.603	10978.126	11338.201	151.45653	11526.2705	11039.468	1000.0	1000.0	815999	861.6488	175.27663	1029.4895	-354.0154	861.6492	175.27803	1027.7125	-352.20517	6.757342	4.534896	111.734505	-14.025727	-860.8663	86.28053	15916.276679515839
205	11135.376	113.590866	11287.312	11009.141	11276.966	144.3022	11463.357	11018.083	1000.0	1000.0	819999	862.3805	175.66666	1027.0065	-293.4108	862.37976	175.67018	1026.9226	-291.0841	6.822073	4.5271683	112.73765	-16.243542	-861.5705	82.83084	15983.439891338348
206	11184.569	178.1885	11362.355	10935.53	11428.475	76.455765	11592.754	11317.849	1000.0	1000.0	823999	863.19934	174.5815	1024.7114	-174.7824	863.1997	174.58475	1025.3811	-197.29971	6.8440905	4.5202637	126.06362	-11.689874	-862.389	86.58509	16057.017291545868
207	11125.787	135.93346	11357.744	11017.194	11199.97	98.48892	11364.948	11013.7	1000.0	1000.0	827999	864.0749	174.01414	1030.4802	-163.53734	864.07385	174.02515	1029.585	-207.69283	6.869504	4.4857407	115.67746	-12.223573	-863.2706	88.84155	16134.285782814026
208	11291.624	138.03656	11469.72	11087.109	11665.885	113.117744	11873.637	11543.232	1000.0	1000.0	831999	864.97107	172.51114	1026.4448	-234.77164	864.96954	172.52786	1026.4915	-240.24101	6.9360437	4.4841204	75.57308	-16.783813	-864.19586	84.42866	16207.2656686306
209	11370.628	154.78815	11467.282	11102.64	11569.468	131.83347	11842.256	11345.944	1000.0	1000.0	835999	867.296	170.45244	1028.5063	-304.63596	867.2959	170.45854	1034.9371	-402.29236	6.9572606	4.4514203	96.929016	-13.725745	-866.49915	89.69824	16279.022984266281
210	11295.088	81.854744	11406.098	11198.631	11684.138	117.428925	11830.306	11508.387	1000.0	1000.0	839999	867.9272	170.87898	1031.6486	-152.29445	867.9279	170.88051	1030.791	-161.2186	6.9806213	4.4723897	111.548805	-11.411648	-867.12396	85.66913	16335.720032453537
211	11271.035	134.56879	11438.154	11067.563	11727.766	176.72849	11969.908	11434.498	1000.0	1000.0	843999	867.9975	172.34132	1030.2461	-116.92503	867.9969	172.34642	1033.0581	-81.779015	6.847866	4.5199904	127.8933	-11.973816	-867.19116	83.973465	16391.04143023491
212	11281.61	129.20856	11483.694	11128.981	11800.525	148.07101	12153.428	11642.822	1000.0	1000.0	847999	869.49384	172.38042	1035.2277	-151.89743	869.494	172.3825	1037.7949	-115.500824	6.7734833	4.5403647	115.66972	-12.488563	-868.6935	81.631424	16446.314527511597
213	11353.633	104.14824	11435.179	11176.293	11747.115	105.44483	11932.039	11532.211	1000.0	1000.0	851999	870.2422	172.9221	1039.5995	-137.84492	870.2418	172.92451	1040.1143	-218.55774	6.784412	4.5660887	88.88568	-12.746053	-869.46423	83.9556	16501.621335029602
214	11157.291	150.51169	11310.993	10908.008	11536.932	272.56934	11881.649	10833.033	1000.0	1000.0	855999	871.8003	172.82306	1036.1177	-124.098656	871.79987	172.82675	1036.5635	-158.0052	6.8269224	4.538756	139.6571	-11.407549	-871.01	84.482475	16557.002912044525
215	11159.076	215.73573	11528.305	10982.629	11947.279	102.16273	12071.553	11714.455	1000.0	1000.0	859999	872.638	173.09901	1036.4177	-350.8741	872.6385	173.10583	1038.0602	-306.80377	6.7196712	4.533227	145.55919	-12.229177	-871.79175	86.98008	16612.31255531311
216	11253.921	68.40975	11368.857	11188.46	11626.415	117.39554	11879.993	11508.313	1000.0	1000.0	863999	873.57007	172.47906	1035.8234	-307.0352	873.5691	172.48431	1037.8801	-304.88358	6.823284	4.5246263	84.72499	-12.771892	-872.7554	84.46595	16667.658981084824
217	10218.36	1786.8862	11366.955	7131.7925	11925.214	167.86363	12139.879	11614.703	1000.0	1000.0	867999	873.2816	174.57162	1037.8391	-220.24738	873.2809	174.57893	1038.4274	-320.95044	6.796183	4.527923	146.58463	-13.189866	-872.4825	83.41836	16723.02063345909
218	11144.248	80.06781	11258.11	11035.978	11586.218	243.16406	11859.3955	10965.417	1000.0	1000.0	871999	873.9444	175.47438	1037.0549	-280.926	873.94446	175.47823	1037.813	-255.8044	6.837029	4.552273	107.53593	-13.29334	-873.111	87.70277	16778.326620817184
219	11362.996	96.385124	11510.356	11251.675	11743.101	91.247444	11874.582	11632.35	1000.0	1000.0	875999	875.39624	173.79073	1039.0	-356.64487	875.39496	173.79839	1040.393	-314.02356	6.871922	4.5633855	104.84717	-11.779859	-874.5406	87.83695	16833.69206094742
220	11232.052	101.806725	11403.548	11148.992	12015.127	95.5119	12156.829	11872.363	1000.0	1000.0	879999	875.56635	175.30608	1040.8806	-393.8113	875.5669	175.31062	1039.5145	-328.74518	6.898975	4.555637	154.71451	-13.980834	-874.71173	91.26773	16889.13283777237
221	11209.77	74.82574	11320.528	11116.929	11838.427	160.37877	12138.053	11595.126	1000.0	1000.0	883999	876.25824	175.22157	1039.8785	-193.41368	876.2572	175.23012	1040.3761	-223.73265	6.8182793	4.5420423	180.49702	-13.168443	-875.3933	85.43738	16944.620071411133
222	11084.771	174.09921	11372.315	10933.921	12046.958	250.18529	12309.417	11646.744	1000.0	1000.0	887999	877.3264	174.7473	1042.6931	-245.84508	877.32544	174.7538	1043.7858	-297.98096	6.910032	4.5651217	104.26648	-12.146885	-876.5011	86.78825	17000.059942483902
223	11188.609	75.20274	11271.09	11078.355	12050.498	192.61212	12405.357	11790.904	1000.0	1000.0	891999	878.681	175.0114	1041.2074	-241.51378	878.68097	175.01714	1044.7244	-256.80557	6.8798704	4.590262	162.50426	-11.478085	-877.8607	90.17198	17055.588900327682
224	11412.465	18.870197	11434.077	11383.605	11849.847	143.85106	12153.294	11659.639	1000.0	1000.0	895999	879.5508	175.31992	1044.7391	-305.77893	879.5501	175.32748	1046.7162	-356.50665	6.8539457	4.547169	98.697296	-11.201723	-878.6979	91.85964	17111.054894447327
225	11364.768	128.13594	11552.887	11191.035	11840.18	146.20062	11998.0	11487.11	1000.0	1000.0	899999	880.3785	175.47821	1044.7961	-338.40015	880.3777	175.48434	1045.5295	-334.05792	7.0265417	4.537624	108.93518	-12.066763	-879.5415	88.913185	17166.640058755875
226	11362.258	167.15707	11515.646	11079.665	12021.48	172.29054	12305.676	11663.24	1000.0	1000.0	903999	881.69617	174.80418	1042.5554	-242.65266	881.6964	174.807	1042.4633	-264.30908	6.8799906	4.5267696	86.36142	-13.114057	-880.85065	92.028656	17222.170115947723
227	11479.527	132.85907	11671.783	11304.668	11864.682	116.21967	12005.046	11679.513	1000.0	1000.0	907999	881.6234	175.65292	1043.6184	-299.40073	881.6226	175.65498	1049.9198	-257.8072	6.924218	4.5698323	116.84964	-14.340727	-880.73145	90.008514	17277.72045302391
228	11405.447	88.38212	11546.474	11309.503	11986.161	157.10434	12286.493	11679.97	1000.0	1000.0	911999	882.7667	174.53217	1052.2201	-340.68274	882.76605	174.53671	1049.8457	-345.72403	6.995947	4.518636	198.09558	-12.633811	-881.91473	94.35464	17333.202344179153
229	11261.07	273.99203	11583.436	10825.296	11834.595	171.50584	12213.793	11559.293	1000.0	1000.0	915999	883.4745	174.12819	1049.7076	-221.33467	883.47473	174.13152	1050.4597	-230.24313	6.909004	4.5430093	83.07381	-14.38955	-882.6193	88.99644	17388.79891514778
230	11368.01	154.26608	11484.706	11106.923	10837.616	3141.5413	12134.736	1425.49	1000.0	1000.0	919999	884.50616	174.41095	1048.8915	-249.19518	884.5061	174.41483	1047.1321	-240.64435	6.9287105	4.541338	92.28352	-11.552242	-883.65906	89.67466	17444.489653348923
231	11513.321	145.60074	11679.839	11331.322	11963.4375	101.22432	12063.445	11724.914	1000.0	1000.0	923999	885.30865	174.04356	1048.9447	-444.91592	885.3088	174.04828	1049.2582	-423.06528	6.979815	4.5685105	105.05084	-10.877577	-884.4623	85.10034	17500.112401008606
232	11303.984	160.08183	11458.107	11056.621	11618.633	130.75351	11828.343	11377.084	1000.0	1000.0	927999	885.9796	173.18918	1049.7042	-293.42786	885.97943	173.18776	1051.635	-276.95288	6.9385324	4.5674014	99.66132	-13.594459	-885.11035	88.48187	17555.689945936203
233	11330.808	240.13127	11727.731	11114.015	11915.186	128.93929	12132.407	11679.475	1000.0	1000.0	931999	887.3576	173.29684	1049.589	-335.52747	887.3574	173.30432	1052.3644	-299.8416	7.0380893	4.5711136	92.90593	-10.963058	-886.5007	91.30609	17611.192862033844
234	11314.875	85.45457	11459.916	11250.286	11007.0	90.26458	11224.537	10922.74	1000.0	1000.0	935999	888.06665	174.55168	1054.1066	-302.22342	888.06586	174.56044	1051.198	-382.41745	6.9880433	4.574785	122.82556	-15.407591	-887.1587	93.91267	17666.743715286255
235	11471.954	195.23822	11730.725	11201.533	11748.617	120.31634	11923.795	11547.805	1000.0	1000.0	939999	888.2557	174.38075	1047.9742	-323.73557	888.25574	174.38646	1054.2972	-327.5291	7.0977554	4.6005135	100.850235	-12.571824	-887.36115	91.20812	17722.358235120773
236	11391.903	60.38933	11454.366	11300.493	11460.915	141.72968	11707.713	11238.933	1000.0	1000.0	943999	889.37085	172.83432	1050.9204	-386.42035	889.3703	172.83621	1052.9384	-371.82898	6.989896	4.5799923	123.985	-12.527854	-888.50934	88.4357	17778.245983839035
237	11393.141	270.80997	11607.699	10939.214	11965.209	105.77472	12097.852	11744.4375	1000.0	1000.0	947999	889.8363	173.36691	1053.4523	-373.46796	889.8367	173.36707	1055.2659	-416.8788	7.003738	4.6377683	171.03247	-11.961987	-888.9429	95.31945	17833.901925325394
238	11344.102	232.1795	11745.358	11192.334	12002.341	118.15632	12155.876	11750.772	1000.0	1000.0	951999	890.7308	173.20256	1051.2787	-373.08652	890.731	173.20363	1052.7944	-357.8899	6.9556594	4.5765076	106.71647	-19.220959	-889.86914	95.80203	17889.64198565483
239	11404.367	138.52985	11643.013	11303.42	11832.994	95.43889	11960.359	11679.835	1000.0	1000.0	955999	891.3252	173.54797	1053.3806	-308.68466	891.32526	173.55028	1055.0231	-313.72696	7.046861	4.6032805	120.280205	-14.313454	-890.43835	94.266716	17945.298758745193
240	11582.178	133.13916	11745.042	11411.518	12238.542	130.16333	12461.436	11971.881	1000.0	1000.0	959999	892.61224	172.62442	1054.9347	-198.48555	892.61206	172.62509	1052.68	-275.69165	7.004767	4.554158	88.68819	-12.130273	-891.7425	88.1391	18001.046350955963
241	11416.292	100.08821	11586.907	11330.999	11700.104	170.53644	12071.371	11526.399	1000.0	1000.0	963999	893.446	172.9685	1055.2439	-251.27286	893.44653	172.97038	1055.181	-233.23315	6.9806986	4.524729	134.02396	-14.323197	-892.5507	85.17377	18056.85967040062
242	11526.469	187.97246	11736.43	11221.952	11984.08	176.68924	12288.776	11628.924	1000.0	1000.0	967999	893.89185	172.67258	1054.5297	-261.15265	893.8913	172.67572	1055.6337	-234.33435	7.0070477	4.532894	80.605255	-19.359627	-893.00415	88.75438	18114.38680434227
243	11511.143	118.90838	11710.835	11397.059	12242.584	102.18504	12424.102	12108.217	1000.0	1000.0	971999	894.4613	172.95007	1056.9625	-321.0211	894.4611	172.9596	1056.0513	-347.62454	7.0193605	4.5783215	154.80661	-13.845619	-893.51917	90.821304	18186.3089261055
244	11580.237	149.84103	11773.317	11419.428	11836.05	152.08096	12033.099	11481.192	1000.0	1000.0	975999	894.88153	171.47829	1058.0035	-318.25476	894.88	171.48576	1057.091	-325.5673	7.0498557	4.607879	90.28145	-13.750664	-893.95514	91.45339	18250.072990179062
245	11565.788	115.23699	11705.756	11441.571	12069.287	124.71766	12195.273	11766.923	1000.0	1000.0	979999	895.1834	172.18498	1062.3878	-283.30615	895.184	172.18501	1061.2428	-281.04922	7.034828	4.5754614	120.30958	-15.847223	-894.2817	86.631134	18320.509583950043
246	11459.665	78.5031	11551.813	11339.263	11966.648	171.4915	12237.165	11681.27	1000.0	1000.0	983999	895.23566	172.08047	1057.3861	-321.9243	895.23645	172.08403	1055.8391	-343.83823	7.0070615	4.5844636	104.57979	-12.139244	-894.34686	86.571434	18386.261076450348
247	11454.066	228.59303	11735.6455	11130.478	11692.467	72.623436	11782.222	11548.015	1000.0	1000.0	987999	897.3892	170.57108	1060.0309	-261.58994	897.38934	170.57117	1062.7897	-282.30197	7.118793	4.561233	113.196724	-11.729924	-896.497	87.04304	18453.736102104187
248	11709.299	178.14154	11866.293	11417.388	12124.405	170.51321	12395.609	11877.778	1000.0	1000.0	991999	898.12805	172.10564	1061.5828	-279.1	898.1276	172.11096	1063.1011	-238.27853	7.0969343	4.552212	98.4845	-11.663663	-897.24493	84.9018	18522.40505719185
249	11549.598	161.54486	11711.941	11325.767	11656.759	181.65788	11985.261	11424.876	1000.0	1000.0	995999	898.8398	172.78683	1060.3376	-198.59612	898.8393	172.7948	1061.2097	-204.21387	7.1007943	4.591426	120.883026	-12.3818035	-897.90894	86.04257	18587.06033396721
250	11595.021	122.62866	11710.16	11388.723	11241.377	2522.7898	12182.3955	3677.8083	1000.0	1000.0	999999	899.6426	172.796	1061.8113	-257.07208	899.6419	172.80453	1062.9307	-414.06546	7.114444	4.6078644	111.96182	-12.075265	-898.7446	88.49217	18658.720968961716
251	11473.615	82.00162	11577.206	11348.693	11974.555	71.173164	12073.84	11864.523	1000.0	1000.0	1003999	901.55255	171.1616	1064.4043	-295.10892	901.55145	171.16856	1065.0692	-313.78778	7.2135725	4.619193	125.80466	-10.78742	-900.6516	91.185646	18719.843080043793
252	11549.486	168.75162	11834.423	11408.375	11771.511	88.1787	11911.254	11571.491	1000.0	1000.0	1007999	904.04987	168.13416	1065.9563	-273.44617	904.04944	168.14102	1065.7731	-210.15474	7.141574	4.585597	100.56755	-12.659063	-903.12036	87.33831	18776.551111459732
253	11591.533	126.12978	11766.653	11434.354	12199.929	104.24463	12383.586	11977.047	1000.0	1000.0	1011999	907.6319	163.3332	1062.1803	-220.12927	907.632	163.33832	1065.5936	-239.95325	7.1380014	4.5189033	93.02075	-12.927021	-906.6949	89.01084	18833.32610464096
254	11312.582	179.84875	11565.351	11056.758	11917.81	183.30533	12085.211	11514.728	1000.0	1000.0	1015999	911.232	157.67365	1063.3184	-302.23495	911.23175	157.67882	1065.4012	-319.19193	7.2062984	4.4962687	97.47216	-11.430265	-910.26227	92.84437	18890.157388687134
255	11580.521	180.41684	11868.346	11380.129	11621.063	75.17386	11764.615	11485.183	1000.0	1000.0	1019999	913.68066	155.46571	1063.136	-227.23279	913.6802	155.46805	1066.4154	-224.88321	7.113103	4.511024	102.77544	-10.756243	-912.6801	87.69091	18947.24061179161
256	11477.651	126.89327	11643.56	11293.2705	12188.014	152.64659	12470.573	11949.926	1000.0	1000.0	1023999	915.1961	155.15245	1066.0829	-264.22662	915.19666	155.15767	1066.1997	-251.33583	7.121092	4.466721	100.770744	-11.148811	-914.17303	84.40758	19004.518584012985
257	11582.349	148.62021	11748.773	11406.794	11979.467	122.68555	12191.849	11814.323	1000.0	1000.0	1027999	916.97534	154.3778	1064.8958	-272.1327	916.9748	154.3864	1068.0745	-297.35242	7.1768913	4.509272	165.75444	-11.352325	-915.9493	88.346176	19061.874844312668
258	11566.307	194.68237	11794.18	11272.179	12060.123	109.6843	12213.179	11863.271	1000.0	1000.0	1031999	917.8309	155.3105	1065.4128	-464.1438	917.83093	155.31862	1064.287	-366.8402	7.0850224	4.5645423	113.19725	-13.852706	-916.78687	91.866844	19119.14465546608
259	11520.238	138.57413	11711.547	11320.182	12039.242	112.17047	12256.777	11897.915	1000.0	1000.0	1035999	920.30554	152.90416	1066.1066	-258.66632	920.3061	152.9031	1067.7268	-255.72604	7.1317377	4.491465	80.1749	-11.792695	-919.22327	90.06436	19176.423033714294
260	11525.523	228.53596	11893.962	11280.396	12351.961	161.1155	12506.109	11929.981	1000.0	1000.0	1039999	921.20233	152.7675	1065.0391	-408.03375	921.2027	152.77234	1067.6259	-227.29248	7.2000675	4.5333924	109.55304	-13.630426	-920.0681	87.68595	19233.966401338577
261	11638.447	139.67506	11763.002	11401.5205	12166.526	168.68474	12381.709	11890.81	1000.0	1000.0	1043999	923.1404	152.70963	1067.7388	-290.71664	923.1403	152.71484	1068.7487	-285.38574	7.190635	4.513246	112.476	-13.978014	-922.03754	88.239876	19291.53714632988
262	11455.577	176.65544	11639.283	11163.659	11900.596	115.52535	12148.273	11695.222	1000.0	1000.0	1047999	924.89935	151.72124	1067.8545	-377.4758	924.8993	151.72435	1068.9031	-364.48608	7.2320213	4.5076227	107.934326	-12.209464	-923.75214	94.80159	19348.538521766663
263	11590.448	126.080574	11733.035	11390.583	11960.232	90.17109	12125.918	11871.506	1000.0	1000.0	1051999	926.15967	151.69962	1074.9309	-285.287	926.1593	151.71257	1073.649	-315.585	7.2565045	4.520411	125.762436	-12.143168	-925.0342	91.936455	19405.43287873268
264	11709.17	252.6988	12068.058	11387.852	11815.557	145.27087	12080.387	11634.686	1000.0	1000.0	1055999	927.5052	152.21043	1067.3094	-641.4909	927.5039	152.21606	1068.8239	-465.49704	7.1450796	4.488626	105.17498	-10.229452	-926.2921	98.26476	19462.29646372795
265	11475.86	65.976425	11558.164	11381.03	11707.971	167.19847	11961.157	11407.754	1000.0	1000.0	1059999	928.941	151.67435	1070.2407	-548.4361	928.94025	151.68228	1069.3348	-744.95795	7.2562613	4.4941535	88.85642	-12.131508	-927.7425	98.476	19519.307807683945
266	11625.225	141.56529	11747.779	11384.163	12147.107	87.969154	12298.798	11993.103	1000.0	1000.0	1063999	930.29913	150.87152	1069.8457	-547.45734	930.2997	150.8701	1070.1344	-649.416	7.1778674	4.4607644	87.997734	-12.359771	-929.07513	96.861206	19576.365950345993
267	11701.082	127.80129	11883.877	11555.975	11949.413	175.85062	12286.577	11666.092	1000.0	1000.0	1067999	932.11273	148.79974	1073.6615	-319.64374	932.11206	148.81062	1073.7812	-270.15082	7.225851	4.5305567	83.312	-14.253078	-930.90063	88.19859	19633.536783218384
268	11566.17	182.29889	11727.31	11260.365	11901.058	965.085	12397.825	9026.593	1000.0	1000.0	1071999	934.46185	145.37706	1069.1216	-197.57663	934.4608	145.38234	1069.0051	-249.22772	7.1966133	4.4816003	123.155	-14.150729	-933.2138	89.6803	19690.658271551132
269	11667.047	82.54483	11763.635	11537.499	12094.723	130.15918	12373.384	11886.061	1000.0	1000.0	1075999	937.99646	134.22647	1070.986	-209.74521	937.9967	134.22937	1072.5664	-226.94951	7.2113724	4.4708853	95.52746	-11.302698	-936.7576	90.91822	19747.827530622482
270	11622.995	195.75482	11884.932	11371.182	12257.633	186.92903	12484.149	11958.75	1000.0	1000.0	1079999	942.3861	121.44979	1074.3572	-272.55	942.3865	121.455574	1073.2272	-272.93954	7.2607894	4.420266	112.12868	-11.278293	-941.164	90.5903	19809.05446434021
271	11521.94	222.5943	11874.132	11256.799	11168.695	77.537636	11276.033	11002.396	1000.0	1000.0	1083999	945.80615	112.557915	1074.7726	-150.9957	945.80615	112.56608	1074.9346	-236.21432	7.2910633	4.370037	96.94058	-10.807945	-944.5435	88.066124	19866.976482868195
272	11664.35	93.11492	11820.719	11575.029	11475.519	206.2098	11899.535	11184.349	1000.0	1000.0	1087999	946.9388	111.840904	1072.9784	-405.01117	946.9387	111.847824	1075.2972	-323.5869	7.311663	4.3810544	103.43569	-13.512688	-945.6788	93.88862	19925.282224178314
273	11609.407	48.076523	11664.503	11555.406	11876.183	139.60252	12022.618	11549.192	1000.0	1000.0	1091999	948.9344	109.18026	1078.3053	-509.10678	948.93384	109.1972	1077.6969	-432.9421	7.3061495	4.4172025	108.54372	-14.8098345	-947.63245	96.5687	19984.16250228882
274	11699.507	127.41801	11829.992	11506.394	12045.93	144.58102	12239.542	11830.312	1000.0	1000.0	1095999	949.6046	108.75937	1074.1903	-348.77118	949.60474	108.766556	1073.6074	-500.28107	7.3370404	4.373273	124.91929	-14.013401	-948.31885	90.598335	20043.273682832718
275	11463.9	198.42487	11748.424	11250.615	12184.264	209.34225	12489.155	11694.93	1000.0	1000.0	1099999	951.0397	107.850685	1078.6724	-618.4019	951.0388	107.859276	1078.8165	-620.7804	7.2958813	4.4129395	105.26959	-15.214059	-949.71216	90.39091	20102.28552174568
276	11813.661	111.799095	11960.905	11647.01	11956.9	211.2742	12324.402	11543.245	1000.0	1000.0	1103999	952.27057	108.37019	1077.4794	-320.77808	952.27155	108.3758	1079.3534	-327.24655	7.279759	4.448373	172.26004	-15.245354	-950.98676	88.26006	20161.543892621994
277	11591.575	181.53198	11759.721	11294.325	12342.975	113.03474	12501.991	12162.719	1000.0	1000.0	1107999	953.84064	108.54902	1076.9204	-232.96507	953.8398	108.55522	1075.9099	-189.23584	7.2485957	4.422992	114.5879	-13.9453945	-952.5514	84.56086	20220.849019050598
278	11497.096	100.47717	11570.3125	11323.925	12069.537	104.348656	12255.689	11925.686	1000.0	1000.0	1111999	956.1259	106.9181	1081.7008	-290.44452	956.126	106.92472	1080.8519	-299.03055	7.3256745	4.4145	115.08062	-11.782005	-954.8013	85.409904	20280.29135274887
279	11524.404	134.69016	11701.342	11336.087	11986.975	134.331	12216.121	11783.021	1000.0	1000.0	1115999	957.12	107.30778	1080.0492	-219.28917	957.1198	107.31199	1081.7694	-489.87415	7.2778773	4.3943753	108.56449	-13.118487	-955.7478	91.73154	20339.89618754387
280	11455.636	156.0798	11673.449	11286.546	11361.486	2113.1965	12306.546	5050.2637	1000.0	1000.0	1119999	958.2775	106.1562	1079.6321	-264.57657	958.27576	106.17037	1078.6017	-326.05753	7.2737956	4.4172196	110.751396	-12.263283	-956.9078	88.6981	20399.6243391037
281	11725.034	101.97591	11830.054	11598.6045	12012.3125	103.26602	12191.18	11854.573	1000.0	1000.0	1123999	959.08386	106.30831	1085.6504	-255.63976	959.0842	106.31955	1084.2642	-242.3216	7.250372	4.3848476	129.69717	-11.786266	-957.7291	88.95245	20459.39217567444
282	11784.729	181.89236	12087.199	11601.064	12207.166	137.93515	12380.4795	11973.565	1000.0	1000.0	1127999	960.5068	105.66548	1081.5406	-325.66833	960.5069	105.67263	1083.5656	-236.58685	7.329227	4.386614	102.248535	-14.085958	-959.14764	88.37914	20522.349417686462
283	11809.02	77.377754	11884.791	11679.752	12452.35	113.450935	12644.007	12301.261	1000.0	1000.0	1131999	961.8079	105.66015	1086.7208	-226.98726	961.80774	105.675606	1083.577	-217.89404	7.2844806	4.4000998	108.08059	-11.9449415	-960.46356	92.38731	20596.70560693741
284	11648.824	128.4336	11841.972	11499.673	12021.834	174.19351	12180.767	11637.623	1000.0	1000.0	1135999	962.7549	104.882805	1078.054	-339.1485	962.75507	104.88982	1078.763	-232.85951	7.2603183	4.4116817	105.933784	-11.2595	-961.35474	87.42264	20664.779535770416
285	11581.821	106.99879	11715.3955	11423.615	12193.447	129.03723	12380.117	12035.496	1000.0	1000.0	1139999	963.45795	104.86229	1080.5787	-346.8352	963.4571	104.86525	1080.1338	-377.37857	7.3150983	4.448616	101.781975	-10.981742	-962.01263	92.792496	20735.355444431305
286	11833.884	114.919556	12025.221	11725.621	12160.26	356.16174	12400.675	11143.734	1000.0	1000.0	1143999	964.4307	104.97858	1083.4124	-364.86093	964.4312	104.985825	1081.206	-352.66245	7.2622905	4.3747654	97.78382	-11.274387	-963.0141	88.446396	20807.976934671402
287	11715.629	119.0993	11896.155	11579.605	12401.674	149.3682	12609.88	12042.733	1000.0	1000.0	1147999	965.4037	104.7557	1082.5261	-328.22195	965.4036	104.762535	1078.4027	-270.7989	7.283201	4.3397274	99.5376	-13.336529	-963.98486	84.7863	20875.97155880928
288	11727.852	139.74208	11888.071	11506.622	12488.155	152.48291	12675.31	12160.418	1000.0	1000.0	1151999	966.2848	106.14489	1083.233	-500.6258	966.2847	106.14237	1082.9181	-450.11954	7.319231	4.371457	90.689224	-15.436649	-964.8961	84.75571	20951.771628141403
289	11732.716	175.60994	11974.621	11539.278	12033.272	124.07452	12312.494	11820.259	1000.0	1000.0	1155999	968.7006	104.89007	1088.2432	-440.63382	968.7008	104.908485	1085.2319	-462.2035	7.3699627	4.438303	115.6772	-10.948855	-967.2808	90.491646	21019.723467588425
290	11666.917	403.26416	12050.662	10989.106	12383.195	137.15372	12618.977	12172.606	1000.0	1000.0	1159999	969.69	104.532845	1085.1119	-298.9008	969.6895	104.53762	1087.6367	-240.72276	7.366003	4.4252143	115.441605	-11.185912	-968.21906	87.656204	21091.65701174736
291	11016.253	1374.9592	11951.783	8642.944	12207.177	98.82071	12390.679	12032.358	1000.0	1000.0	1163999	970.4684	105.1178	1083.5149	-506.51242	970.46875	105.127914	1081.8257	-399.94977	7.2415843	4.402436	118.74231	-11.041571	-968.9925	89.40703	21164.012124061584
