Epoch	AverageTestEnv0Ret	StdTestEnv0Ret	MaxTestEnv0Ret	MinTestEnv0Ret	AverageEnv0Ret	StdEnv0Ret	MaxEnv0Ret	MinEnv0Ret	AverageTestEnv1Ret	StdTestEnv1Ret	MaxTestEnv1Ret	MinTestEnv1Ret	AverageEnv1Ret	StdEnv1Ret	MaxEnv1Ret	MinEnv1Ret	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	81.62796	65.21039	160.95314	-46.30169	-321.01212	43.413746	-275.75208	-375.00723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-321.01212	43.413746	-275.75208	-375.00723	81.62796	65.21039	160.95314	-46.30169	1000.0	1000.0	3999	11.104951	6.3002496	34.387344	-6.702669	11.105549	6.3024483	34.203075	-5.9474883	-8.239482	2.0601704	27.407629	-18.076359	10.057974	1.3251162	73.54644703865051
2	108.55406	97.16189	294.24884	-10.402234	-317.66638	68.26086	-224.32993	-394.26172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-317.66638	68.26086	-224.32993	-394.26172	108.55406	97.16189	294.24884	-10.402234	1000.0	1000.0	7999	35.622356	8.666479	74.29552	1.8663818	35.62245	8.668805	75.23657	2.3052316	-6.238593	3.1097467	28.371742	-21.803736	29.069843	3.2876737	164.01716566085815
3	689.6894	58.249252	779.081	607.04803	-340.00323	58.831604	-257.52313	-410.67126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-340.00323	58.831604	-257.52313	-410.67126	689.6894	58.249252	779.081	607.04803	1000.0	1000.0	11999	58.765507	6.926569	101.63809	32.09609	58.765587	6.929105	102.29838	32.085094	-6.87831	2.8618002	27.973377	-18.561071	46.38605	4.2647347	258.44670033454895
4	896.8384	23.746035	934.2963	870.9065	-96.321976	33.98778	-39.91541	-130.84581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-96.321976	33.98778	-39.91541	-130.84581	896.8384	23.746035	934.2963	870.9065	1000.0	1000.0	15999	70.78405	4.6889668	107.885315	46.213715	70.78393	4.6936135	107.998566	45.430027	-8.3434515	1.628796	18.995296	-19.433556	54.70875	3.672208	354.8504219055176
5	807.6781	7.2738705	819.1402	797.31055	-12.6514435	39.981537	48.318817	-53.08291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-12.6514435	39.981537	48.318817	-53.08291	807.6781	7.2738705	819.1402	797.31055	1000.0	1000.0	19999	79.490746	4.2973175	117.937614	48.82811	79.49093	4.3003883	116.6288	46.509106	-8.39128	1.5028151	22.916286	-18.629345	61.62857	3.2282882	452.7312297821045
6	752.4999	10.027522	765.729	731.9461	107.24328	25.835905	141.87868	73.55442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	107.24328	25.835905	141.87868	73.55442	752.4999	10.027522	765.729	731.9461	1000.0	1000.0	23999	88.1451	4.14613	129.0099	43.892345	88.14521	4.14855	127.96939	47.64254	-8.290298	1.4924257	22.087202	-20.03553	68.216606	2.9141135	549.533814907074
7	847.73175	19.64065	878.41486	823.58527	93.92142	95.00752	200.17212	-59.8991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.92142	95.00752	200.17212	-59.8991	847.73175	19.64065	878.41486	823.58527	1000.0	1000.0	27999	96.52181	3.959541	134.29651	50.739918	96.52198	3.9634395	136.55457	50.548798	-8.166229	1.5261343	26.231613	-18.53666	74.77811	3.0488708	645.5988607406616
8	725.857	7.3401814	744.1072	718.3822	153.55035	14.025314	167.33707	130.91269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	153.55035	14.025314	167.33707	130.91269	725.857	7.3401814	744.1072	718.3822	1000.0	1000.0	31999	104.3744	3.922013	139.68999	56.50066	104.37433	3.9280255	141.93329	59.433968	-8.08734	1.5480624	23.295885	-18.540932	80.55647	2.9121146	742.0009713172913
9	682.2417	78.202255	840.4877	606.3755	190.02823	31.998571	239.88538	151.8404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	190.02823	31.998571	239.88538	151.8404	682.2417	78.202255	840.4877	606.3755	1000.0	1000.0	35999	111.60247	4.0918417	144.46344	68.43282	111.60264	4.0973325	147.85829	71.690475	-8.038742	1.5691717	17.665897	-17.505249	84.63367	2.9459486	838.4322824478149
10	775.3779	53.587116	888.3711	725.7602	247.39069	14.290589	264.57373	225.01118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	247.39069	14.290589	264.57373	225.01118	775.3779	53.587116	888.3711	725.7602	1000.0	1000.0	39999	118.0792	4.6293015	158.94025	73.52656	118.07923	4.637518	161.37091	73.26284	-7.959039	1.5761039	23.019663	-19.329388	88.10239	3.1260455	934.4860372543335
11	800.89294	60.899986	864.82007	713.3749	260.65475	14.8043	280.5235	238.92982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	260.65475	14.8043	280.5235	238.92982	800.89294	60.899986	864.82007	713.3749	1000.0	1000.0	43999	123.9669	5.262882	162.09297	82.710175	123.96688	5.269114	167.37387	80.31474	-7.914827	1.6230145	34.085983	-19.358185	89.535484	3.1795816	1030.9539487361908
12	815.13885	19.52799	848.61255	787.2986	222.29259	36.491383	277.59985	175.03236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	222.29259	36.491383	277.59985	175.03236	815.13885	19.52799	848.61255	787.2986	1000.0	1000.0	47999	129.26167	5.7090883	167.21535	84.42476	129.2618	5.7146134	168.3695	86.273094	-7.8862514	1.6417085	21.107685	-18.428427	92.328445	3.0574758	1127.665465593338
13	822.26306	7.777141	832.4608	805.77045	219.40704	108.58727	350.04947	49.825253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	219.40704	108.58727	350.04947	49.825253	822.26306	7.777141	832.4608	805.77045	1000.0	1000.0	51999	133.72372	6.227201	173.8816	90.525024	133.72394	6.231866	176.60645	89.39462	-7.898544	1.6030556	31.692331	-18.122395	95.33428	3.4439814	1230.7441070079803
14	812.26544	49.872612	905.7351	694.57495	257.05554	13.324702	270.66434	236.69191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	257.05554	13.324702	270.66434	236.69191	812.26544	49.872612	905.7351	694.57495	1000.0	1000.0	55999	137.19458	7.2531157	174.47574	89.42558	137.19463	7.2564187	174.97127	89.27005	-7.8641214	1.6328974	18.627913	-21.342407	96.907104	3.5076995	1333.5278434753418
15	928.4989	116.39366	1041.3337	657.6287	256.11728	55.74078	341.91418	189.78664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	256.11728	55.74078	341.91418	189.78664	928.4989	116.39366	1041.3337	657.6287	1000.0	1000.0	59999	140.11667	8.361586	174.42441	87.59192	140.11678	8.363514	175.84854	90.80993	-7.8843613	1.6364839	18.812683	-19.532114	100.93764	3.6099937	1436.1487469673157
16	882.96484	59.74252	996.4573	814.4893	307.67505	106.57614	452.7592	191.59967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	307.67505	106.57614	452.7592	191.59967	882.96484	59.74252	996.4573	814.4893	1000.0	1000.0	63999	142.74832	9.155022	175.41087	93.871666	142.74832	9.157028	176.76682	95.74083	-7.873067	1.6314199	17.997787	-20.288372	101.36027	3.735685	1540.3023550510406
17	839.2988	90.42259	1014.9584	758.7443	321.41055	71.38655	424.90973	223.40779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	321.41055	71.38655	424.90973	223.40779	839.2988	90.42259	1014.9584	758.7443	1000.0	1000.0	67999	144.99635	9.919155	181.85358	92.88859	144.99646	9.920333	178.62851	92.027115	-7.8325014	1.6723981	24.067318	-21.199009	100.52133	3.8815928	1641.9391436576843
18	724.29297	124.58012	1024.9705	589.35864	300.1867	17.783712	323.4977	278.97015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	300.1867	17.783712	323.4977	278.97015	724.29297	124.58012	1024.9705	589.35864	1000.0	1000.0	71999	147.21481	10.256208	180.22914	99.30708	147.21504	10.258487	179.9175	100.025475	-7.823961	1.6721768	19.27858	-18.591356	101.10125	3.753869	1744.6787939071655
19	946.00574	77.249825	1020.2874	775.0195	291.28873	72.00362	404.03677	221.82596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	291.28873	72.00362	404.03677	221.82596	946.00574	77.249825	1020.2874	775.0195	1000.0	1000.0	75999	149.21735	10.47462	181.37172	96.28417	149.21732	10.476577	185.517	99.194664	-7.8288116	1.6605124	15.121848	-18.377197	106.43413	3.7603326	1841.779324054718
20	751.1708	96.93469	970.4553	638.4125	290.01978	63.156506	360.646	194.38698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	290.01978	63.156506	360.646	194.38698	751.1708	96.93469	970.4553	638.4125	1000.0	1000.0	79999	151.11642	10.444386	187.95662	99.31092	151.11642	10.44748	188.07263	98.78624	-7.8224554	1.6836883	24.414742	-21.273436	104.72372	3.7405322	1937.0700278282166
21	913.2505	85.44867	1047.2375	799.2708	289.08536	91.45728	390.31723	144.61784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	289.08536	91.45728	390.31723	144.61784	913.2505	85.44867	1047.2375	799.2708	1000.0	1000.0	83999	152.38217	10.73913	186.92516	88.90856	152.38203	10.742706	193.2894	90.897514	-7.802774	1.7489846	37.710457	-19.729792	102.933655	4.150283	2032.3622479438782
22	949.3146	93.45834	1103.3035	811.8169	267.46616	37.88077	317.48856	224.46495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	267.46616	37.88077	317.48856	224.46495	949.3146	93.45834	1103.3035	811.8169	1000.0	1000.0	87999	153.62152	10.824897	194.30394	92.26022	153.6215	10.828054	194.5986	92.353775	-7.8331623	1.745722	17.34519	-19.00004	105.379036	4.089052	2128.6937925815582
23	983.048	113.608826	1062.0406	654.759	339.54846	54.677868	423.94788	288.88516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	339.54846	54.677868	423.94788	288.88516	983.048	113.608826	1062.0406	654.759	1000.0	1000.0	91999	154.83516	10.76137	198.96367	85.683044	154.83507	10.764685	194.91422	89.22781	-7.8288813	1.7458481	20.003752	-18.599335	109.73678	4.129977	2224.5591855049133
24	989.37225	50.61425	1063.3483	852.5409	269.50348	29.641441	297.711	222.48747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	269.50348	29.641441	297.711	222.48747	989.37225	50.61425	1063.3483	852.5409	1000.0	1000.0	95999	155.9874	10.599964	195.3662	88.289474	155.98743	10.6024065	196.3412	89.65726	-7.8350344	1.7465746	32.4522	-19.635788	111.7955	3.9739823	2321.3103873729706
25	903.166	202.81891	1074.1189	445.9114	303.19986	28.924519	333.74863	255.61388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	303.19986	28.924519	333.74863	255.61388	903.166	202.81891	1074.1189	445.9114	1000.0	1000.0	99999	157.01756	10.440752	200.15192	89.034096	157.01756	10.442025	206.70366	89.347496	-7.8438845	1.7677989	33.52084	-19.328373	112.174194	4.108381	2416.967801094055
26	959.8915	119.776146	1043.8503	611.07184	297.49533	55.27289	383.28366	229.20094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	297.49533	55.27289	383.28366	229.20094	959.8915	119.776146	1043.8503	611.07184	1000.0	1000.0	103999	157.93945	10.146359	202.12738	87.390816	157.93947	10.148523	202.69012	86.80472	-7.8356967	1.771164	42.621277	-19.281029	111.30547	4.081585	2514.6643345355988
