Epoch	AverageTestEnv0Ret	StdTestEnv0Ret	MaxTestEnv0Ret	MinTestEnv0Ret	AverageEnv0Ret	StdEnv0Ret	MaxEnv0Ret	MinEnv0Ret	AverageTestEnv1Ret	StdTestEnv1Ret	MaxTestEnv1Ret	MinTestEnv1Ret	AverageEnv1Ret	StdEnv1Ret	MaxEnv1Ret	MinEnv1Ret	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	-486.07452	114.9	-241.88438	-619.7283	-383.94	65.8162	-293.41684	-463.19608	24.510849	56.39938	113.774734	-48.59461	-263.34705	74.38945	-135.55498	-319.83182	-647.287	71.27186	-562.46246	-756.2195	-461.56372	168.26743	-148.83504	-668.32294	1000.0	1000.0	3999	8.968622	5.6470776	41.567413	-8.384826	8.967591	5.652414	41.33474	-9.004897	-8.028249	2.2171443	18.535206	-19.56409	8.436157	1.4238014	77.79367876052856
2	-1084.3759	54.911736	-988.7756	-1168.9875	-345.44525	68.270065	-239.80312	-426.40298	-288.8078	40.876102	-218.71861	-374.01556	-174.3503	46.27674	-126.35991	-246.56654	-519.7956	44.144016	-466.48196	-569.21826	-1373.1837	35.08553	-1323.1864	-1424.6956	1000.0	1000.0	7999	33.86926	12.173277	94.744484	-7.9305487	33.86819	12.17836	93.4478	-8.344052	-2.7592187	5.1642804	44.882298	-19.922354	28.36609	6.792946	171.34023308753967
3	-407.6131	68.75794	-239.11298	-502.35037	-684.99365	404.53036	-268.71512	-1164.8375	-120.27177	41.481907	-53.783142	-174.99347	-199.66183	61.82774	-117.34277	-290.86877	-884.65546	451.11893	-386.0579	-1455.7063	-527.8848	84.15025	-369.30658	-655.1532	1000.0	1000.0	11999	82.55938	17.200602	151.30063	22.818771	82.55797	17.208263	153.74274	22.671993	1.7944272	6.4580483	48.562283	-19.251396	66.06574	18.983023	268.7214286327362
4	329.42227	40.300617	399.81412	281.8206	-768.52747	118.95334	-570.32623	-887.64307	-32.84496	21.96472	1.2569413	-73.74778	-213.23126	50.63704	-130.23325	-260.6414	-981.7588	135.45589	-785.7501	-1148.2844	296.57733	41.030926	373.68344	223.19914	1000.0	1000.0	15999	96.46908	13.200686	152.86783	53.947998	96.46833	13.202985	155.54341	53.580406	-4.6927204	4.179706	27.891901	-19.883572	74.02276	16.285515	369.7973062992096
5	793.73035	51.879185	877.0057	713.52563	-488.29776	86.36539	-380.02908	-618.1353	-45.563488	28.067398	-6.436339	-102.041336	-159.94766	66.74395	-55.98703	-227.58228	-648.2454	137.67781	-510.87943	-845.7176	748.1668	66.18209	842.914	647.0773	1000.0	1000.0	19999	86.67047	14.947436	137.83232	42.1553	86.67114	14.946108	138.80527	42.180958	-7.3554707	2.513019	11.568903	-18.569084	66.692375	9.445106	470.4491984844208
6	860.6935	8.8885355	873.47375	843.7035	-352.1966	60.23175	-265.0012	-435.2616	-20.315578	8.26785	-3.8771076	-30.517992	-167.03088	41.320408	-99.9788	-212.93988	-519.2275	73.29536	-441.51456	-613.95306	840.3779	4.9491687	848.52594	830.65405	1000.0	1000.0	23999	79.38202	13.094996	118.227684	39.607292	79.38244	13.096172	119.77719	38.871677	-8.080538	1.9195075	10.200094	-17.02295	61.15449	6.924868	571.4611630439758
7	944.1752	19.046019	972.31824	917.57214	-218.94577	8.451689	-206.04266	-227.04839	-54.356987	10.211384	-40.990917	-69.230194	-120.724014	26.392673	-94.26911	-151.75621	-339.6698	23.734062	-311.6058	-367.957	889.8182	14.636456	908.02924	857.43005	1000.0	1000.0	27999	75.36577	11.013148	105.18684	36.96166	75.366	11.014423	105.41696	35.976185	-8.268029	1.7067786	5.8837433	-19.144335	58.297806	5.9276915	674.1532163619995
8	867.0887	20.194342	897.3276	833.8544	-117.07059	61.552986	-60.201763	-218.25142	-75.121	3.810864	-66.445526	-79.70717	-122.784515	53.027836	-63.709118	-207.40004	-239.8551	112.36433	-123.91088	-425.65146	791.96765	19.446417	819.984	761.8071	1000.0	1000.0	31999	73.38511	9.821349	102.27226	34.391537	73.38528	9.824484	102.257034	33.991386	-8.225619	1.6933839	13.777279	-17.639912	56.728226	5.8179255	800.8171436786652
9	873.2311	11.828542	892.62384	857.3074	-135.83948	38.968006	-69.09747	-167.1524	-80.138466	3.4504204	-72.987526	-84.74002	-75.86509	13.720575	-60.498962	-98.026436	-211.70456	27.723923	-167.12392	-240.77878	793.0926	14.337999	819.6363	772.7051	1000.0	1000.0	35999	73.66019	8.853106	107.73336	38.898148	73.66022	8.856784	107.013725	38.223515	-8.133406	1.7247785	17.42268	-18.935307	56.019516	5.8905015	928.4147326946259
10	771.1246	11.053207	799.2195	759.8229	-52.215755	64.62861	33.65106	-148.53677	-68.39146	7.098723	-59.647877	-79.992485	-80.547485	46.8885	-29.595495	-137.6154	-132.76324	99.39211	-5.6116915	-264.25305	702.7331	6.4930778	719.227	694.944	1000.0	1000.0	39999	74.835785	8.1086445	110.061264	40.71413	74.83607	8.11091	111.38915	38.909878	-8.100224	1.7028891	14.753878	-17.716198	56.120758	5.9019113	1054.190639257431
11	869.09344	6.555931	877.2949	854.6951	-96.089775	34.54644	-42.80177	-137.4183	-56.62387	1.5618918	-53.82194	-59.170734	-77.69256	16.937725	-53.801655	-98.93075	-173.78235	44.949245	-96.603424	-208.62083	812.46954	6.9709954	821.04004	798.2999	1000.0	1000.0	43999	76.4734	7.949525	113.81552	41.207317	76.47356	7.9544945	114.73034	41.862488	-8.065736	1.7212142	10.373013	-19.338717	55.48215	5.7094893	1178.9937942028046
12	752.85565	36.451893	813.0032	717.2933	-103.13949	39.229286	-35.474754	-129.00284	34.839558	42.476032	77.47749	-29.67704	-97.34717	46.10308	-35.976208	-160.7564	-200.48666	80.1718	-71.450966	-288.95837	787.6952	14.066871	811.0806	770.2155	1000.0	1000.0	47999	78.29558	8.134778	116.03929	40.73354	78.29556	8.139192	117.98146	38.460724	-8.059169	1.7214473	13.527027	-18.134869	56.084053	5.797492	1295.2924010753632
13	902.2614	30.052	935.51086	835.51746	-84.00809	38.109764	-51.04761	-147.8823	-43.35799	7.781763	-26.774803	-56.376564	-59.841866	42.90678	-19.173195	-130.23164	-143.84995	55.786434	-70.2208	-205.38623	858.90344	24.977554	889.28845	808.7427	1000.0	1000.0	51999	80.17172	8.5470495	125.89814	45.6806	80.17196	8.549601	128.2998	42.167877	-8.017107	1.7393526	13.114743	-17.649559	57.20499	5.7193108	1396.5557370185852
14	872.4714	9.012848	883.0689	855.8315	-89.56747	8.236191	-80.9014	-103.062096	-38.438408	1.6771512	-36.281914	-40.964664	-122.92461	64.34625	-40.74808	-192.21756	-212.49207	68.592384	-129.01395	-282.04837	834.0329	9.567129	846.553	815.44556	1000.0	1000.0	55999	82.3877	8.597316	126.64054	46.588093	82.38783	8.599119	123.85247	44.916725	-8.024298	1.7298446	12.204174	-18.26479	58.395817	5.7651114	1498.2272953987122
15	876.077	14.607644	894.195	851.76196	-5.9377003	16.053692	20.418615	-22.81586	-29.967337	2.0394223	-26.59858	-32.610523	-17.835491	19.30088	14.58359	-34.61381	-23.773191	16.074812	-8.23227	-47.084846	846.1097	12.996295	861.8002	824.47345	1000.0	1000.0	59999	84.52332	8.776862	127.430305	47.027763	84.52349	8.780703	129.40683	47.54219	-8.02004	1.7354258	19.047356	-18.88216	61.141342	5.769426	1599.8997383117676
16	866.0879	24.676884	898.2837	822.8597	-18.520004	61.579903	49.505863	-117.20221	-9.305804	18.263105	25.149576	-34.17857	-31.775667	41.137188	5.611794	-97.9144	-50.29567	65.478546	15.318334	-117.52007	856.7821	13.367971	888.68677	836.72595	1000.0	1000.0	63999	87.00271	8.72294	127.80429	48.553146	87.00265	8.72527	124.411316	45.900097	-7.994961	1.7308547	19.751316	-18.019743	61.98935	5.785194	1702.4482564926147
17	840.4378	7.580039	858.7732	828.9529	25.043535	42.120434	93.33778	-21.63051	-4.1376967	3.6231928	3.0028145	-9.819765	-38.853462	48.677353	11.256347	-118.42667	-13.809924	60.659515	59.19092	-101.01229	836.3001	9.794911	856.67175	819.1331	1000.0	1000.0	67999	89.51127	9.058546	126.10156	49.87851	89.51112	9.06107	126.08632	41.956207	-7.9657755	1.7371131	18.866444	-19.550365	62.151833	5.932131	1804.5972452163696
18	908.1333	10.500736	925.13617	896.4001	-32.142685	32.583614	22.03009	-61.6255	20.496725	7.656647	31.613764	13.012324	-90.751564	34.623894	-54.099957	-147.71906	-122.89424	54.651493	-58.20818	-209.34456	928.6302	16.25716	955.9226	912.2291	1000.0	1000.0	71999	92.06515	9.428085	126.438805	46.90083	92.06495	9.430803	126.39379	46.59089	-7.947937	1.7618573	12.967323	-17.568079	63.136013	5.8538203	1907.750147819519
19	939.2723	6.6780887	948.79	930.94214	69.48421	24.395939	105.418175	37.271336	9.170928	5.9636693	15.956927	-1.8457162	-9.740368	7.357479	-1.3269103	-21.245451	59.743843	26.04908	99.29698	27.003414	948.44305	10.901395	962.6295	930.7425	1000.0	1000.0	75999	94.77828	9.751168	131.21848	42.251663	94.77823	9.754174	127.43659	48.313675	-7.93091	1.7710906	13.061781	-19.494576	67.174736	5.7417674	2008.944076538086
20	816.1498	40.018135	890.0258	765.80676	-3.6981459	31.751972	28.000565	-42.057625	-1.6055543	2.2487733	2.019122	-4.828342	-65.13516	62.72895	37.24973	-122.993675	-68.833305	80.39049	64.57953	-150.88159	814.54425	40.916355	891.2836	765.8867	1000.0	1000.0	79999	97.53526	10.091652	133.38441	50.633064	97.53523	10.093631	130.14703	49.083675	-7.9111958	1.7913208	25.921495	-21.595959	66.772545	5.560306	2110.826005935669
21	854.49316	19.382652	872.0213	821.01215	19.909641	62.221996	85.41121	-63.09166	8.030054	5.5005126	16.940226	-1.7230227	-5.753431	7.9392076	3.4736779	-16.720995	14.156208	65.56368	85.28103	-79.81265	862.52325	22.651468	887.3387	819.2891	1000.0	1000.0	83999	100.19743	10.614555	133.35583	51.77471	100.19757	10.615673	135.1577	52.10854	-7.9246926	1.7917318	18.425781	-19.845219	67.21909	5.65078	2213.2775704860687
22	735.0636	39.22584	806.1803	688.9158	52.648956	40.77692	114.070854	-0.49793544	-28.1274	2.7663763	-23.487001	-34.25014	-46.704952	85.69813	48.73974	-181.39714	5.94401	118.16575	113.01673	-181.89507	706.93616	38.836796	780.40515	665.4288	1000.0	1000.0	87999	102.69492	11.076526	141.73611	54.410873	102.69477	11.079668	140.48358	52.841057	-7.9446907	1.7751775	20.369625	-20.52248	69.55448	5.726669	2315.818482875824
23	706.29364	44.58847	814.4406	665.358	43.23194	13.631946	58.793236	25.11261	-8.112413	7.785495	5.2248726	-19.314335	-108.26485	60.893364	-3.5453165	-154.87283	-65.0329	51.073414	21.567293	-103.606544	698.1812	51.722385	819.66547	646.0436	1000.0	1000.0	91999	105.10196	11.448164	140.49146	56.58044	105.10192	11.451708	141.98528	55.157314	-7.914444	1.8001184	23.532839	-18.33004	73.18579	5.674179	2418.69345498085
24	630.3487	62.833717	759.927	594.58234	46.38121	13.934266	67.88554	30.253283	-13.951198	3.738765	-9.743743	-22.870016	-51.30052	28.715582	-18.32151	-93.607956	-4.9193172	40.506935	49.564026	-63.35467	616.39746	59.670258	737.057	582.1177	1000.0	1000.0	95999	107.31035	11.869288	144.25047	56.16136	107.31026	11.870462	145.19118	54.839153	-7.9258795	1.8116264	25.161026	-19.786512	74.816	5.649412	2523.5587618350983
25	734.5985	28.925114	771.8555	690.1716	47.660908	74.000984	158.2649	-49.110214	13.203731	4.8469143	18.161753	3.9566228	-26.291225	73.54631	49.093376	-141.66777	21.369677	136.33286	182.31744	-190.77798	747.8022	33.05865	787.5006	694.12823	1000.0	1000.0	99999	109.4678	12.317749	147.89006	58.54503	109.46806	12.317608	147.15701	59.738983	-7.903485	1.8442932	20.205976	-18.365955	76.73233	5.8069305	2628.0268862247467
26	714.4513	53.604126	753.6157	559.53705	37.204243	40.783028	81.19659	-23.783556	-3.5657334	3.8483615	4.531913	-10.223684	-21.45671	64.42752	58.46433	-120.0466	15.747532	104.49879	139.66092	-143.83015	710.88556	53.90061	750.88965	557.27576	1000.0	1000.0	103999	111.53414	12.634667	150.30762	59.598835	111.53408	12.636932	149.4759	58.699104	-7.8594007	1.8642648	18.656746	-18.043549	77.094284	5.6921854	2730.087329864502
27	648.06024	94.93223	807.2902	512.6681	23.170591	42.269543	56.900005	-49.312244	-0.97398645	8.852301	10.00316	-21.601383	-42.08592	55.56379	14.679525	-134.03539	-18.915329	64.48113	71.57953	-89.98659	647.0863	102.889626	817.2934	491.06668	1000.0	1000.0	107999	113.3549	12.897746	153.56187	58.371204	113.35498	12.898034	153.4061	58.762917	-7.90028	1.829459	27.081314	-20.940876	76.89614	5.5591865	2833.724617242813
28	742.6094	15.203246	765.25055	726.9948	48.740425	49.52409	92.07611	-35.14553	-46.516014	2.2245355	-42.877045	-49.72824	-39.31654	84.1013	23.15285	-183.82004	9.423883	131.86115	86.10437	-218.96558	696.0934	16.991661	722.37354	678.7057	1000.0	1000.0	111999	115.0773	13.344237	158.09303	59.41401	115.07766	13.3449955	155.72346	59.71308	-7.9194517	1.8182489	25.980389	-19.6753	80.4263	5.6034846	2936.103810787201
29	522.8861	37.976456	591.83124	471.97968	101.633934	27.997623	142.32906	74.75007	25.522951	20.31327	55.570515	-11.935642	0.91893387	82.56449	54.682404	-141.5636	102.55287	99.447754	179.2331	-66.81352	548.40906	48.063408	613.10144	460.04404	1000.0	1000.0	115999	116.74667	13.653843	160.7081	55.383694	116.74654	13.654709	158.26297	57.081444	-7.9118686	1.8281723	17.356245	-17.99913	82.71987	5.7402825	3038.4894726276398
30	689.7907	36.264225	727.7331	615.82635	85.75302	35.78075	142.62378	45.974216	-3.1412308	28.460476	49.60745	-37.918694	-82.14906	34.39138	-49.945843	-137.51888	3.603963	25.465647	28.95295	-38.005337	686.64954	61.430088	762.7266	577.90765	1000.0	1000.0	119999	117.65277	14.309752	152.39337	57.985218	117.65281	14.311533	154.6485	59.224472	-7.9453244	1.7834809	17.870556	-18.467554	82.02364	5.991422	3141.3616683483124
31	787.85693	77.93154	889.1045	637.82385	89.47302	48.442978	133.23064	8.748824	13.163267	19.614058	43.41599	-12.131261	-47.369038	116.25386	103.20213	-168.80533	42.10399	141.86293	199.48587	-160.0565	801.0202	88.86761	906.2605	645.447	1000.0	1000.0	123999	118.55217	14.939384	152.87912	61.072117	118.55199	14.940838	157.02834	58.583244	-8.015988	1.7125179	15.287701	-19.651585	84.45858	5.946849	3256.5703287124634
32	867.71466	27.646515	925.0854	839.59375	97.92324	47.494614	140.9614	22.049171	29.693914	5.869922	43.23573	19.028307	-0.19921875	30.969044	40.47161	-45.652252	97.72402	70.16549	144.68466	-23.603083	897.4085	26.631512	952.5945	875.4585	1000.0	1000.0	127999	119.38274	15.611159	155.95848	56.441605	119.38265	15.613541	150.19328	56.411045	-7.990612	1.7231929	21.254818	-18.46947	84.82866	6.008135	3355.30943608284
33	693.9801	50.355915	811.1542	604.5666	143.41618	21.260313	178.43321	122.281555	19.60391	35.343758	61.481823	-24.013546	-12.83605	58.737125	76.58381	-87.27373	130.58012	64.984604	208.65549	35.007824	713.5841	70.65672	813.3011	580.55304	1000.0	1000.0	131999	120.40143	16.190882	157.00552	58.39135	120.40127	16.193293	154.05692	54.511883	-8.003543	1.6860116	13.602549	-20.630491	84.83556	6.095621	3453.288279056549
34	791.7477	166.19122	1004.41895	528.21893	132.3766	38.242165	174.174	82.562225	7.2324553	21.43517	38.45852	-28.753685	-29.294748	96.518326	111.93234	-149.94745	103.08186	112.36353	286.10635	7.277851	798.9802	182.4717	1016.507	504.43365	1000.0	1000.0	135999	121.36584	16.571371	152.76082	55.686775	121.3656	16.573797	156.40462	54.870613	-7.9866457	1.7195886	27.03879	-19.741087	81.6349	6.0624924	3552.433355808258
35	730.67175	102.90603	860.3446	525.0817	137.3212	34.08291	195.0288	111.540436	3.2732196	8.495817	16.10977	-10.355287	-42.05891	97.20002	60.41415	-158.21204	95.262276	91.85026	190.20113	-46.671597	733.945	110.81521	875.4279	514.72644	1000.0	1000.0	139999	122.52373	16.736362	159.08803	53.63516	122.52344	16.740404	159.03596	54.13429	-7.9584293	1.749289	11.679348	-19.73054	81.05493	6.077148	3650.748515367508
36	780.6942	187.02798	1047.3881	498.80402	124.098175	30.077852	164.59267	94.11872	8.682739	20.679409	49.1954	-21.70085	24.152872	52.867043	71.777534	-60.52967	148.25104	79.721	236.3702	33.589054	789.377	191.45242	1063.7511	485.27036	1000.0	1000.0	143999	123.72215	16.78368	157.21536	53.83317	123.72187	16.786654	163.67921	53.057762	-7.9425364	1.7463521	22.452143	-19.78292	82.27095	6.0805387	3749.6100146770477
37	794.66595	97.40713	943.46405	631.5579	121.153534	32.06357	150.23679	71.76552	5.7243557	9.198507	19.297167	-9.091142	57.866184	25.663197	83.221565	17.322962	179.01971	54.083378	232.15042	89.088486	800.3903	90.58711	935.8298	642.20844	1000.0	1000.0	147999	125.09428	16.884762	160.33858	51.390835	125.09423	16.887455	159.21521	51.871117	-7.955841	1.7361608	20.445444	-17.975494	81.256805	6.028829	3856.4226694107056
