Epoch	AverageTestEnv0Ret	StdTestEnv0Ret	MaxTestEnv0Ret	MinTestEnv0Ret	AverageEnv0Ret	StdEnv0Ret	MaxEnv0Ret	MinEnv0Ret	AverageTestEnv1Ret	StdTestEnv1Ret	MaxTestEnv1Ret	MinTestEnv1Ret	AverageEnv1Ret	StdEnv1Ret	MaxEnv1Ret	MinEnv1Ret	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
13	626.33844	69.366646	736.43854	486.08237	-61.537815	28.13781	-16.976519	-94.99785	476.74005	483.21716	1371.5428	-63.582542	176.60815	12.880461	189.93935	155.77908	115.07034	18.280773	138.80257	88.81939	1103.0784	462.39847	1951.4731	524.5742	1000.0	1000.0	51999	86.78212	13.782038	129.90909	41.145588	86.78312	13.787063	129.29733	39.630184	-7.1914277	2.207744	16.59386	-19.441132	-176.30083	6.931814	3970.2366483211517
14	638.0575	46.366592	762.517	598.4433	-75.03072	23.91617	-35.567703	-98.918434	1602.3658	33.150185	1645.8104	1521.129	322.15503	184.49745	561.8787	71.738464	247.12431	187.83539	462.96033	-15.477911	2240.4233	62.304153	2408.3274	2174.3774	1000.0	1000.0	55999	89.35192	14.225319	136.65965	42.965534	89.3519	14.230002	136.91658	41.6584	-7.051767	2.2873769	13.357597	-19.747746	-181.45596	7.1564045	4263.92969751358
15	679.24713	56.3577	818.3796	627.55035	-46.135357	60.198902	43.208454	-121.67186	1712.1377	93.019226	1911.4261	1609.1675	387.10754	303.32642	764.22345	-58.938118	340.9722	330.84933	730.0554	-180.60999	2391.3848	141.96783	2663.5806	2248.9304	1000.0	1000.0	59999	91.86706	15.391307	139.2783	44.987827	91.86746	15.394848	140.3132	44.407833	-6.972455	2.3759944	14.3059025	-20.016756	-186.4988	7.3143964	4690.09194111824
16	511.7899	186.11525	886.0788	287.19547	-1.321753	30.77553	30.533058	-47.841793	1316.7306	868.3173	2030.6401	-44.84038	697.6587	233.59024	917.1022	309.37515	696.3369	256.3458	907.2676	261.53336	1828.5205	757.1903	2397.8076	546.20465	1000.0	1000.0	63999	95.58051	16.19455	147.26656	45.2531	95.58089	16.19801	145.68962	44.565903	-6.8501277	2.458374	15.7364855	-18.12793	-193.91751	7.675701	5105.382576465607
17	331.6634	23.393997	378.22375	293.76743	-33.203026	47.08735	22.071224	-107.379715	1954.6133	48.770924	2036.8896	1892.2612	1076.6875	445.3702	1358.9465	306.5815	1043.4844	489.1849	1371.7327	199.20178	2286.2766	64.498085	2409.4214	2186.0288	1000.0	1000.0	67999	100.14258	17.880533	161.333	45.17755	100.14305	17.883966	159.10852	46.801193	-6.6460996	2.591373	15.6067295	-18.206032	-203.06453	8.062867	5481.556186199188
18	503.0171	26.615585	548.7039	457.11172	-65.356476	48.232483	-16.84752	-143.67455	1980.8496	58.5055	2041.3029	1857.3446	1645.6631	112.273964	1728.3848	1452.1719	1580.3066	88.58187	1665.8694	1435.3245	2483.8667	52.859066	2573.9531	2380.9114	1000.0	1000.0	71999	106.28493	20.628223	177.80827	45.13942	106.28494	20.631033	174.92308	48.14187	-6.278661	2.8268757	14.925948	-19.3404	-215.4165	8.964363	5879.218217849731
19	590.63	75.146774	688.0133	450.51947	-21.705433	54.151546	43.40465	-89.745895	2721.09	127.76368	3062.725	2597.0652	1851.8585	171.02844	2067.341	1662.7148	1830.1531	195.58588	2110.7456	1617.703	3311.7202	117.85824	3544.0298	3122.7744	1000.0	1000.0	75999	113.80663	24.056948	186.38815	45.943325	113.80684	24.058807	185.65482	46.36311	-5.8968863	2.9749162	18.735477	-19.951248	-230.50215	10.200277	6239.089473485947
20	511.30142	6.5192523	520.28406	500.007	-73.58644	37.212997	-36.490986	-119.74517	3527.2852	71.26319	3658.22	3379.1743	1496.3091	904.4714	2298.8381	-31.362448	1422.7227	935.5217	2262.3472	-151.10762	4038.5864	73.45637	4174.7583	3884.3054	1000.0	1000.0	79999	121.58652	27.91328	203.266	43.058773	121.58691	27.91536	203.09387	43.63439	-5.45628	3.1687357	17.23807	-21.854965	-246.1745	11.387983	6578.605065822601
21	545.2467	38.800934	591.24945	477.9173	-44.15443	67.46441	34.96548	-151.55608	3347.8796	123.0273	3558.2175	3091.6482	2240.025	575.7602	2595.8755	1243.216	2195.8704	638.9208	2630.841	1091.6598	3893.1262	123.42952	4148.5073	3651.9304	1000.0	1000.0	83999	130.70988	32.14009	216.66574	41.23399	130.70956	32.142204	218.18362	41.43277	-5.043932	3.2885191	21.627401	-19.353416	-264.4939	12.917003	6979.964644193649
22	454.79523	12.532006	472.50946	423.83536	-28.223534	84.360634	54.735153	-163.56374	3851.975	89.32109	3967.1982	3682.386	2686.0056	109.8383	2818.0046	2537.8162	2657.7817	174.15784	2814.9526	2374.2524	4306.77	82.32345	4419.767	4154.8955	1000.0	1000.0	87999	140.9849	36.035362	232.36281	36.54166	140.98514	36.037865	233.81519	37.80215	-4.6896167	3.346221	16.164127	-21.125114	-285.08188	14.074431	7402.5151290893555
23	350.1126	43.406094	454.07812	295.42102	-16.798342	31.17115	18.33821	-64.42087	3769.15	91.99504	3872.2485	3604.7312	2952.975	129.15662	3036.1812	2729.6523	2936.177	123.26084	3048.89	2731.469	4119.2627	92.34024	4282.9854	3982.4756	1000.0	1000.0	91999	152.351	40.166504	261.2532	37.236233	152.35085	40.168633	260.04474	37.614784	-4.2189636	3.4895217	19.464045	-20.259583	-307.91385	15.06235	7814.38348197937
24	438.64447	86.73563	607.9269	335.83966	-35.415134	48.42089	19.421745	-99.49894	4305.374	95.08879	4480.1377	4159.4287	3157.8496	142.5104	3273.0068	2916.2458	3122.4343	133.45512	3268.858	2918.7842	4744.0186	79.19106	4850.3506	4594.3433	1000.0	1000.0	95999	164.55428	44.32492	271.5916	33.84989	164.55443	44.327763	271.03894	34.874176	-3.8282893	3.6024811	19.92482	-19.952671	-332.39438	16.32778	8118.389326810837
25	411.558	31.548483	454.46112	354.929	-12.746507	31.438839	36.91106	-40.53909	4836.445	170.13577	5028.458	4391.389	3332.044	166.67987	3589.7783	3143.666	3319.2974	141.38762	3549.2393	3180.5771	5248.0024	170.44601	5443.096	4845.85	1000.0	1000.0	99999	177.09972	48.2902	286.32095	32.311005	177.09944	48.293648	287.83917	31.50925	-3.5574827	3.6729949	17.916353	-19.746475	-357.46188	17.590456	8426.349400520325
26	407.52847	20.847765	443.58923	367.0153	-71.13542	35.24263	-10.174916	-93.39584	4448.8945	78.52105	4563.2876	4309.4165	3587.3738	183.93231	3737.7644	3276.5723	3516.238	203.17218	3727.5894	3184.1357	4856.423	87.06116	5006.877	4704.8984	1000.0	1000.0	103999	189.7847	52.058556	307.04218	28.880716	189.78474	52.061428	305.47623	28.39031	-3.2135253	3.7840104	19.976767	-19.935368	-382.88513	18.897793	8807.630421638489
