Epoch	AverageTestEnv0Ret	StdTestEnv0Ret	MaxTestEnv0Ret	MinTestEnv0Ret	AverageEnv0Ret	StdEnv0Ret	MaxEnv0Ret	MinEnv0Ret	AverageTestEnv1Ret	StdTestEnv1Ret	MaxTestEnv1Ret	MinTestEnv1Ret	AverageEnv1Ret	StdEnv1Ret	MaxEnv1Ret	MinEnv1Ret	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	26.875854	53.10148	101.60462	-66.270966	-359.3946	80.094734	-224.89449	-435.85175	-126.01626	67.37197	10.279506	-201.45111	-296.37994	63.762844	-222.39536	-377.7741	-2843.933	212.49854	-2567.0972	-3058.6807	-942.6082	149.64484	-709.91876	-1251.2338	1000.0	1000.0	3999	-25.635387	21.855	7.265549	-66.80398	-25.63984	21.87033	5.6891437	-70.38225	-4.258249	5.1505	37.244286	-17.102648	-20.5273	18.853548	110.38818955421448
2	-260.9943	59.886345	-197.85522	-408.45465	-334.0827	27.702442	-302.85184	-366.84344	89.87215	72.01512	215.46967	-15.113411	-347.5987	53.585136	-303.252	-437.992	-2705.5083	114.47018	-2587.6448	-2875.5024	-2257.6528	191.54974	-1972.6372	-2682.2893	1000.0	1000.0	7999	-63.47331	47.81624	5.5325465	-118.06547	-63.473194	47.815193	3.8620121	-118.01064	-0.8391156	5.3039165	57.84628	-15.891316	-53.567806	37.49055	246.72696471214294
3	-321.24347	34.29298	-222.81058	-347.91083	-382.70795	92.44534	-313.44183	-541.87494	-170.26901	3.9428427	-163.63187	-176.3838	-292.77692	62.79557	-197.23813	-349.13986	-2851.3108	448.8242	-2500.6765	-3620.9944	-2166.6135	113.80164	-1862.7266	-2283.4878	1000.0	1000.0	11999	-109.10251	80.17108	-13.226669	-170.19994	-109.09713	80.1634	-13.570882	-171.3057	-1.9361078	4.901213	46.78976	-16.056557	-95.62837	46.0254	382.5753297805786
4	52.05726	8.829763	64.73294	35.16849	-395.22903	98.93329	-265.0316	-526.61993	-208.67099	5.397499	-197.62865	-216.74162	-264.56543	49.63593	-197.31973	-328.2317	-2945.5935	449.81802	-2382.9885	-3549.0522	-728.6191	28.931042	-668.2923	-771.5934	1000.0	1000.0	15999	-194.81557	141.38747	-42.58688	-237.53711	-194.81589	141.38785	-41.464413	-240.17763	-3.8924468	4.735521	34.190735	-15.6116295	-173.64667	62.909187	523.3403577804565
5	-312.51123	25.818953	-271.6805	-362.69492	-367.7231	44.78133	-323.4905	-439.37622	-218.8237	3.4682295	-213.64842	-224.04521	-263.7204	36.80103	-241.78276	-327.45474	-2751.98	203.90195	-2602.8206	-3101.8315	-2109.6108	105.648415	-1951.0917	-2302.1401	1000.0	1000.0	19999	-291.00623	209.76295	-73.988686	-321.00357	-291.00537	209.7631	-73.04248	-315.9351	-3.6229854	4.6671515	42.569546	-15.888247	-259.47324	90.25266	664.8045938014984
6	-456.5004	22.280382	-416.1958	-496.5161	-301.50528	45.530552	-239.8958	-363.69305	-180.2006	5.194325	-174.91719	-190.33832	-340.2046	65.57233	-276.47418	-430.52295	-2485.7805	261.298	-2226.3037	-2865.5564	-2802.0574	103.20304	-2615.7463	-2967.3843	1000.0	1000.0	23999	-374.84244	269.38693	-95.73498	-376.11966	-374.843	269.38873	-100.15603	-367.2289	-3.5126894	4.674663	46.197998	-15.379231	-334.22473	106.932915	808.3664882183075
7	-249.3698	35.001038	-177.55055	-290.55	-272.18573	27.602625	-230.29784	-301.288	-143.17581	4.674117	-130.46292	-147.88873	-273.20322	51.573524	-221.37749	-338.15463	-2328.9744	175.83223	-2146.4585	-2581.6404	-1736.0867	149.1881	-1441.5481	-1936.7305	1000.0	1000.0	27999	-444.3937	318.21994	-128.10861	-415.9324	-444.39227	318.22208	-129.2737	-414.36197	-3.3204722	4.647947	44.089733	-16.366764	-396.10657	115.28588	952.6872889995575
8	-343.6397	36.695236	-256.87756	-379.61832	-210.00436	39.211277	-161.03467	-270.64047	-169.00932	5.305969	-160.76433	-177.20546	-363.67786	107.39999	-184.72932	-451.15387	-2116.5571	144.28171	-1950.51	-2346.1235	-2200.7866	151.89174	-1814.2417	-2335.2566	1000.0	1000.0	31999	-501.71115	358.23312	-153.83324	-445.25317	-501.70627	358.2347	-158.89426	-444.94092	-3.2975407	4.602268	37.90509	-15.43771	-446.88013	118.25109	1090.53071975708
9	-30.945744	22.218925	9.392162	-55.204918	-214.52759	34.27185	-187.63011	-273.3825	-180.72693	13.81925	-154.3174	-202.65219	-364.52203	77.98166	-265.80417	-484.33652	-2107.4453	116.90044	-1961.8362	-2249.2249	-827.28156	56.441883	-719.8841	-897.71564	1000.0	1000.0	35999	-543.9383	387.53372	-181.85234	-463.325	-543.9352	387.53568	-186.20306	-464.41068	-3.3011322	4.4987164	33.711403	-15.497478	-484.2245	114.771935	1232.515808582306
10	84.82833	21.598808	114.89765	46.374302	-227.29012	31.571999	-181.34132	-263.90683	-231.49011	12.660248	-211.69661	-247.59044	-358.80447	101.08718	-224.33984	-481.98282	-2143.0408	258.86743	-1809.0199	-2496.473	-595.7751	42.86593	-540.7283	-679.52295	1000.0	1000.0	39999	-575.4594	409.22906	-208.21715	-476.38315	-575.4558	409.23056	-211.56877	-477.0036	-3.2531028	4.4033146	37.222294	-16.161121	-511.94736	106.73715	1373.7818207740784
11	85.41075	16.715593	107.4963	59.32061	-207.04257	33.894306	-165.04953	-250.40202	-231.8721	19.517008	-210.23227	-256.85355	-249.64868	61.487495	-156.80737	-317.8118	-1952.512	78.05724	-1862.2316	-2037.7937	-528.2448	13.2157955	-510.83978	-549.1146	1000.0	1000.0	43999	-597.90594	424.69348	-228.63727	-479.00854	-597.9025	424.69495	-234.56578	-479.7617	-3.2706392	4.3471375	37.24308	-17.892372	-531.712	99.0315	1515.165046930313
12	217.59843	12.837295	231.23882	193.53337	-208.2171	72.291115	-120.814316	-320.95538	-225.5057	13.009852	-198.52371	-234.25514	-233.27399	43.709023	-196.00403	-307.2271	-2040.7343	224.92738	-1766.0155	-2390.3816	-457.91998	24.326511	-407.9228	-477.42352	1000.0	1000.0	47999	-612.0916	434.44492	-249.3254	-479.20673	-612.0894	434.4471	-245.98712	-478.2533	-3.34247	4.305256	32.028267	-16.146082	-544.10657	89.96259	1657.0369381904602
13	182.4214	10.224076	194.12204	164.97914	-224.62314	48.591854	-171.38374	-273.5431	-270.46567	3.3844886	-265.45294	-276.98224	-289.5541	64.3156	-242.8727	-399.4893	-2076.333	197.8077	-1842.4377	-2353.3884	-545.1347	7.642119	-536.60724	-560.88916	1000.0	1000.0	51999	-618.8883	439.09335	-260.12747	-479.49002	-618.8869	439.0959	-260.5526	-475.34134	-3.3662782	4.268581	44.327194	-17.062395	-549.93726	80.95418	1798.618221282959
14	51.731056	14.832578	80.47565	27.492825	-177.56506	43.155853	-147.42705	-251.99905	-279.95734	4.5637794	-273.32346	-286.92462	-266.9087	34.160538	-215.40092	-298.5313	-1897.3223	233.05272	-1689.011	-2292.7314	-627.9641	13.601899	-604.5675	-649.93243	1000.0	1000.0	55999	-621.60547	441.02628	-260.77078	-475.49094	-621.6052	441.0283	-259.6635	-474.37753	-3.4013975	4.2575164	42.777836	-15.569376	-552.19476	73.83842	1948.1039817333221
15	-110.6649	11.067239	-94.5725	-127.56739	-188.15846	39.246212	-142.21635	-250.52611	-216.92708	10.619517	-188.09502	-226.92792	-251.30945	20.549337	-227.9667	-280.16183	-1918.6487	177.74908	-1789.9747	-2224.4116	-1007.01843	38.58123	-953.37463	-1071.3665	1000.0	1000.0	59999	-618.658	438.93875	-260.4922	-474.63278	-618.65826	438.94107	-258.24783	-477.19882	-3.473414	4.2599697	43.072033	-16.084724	-549.4177	66.908424	2106.6735389232635
16	-96.06401	37.87058	-26.719166	-142.9661	-165.30382	21.631117	-140.59453	-200.01387	-232.47444	17.507622	-205.52736	-251.54056	-250.61334	68.45256	-204.33508	-368.5168	-1812.4935	135.91249	-1598.336	-1951.0677	-940.5086	124.394394	-739.6182	-1116.5509	1000.0	1000.0	63999	-612.4542	434.5756	-257.17572	-474.6337	-612.45605	434.57825	-256.86368	-474.7124	-3.495387	4.259032	34.801945	-16.511322	-543.7173	61.392643	2263.347920894623
17	-99.38698	28.159262	-34.623318	-133.00352	-238.93814	34.59581	-185.92749	-279.81937	-223.95418	10.05193	-205.83116	-240.09105	-263.44678	38.003334	-223.21593	-304.31802	-2083.9058	157.65479	-1841.1284	-2225.1904	-977.4208	122.042244	-698.2636	-1133.0531	1000.0	1000.0	67999	-603.1755	428.06088	-250.12544	-468.9396	-603.1766	428.06256	-251.08884	-467.72754	-3.5361063	4.2334437	38.544495	-17.431717	-535.3265	56.33994	2413.3738803863525
18	-201.27725	18.801355	-171.79932	-227.75565	-184.12015	26.560686	-138.12114	-200.10614	-204.81888	5.8907175	-197.13953	-217.66463	-296.8066	35.39741	-235.95718	-324.04346	-1866.1284	95.380936	-1712.9666	-1956.3147	-1387.5333	90.01682	-1256.1888	-1528.2491	1000.0	1000.0	71999	-592.1108	420.28845	-244.6553	-463.18857	-592.1122	420.2893	-246.78064	-463.77142	-3.6314676	4.2608776	38.815514	-14.628672	-525.41077	52.65028	2578.329189300537
