Epoch	AverageTestEnv0Ret	StdTestEnv0Ret	MaxTestEnv0Ret	MinTestEnv0Ret	AverageEnv0Ret	StdEnv0Ret	MaxEnv0Ret	MinEnv0Ret	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
11	3841.3523	80.96802	3984.5598	3648.2285	3200.539	88.21859	3330.077	3100.4094	3200.539	88.21859	3330.077	3100.4094	3841.3523	80.96802	3984.5598	3648.2285	1000.0	1000.0	43999	114.55092	42.33489	205.24121	27.510187	114.55111	42.33452	203.91365	19.621456	0.57632965	3.0854766	17.372187	-14.980551	-115.17377	10.778117	1759.9706926345825
12	3866.325	553.9879	4275.5063	2329.9993	3398.4412	70.07866	3507.3206	3311.5938	3398.4412	70.07866	3507.3206	3311.5938	3866.325	553.9879	4275.5063	2329.9993	1000.0	1000.0	47999	133.0392	48.155045	225.96664	26.021229	133.03928	48.154346	224.26686	14.283971	0.8890604	3.2183573	19.556145	-14.7485285	-133.62009	11.921783	1925.3710188865662
13	4277.3257	85.25418	4415.2427	4144.1694	3339.663	586.41156	3852.572	2342.453	3339.663	586.41156	3852.572	2342.453	4277.3257	85.25418	4415.2427	4144.1694	1000.0	1000.0	51999	149.59387	53.834244	251.04898	24.247128	149.59402	53.83466	252.05074	9.245468	1.0503561	3.2898614	19.310995	-15.897829	-150.12512	12.917388	2131.1182990074158
14	4291.7256	700.9551	4726.78	2220.7637	3226.2385	617.5752	3952.3677	2592.206	3226.2385	617.5752	3952.3677	2592.206	4291.7256	700.9551	4726.78	2220.7637	1000.0	1000.0	55999	165.88951	59.308693	268.37857	18.772614	165.88959	59.30956	270.48047	6.348819	1.2903969	3.3886383	19.062107	-13.124624	-166.39752	14.792447	2337.0602509975433
15	4742.407	102.97192	4948.838	4621.197	4204.62	72.162254	4256.1104	4080.101	4204.62	72.162254	4256.1104	4080.101	4742.407	102.97192	4948.838	4621.197	1000.0	1000.0	59999	180.29724	65.65681	287.3742	18.49986	180.29703	65.657326	287.33258	6.901721	1.478403	3.4923573	21.888136	-15.373465	-180.78691	16.72902	2545.8228511810303
16	4640.836	454.43436	5003.5034	3306.3225	3155.772	1180.6833	4354.7886	1541.7797	3155.772	1180.6833	4354.7886	1541.7797	4640.836	454.43436	5003.5034	3306.3225	1000.0	1000.0	63999	194.7391	71.31849	317.6107	18.981947	194.73926	71.319145	317.2216	12.378353	1.668654	3.5935338	25.324865	-15.41973	-195.20096	17.573372	2752.769671678543
17	4770.4785	139.1309	5019.1304	4557.9062	4338.488	40.03373	4380.6675	4281.709	4338.488	40.03373	4380.6675	4281.709	4770.4785	139.1309	5019.1304	4557.9062	1000.0	1000.0	67999	208.63658	76.48867	329.6639	17.707176	208.63696	76.48992	331.77216	7.8673644	1.7991475	3.654771	23.674423	-14.219	-209.07729	19.148409	2961.1026632785797
18	5298.0864	114.972595	5515.0845	5126.2466	4442.3657	140.5457	4662.318	4277.6387	4442.3657	140.5457	4662.318	4277.6387	5298.0864	114.972595	5515.0845	5126.2466	1000.0	1000.0	71999	223.05692	79.69657	340.40195	14.850902	223.05669	79.69796	343.56216	7.9100704	1.9554267	3.698349	25.635859	-15.299482	-223.44212	20.008532	3170.7819130420685
19	5178.372	89.07415	5282.6304	4948.2837	4674.139	183.71169	4936.573	4469.7905	4674.139	183.71169	4936.573	4469.7905	5178.372	89.07415	5282.6304	4948.2837	1000.0	1000.0	75999	236.4824	82.444725	351.74728	20.306234	236.4825	82.44584	351.19495	10.344694	2.0419137	3.7575421	27.690996	-14.648228	-236.82893	19.451292	3371.0669400691986
20	4806.602	1331.9761	5631.283	1114.8712	4248.9575	945.1967	4839.695	2613.158	4248.9575	945.1967	4839.695	2613.158	4806.602	1331.9761	5631.283	1114.8712	1000.0	1000.0	79999	248.6119	85.38431	362.3599	17.180542	248.61247	85.38591	362.04535	3.302145	2.0801177	3.7728152	24.269743	-13.00046	-248.93575	19.744373	3573.0890913009644
21	5511.0654	95.05056	5655.7603	5360.9927	4002.5222	1495.0972	5018.462	1419.3131	4002.5222	1495.0972	5018.462	1419.3131	5511.0654	95.05056	5655.7603	5360.9927	1000.0	1000.0	83999	259.57452	88.6385	373.6618	21.020695	259.57455	88.64028	377.3504	16.377766	2.1448574	3.8122973	26.28091	-13.705808	-259.85815	20.155445	3789.492707014084
22	5438.8745	603.5239	5806.4077	3757.952	5022.215	54.775204	5097.4883	4945.963	5022.215	54.775204	5097.4883	4945.963	5438.8745	603.5239	5806.4077	3757.952	1000.0	1000.0	87999	268.23947	92.32763	388.0656	18.008835	268.23926	92.32979	389.7288	17.503832	2.2421343	3.8510022	21.467522	-13.146253	-268.4737	22.454453	4027.787229537964
23	5612.224	423.36014	5876.3477	4593.883	5136.0386	132.88832	5288.9507	4936.501	5136.0386	132.88832	5288.9507	4936.501	5612.224	423.36014	5876.3477	4593.883	1000.0	1000.0	91999	278.9684	94.39554	397.6563	12.2226715	278.96777	94.39922	398.74063	18.037815	2.338796	3.8840973	28.573961	-16.600555	-279.2002	22.563082	4266.022870063782
24	5922.12	74.65285	6029.8315	5804.153	5312.42	67.14508	5389.06	5229.0986	5312.42	67.14508	5389.06	5229.0986	5922.12	74.65285	6029.8315	5804.153	1000.0	1000.0	95999	289.18564	96.15715	411.41632	27.24891	289.1854	96.15949	410.2728	26.696966	2.4322252	3.9284656	26.78096	-16.040236	-289.37766	22.629555	4452.457531929016
25	6032.1514	67.97241	6149.3257	5940.4985	5322.865	83.45813	5431.454	5204.36	5322.865	83.45813	5431.454	5204.36	6032.1514	67.97241	6149.3257	5940.4985	1000.0	1000.0	99999	299.1659	98.010475	419.78198	34.362514	299.16675	98.01311	421.02097	29.664217	2.5763972	3.9966896	26.561325	-13.583359	-299.34567	22.161585	4632.33261847496
26	5997.328	100.4576	6163.3843	5849.461	5505.209	92.329414	5633.437	5389.961	5505.209	92.329414	5633.437	5389.961	5997.328	100.4576	6163.3843	5849.461	1000.0	1000.0	103999	308.856	99.47711	434.92892	33.130306	308.85535	99.47951	433.61496	27.770058	2.6835856	4.0308046	25.255247	-16.631998	-309.01602	22.417757	4813.055689573288
27	6068.125	135.5099	6261.403	5804.567	5571.9956	184.60695	5866.335	5386.9707	5571.9956	184.60695	5866.335	5386.9707	6068.125	135.5099	6261.403	5804.567	1000.0	1000.0	107999	318.10242	101.227425	443.47092	38.168297	318.10257	101.22996	443.91544	29.592226	2.6950994	4.032093	26.667595	-15.570686	-318.24435	21.451954	4987.088131427765
28	5985.0366	673.2076	6353.149	3980.6433	4813.2285	1453.7933	5679.5874	2295.379	4813.2285	1453.7933	5679.5874	2295.379	5985.0366	673.2076	6353.149	3980.6433	1000.0	1000.0	111999	326.7965	102.80945	453.91415	36.80411	326.79535	102.81286	454.8644	30.00803	2.7926075	4.0838385	28.211016	-13.694894	-326.91287	22.29197	5156.3485453128815
29	5859.995	825.4837	6487.2847	3758.3352	5799.803	113.85184	5918.613	5625.416	5799.803	113.85184	5918.613	5625.416	5859.995	825.4837	6487.2847	3758.3352	1000.0	1000.0	115999	333.56653	106.24281	467.5868	37.25957	333.5667	106.24541	468.01132	31.695679	2.830946	4.1044245	26.159624	-14.160099	-333.66888	23.655863	5325.081746816635
30	6413.139	59.805355	6525.006	6328.5713	5729.898	75.66001	5819.545	5612.258	5729.898	75.66001	5819.545	5612.258	6413.139	59.805355	6525.006	6328.5713	1000.0	1000.0	119999	341.8141	107.30647	474.75537	35.99433	341.8141	107.307915	473.8913	31.035095	2.9360611	4.1057696	26.5836	-15.534425	-341.91592	23.913914	5494.283065319061
31	6474.008	85.8173	6602.0923	6293.8833	5894.2764	108.420425	6012.011	5749.2305	5894.2764	108.420425	6012.011	5749.2305	6474.008	85.8173	6602.0923	6293.8833	1000.0	1000.0	123999	350.03925	108.12225	491.19818	38.04159	350.03973	108.123985	490.1048	27.22863	2.9897094	4.1545873	33.40038	-14.18882	-350.11285	24.226456	5668.3220682144165
32	6913.811	94.04422	7067.689	6753.099	5975.4316	121.23852	6087.0684	5777.658	5975.4316	121.23852	6087.0684	5777.658	6913.811	94.04422	7067.689	6753.099	1000.0	1000.0	127999	357.6024	109.458534	501.58142	26.686491	357.6028	109.46078	499.05588	28.04766	3.0940437	4.14527	27.368753	-14.686266	-357.6495	25.145807	5843.313737630844
33	6909.4243	67.05594	7017.8496	6816.4824	6203.7793	101.05825	6365.0874	6088.5356	6203.7793	101.05825	6365.0874	6088.5356	6909.4243	67.05594	7017.8496	6816.4824	1000.0	1000.0	131999	365.41983	110.46702	504.6176	25.67113	365.42044	110.46831	504.61902	21.263708	3.20389	4.149413	30.778149	-15.487865	-365.48544	25.082754	6018.241882801056
34	7058.677	119.87382	7272.197	6842.3105	6215.6855	109.17606	6371.0825	6083.9473	6215.6855	109.17606	6371.0825	6083.9473	7058.677	119.87382	7272.197	6842.3105	1000.0	1000.0	135999	373.47995	111.38819	512.3618	37.87672	373.48044	111.38948	510.57928	32.42904	3.2484488	4.1588426	24.789255	-14.083693	-373.5245	25.270645	6189.908029556274
35	7050.2314	110.64478	7194.828	6865.156	6365.559	93.362274	6456.43	6223.44	6365.559	93.362274	6456.43	6223.44	7050.2314	110.64478	7194.828	6865.156	1000.0	1000.0	139999	380.9019	112.598045	522.0829	32.58774	380.90176	112.60103	519.01965	31.801783	3.344464	4.1614637	25.236713	-13.488663	-380.91623	26.334871	6359.279454946518
36	7213.2295	134.00531	7401.0815	6940.246	6478.5522	56.14967	6539.2695	6387.3765	6478.5522	56.14967	6539.2695	6387.3765	7213.2295	134.00531	7401.0815	6940.246	1000.0	1000.0	143999	388.9143	113.26158	527.2559	35.765926	388.91483	113.26428	526.9316	30.29533	3.4042785	4.1583123	32.190018	-13.707743	-388.9582	26.877531	6527.840285778046
37	6804.7173	80.31734	6962.2427	6685.4004	6498.2637	109.35787	6625.198	6342.996	6498.2637	109.35787	6625.198	6342.996	6804.7173	80.31734	6962.2427	6685.4004	1000.0	1000.0	147999	396.23764	114.365685	533.73944	33.347996	396.238	114.36761	533.623	24.919102	3.470415	4.200536	32.478394	-15.379389	-396.257	27.666578	6698.087235927582
38	7381.5835	103.06682	7527.0454	7204.763	6560.0117	182.32553	6763.762	6265.494	6560.0117	182.32553	6763.762	6265.494	7381.5835	103.06682	7527.0454	7204.763	1000.0	1000.0	151999	403.2782	115.26301	540.8742	31.282703	403.27844	115.264656	542.5158	29.336292	3.5431435	4.209322	30.512257	-14.131266	-403.3018	28.390812	6913.205281496048
39	7627.9688	145.55676	7850.8076	7347.0654	6718.749	172.4734	6938.0454	6461.472	6718.749	172.4734	6938.0454	6461.472	7627.9688	145.55676	7850.8076	7347.0654	1000.0	1000.0	155999	410.49927	116.21012	551.6117	29.067146	410.49988	116.21243	551.78094	17.665339	3.565367	4.199128	26.926	-13.476805	-410.4957	27.482996	7129.118499517441
40	7388.582	123.948586	7496.4287	7124.919	6797.4688	39.17477	6847.8145	6751.6484	6797.4688	39.17477	6847.8145	6751.6484	7388.582	123.948586	7496.4287	7124.919	1000.0	1000.0	159999	417.40604	116.72106	562.6618	32.89228	417.40637	116.72359	560.95856	26.782887	3.5973473	4.179144	33.58027	-14.395853	-417.41525	27.509642	7344.858912706375
41	7769.607	135.87029	7907.5176	7512.822	6883.556	80.83692	7010.433	6785.4624	6883.556	80.83692	7010.433	6785.4624	7769.607	135.87029	7907.5176	7512.822	1000.0	1000.0	163999	424.3767	117.708824	574.29376	34.754864	424.37692	117.71107	570.29724	37.32588	3.7651072	4.2044077	32.425358	-14.616303	-424.37656	28.053862	7560.474640369415
42	7654.388	97.02759	7811.2925	7465.542	5697.4233	2390.4353	7198.9146	1559.6918	5697.4233	2390.4353	7198.9146	1559.6918	7654.388	97.02759	7811.2925	7465.542	1000.0	1000.0	167999	429.68253	120.77851	576.46704	3.7658756	429.68323	120.778725	576.0786	2.2326596	3.736409	4.2035375	40.556274	-13.664274	-429.66064	29.803652	7775.641737699509
43	7893.8203	145.81987	8103.071	7654.029	7289.493	161.94475	7486.4033	7102.3438	7289.493	161.94475	7486.4033	7102.3438	7893.8203	145.81987	8103.071	7654.029	1000.0	1000.0	171999	435.9542	122.85963	590.06464	2.1404061	435.9543	122.86442	589.16974	2.2355342	3.8224428	4.2248483	37.607475	-13.741348	-435.9337	31.011059	7991.00430226326
44	7794.5	117.27775	7932.3823	7571.9385	7284.633	89.945656	7366.2373	7143.0444	7284.633	89.945656	7366.2373	7143.0444	7794.5	117.27775	7932.3823	7571.9385	1000.0	1000.0	175999	442.57983	124.24111	599.5727	2.1647108	442.5805	124.24108	597.6853	2.2655296	3.902368	4.262703	26.597141	-15.248231	-442.5677	32.702656	8197.447055339813
45	7625.053	112.972	7907.577	7483.4907	7321.8975	142.69658	7491.089	7142.59	7321.8975	142.69658	7491.089	7142.59	7625.053	112.972	7907.577	7483.4907	1000.0	1000.0	179999	450.00592	125.461174	605.11646	2.1961446	450.00668	125.46218	602.68933	2.2942474	4.008338	4.2657294	34.74779	-11.995214	-449.99533	33.73073	8403.2302942276
46	7603.7007	72.61636	7747.222	7492.1787	7307.507	24.444054	7329.539	7266.08	7307.507	24.444054	7329.539	7266.08	7603.7007	72.61636	7747.222	7492.1787	1000.0	1000.0	183999	457.0963	126.349976	611.141	2.2277274	457.0963	126.35306	610.2409	2.3247652	4.0774126	4.2857885	33.647945	-13.399492	-457.08453	35.64507	8587.234072208405
47	8180.4585	130.82973	8399.247	7960.139	7514.0527	84.710686	7572.0107	7368.003	7514.0527	84.710686	7572.0107	7368.003	8180.4585	130.82973	8399.247	7960.139	1000.0	1000.0	187999	463.83	127.146255	625.05273	2.2575781	463.83237	127.145004	618.763	2.3560846	4.191938	4.2619963	32.763515	-12.912661	-463.8237	34.903347	8753.418013572693
48	7837.932	74.38534	7911.127	7641.975	7542.84	67.42067	7656.863	7487.9204	7542.84	67.42067	7656.863	7487.9204	7837.932	74.38534	7911.127	7641.975	1000.0	1000.0	191999	470.55084	128.38246	631.45667	2.2886264	470.5511	128.3841	630.302	2.3811321	4.190921	4.2762265	38.216072	-15.570253	-470.50775	34.52639	8919.390355587006
49	8377.264	162.15547	8560.672	7975.4995	7681.7515	71.03186	7763.129	7567.746	7681.7515	71.03186	7763.129	7567.746	8377.264	162.15547	8560.672	7975.4995	1000.0	1000.0	195999	477.44568	129.54652	641.965	2.3171337	477.44653	129.54863	643.0416	2.4089417	4.2458315	4.279176	33.053093	-12.282623	-477.4432	34.48102	9085.396075963974
50	8467.796	166.9611	8691.117	8227.378	7630.953	131.91359	7809.2974	7474.5986	7630.953	131.91359	7809.2974	7474.5986	8467.796	166.9611	8691.117	8227.378	1000.0	1000.0	199999	484.3943	130.22023	650.5213	2.3484402	484.39536	130.2216	647.3997	2.4390645	4.385769	4.340735	41.70297	-12.124524	-484.38226	35.34048	9261.199440717697
51	8622.44	86.150345	8761.856	8448.284	7669.502	204.5034	7954.4194	7458.676	7669.502	204.5034	7954.4194	7458.676	8622.44	86.150345	8761.856	8448.284	1000.0	1000.0	203999	490.3701	131.25926	654.7218	2.3753734	490.3704	131.26237	653.288	2.46511	4.3533564	4.278648	36.794678	-12.254987	-490.31818	37.511097	9437.505162239075
52	8602.959	107.67277	8774.93	8451.693	7812.1743	86.563736	7924.864	7681.542	7812.1743	86.563736	7924.864	7681.542	8602.959	107.67277	8774.93	8451.693	1000.0	1000.0	207999	496.5269	131.4764	665.47925	2.4043064	496.52716	131.47739	667.0648	2.4931018	4.427761	4.2868347	38.33373	-15.776875	-496.47235	37.758564	9613.879986047745
53	8356.178	106.34989	8498.911	8179.1245	7897.5283	135.27399	8018.0483	7670.0527	7897.5283	135.27399	8018.0483	7670.0527	8356.178	106.34989	8498.911	8179.1245	1000.0	1000.0	211999	502.3872	132.57745	672.5996	2.4318664	502.3875	132.5806	674.3905	2.5196173	4.4707956	4.278864	33.064835	-15.108177	-502.33936	36.54935	9787.421533346176
54	8141.8193	98.221344	8304.437	7998.33	8017.569	78.82964	8141.8237	7926.2495	8017.569	78.82964	8141.8237	7926.2495	8141.8193	98.221344	8304.437	7998.33	1000.0	1000.0	215999	508.43277	133.45364	679.41	2.4605005	508.4331	133.45677	678.23065	2.548742	4.594859	4.3140645	52.13411	-15.042616	-508.36948	37.069717	9958.83493757248
55	8764.46	113.26796	8977.425	8613.236	8067.96	76.19572	8140.67	7960.499	8067.96	76.19572	8140.67	7960.499	8764.46	113.26796	8977.425	8613.236	1000.0	1000.0	219999	514.1516	133.86119	687.2163	2.4869432	514.1521	133.8631	685.01404	2.5764835	4.5942354	4.261883	33.44368	-12.495078	-514.07794	37.579773	10130.58953666687
56	7950.582	72.723145	8108.997	7820.828	8183.0205	103.089325	8286.305	8046.6094	8183.0205	103.089325	8286.305	8046.6094	7950.582	72.723145	8108.997	7820.828	1000.0	1000.0	223999	520.13293	134.38837	689.63104	2.516243	520.13367	134.39038	687.9166	2.6050694	4.669037	4.262567	46.727444	-12.011026	-520.0614	38.917553	10302.347494840622
57	8683.305	133.30727	8921.122	8425.61	8264.5625	213.50124	8505.544	7931.0522	8264.5625	213.50124	8505.544	7931.0522	8683.305	133.30727	8921.122	8425.61	1000.0	1000.0	227999	525.642	135.23401	699.5074	2.542714	525.6423	135.23709	698.9124	2.631241	4.731434	4.2688646	36.651955	-11.099468	-525.5555	39.357426	10470.835042715073
58	8987.589	160.49854	9229.012	8723.514	8247.992	82.23052	8333.132	8117.4004	8247.992	82.23052	8333.132	8117.4004	8987.589	160.49854	9229.012	8723.514	1000.0	1000.0	231999	531.8878	136.36223	704.9702	2.5699944	531.88873	136.3636	704.0196	2.657749	4.8617797	4.280594	40.702976	-11.814246	-531.853	40.48236	10640.404041051865
59	9072.158	153.0367	9332.13	8909.678	8256.619	131.99849	8485.094	8172.7114	8256.619	131.99849	8485.094	8172.7114	9072.158	153.0367	9332.13	8909.678	1000.0	1000.0	235999	537.53845	136.70374	708.23804	2.5977292	537.53876	136.705	711.6699	2.6843207	4.8225417	4.269475	53.17649	-12.190821	-537.46674	38.51479	10811.585838317871
60	9382.213	118.9305	9540.084	9181.708	8370.1875	125.68287	8453.686	8153.271	8370.1875	125.68287	8453.686	8153.271	9382.213	118.9305	9540.084	9181.708	1000.0	1000.0	239999	543.43146	136.76636	726.9355	2.622416	543.4315	136.76761	722.963	2.708481	4.84932	4.2995	46.017265	-11.81097	-543.3452	39.748188	10985.517142772675
61	9087.055	107.47302	9192.592	8847.538	8292.65	176.90677	8496.816	8082.301	8292.65	176.90677	8496.816	8082.301	9087.055	107.47302	9192.592	8847.538	1000.0	1000.0	243999	548.01904	137.80473	728.65295	2.6477609	548.0192	137.80544	731.5111	2.7332342	4.902551	4.3170857	46.624065	-12.500897	-547.93585	40.862938	11161.57912492752
62	8969.185	96.27799	9070.699	8731.597	8457.8545	284.73096	8866.105	8092.3496	8457.8545	284.73096	8866.105	8092.3496	8969.185	96.27799	9070.699	8731.597	1000.0	1000.0	247999	553.8376	137.44022	733.41583	2.6737244	553.8382	137.44316	733.13086	2.7589047	4.9793477	4.3351474	36.121174	-12.596974	-553.7073	42.32216	11338.506469249725
63	9194.561	100.42668	9356.771	9025.692	8646.222	86.5578	8763.686	8529.528	8646.222	86.5578	8763.686	8529.528	9194.561	100.42668	9356.771	9025.692	1000.0	1000.0	251999	558.345	138.9309	736.8002	2.7002246	558.3452	138.93254	739.99756	2.7853665	5.0219064	4.3171477	43.06214	-15.078338	-558.2474	42.44781	11510.362661600113
64	9178.456	137.1848	9396.32	8885.615	8517.922	200.49716	8832.044	8303.079	8517.922	200.49716	8832.044	8303.079	9178.456	137.1848	9396.32	8885.615	1000.0	1000.0	255999	563.82135	138.74007	738.7703	2.7236526	563.82214	138.74207	738.4714	2.8080878	5.0816517	4.29603	50.70929	-11.773728	-563.71686	41.609356	11682.248772144318
65	9395.435	95.71342	9546.035	9225.366	8755.232	148.8316	8913.601	8510.813	8755.232	148.8316	8913.601	8510.813	9395.435	95.71342	9546.035	9225.366	1000.0	1000.0	259999	568.5785	139.53265	751.63446	2.7495563	568.5791	139.53516	753.589	2.831993	5.0701714	4.31604	42.94995	-14.658123	-568.44275	41.636986	11854.16973400116
66	9093.755	70.02786	9201.638	8981.569	8729.36	107.697014	8896.386	8614.817	8729.36	107.697014	8896.386	8614.817	9093.755	70.02786	9201.638	8981.569	1000.0	1000.0	263999	573.25775	140.19446	749.97504	2.7736425	573.2575	140.19537	750.6954	2.856316	5.1236167	4.299178	37.835583	-12.122761	-573.1269	41.551636	12074.95185804367
67	9370.878	100.96401	9583.36	9220.658	8898.687	192.10939	9209.167	8715.283	8898.687	192.10939	9209.167	8715.283	9370.878	100.96401	9583.36	9220.658	1000.0	1000.0	267999	578.3945	140.0599	756.49115	2.797773	578.39526	140.06172	754.394	2.8794224	5.1551776	4.3339415	53.55017	-13.042589	-578.24384	41.525894	12322.61201620102
68	9092.706	622.95526	9465.376	7245.314	8781.656	152.8786	8973.342	8621.488	8781.656	152.8786	8973.342	8621.488	9092.706	622.95526	9465.376	7245.314	1000.0	1000.0	271999	582.4259	141.4141	760.88916	2.8218477	582.42645	141.41492	761.3452	2.902437	5.1685047	4.2805705	44.839973	-12.927249	-582.26276	41.765854	12550.178874969482
69	9423.8545	176.847	9711.884	9018.145	9028.663	115.62419	9171.201	8856.734	9028.663	115.62419	9171.201	8856.734	9423.8545	176.847	9711.884	9018.145	1000.0	1000.0	275999	586.5578	142.09624	763.4236	2.845817	586.55817	142.09856	764.14417	2.9249015	5.2633567	4.322668	39.9746	-12.724606	-586.4176	42.23966	12717.213619232178
70	9642.99	125.207726	9915.323	9485.51	8973.59	139.37253	9150.45	8798.824	8973.59	139.37253	9150.45	8798.824	9642.99	125.207726	9915.323	9485.51	1000.0	1000.0	279999	591.03827	142.85283	772.76636	2.867979	591.0388	142.85321	771.34515	2.9464996	5.206488	4.2796245	45.22399	-15.017045	-590.88043	42.442703	12882.973369598389
71	9641.631	113.82482	9849.236	9442.367	9060.544	99.39064	9175.645	8920.351	9060.544	99.39064	9175.645	8920.351	9641.631	113.82482	9849.236	9442.367	1000.0	1000.0	283999	596.053	143.0303	776.01263	2.8911428	596.05334	143.0331	773.8079	2.9676092	5.34693	4.321905	41.187485	-12.73466	-595.8856	43.584015	13048.59190750122
72	9790.232	159.50792	9981.34	9406.525	8911.904	158.69594	9066.976	8707.045	8911.904	158.69594	9066.976	8707.045	9790.232	159.50792	9981.34	9406.525	1000.0	1000.0	287999	600.9462	142.87012	779.32227	2.9154584	600.94617	142.87445	776.71606	2.9922898	5.422182	4.3270164	35.41305	-13.189947	-600.78033	46.47092	13246.779000759125
73	9349.489	121.030495	9510.254	9182.784	9159.091	196.42651	9366.786	8839.376	9159.091	196.42651	9366.786	8839.376	9349.489	121.030495	9510.254	9182.784	1000.0	1000.0	291999	605.41876	143.44658	800.6707	2.9393334	605.4188	143.44794	800.8057	3.017808	5.5042095	4.3697014	42.808243	-13.4197645	-605.2369	46.606094	13452.162638425827
