Epoch	AverageTestEnv0Ret	StdTestEnv0Ret	MaxTestEnv0Ret	MinTestEnv0Ret	AverageEnv0Ret	StdEnv0Ret	MaxEnv0Ret	MinEnv0Ret	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
26	-87.05285	45.25832	-25.625977	-166.22334	-179.07584	64.430595	-112.04675	-285.5101	-179.07584	64.430595	-112.04675	-285.5101	-87.05285	45.25832	-25.625977	-166.22334	1000.0	1000.0	103999	127.07637	17.399073	155.79549	23.334852	127.07651	17.397182	157.5021	21.972227	-0.82056	2.6058998	25.034637	-14.615471	47.471313	4.2579813	5032.13861823082
27	-101.67157	18.54251	-77.97515	-137.6954	-187.57733	69.40583	-95.15807	-290.6909	-187.57733	69.40583	-95.15807	-290.6909	-101.67157	18.54251	-77.97515	-137.6954	1000.0	1000.0	107999	128.86365	17.629719	159.7815	25.340368	128.86383	17.627815	159.00836	25.214437	-0.69456506	2.6558867	27.421753	-14.18874	47.640694	4.472758	5324.16530919075
28	-213.03955	25.227297	-179.72986	-266.47818	-138.76547	109.96833	43.839325	-250.48026	-138.76547	109.96833	43.839325	-250.48026	-213.03955	25.227297	-179.72986	-266.47818	1000.0	1000.0	111999	131.10558	17.486105	161.6003	24.231066	131.10573	17.484121	160.68726	20.479317	-0.6286868	2.6676435	28.232384	-15.290806	46.36486	4.3285284	5610.964738607407
29	-13.572078	13.300662	1.8842435	-42.23041	-173.55264	30.305307	-146.68613	-224.8938	-173.55264	30.305307	-146.68613	-224.8938	-13.572078	13.300662	1.8842435	-42.23041	1000.0	1000.0	115999	132.77869	17.340889	161.99309	24.331238	132.77895	17.339428	161.60184	23.254965	-0.7751796	2.543099	17.017479	-14.295616	46.901546	4.14249	5823.294616222382
30	13.0284605	23.772438	52.016743	-32.40599	-122.35163	52.18177	-41.78287	-185.46161	-122.35163	52.18177	-41.78287	-185.46161	13.0284605	23.772438	52.016743	-32.40599	1000.0	1000.0	119999	134.01836	17.50198	164.0499	22.671932	134.01826	17.50036	163.2787	23.828238	-0.6631754	2.5713408	21.636276	-14.185443	45.078945	4.156492	6035.903249263763
31	-54.303997	22.098715	-27.904898	-101.62203	-173.43507	66.35425	-101.01143	-264.78864	-173.43507	66.35425	-101.01143	-264.78864	-54.303997	22.098715	-27.904898	-101.62203	1000.0	1000.0	123999	135.01468	18.112844	166.77065	22.90292	135.01491	18.111216	164.93774	20.946646	-0.7961086	2.4600492	22.369164	-14.332906	47.778828	4.1199055	6247.700208187103
32	-64.798416	35.451202	-26.089842	-130.23808	-147.18759	42.40124	-77.401405	-192.0202	-147.18759	42.40124	-77.401405	-192.0202	-64.798416	35.451202	-26.089842	-130.23808	1000.0	1000.0	127999	135.9416	18.079515	168.60233	25.147007	135.94174	18.078112	167.46283	24.37817	-0.8835568	2.4227543	22.404907	-14.435552	47.437668	3.9880786	6456.5227227211
33	-183.49374	12.142441	-162.88292	-205.6685	-130.66486	17.155382	-107.461105	-149.02654	-130.66486	17.155382	-107.461105	-149.02654	-183.49374	12.142441	-162.88292	-205.6685	1000.0	1000.0	131999	136.73807	18.518555	170.18433	23.189903	136.73824	18.517338	170.09064	23.563444	-0.81168836	2.4483986	19.5973	-14.654157	45.96482	4.159258	6665.631118059158
34	-1.0345246	27.04672	51.98034	-26.958014	-132.27863	70.08095	-48.227	-204.76347	-132.27863	70.08095	-48.227	-204.76347	-1.0345246	27.04672	51.98034	-26.958014	1000.0	1000.0	135999	138.50064	18.618338	171.10258	21.92834	138.50085	18.617064	170.77533	21.69273	-0.7255917	2.440572	19.478815	-13.269718	46.482635	4.372936	6882.423716068268
35	-119.80492	11.722233	-92.9013	-138.56148	-175.02234	37.325447	-132.2048	-227.00705	-175.02234	37.325447	-132.2048	-227.00705	-119.80492	11.722233	-92.9013	-138.56148	1000.0	1000.0	139999	140.07718	18.865803	170.88217	14.996827	140.07738	18.864534	171.58504	17.04246	-0.7518823	2.4059753	17.895573	-13.709049	47.457703	4.3483663	7112.399999856949
