Epoch	AverageTestEnv0Ret	StdTestEnv0Ret	MaxTestEnv0Ret	MinTestEnv0Ret	AverageEnv0Ret	StdEnv0Ret	MaxEnv0Ret	MinEnv0Ret	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
38	6139.1226	133.21342	6386.9194	5980.4155	5284.3857	276.48907	5559.966	4827.61	5284.3857	276.48907	5559.966	4827.61	6139.1226	133.21342	6386.9194	5980.4155	1000.0	1000.0	151999	318.53793	107.72136	455.3147	3.354412	318.53925	107.71595	456.66083	3.0257165	2.1987724	4.462969	41.748596	-14.191765	99.0735	53.30857	8306.78652048111
39	6281.537	212.871	6717.915	5905.8535	5456.2197	80.3552	5585.7695	5382.474	5456.2197	80.3552	5585.7695	5382.474	6281.537	212.871	6717.915	5905.8535	1000.0	1000.0	155999	323.5894	107.5957	462.19177	2.045793	323.58954	107.59199	458.65063	1.1658133	2.365569	4.4697814	50.649025	-12.826765	100.478325	53.498547	8558.361349105835
40	5803.471	100.71436	5999.541	5580.101	5577.593	157.47173	5763.0815	5338.038	5577.593	157.47173	5763.0815	5338.038	5803.471	100.71436	5999.541	5580.101	1000.0	1000.0	159999	329.6965	109.661156	472.6302	2.0459175	329.69635	109.65973	474.17096	1.1985291	2.524219	4.5063176	53.113087	-14.314293	99.191666	50.190887	8780.933817386627
41	5848.254	150.24315	6040.6016	5548.621	5612.6313	297.20435	5995.275	5320.3335	5612.6313	297.20435	5995.275	5320.3335	5848.254	150.24315	6040.6016	5548.621	1000.0	1000.0	163999	337.92487	110.24371	482.08435	2.0592332	337.92496	110.240036	482.1788	1.2121392	2.4971786	4.502501	40.13076	-15.243181	98.791985	50.001858	9038.056809425354
42	6218.828	128.18973	6442.468	5898.0234	5525.9507	229.46056	5854.313	5206.248	5525.9507	229.46056	5854.313	5206.248	6218.828	128.18973	6442.468	5898.0234	1000.0	1000.0	167999	344.18295	110.94361	487.1885	2.574737	344.18277	110.9409	486.56412	1.2359418	2.5717156	4.547744	46.092506	-14.096908	100.77824	52.791004	9291.10062456131
43	6330.6816	101.89497	6471.9287	6150.883	5820.0283	168.28026	5931.844	5528.992	5820.0283	168.28026	5931.844	5528.992	6330.6816	101.89497	6471.9287	6150.883	1000.0	1000.0	171999	351.59213	111.84719	489.97382	2.1224275	351.5926	111.84392	493.88174	1.257642	2.6542869	4.48667	39.411247	-15.530845	98.99991	50.68078	9502.248095273972
44	6202.4834	91.686806	6372.932	6055.046	5961.3794	103.361435	6136.3506	5868.2754	5961.3794	103.361435	6136.3506	5868.2754	6202.4834	91.686806	6372.932	6055.046	1000.0	1000.0	175999	357.98505	113.49787	501.51456	2.1422887	357.98456	113.493515	499.0519	1.2814087	2.6930342	4.513655	38.29172	-13.073285	97.63269	55.132477	9712.874012470245
45	6497.1484	188.34596	6851.283	6258.565	5292.334	1156.5594	6339.0054	3333.2056	5292.334	1156.5594	6339.0054	3333.2056	6497.1484	188.34596	6851.283	6258.565	1000.0	1000.0	179999	363.12897	114.66699	506.5273	2.1577947	363.12973	114.663055	506.1942	1.3062396	2.8151696	4.546167	69.267845	-15.447244	99.85074	57.46708	10025.279235601425
46	6448.733	161.18558	6673.089	6260.677	5894.738	147.25064	6092.051	5676.947	5894.738	147.25064	6092.051	5676.947	6448.733	161.18558	6673.089	6260.677	1000.0	1000.0	183999	367.89627	115.22013	513.3356	2.172621	367.8966	115.21628	513.2871	1.3228633	2.838792	4.554729	57.040154	-14.571041	102.01069	55.476475	10235.789036273956
47	6880.9297	175.64137	7178.823	6651.017	6036.252	389.1335	6488.237	5442.8735	6036.252	389.1335	6488.237	5442.8735	6880.9297	175.64137	7178.823	6651.017	1000.0	1000.0	187999	373.2116	115.872154	517.9442	2.194309	373.21155	115.86918	519.51215	1.3460875	2.872966	4.5204086	56.736515	-15.522884	101.64953	55.622055	10445.986799955368
48	6766.5728	148.21405	7000.473	6557.6113	5806.149	151.65508	5946.922	5576.31	5806.149	151.65508	5946.922	5576.31	6766.5728	148.21405	7000.473	6557.6113	1000.0	1000.0	191999	379.06656	117.03142	523.4215	2.216032	379.06332	117.03966	522.4169	1.366554	2.8676724	4.604644	69.96415	-13.496691	115.55641	57.685383	10670.319967746735
49	5670.7544	121.4568	5866.0386	5445.2856	6052.871	289.22662	6461.629	5643.8164	6052.871	289.22662	6461.629	5643.8164	5670.7544	121.4568	5866.0386	5445.2856	1000.0	1000.0	195999	385.12488	117.423676	524.1892	2.2361102	385.12253	117.43138	528.6408	1.3914497	3.0205772	4.5353456	50.487804	-14.613874	111.94161	55.565662	10905.870152235031
50	6539.975	109.21523	6744.881	6355.637	5754.9946	584.7443	6198.966	4749.9165	5754.9946	584.7443	6198.966	4749.9165	6539.975	109.21523	6744.881	6355.637	1000.0	1000.0	199999	388.75467	118.475914	529.62744	2.2548366	388.75204	118.48235	531.5372	1.4139571	2.9361138	4.5730233	53.366673	-13.66481	118.922195	62.155888	11114.939915418625
51	6588.1016	92.29638	6739.2974	6393.2925	6130.76	104.53551	6214.0054	5955.0796	6130.76	104.53551	6214.0054	5955.0796	6588.1016	92.29638	6739.2974	6393.2925	1000.0	1000.0	203999	391.3082	118.557304	536.43304	2.2724218	391.30453	118.56717	534.1765	1.4354115	2.9179728	4.574201	37.975594	-13.228954	121.636375	63.930367	11324.623456001282
52	5778.2227	78.209045	5947.242	5649.6924	5083.1826	1591.5222	6138.008	2330.7107	5083.1826	1591.5222	6138.008	2330.7107	5778.2227	78.209045	5947.242	5649.6924	1000.0	1000.0	207999	394.1826	118.44176	534.53033	2.2915967	394.17917	118.4513	535.5801	1.4598584	2.9957838	4.5689454	55.404293	-15.336052	121.34631	61.62364	11532.418578147888
53	6692.9023	84.83013	6836.865	6554.9985	6198.4863	242.94313	6547.0674	5949.7617	6198.4863	242.94313	6547.0674	5949.7617	6692.9023	84.83013	6836.865	6554.9985	1000.0	1000.0	211999	396.3042	119.89911	540.50555	2.3106802	396.30035	119.90593	541.4712	1.4835713	3.153476	4.6046014	60.80814	-14.30365	112.95604	63.11762	11764.741745948792
54	7187.7437	132.70464	7467.44	6991.3994	6387.4326	263.24402	6649.1035	6014.3276	6387.4326	263.24402	6649.1035	6014.3276	7187.7437	132.70464	7467.44	6991.3994	1000.0	1000.0	215999	401.84363	120.08534	549.38855	2.3295639	401.83997	120.09473	547.6258	1.5074953	3.1880198	4.558649	43.80807	-13.305426	106.46747	60.50925	12053.20153927803
55	7109.868	114.85479	7252.3003	6855.8174	6529.9746	146.6275	6731.7544	6329.323	6529.9746	146.6275	6731.7544	6329.323	7109.868	114.85479	7252.3003	6855.8174	1000.0	1000.0	219999	407.46915	121.26683	555.4192	2.3470905	407.46628	121.27422	556.45636	1.5307431	3.1663828	4.5336857	42.13578	-12.138657	110.54339	58.430546	12327.787831544876
56	7162.0586	151.15744	7424.3013	6942.915	6609.826	45.08415	6654.463	6540.673	6609.826	45.08415	6654.463	6540.673	7162.0586	151.15744	7424.3013	6942.915	1000.0	1000.0	223999	412.78604	121.944275	564.6434	2.3651564	412.7826	121.953094	564.2199	1.5530863	3.291426	4.5462313	44.328743	-12.456682	100.93839	59.85595	12556.912180900574
57	7390.917	140.35103	7577.201	7048.43	6778.65	157.80116	6912.016	6522.6787	6778.65	157.80116	6912.016	6522.6787	7390.917	140.35103	7577.201	7048.43	1000.0	1000.0	227999	419.45105	122.95567	570.8717	2.3828993	419.448	122.96212	570.92633	1.5757962	3.4521763	4.5380373	43.669746	-12.939774	85.26339	57.353172	12785.79166150093
58	6654.5703	1215.177	7269.2783	3039.3652	6751.983	131.99599	6917.4585	6562.8115	6751.983	131.99599	6917.4585	6562.8115	6654.5703	1215.177	7269.2783	3039.3652	1000.0	1000.0	231999	427.99216	124.68174	583.13617	2.4021268	427.98856	124.688675	583.8199	1.6002488	3.5365906	4.571436	58.830185	-13.669157	74.81892	55.558727	13023.194422960281
59	7588.841	125.64736	7760.314	7396.4756	6838.4233	55.122253	6932.805	6799.424	6838.4233	55.122253	6932.805	6799.424	7588.841	125.64736	7760.314	7396.4756	1000.0	1000.0	235999	435.93713	125.15996	586.68945	2.4212422	435.9344	125.166595	586.52594	1.624488	3.598154	4.537292	55.36587	-16.44602	87.204254	59.426342	13264.987497329712
60	7615.225	167.27405	7856.28	7393.0015	6689.9326	116.59038	6888.3423	6590.753	6689.9326	116.59038	6888.3423	6590.753	7615.225	167.27405	7856.28	7393.0015	1000.0	1000.0	239999	442.75803	125.77855	592.70764	2.44026	442.75537	125.786514	593.1819	1.64789	3.5232878	4.515661	55.890266	-13.529328	90.649284	54.282997	13507.620661497116
61	7264.366	114.05641	7392.737	7057.521	6997.798	159.88896	7186.7197	6744.589	6997.798	159.88896	7186.7197	6744.589	7264.366	114.05641	7392.737	7057.521	1000.0	1000.0	243999	449.01443	126.93423	605.9574	2.4589977	449.0109	126.94162	610.9776	1.671217	3.5999455	4.5163994	68.62055	-12.37833	85.66515	56.71305	13752.889333724976
62	7310.3994	157.75127	7502.7764	6951.818	6971.6357	55.056564	7052.4614	6906.7485	6971.6357	55.056564	7052.4614	6906.7485	7310.3994	157.75127	7502.7764	6951.818	1000.0	1000.0	247999	456.05557	127.643814	608.6493	2.476946	456.0532	127.649765	608.4016	1.6946353	3.6720803	4.499817	68.68171	-12.217302	86.38017	54.916695	13998.111861467361
63	7351.3765	89.43533	7485.386	7170.3027	6927.6973	217.00148	7247.3936	6667.9023	6927.6973	217.00148	7247.3936	6667.9023	7351.3765	89.43533	7485.386	7170.3027	1000.0	1000.0	251999	462.05365	128.11014	622.42316	2.4957552	462.0512	128.11726	624.3264	1.717324	3.6934288	4.5099974	42.307377	-12.855821	83.897484	55.38567	14244.214554071426
64	7006.2085	1868.7295	7905.4824	1411.3462	7133.931	75.06614	7253.0703	7045.1646	7133.931	75.06614	7253.0703	7045.1646	7006.2085	1868.7295	7905.4824	1411.3462	1000.0	1000.0	255999	466.22372	128.46269	625.6607	2.5144393	466.22052	128.47118	625.47266	1.7406715	3.767573	4.551956	69.967026	-13.522336	79.833664	58.825176	14492.571896314621
65	7855.004	173.17336	8117.5156	7612.395	7294.912	143.31142	7474.083	7075.371	7294.912	143.31142	7474.083	7075.371	7855.004	173.17336	8117.5156	7612.395	1000.0	1000.0	259999	472.08124	129.31029	630.5916	2.5315042	472.07788	129.31761	630.2457	1.7619069	3.7429798	4.524958	63.921463	-15.1953125	68.69149	57.300335	14749.914924144745
66	7974.4453	122.35937	8148.5547	7794.8677	7268.4326	203.13913	7523.0635	7016.5317	7268.4326	203.13913	7523.0635	7016.5317	7974.4453	122.35937	8148.5547	7794.8677	1000.0	1000.0	263999	478.18353	129.82204	657.8366	2.5497265	478.18185	129.82782	658.10956	1.7847792	3.7237763	4.481949	46.07138	-12.678041	84.48657	58.18224	15037.677151203156
67	7802.337	226.95319	8093.8545	7315.403	7385.077	186.47865	7613.173	7144.24	7385.077	186.47865	7613.173	7144.24	7802.337	226.95319	8093.8545	7315.403	1000.0	1000.0	267999	482.62277	130.72017	664.67413	2.5689428	482.6201	130.72516	663.259	1.8077388	3.8360035	4.5072675	46.413467	-13.313934	74.990776	57.71561	15315.341864347458
68	7927.66	169.86554	8258.123	7623.399	7262.5957	111.01834	7381.8525	7097.5327	7262.5957	111.01834	7381.8525	7097.5327	7927.66	169.86554	8258.123	7623.399	1000.0	1000.0	271999	487.98117	131.14386	674.4973	2.5842679	487.97824	131.15147	672.3899	1.8273519	3.823721	4.499826	42.452587	-18.767242	78.532845	58.628796	15543.147124052048
69	7538.7812	252.97482	8022.6167	7102.8906	6501.57	1432.2395	7604.4126	4039.973	6501.57	1432.2395	7604.4126	4039.973	7538.7812	252.97482	8022.6167	7102.8906	1000.0	1000.0	275999	491.77347	131.81657	668.67944	2.6020348	491.7694	131.82866	668.07733	1.8490353	3.980473	4.4904237	46.479813	-12.965346	59.52279	61.310223	15771.228618144989
70	7940.746	96.296776	8082.3896	7778.2114	7429.629	227.9286	7671.0654	7069.511	7429.629	227.9286	7671.0654	7069.511	7940.746	96.296776	8082.3896	7778.2114	1000.0	1000.0	279999	494.3764	133.24791	675.1965	-9.945552	494.37296	133.25725	672.5105	1.8706917	3.9553988	4.4825797	65.22384	-14.633756	51.095554	61.539146	15992.190049409866
71	6008.0195	60.864502	6103.3237	5916.4946	7543.273	177.56598	7837.845	7364.436	7543.273	177.56598	7837.845	7364.436	6008.0195	60.864502	6103.3237	5916.4946	1000.0	1000.0	283999	499.90268	133.26189	679.58765	2.6336093	499.89948	133.272	675.784	1.891714	3.9279413	4.481237	60.63462	-12.989164	46.84776	57.486305	16207.5453915596
72	8370.052	207.65474	8665.228	8019.3926	7719.541	213.74399	7956.07	7372.657	7719.541	213.74399	7956.07	7372.657	8370.052	207.65474	8665.228	8019.3926	1000.0	1000.0	287999	504.73416	134.82149	688.8792	-10.283577	504.7303	134.8335	685.4641	1.9143966	3.9862273	4.5009713	75.796364	-13.08798	39.32395	57.20222	16423.404854297638
