Epoch	AverageTestEnv0Ret	StdTestEnv0Ret	MaxTestEnv0Ret	MinTestEnv0Ret	AverageEnv0Ret	StdEnv0Ret	MaxEnv0Ret	MinEnv0Ret	AverageTestEnv1Ret	StdTestEnv1Ret	MaxTestEnv1Ret	MinTestEnv1Ret	AverageEnv1Ret	StdEnv1Ret	MaxEnv1Ret	MinEnv1Ret	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	-568.9163	38.578255	-475.99548	-608.076	-315.4848	43.629383	-257.65182	-377.8379	-803.0462	134.7798	-588.155	-1006.6111	-221.92361	88.13734	-117.61274	-346.91254	-2553.8784	191.81726	-2397.5188	-2880.8127	-3805.061	271.59946	-3405.5522	-4312.7427	1000.0	1000.0	3999	-19.492025	16.475729	5.5689397	-67.687744	-19.481838	16.394793	0.35663903	-67.89684	-3.6508725	4.663141	15.801444	-14.598231	7.9964247	16.018156	109.96393895149231
2	-149.30995	48.20801	-79.10245	-206.02248	-328.91766	18.03546	-297.93253	-342.98776	40.09106	92.576004	248.21136	-103.522896	-215.34357	47.663887	-165.82123	-266.53168	-2666.1082	142.55746	-2486.3477	-2867.665	-1775.2686	183.10487	-1489.8457	-2178.113	1000.0	1000.0	7999	-22.25406	20.443241	15.169146	-87.89022	-22.181475	20.356594	0.5313288	-90.20361	-0.6307173	3.88508	17.355131	-17.190453	8.535351	21.879414	246.71525168418884
3	599.6951	35.86905	654.6325	540.83276	-134.40543	193.41393	172.92525	-318.1945	-79.3958	30.385386	0.4529325	-115.82979	-266.05615	32.46054	-221.75468	-311.36874	-1981.4208	584.431	-1070.17	-2566.5422	-277.05664	99.39408	-63.33877	-408.17078	1000.0	1000.0	11999	-27.489222	22.546139	4.307527	-101.95696	-27.44118	22.494427	-0.9049872	-99.59718	-1.9277489	3.5805874	13.39187	-16.716396	11.693325	18.039614	385.6308710575104
4	279.84256	24.045645	332.81436	244.38315	377.03848	83.81383	445.96933	234.09482	-252.648	9.580354	-228.28862	-266.54193	-170.45697	15.067296	-158.473	-196.20866	-692.31024	124.952774	-552.7556	-893.6936	-510.65347	19.225006	-461.81982	-539.2696	1000.0	1000.0	15999	-48.86356	36.862564	-3.0545242	-109.82484	-48.833214	36.832226	-2.6218736	-110.093605	-1.4210097	3.136641	13.184944	-15.333722	22.975624	18.618526	513.3790259361267
5	386.3077	13.695266	411.71634	360.36224	385.00928	51.063793	456.8056	315.4756	-212.83682	5.934727	-203.29218	-222.9603	-175.51093	12.800027	-162.78682	-196.70808	-598.93774	89.21519	-496.6911	-698.15765	-426.82666	11.891597	-406.58435	-445.95087	1000.0	1000.0	19999	-66.16038	49.62519	-7.057764	-112.47529	-66.16104	49.608624	-7.8833203	-114.69361	-0.49372047	3.0574257	13.9589	-16.640783	31.831097	15.203764	632.0235412120819
6	558.9445	66.75429	678.61176	452.13126	350.68256	60.642178	449.94467	285.58368	-178.9144	9.58593	-156.44249	-191.42848	-134.60632	11.558616	-118.590225	-146.87312	-509.43375	46.52307	-443.17136	-569.4693	-359.39035	19.12662	-313.3486	-382.85696	1000.0	1000.0	23999	-79.36055	60.60259	-5.2123528	-115.323235	-79.36658	60.59106	-5.0731573	-114.67067	-0.12430812	3.0389628	13.008593	-16.959942	38.58847	12.132184	759.5596714019775
7	625.31946	83.63814	851.14355	567.54877	475.3854	48.087967	541.49677	411.02014	-94.67946	55.803635	37.643475	-181.0887	-200.17926	32.905308	-144.54555	-230.39021	-548.6585	5.711782	-540.252	-555.01215	-191.04112	112.36305	75.28695	-363.8166	1000.0	1000.0	27999	-86.48969	67.11579	0.41561422	-117.28775	-86.49858	67.108215	-1.6459014	-116.75226	-0.04807731	2.983544	13.189522	-15.708705	42.309452	11.064116	897.9604675769806
8	637.09204	74.297104	702.08545	429.26178	387.9331	79.9956	469.28934	296.6094	-44.75599	65.223755	65.56982	-150.9664	-125.01017	41.237408	-83.1191	-192.71434	-527.91064	92.011665	-393.1895	-624.16016	-93.21288	128.20451	124.66508	-301.9328	1000.0	1000.0	31999	-90.55373	70.7434	4.0921865	-123.29825	-90.5607	70.73772	1.454605	-122.84997	-0.1503606	2.9493735	11.353204	-16.734734	44.50265	10.983873	1050.6681237220764
9	569.5536	39.37089	635.61835	531.8292	508.49194	46.943016	569.1772	437.26483	-127.08443	15.243885	-93.1535	-157.77248	-121.513885	54.289536	-44.143173	-186.48883	-461.2127	92.65544	-374.5916	-606.4392	-255.44003	30.357748	-186.307	-316.0526	1000.0	1000.0	35999	-94.95287	74.176704	8.66371	-126.21378	-94.95818	74.17095	4.4727645	-126.08812	-0.3390398	2.8969936	11.83265	-16.223244	46.84568	11.036978	1204.6245455741882
10	613.6484	54.75718	734.3403	561.2399	487.27286	63.672874	574.4403	407.65897	-86.21938	22.995539	-36.93372	-116.21007	-98.78999	14.679583	-83.11884	-122.87666	-345.62396	55.955887	-262.06995	-397.24683	-172.74411	45.83839	-75.04271	-232.42014	1000.0	1000.0	39999	-99.44563	76.95669	4.8129563	-129.84369	-99.45092	76.95156	1.7885063	-128.826	-0.2514602	2.8935506	11.278667	-14.561673	49.150898	10.804777	1374.6545896530151
11	772.52673	66.90691	814.8561	633.1689	556.8539	63.2771	615.2199	450.03836	-71.65725	24.523619	-14.357299	-93.63791	-83.86391	20.761602	-58.57814	-113.280914	-323.28	94.34499	-216.35391	-445.03592	-143.5049	49.17795	-28.714598	-187.27582	1000.0	1000.0	43999	-101.00561	77.89097	11.1151085	-128.8134	-101.00745	77.885506	6.8876147	-128.90051	-0.32628322	2.8851378	11.550784	-15.277191	49.976032	10.268696	1549.0237634181976
