Epoch	AverageTestEnv0Ret	StdTestEnv0Ret	MaxTestEnv0Ret	MinTestEnv0Ret	AverageEnv0Ret	StdEnv0Ret	MaxEnv0Ret	MinEnv0Ret	AverageTestEnv1Ret	StdTestEnv1Ret	MaxTestEnv1Ret	MinTestEnv1Ret	AverageEnv1Ret	StdEnv1Ret	MaxEnv1Ret	MinEnv1Ret	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	621.71515	9.55281	633.6679	606.8007	-358.2131	16.993952	-329.24112	-371.9726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-358.2131	16.993952	-329.24112	-371.9726	621.71515	9.55281	633.6679	606.8007	1000.0	1000.0	3999	6.512754	5.948452	19.8495	-10.7833805	6.605397	5.9113193	19.864193	-1.8000474	-8.010847	5.974575	9.073317	-13.860732	1.57561	0.8910844	88.78933453559875
2	562.19965	12.3959675	584.0332	546.838	-360.79004	32.803757	-315.75143	-405.21008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-360.79004	32.803757	-315.75143	-405.21008	562.19965	12.3959675	584.0332	546.838	1000.0	1000.0	7999	19.612143	14.837242	32.2222	-10.81624	19.646963	14.830751	33.504814	-2.1932645	-7.1604424	5.4555154	12.427897	-13.693636	4.089911	1.6089382	202.52599549293518
3	838.0846	13.103438	861.75916	818.72516	-209.21173	187.85457	7.1049786	-413.6283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-209.21173	187.85457	7.1049786	-413.6283	838.0846	13.103438	861.75916	818.72516	1000.0	1000.0	11999	32.54265	23.590061	35.725773	-10.437143	32.551617	23.589018	35.309395	-2.2009692	-7.01832	5.362676	14.5182705	-15.128273	6.5133166	1.8798574	317.61664390563965
4	759.38275	5.23474	767.32544	750.8835	109.9721	70.10166	181.53665	-3.8236587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.9721	70.10166	181.53665	-3.8236587	759.38275	5.23474	767.32544	750.8835	1000.0	1000.0	15999	41.656635	29.883078	39.72551	-8.977827	41.657375	29.882954	39.19923	-2.1209786	-6.861195	5.2505383	19.42248	-14.913616	8.163357	2.0680835	434.543518781662
5	728.1818	3.8432233	736.11	722.02905	151.24483	93.540596	226.85829	-7.8620076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	151.24483	93.540596	226.85829	-7.8620076	728.1818	3.8432233	736.11	722.02905	1000.0	1000.0	19999	49.347626	35.326	46.53475	-6.7255793	49.34928	35.32483	46.718357	-1.9818039	-6.3760967	4.9971414	20.858633	-14.05289	9.560234	2.5729663	550.9561402797699
6	705.0852	5.7541695	715.66986	696.38654	271.75897	45.123703	318.60535	201.1236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	271.75897	45.123703	318.60535	201.1236	705.0852	5.7541695	715.66986	696.38654	1000.0	1000.0	23999	56.46555	40.417896	50.93965	-7.035173	56.46674	40.41678	50.676167	-1.859205	-6.1008577	4.8482027	21.721218	-15.995898	10.817762	2.6286802	667.29749584198
7	736.95514	3.950572	745.47675	732.0476	326.69965	33.260353	371.65668	281.80508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	326.69965	33.260353	371.65668	281.80508	736.95514	3.950572	745.47675	732.0476	1000.0	1000.0	27999	63.982944	45.89037	56.420975	-8.17551	63.984467	45.889378	56.6708	-1.7030787	-5.7996507	4.7197328	30.942287	-15.439482	12.11668	2.620938	784.5239272117615
8	677.7554	12.156587	701.1974	660.89264	337.81488	27.839472	375.84955	307.58176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	337.81488	27.839472	375.84955	307.58176	677.7554	12.156587	701.1974	660.89264	1000.0	1000.0	31999	71.67816	51.540546	63.21693	-8.808862	71.67944	51.539658	64.660164	-1.0666766	-5.7263136	4.6898413	26.613573	-16.136456	13.454992	2.701332	902.0616595745087
9	774.4774	5.767966	783.9597	764.2947	308.28015	27.36415	348.81375	272.7876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	308.28015	27.36415	348.81375	272.7876	774.4774	5.767966	783.9597	764.2947	1000.0	1000.0	35999	78.46892	56.58616	68.98267	-6.3376975	78.47029	56.58529	70.33446	0.9156308	-5.6868286	4.673064	20.73948	-17.354187	14.688341	2.7834725	1021.4065210819244
10	679.02985	17.265465	705.3672	660.72107	401.11728	36.321167	440.2029	342.19272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	401.11728	36.321167	440.2029	342.19272	679.02985	17.265465	705.3672	660.72107	1000.0	1000.0	39999	84.52958	61.177467	73.69972	-6.5369525	84.53116	61.17625	74.78771	1.0317968	-5.6715007	4.6672893	32.30491	-16.152676	15.661866	2.912087	1139.4856872558594
