Epoch	AverageTestEnv0Ret	StdTestEnv0Ret	MaxTestEnv0Ret	MinTestEnv0Ret	AverageEnv0Ret	StdEnv0Ret	MaxEnv0Ret	MinEnv0Ret	AverageTestEnv1Ret	StdTestEnv1Ret	MaxTestEnv1Ret	MinTestEnv1Ret	AverageEnv1Ret	StdEnv1Ret	MaxEnv1Ret	MinEnv1Ret	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	12.739635	25.018896	53.229347	-33.675743	-309.04837	37.039463	-279.5168	-370.83725	-183.50365	16.301485	-163.05205	-216.60661	-242.35895	38.081905	-182.57326	-288.18008	-2594.9487	166.43938	-2386.895	-2806.9497	-1095.758	64.30326	-1002.5364	-1223.0548	1000.0	1000.0	3999	-25.592417	21.375837	0.5068012	-71.854576	-24.531069	21.068516	1.1319734	-68.99733	-4.503076	5.0189576	28.781464	-14.490887	-12.640857	21.997622	123.47450137138367
2	206.58272	89.018036	328.69708	11.482049	-317.4023	33.659634	-278.6618	-371.38113	-321.96408	41.31112	-239.68616	-377.75305	-253.72025	26.697792	-224.61894	-287.96722	-2636.731	133.13495	-2532.8335	-2863.9858	-1126.0095	264.87814	-759.5107	-1722.2921	1000.0	1000.0	7999	-63.28425	47.673447	0.51686496	-123.02104	-63.247765	47.521183	-0.035105124	-118.44246	-2.3294535	4.7872877	58.308743	-16.22984	-32.810215	38.58312	280.8822066783905
3	493.13306	40.524063	532.871	391.89224	-414.22128	108.56754	-290.64267	-567.35876	-125.563156	5.0446486	-116.18114	-133.17397	-412.6016	96.50833	-269.36942	-510.93082	-3153.1685	397.67212	-2738.628	-3797.6748	-306.3056	32.316185	-248.17415	-362.1429	1000.0	1000.0	11999	-110.71996	80.95533	-14.871049	-167.44131	-110.68459	80.86615	-13.541536	-164.79588	-3.8371296	4.695958	32.461254	-15.470623	-59.140976	52.137238	440.78239345550537
4	210.78842	47.793175	247.57948	111.821396	-291.252	112.64465	-201.82605	-482.61258	-125.700424	9.956336	-105.10668	-139.27585	-225.5503	76.627464	-108.41824	-298.49832	-2447.0332	467.6059	-2000.7502	-3207.7402	-294.96063	39.046017	-260.61823	-381.94482	1000.0	1000.0	15999	-190.37506	137.04239	-42.273827	-237.36992	-190.33385	136.9787	-43.92164	-232.35869	-5.2356396	4.790376	19.773	-15.466349	-103.20858	63.377316	606.9606366157532
5	173.85922	8.293254	187.37225	158.65802	-282.79346	43.597157	-222.91577	-346.08667	-116.09214	26.427687	-98.44465	-168.69144	-227.76355	59.881874	-136.9648	-291.20462	-2443.9207	388.87915	-2030.5664	-3080.0396	-328.4257	71.2601	-273.80603	-471.36594	1000.0	1000.0	19999	-269.52515	192.43858	-79.068344	-282.504	-269.49915	192.3952	-84.07989	-277.83002	-4.6193514	4.567741	24.358912	-14.799223	-146.07288	75.66297	773.221170425415
6	23.009321	9.292605	39.96927	5.5478144	-177.56325	18.866674	-152.40944	-202.36089	-80.44131	3.7470584	-74.65693	-87.86684	-197.98041	35.02052	-155.72609	-240.56323	-1901.762	168.0993	-1682.5858	-2065.346	-593.3876	23.123049	-563.7567	-633.5677	1000.0	1000.0	23999	-336.15637	239.34816	-112.052315	-325.6694	-336.1456	239.31956	-116.565796	-319.07123	-4.0895777	4.431311	33.1362	-18.043697	-182.10204	85.13303	938.4136531352997
7	-81.41529	7.842096	-67.37646	-90.51884	-205.68494	26.697515	-183.71933	-251.36974	-72.26574	1.761229	-70.139725	-75.99077	-173.51694	50.217422	-100.897644	-241.61037	-1954.6969	110.971634	-1849.0712	-2141.2827	-847.6273	27.29471	-792.1664	-888.3014	1000.0	1000.0	27999	-387.72488	275.67178	-139.0281	-355.66858	-387.71985	275.651	-143.66965	-347.34625	-3.8329966	4.3979664	36.613197	-16.069307	-210.00153	86.580795	1106.024448633194
8	-104.79973	6.6427374	-89.17675	-116.55701	-119.81845	32.78827	-68.27994	-156.82188	-86.38754	3.7485986	-79.62169	-93.253845	-202.43367	14.741463	-188.37029	-224.48514	-1691.7137	89.31511	-1537.3062	-1751.7235	-1011.81287	27.165646	-971.3003	-1066.4753	1000.0	1000.0	31999	-427.89392	303.9998	-160.36418	-374.40964	-427.89297	303.98438	-166.6541	-370.8968	-3.6322453	4.3865047	36.090122	-16.352026	-231.69112	83.488495	1275.2884023189545
9	-20.843277	23.106556	11.954646	-63.028473	-142.05414	41.07102	-99.025345	-203.71475	-105.86519	5.9548035	-95.28941	-114.168365	-154.84799	14.9240055	-136.30394	-170.64206	-1681.1774	153.98398	-1530.485	-1889.5043	-769.8166	95.500435	-628.502	-945.08167	1000.0	1000.0	35999	-457.80377	325.12436	-180.40598	-387.4923	-457.8082	325.11426	-181.36488	-385.23447	-3.509454	4.3585005	44.39006	-16.572245	-247.8514	79.49833	1449.2260339260101
10	-176.91263	8.503076	-161.39572	-188.55359	-101.85151	13.108418	-82.94004	-119.02439	-122.83512	8.081124	-112.36835	-139.1401	-180.3513	24.817802	-137.66197	-198.21065	-1542.531	67.16291	-1442.3193	-1627.6082	-1374.115	37.051624	-1293.9093	-1422.9559	1000.0	1000.0	39999	-478.81552	339.961	-191.63974	-396.6076	-478.82397	339.9558	-192.7985	-393.91437	-3.41046	4.3294535	44.91438	-16.907465	-259.13574	74.28438	1625.4048211574554
