Epoch	AverageTestEnv0Ret	StdTestEnv0Ret	MaxTestEnv0Ret	MinTestEnv0Ret	AverageEnv0Ret	StdEnv0Ret	MaxEnv0Ret	MinEnv0Ret	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
36	-249.94333	190.6859	-58.500347	-472.75574	-153.84706	172.26587	-45.041958	-452.01794	-153.84706	172.26587	-45.041958	-452.01794	-249.94333	190.6859	-58.500347	-472.75574	1000.0	1000.0	143999	26201.672	1045.4003	32786.12	23335.727	26201.678	1045.4081	32845.926	23418.021	22.32562	8.339737	229.99693	-3.347909	-26561.572	11431.053	8532.561775922775
37	-151.59947	148.95918	-73.87543	-454.96976	-66.351135	12.052181	-55.33643	-86.42163	-66.351135	12.052181	-55.33643	-86.42163	-151.59947	148.95918	-73.87543	-454.96976	1000.0	1000.0	147999	28221.22	1186.911	36288.0	25364.79	28221.207	1186.969	36154.965	25429.826	22.915125	10.473749	535.2381	-2.7373478	-28604.8	14189.477	8905.460740089417
38	-59.499126	7.1200366	-47.589783	-67.767044	-247.84387	182.84819	-66.76283	-489.01068	-247.84387	182.84819	-66.76283	-489.01068	-59.499126	7.1200366	-47.589783	-67.767044	1000.0	1000.0	151999	30753.963	1611.2272	39420.727	26999.123	30753.977	1611.2559	39543.656	26992.86	23.831938	9.16898	207.10051	-1.7343998	-31213.717	18135.896	9289.015128135681
39	-156.18887	5.731923	-144.98799	-163.15886	-66.851974	41.8992	-32.682278	-138.60112	-66.851974	41.8992	-32.682278	-138.60112	-156.18887	5.731923	-144.98799	-163.15886	1000.0	1000.0	155999	33769.67	1552.8085	41800.69	29872.617	33769.664	1552.8197	41688.098	29941.164	23.8442	9.537905	227.32909	-1.4556456	-34227.953	19061.914	9675.356224298477
40	-204.01462	2.2653177	-200.19778	-207.1821	-56.633026	8.996563	-48.595856	-71.88368	-56.633026	8.996563	-48.595856	-71.88368	-204.01462	2.2653177	-200.19778	-207.1821	1000.0	1000.0	159999	35737.89	1709.9308	43658.465	32349.502	35737.906	1709.921	43546.05	32356.47	24.18747	9.381782	191.334	-2.8810098	-36171.562	18478.14	10041.154856681824
41	-89.90344	0.70030093	-88.5077	-91.22079	-39.880745	20.347351	-9.191539	-60.990314	-39.880745	20.347351	-9.191539	-60.990314	-89.90344	0.70030093	-88.5077	-91.22079	1000.0	1000.0	163999	37491.605	1841.3948	44819.24	33709.926	37491.613	1841.3746	44726.035	33631.504	24.713022	10.828245	370.62994	-0.21872425	-37953.08	19507.168	10390.860163450241
42	-51.512413	39.491783	66.83587	-68.86876	-75.7171	15.487008	-58.772556	-91.695274	-75.7171	15.487008	-58.772556	-91.695274	-51.512413	39.491783	66.83587	-68.86876	1000.0	1000.0	167999	38710.902	1612.9923	45139.438	35759.87	38710.91	1613.0096	45278.2	35731.54	24.363247	9.971855	246.27052	-0.23536468	-39113.098	16873.021	10636.20231461525
43	-70.726425	42.967422	19.020834	-97.212456	-31.688396	62.105595	74.90068	-80.86618	-31.688396	62.105595	74.90068	-80.86618	-70.726425	42.967422	19.020834	-97.212456	1000.0	1000.0	171999	38760.7	1674.6893	45271.824	36092.566	38760.7	1674.6377	44986.062	36088.324	25.25256	10.799942	366.25134	0.20512891	-39145.426	15356.033	10881.098976373672
44	-85.31987	22.168339	-48.78533	-108.37636	-124.43832	25.394106	-85.67382	-151.84116	-124.43832	25.394106	-85.67382	-151.84116	-85.31987	22.168339	-48.78533	-108.37636	1000.0	1000.0	175999	38754.355	1834.6332	45659.78	36171.105	38754.35	1834.6287	45605.938	36208.89	25.530228	12.449784	212.7374	-1.4922047	-39121.68	15010.731	11167.825052976608
45	-234.94641	34.929626	-151.082	-272.73907	-116.36548	28.736118	-90.04381	-164.30037	-116.36548	28.736118	-90.04381	-164.30037	-234.94641	34.929626	-151.082	-272.73907	1000.0	1000.0	179999	37793.688	1729.3263	44597.2	35057.016	37793.703	1729.271	44464.492	35089.99	26.501934	18.642313	310.0571	-7.47429	-38094.133	12111.764	11475.704342603683
46	-79.394295	31.708511	-50.8684	-168.97519	-103.02653	21.629473	-83.59516	-136.70482	-103.02653	21.629473	-83.59516	-136.70482	-79.394295	31.708511	-50.8684	-168.97519	1000.0	1000.0	183999	36181.914	1357.2089	41988.94	33416.3	36181.926	1357.219	41911.84	33559.703	23.37474	10.229747	232.65573	-3.1160522	-36447.35	10023.821	11821.264742851257
47	-67.89555	16.383604	-44.035793	-86.69345	-112.27292	45.069935	-84.65867	-190.27399	-112.27292	45.069935	-84.65867	-190.27399	-67.89555	16.383604	-44.035793	-86.69345	1000.0	1000.0	187999	33847.87	1067.3473	37964.156	31195.977	33847.87	1067.2946	38043.402	31333.084	22.024933	9.911817	180.91159	-2.339573	-34042.742	7250.9517	12181.505869626999
48	-108.365036	4.6322927	-102.78646	-116.56089	-110.540054	18.103493	-94.300415	-140.73117	-110.540054	18.103493	-94.300415	-140.73117	-108.365036	4.6322927	-102.78646	-116.56089	1000.0	1000.0	191999	31018.932	826.7704	34128.79	28783.08	31018.926	826.7534	34306.21	28820.375	22.756432	10.015371	269.77078	-4.6487927	-31205.502	6644.1787	12400.389550924301
49	-177.03133	104.40942	-102.45819	-385.71146	-131.26413	22.372757	-114.43508	-169.78152	-131.26413	22.372757	-114.43508	-169.78152	-177.03133	104.40942	-102.45819	-385.71146	1000.0	1000.0	195999	28469.084	978.3928	31274.287	25803.703	28469.092	978.38855	31128.217	25773.896	21.86853	9.546784	240.98007	-5.9663925	-28591.266	4511.4316	12618.97533082962
50	-76.62085	7.943496	-61.423195	-89.471596	-130.55338	8.8821945	-119.07074	-142.97256	-130.55338	8.8821945	-119.07074	-142.97256	-76.62085	7.943496	-61.423195	-89.471596	1000.0	1000.0	199999	25094.775	1012.79126	27283.193	22235.014	25094.78	1012.76447	27448.75	22275.932	24.306883	13.307666	318.19278	-4.0086884	-25189.248	3879.455	12892.129790067673
51	-180.10928	0.6983071	-179.41644	-181.49626	-138.00116	17.6847	-110.84421	-156.58046	-138.00116	17.6847	-110.84421	-156.58046	-180.10928	0.6983071	-179.41644	-181.49626	1000.0	1000.0	203999	22258.11	987.3204	24290.365	19460.707	22258.107	987.33954	24257.994	19572.582	23.089968	10.7627325	202.43082	-5.4099464	-22344.264	2685.169	13267.606066465378
52	-133.83302	0.7578651	-132.89664	-135.34048	-140.4833	21.5184	-104.62509	-161.92285	-140.4833	21.5184	-104.62509	-161.92285	-133.83302	0.7578651	-132.89664	-135.34048	1000.0	1000.0	207999	19523.889	927.37634	21491.447	17312.023	19523.89	927.3716	21479.35	17383.559	24.29655	11.611223	257.5979	-6.39124	-19582.62	1979.2338	13571.524250745773
53	-98.41282	0.97926986	-97.06618	-100.013985	-182.70215	65.89043	-105.82365	-255.8846	-182.70215	65.89043	-105.82365	-255.8846	-98.41282	0.97926986	-97.06618	-100.013985	1000.0	1000.0	211999	16791.201	743.7031	18542.633	15060.823	16791.203	743.7148	18547.918	15104.305	18.93856	9.652216	211.50725	-8.746056	-16833.809	1410.5935	13848.86113333702
54	-54.98998	0.5200314	-54.206142	-55.73543	-91.93524	19.501808	-72.12707	-115.569695	-91.93524	19.501808	-72.12707	-115.569695	-54.98998	0.5200314	-54.206142	-55.73543	1000.0	1000.0	215999	14299.273	765.7502	15945.374	12877.357	14299.276	765.74365	16028.669	12843.301	11.267552	8.348128	135.30104	-14.274677	-14313.355	749.6998	14093.174366474152
55	-29.134283	0.7536373	-28.165026	-30.654102	-61.76639	7.094788	-52.024048	-68.65444	-61.76639	7.094788	-52.024048	-68.65444	-29.134283	0.7536373	-28.165026	-30.654102	1000.0	1000.0	219999	12024.188	620.15485	13515.887	10747.987	12024.185	620.14935	13661.689	10725.307	11.037283	8.475075	134.3504	-12.058046	-12040.698	485.16565	14317.368507862091
56	-9.379637	0.62533367	-8.1622925	-10.293205	-70.348114	12.586213	-50.32538	-82.55372	-70.348114	12.586213	-50.32538	-82.55372	-9.379637	0.62533367	-8.1622925	-10.293205	1000.0	1000.0	223999	9987.905	548.71014	11056.318	8963.931	9987.906	548.70984	11038.12	8940.384	6.787013	7.660984	106.48271	-11.8640995	-9995.042	300.72998	14543.304420232773
57	-42.529644	0.6479323	-41.12817	-43.16096	-132.74872	29.507977	-101.07016	-175.68835	-132.74872	29.507977	-101.07016	-175.68835	-42.529644	0.6479323	-41.12817	-43.16096	1000.0	1000.0	227999	8371.1875	435.74365	9395.925	7506.9263	8371.19	435.7394	9401.477	7510.9893	8.588284	6.254809	89.98587	-10.857977	-8382.633	251.78522	14908.283259630203
58	-44.69845	0.68478626	-43.60899	-45.768547	-127.82467	21.40666	-103.58885	-161.25842	-127.82467	21.40666	-103.58885	-161.25842	-44.69845	0.68478626	-43.60899	-45.768547	1000.0	1000.0	231999	7048.437	349.8544	7905.2134	6279.408	7048.4365	349.84573	7880.062	6306.364	8.54149	5.6488686	65.76934	-13.467712	-7058.432	213.80817	15257.725640296936
59	-39.480568	0.4394005	-38.528812	-40.151	-77.098625	43.112263	-32.28622	-135.25044	-77.098625	43.112263	-32.28622	-135.25044	-39.480568	0.4394005	-38.528812	-40.151	1000.0	1000.0	235999	5924.5083	310.36948	6595.807	5327.5786	5924.5093	310.36194	6592.6104	5321.7896	6.0225124	5.816119	61.607975	-11.562536	-5929.747	156.3534	15579.221243619919
60	-25.493847	0.7732401	-24.041935	-27.239832	-58.82322	28.068228	-32.30112	-105.90952	-58.82322	28.068228	-32.30112	-105.90952	-25.493847	0.7732401	-24.041935	-27.239832	1000.0	1000.0	239999	4929.267	264.11777	5510.625	4393.4517	4929.265	264.11398	5503.138	4399.822	4.1867614	4.513132	52.93231	-13.250131	-4932.304	90.05895	15871.736982345581
61	-69.08498	0.42642564	-68.48099	-70.082146	-81.04737	15.634821	-59.561268	-100.58435	-81.04737	15.634821	-59.561268	-100.58435	-69.08498	0.42642564	-68.48099	-70.082146	1000.0	1000.0	243999	4120.2	208.76395	4614.79	3692.6538	4120.201	208.75563	4613.335	3660.1167	4.3438177	4.35703	46.72212	-11.980408	-4125.4204	75.235405	16147.029570579529
62	-190.00293	80.19379	-161.48611	-430.54572	-112.98874	25.53332	-93.90354	-156.85538	-112.98874	25.53332	-93.90354	-156.85538	-190.00293	80.19379	-161.48611	-430.54572	1000.0	1000.0	247999	3482.788	178.0097	3960.1501	3130.1577	3482.788	177.99683	3957.238	3119.9712	4.2532187	3.7508085	55.159275	-10.753474	-3488.3506	63.87002	16406.622941970825
63	-50.14803	0.8863489	-48.45975	-51.51564	-101.597115	19.907217	-81.00171	-133.88626	-101.597115	19.907217	-81.00171	-133.88626	-50.14803	0.8863489	-48.45975	-51.51564	1000.0	1000.0	251999	2942.852	152.36409	3316.3403	2637.1704	2942.8525	152.35297	3305.5854	2632.5266	2.6496089	3.4106488	42.96442	-13.044888	-2945.768	47.431667	16626.32007074356
64	-75.05215	0.96977216	-73.39396	-76.26108	-93.12056	15.202498	-67.21245	-105.872	-93.12056	15.202498	-67.21245	-105.872	-75.05215	0.96977216	-73.39396	-76.26108	1000.0	1000.0	255999	2451.13	133.17047	2742.335	2168.3704	2451.1294	133.15932	2740.135	2144.091	1.1494074	3.4016354	44.042385	-15.1241255	-2452.3003	39.12004	16849.440477371216
65	-14.721194	0.69150436	-13.868227	-15.899688	-56.236107	33.572495	-17.476494	-90.13788	-56.236107	33.572495	-17.476494	-90.13788	-14.721194	0.69150436	-13.868227	-15.899688	1000.0	1000.0	259999	2030.101	113.483604	2269.798	1756.2661	2030.1018	113.471825	2286.481	1744.1211	-0.291231	2.9691863	38.108345	-14.5892105	-2030.4937	27.68916	17068.6665661335
66	-31.670567	0.82406396	-30.205675	-33.0985	-55.358154	23.860332	-20.856018	-85.7718	-55.358154	23.860332	-20.856018	-85.7718	-31.670567	0.82406396	-30.205675	-33.0985	1000.0	1000.0	263999	1669.313	95.21729	1864.3856	1428.0797	1669.3127	95.205925	1870.6516	1411.0938	-1.3312463	2.4896307	30.374266	-13.274435	-1668.9921	21.404192	17282.28204703331
67	-70.27539	0.7101053	-69.48674	-71.60548	-148.7894	13.521995	-134.86925	-170.5444	-148.7894	13.521995	-134.86925	-170.5444	-70.27539	0.7101053	-69.48674	-71.60548	1000.0	1000.0	267999	1372.4448	76.68902	1535.502	1176.2809	1372.4442	76.67311	1534.2424	1191.9679	-1.4863992	2.3652756	24.985516	-12.683958	-1372.4479	17.462414	17496.560822725296
68	-38.75332	0.8910138	-36.685196	-40.00686	-127.71086	36.117462	-68.566765	-164.79181	-127.71086	36.117462	-68.566765	-164.79181	-38.75332	0.8910138	-36.685196	-40.00686	1000.0	1000.0	271999	1145.1786	54.436333	1282.0663	966.66174	1145.1788	54.414394	1282.1023	977.1568	0.58028	3.407948	32.79847	-14.294795	-1147.0411	18.632122	17731.535260915756
69	-67.17418	1.0149744	-65.6834	-68.78975	-99.10725	13.892904	-79.24308	-116.45562	-99.10725	13.892904	-79.24308	-116.45562	-67.17418	1.0149744	-65.6834	-68.78975	1000.0	1000.0	275999	970.0568	55.108616	1099.0349	806.66516	970.05634	55.091442	1087.053	808.9919	-0.8911468	2.262159	25.805807	-13.658667	-970.56995	13.175493	17970.292434215546
