Epoch	AverageTestEnv0Ret	StdTestEnv0Ret	MaxTestEnv0Ret	MinTestEnv0Ret	AverageEnv0Ret	StdEnv0Ret	MaxEnv0Ret	MinEnv0Ret	AverageTestEnv1Ret	StdTestEnv1Ret	MaxTestEnv1Ret	MinTestEnv1Ret	AverageEnv1Ret	StdEnv1Ret	MaxEnv1Ret	MinEnv1Ret	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	106.163345	37.072796	158.07419	51.5953	-337.30072	32.314335	-290.04224	-370.2246	-118.15611	10.736668	-106.129135	-132.78532	-185.11957	44.417595	-117.76216	-242.40602	-522.4203	50.785282	-476.86407	-606.32623	-11.992776	40.463642	32.811012	-80.596466	1000.0	1000.0	3999	9.788154	5.507643	32.60712	-0.041230783	9.787892	5.5092263	33.137264	0.08347151	-8.245101	1.985065	12.782803	-17.174852	9.050851	1.1122966	75.81088495254517
2	-654.10626	66.20913	-578.153	-804.1716	-349.27957	41.70281	-298.21606	-414.4594	-128.82549	159.1034	181.07278	-263.25726	-157.41423	26.16665	-130.66362	-194.79512	-506.69382	24.967796	-478.1442	-545.12305	-782.93176	139.006	-507.66415	-932.81537	1000.0	1000.0	7999	35.297894	10.376823	73.43937	10.139088	35.29695	10.38067	73.141014	10.265325	-3.9983978	3.9082997	27.195307	-20.27737	29.23741	4.2189784	169.5113492012024
3	307.69412	88.89981	498.01114	200.32466	-527.5694	224.4226	-259.1233	-793.96027	-66.622025	26.751673	-21.94543	-114.33362	-213.24768	34.996338	-175.98299	-251.78336	-740.81714	222.62428	-503.55145	-974.7565	241.07211	97.91096	432.56168	85.99104	1000.0	1000.0	11999	66.01983	8.691831	99.89599	38.937965	66.01907	8.69715	103.13845	38.874725	-3.5080783	4.451673	28.366411	-18.98279	52.350548	7.1315155	267.7037887573242
4	591.346	31.860344	622.98505	523.51324	-524.6635	59.072983	-453.13354	-616.36414	8.714657	34.45127	65.328995	-62.407616	-165.70364	36.328224	-115.68537	-213.76208	-690.3672	47.448635	-640.9758	-767.7899	600.0607	53.292362	669.75055	484.76892	1000.0	1000.0	15999	74.44184	5.8797336	105.835945	55.397766	74.44215	5.8838863	102.43135	56.896633	-7.4568324	2.510769	14.975414	-19.611534	57.443672	6.1973567	368.34019351005554
5	774.60974	116.79675	906.5111	546.11487	-405.76624	40.051956	-361.42743	-470.01596	-55.681282	14.385092	-36.798195	-83.315445	-159.82765	46.31308	-126.3488	-238.80232	-565.5939	35.006382	-515.3366	-600.22974	718.9284	118.25204	864.8952	482.66077	1000.0	1000.0	19999	72.96302	7.3543606	103.908585	53.181637	72.963	7.358835	103.928116	52.332886	-8.28985	1.834613	8.206556	-17.254915	56.526455	5.108684	478.33334279060364
6	904.0275	22.15358	930.6089	861.338	-322.6344	41.413944	-251.63023	-355.17874	-4.910376	10.950861	8.61639	-26.0203	-166.87918	47.557285	-111.35005	-225.11856	-489.51358	35.277805	-450.03986	-546.3944	899.1172	31.95926	931.893	835.31775	1000.0	1000.0	23999	72.02169	7.53975	104.20609	51.261463	72.02158	7.543351	103.959915	51.02147	-8.545788	1.5649794	5.0856705	-17.43797	55.80314	4.410746	597.2234783172607
7	873.8198	5.0829277	882.3794	866.5615	-241.64552	37.204674	-178.79079	-275.82004	-19.334461	2.4993339	-15.39418	-22.521378	-166.69873	25.280678	-131.57358	-191.8602	-408.34424	57.0366	-310.36435	-449.6976	854.48535	5.9757895	864.03467	845.12787	1000.0	1000.0	27999	71.86359	7.2361693	104.49791	51.589607	71.86365	7.238631	105.5368	52.05524	-8.628151	1.438514	10.329723	-20.062836	55.858906	3.9597108	712.5054466724396
8	865.97577	19.506758	904.29004	833.6672	-155.55429	12.422684	-141.11586	-175.0811	-3.637019	3.2066083	1.1842936	-8.927787	-172.54524	30.849617	-140.35696	-222.39467	-328.09955	27.980087	-296.77487	-372.7046	862.33875	20.534546	901.4631	832.6771	1000.0	1000.0	31999	73.25743	6.4842	105.35874	50.08975	73.2577	6.4867134	106.015076	50.45002	-8.600103	1.4181035	5.67581	-17.576553	56.79656	3.9001565	827.902215719223
9	830.41534	5.025018	841.74646	822.62024	-104.36333	35.984318	-57.886223	-156.2206	-13.588701	2.4094203	-10.137818	-17.912104	-101.97394	49.598152	-34.75145	-172.60672	-206.33725	46.67898	-148.9888	-269.2612	816.8266	6.556589	831.60864	807.6096	1000.0	1000.0	35999	75.58243	5.859832	107.73842	48.746056	75.58241	5.8647766	107.48199	48.656326	-8.554945	1.4078599	9.79043	-17.994476	57.610874	3.917398	943.8681499958038
10	886.61633	20.223495	929.5337	870.67426	-68.96337	22.75747	-34.72571	-97.15384	-19.139353	4.240061	-15.243653	-27.525406	-101.054115	22.118248	-62.76152	-114.482216	-170.01749	43.524727	-97.48723	-211.63606	867.4769	16.273851	902.367	854.28094	1000.0	1000.0	39999	78.69137	5.4631505	107.82854	49.391693	78.691154	5.4678087	109.4194	49.520515	-8.437898	1.4529207	4.4610357	-19.09723	59.094746	3.8523471	1059.24928855896
