Epoch	AverageTestEnv0Ret	StdTestEnv0Ret	MaxTestEnv0Ret	MinTestEnv0Ret	AverageEnv0Ret	StdEnv0Ret	MaxEnv0Ret	MinEnv0Ret	AverageTestEnv1Ret	StdTestEnv1Ret	MaxTestEnv1Ret	MinTestEnv1Ret	AverageEnv1Ret	StdEnv1Ret	MaxEnv1Ret	MinEnv1Ret	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	-375.20908	23.62009	-340.70822	-412.8408	-348.8585	61.776623	-256.31924	-430.1538	-505.576	44.56321	-418.3006	-562.8466	-272.583	71.78924	-163.16086	-359.38184	-2741.068	211.9459	-2538.9824	-3097.3726	-2588.0547	97.962036	-2444.702	-2819.8672	1000.0	1000.0	3999	-27.316502	24.330566	4.87517	-129.00282	-26.147093	23.937601	1.7696166	-127.06129	-4.227597	5.0305037	28.176205	-14.373236	-13.349656	29.422937	133.17663598060608
2	-175.20105	52.818142	-62.374077	-238.42145	-325.51794	28.959589	-282.76733	-359.24127	-22.62475	55.407986	28.960594	-156.21709	-253.85214	52.91555	-200.47403	-341.79715	-2621.5256	114.11797	-2550.3972	-2819.0437	-1887.6614	185.63428	-1595.1705	-2106.5815	1000.0	1000.0	7999	-57.52214	46.190243	5.9739585	-198.548	-57.48872	45.98479	0.68039167	-190.37138	-1.5756928	5.1119	38.875084	-18.880615	-29.320766	48.451546	301.7380311489105
3	253.19412	65.50049	355.18143	169.55882	-423.45206	73.41435	-335.89252	-528.81665	-51.589653	66.44234	53.554665	-155.30939	-264.79794	129.73997	-69.731735	-423.15424	-2996.6787	187.72218	-2705.298	-3228.14	-234.79813	64.27368	-76.04214	-326.6322	1000.0	1000.0	11999	-99.00918	74.84358	-1.6633168	-256.09216	-98.99337	74.725426	-2.256774	-250.00444	-2.9631293	4.687543	32.654945	-16.035866	-52.60615	56.12667	471.4561836719513
4	215.55942	6.2246795	225.12582	204.70535	-287.96106	86.87132	-169.04124	-400.01187	-99.56081	8.421731	-82.7349	-111.93173	-194.9102	56.753628	-128.84752	-285.55185	-2230.8013	311.82892	-1885.9006	-2672.079	-256.3469	26.326841	-203.21082	-291.5287	1000.0	1000.0	15999	-170.50342	125.19256	-29.066267	-319.8968	-170.48753	125.11963	-25.00324	-317.16168	-3.962279	4.59322	29.29932	-17.497032	-92.31454	69.09087	640.8394937515259
5	339.62955	11.596022	362.96475	323.36646	-197.15677	63.377075	-94.77998	-264.15692	-123.49481	15.425343	-99.496025	-141.15141	-157.2495	35.828102	-98.97406	-195.8293	-1900.2069	209.53116	-1657.3969	-2201.5376	-252.92293	31.908142	-201.88277	-287.5248	1000.0	1000.0	19999	-241.5277	174.20076	-58.559013	-354.874	-241.52136	174.16171	-65.515976	-355.21088	-3.619391	4.4009247	27.868214	-15.9412365	-130.77547	73.8474	811.4692943096161
6	419.16537	4.0558934	425.9153	412.37198	-154.01398	50.423325	-100.356895	-234.47928	-179.561	8.216599	-167.89246	-191.4667	-168.73431	54.083073	-102.54991	-253.03094	-1712.1086	230.75179	-1461.5199	-2068.3936	-359.67978	16.616781	-335.80112	-383.34375	1000.0	1000.0	23999	-298.79877	214.02866	-90.542984	-381.23386	-298.79825	214.00282	-93.282394	-383.04605	-3.4114668	4.337254	27.298899	-16.353027	-161.75862	78.04446	983.8932061195374
7	197.08566	5.043297	204.2667	189.26123	-114.51222	30.084661	-80.091866	-153.89612	-105.47335	5.3357797	-94.48678	-114.575874	-155.73065	41.445267	-104.629166	-205.40549	-1650.0835	85.57251	-1520.4603	-1759.5549	-220.55112	11.632438	-197.70236	-237.22919	1000.0	1000.0	27999	-345.31073	246.4552	-114.01659	-403.90457	-345.31616	246.43956	-118.35653	-403.82465	-3.1108243	4.3061795	39.87896	-14.365717	-186.90617	77.707245	1154.4683802127838
8	261.74994	27.067053	316.36603	242.78679	-95.53975	40.09408	-49.332096	-158.72661	-91.37593	12.14015	-66.87148	-102.63243	-190.24167	52.601135	-127.401405	-270.99042	-1615.5574	95.2611	-1480.8667	-1749.931	-187.3684	24.74645	-136.63153	-207.61232	1000.0	1000.0	31999	-379.17816	270.13556	-133.7586	-415.4807	-379.18756	270.1269	-133.58574	-415.2995	-2.9588172	4.25517	39.580612	-14.985961	-205.17494	72.93483	1322.992487668991
9	267.28656	11.561519	300.58963	257.2506	-72.94524	5.935747	-63.22377	-79.14482	-94.95607	7.7348795	-77.510445	-105.714035	-116.27583	33.76615	-73.86301	-155.11671	-1413.7603	76.75896	-1340.5098	-1534.4178	-192.1365	15.92756	-157.52705	-214.99493	1000.0	1000.0	35999	-403.87717	287.35574	-147.94261	-421.5444	-403.8842	287.3476	-149.43091	-422.29846	-2.8648453	4.23223	42.680786	-15.916741	-218.48572	67.61115	1493.9661111831665
10	232.39832	7.245403	247.2038	224.32169	-119.12901	10.324835	-108.687744	-133.58136	-147.39708	4.751952	-137.59047	-152.59615	-146.93283	27.32023	-114.62114	-190.13377	-1556.8633	85.32933	-1414.5007	-1640.0359	-297.63144	10.186877	-276.56296	-311.79187	1000.0	1000.0	39999	-420.6092	299.02527	-157.9032	-422.7134	-420.61993	299.02176	-160.84016	-423.61374	-2.8262746	4.238927	46.247475	-16.409475	-227.4765	60.795883	1668.4392602443695
11	239.9991	4.713911	247.08458	231.01454	-20.343107	54.207943	59.803032	-76.79743	-159.68915	4.0670333	-151.7914	-167.8454	-120.572266	27.375801	-81.49373	-153.99223	-1477.6335	82.465164	-1353.8562	-1553.1057	-322.1257	9.285481	-305.03375	-339.68353	1000.0	1000.0	43999	-433.5877	308.20697	-165.58694	-424.37827	-433.59912	308.2049	-166.96428	-425.68765	-2.832061	4.2443514	35.237663	-15.922891	-234.46608	57.130375	1849.0058307647705
12	186.89105	20.908438	215.15315	158.93526	-93.88866	46.893562	-20.704405	-148.46523	-152.24754	6.605602	-140.91391	-161.18068	-129.06622	27.984814	-93.446365	-171.65776	-1488.311	34.788635	-1434.7196	-1528.875	-309.7728	17.81836	-282.71402	-333.66693	1000.0	1000.0	47999	-441.54904	313.90933	-168.73207	-424.89395	-441.56015	313.90784	-168.94017	-428.2967	-2.7573617	4.2471843	34.946503	-14.859555	-238.71494	54.624847	2021.0109751224518
13	171.58769	17.187601	196.25635	144.79744	-81.21486	35.470165	-52.58877	-141.86583	-156.36543	2.716796	-152.19217	-161.05273	-147.70372	40.053207	-107.26693	-214.15837	-1516.2026	265.01822	-1332.9363	-1972.8748	-319.15088	5.5963426	-310.59265	-328.02902	1000.0	1000.0	51999	-445.5908	316.84488	-171.11804	-422.94702	-445.60092	316.84296	-170.17123	-425.32013	-2.7170415	4.2633367	30.329748	-17.28911	-240.8685	51.367836	2189.516806125641
14	254.0872	30.951424	311.76562	207.54099	-108.479164	30.950336	-77.733376	-159.1358	-154.54344	5.5945587	-147.86497	-165.80103	-169.07458	29.05384	-136.3112	-212.88367	-1487.4723	128.31323	-1356.8258	-1622.2812	-313.76138	11.757013	-295.72995	-333.32	1000.0	1000.0	55999	-447.02725	317.94736	-171.21617	-424.06097	-447.0375	317.94666	-170.76709	-425.01978	-2.663978	4.2390614	32.211098	-16.947493	-241.60541	48.377235	2359.348056793213
15	277.3122	22.010527	315.53546	249.5746	-117.36918	68.92911	-73.81488	-236.68748	-125.02773	2.7275052	-119.3405	-128.21379	-156.34	11.032557	-147.52074	-175.23836	-1572.6465	343.0856	-1346.6752	-2166.118	-250.94583	5.979839	-238.681	-257.75244	1000.0	1000.0	59999	-445.74487	317.13278	-171.0946	-424.9579	-445.75488	317.13242	-169.76175	-425.75745	-2.6771138	4.223845	30.771353	-15.157281	-240.88388	45.2384	2529.7985451221466
16	261.50195	25.881458	302.64444	218.06569	-72.52245	53.01058	11.1594	-133.15761	-146.34573	11.125151	-125.69847	-160.17343	-149.42476	26.52369	-119.41402	-182.35162	-1414.7802	106.289894	-1279.2595	-1555.2012	-296.5385	21.026993	-255.34503	-325.20923	1000.0	1000.0	63999	-443.76797	315.8553	-169.58388	-423.31467	-443.77652	315.85425	-168.30621	-424.65363	-2.6141217	4.2123165	29.249283	-14.8180685	-239.79974	43.501595	2699.5814175605774
17	238.71603	17.576984	263.77612	205.59729	-73.329994	30.196173	-26.730698	-110.396645	-104.30923	5.8567452	-90.99379	-113.03666	-132.28697	10.489691	-117.69205	-144.70041	-1372.8538	73.15509	-1278.0891	-1465.71	-211.28818	12.661931	-182.867	-229.50902	1000.0	1000.0	67999	-440.07352	313.3438	-166.71017	-419.97318	-440.0811	313.34244	-165.06024	-422.23398	-2.6116228	4.2275095	30.814125	-16.176697	-237.77837	41.537117	2876.2139432430267
18	243.25696	30.819172	308.06833	213.54611	-63.252434	21.315147	-32.714245	-90.66127	-89.141975	26.622677	-53.262432	-136.61426	-145.61127	23.852118	-105.891754	-166.45384	-1302.8396	102.13419	-1170.1698	-1443.1454	-183.17615	52.267284	-112.10028	-273.93143	1000.0	1000.0	71999	-434.7631	309.71805	-163.98927	-421.38153	-434.77203	309.71768	-162.45135	-420.32742	-2.55981	4.2180877	25.743881	-15.008396	-234.89067	39.917698	3057.5273411273956
19	245.92053	57.97147	344.77634	187.93478	-80.552246	30.647772	-38.189022	-122.08855	-66.3455	43.651615	-7.3457403	-132.87003	-161.05994	13.981808	-142.9999	-175.74937	-1430.9834	82.16129	-1330.7423	-1519.7788	-141.83757	83.07118	-26.77234	-272.1012	1000.0	1000.0	75999	-428.94263	305.73065	-161.0425	-419.07947	-428.94952	305.72913	-161.17555	-420.61676	-2.515184	4.2322803	35.580097	-15.06982	-231.7324	37.876915	3235.4091832637787
20	212.80379	34.042793	271.34744	181.61972	-60.5279	40.641205	-10.109863	-123.100845	-31.233425	52.647156	29.197708	-109.710945	-130.79291	22.477274	-94.49407	-154.16714	-1329.7104	147.31815	-1178.6843	-1570.067	-86.673515	94.228355	25.039747	-223.83905	1000.0	1000.0	79999	-422.498	301.32056	-156.7747	-420.55228	-422.50476	301.31897	-158.14067	-420.00705	-2.5792794	4.234507	32.964478	-19.025229	-228.23856	36.610737	3452.833080768585
21	244.26779	37.8681	297.17813	165.47575	-22.67622	67.99647	64.07178	-102.97243	-71.901054	16.440317	-45.670013	-109.65253	-147.36	24.126984	-127.83546	-188.47992	-1306.561	57.43561	-1248.5146	-1398.9579	-156.04826	31.333359	-119.64296	-234.55692	1000.0	1000.0	83999	-415.93564	296.7707	-154.46516	-410.10065	-415.94348	296.77036	-155.77567	-412.1868	-2.5886765	4.214138	27.176777	-16.812077	-224.6674	34.195305	3724.5495553016663
22	343.2371	20.849634	380.6727	309.40533	-62.909107	67.964584	13.134781	-172.35345	-102.58299	6.639626	-90.29889	-113.59848	-128.93886	40.406586	-66.46148	-165.54407	-1413.063	210.05118	-1242.8228	-1769.6842	-206.70752	14.278997	-180.59778	-227.19696	1000.0	1000.0	87999	-409.21036	292.07736	-152.61005	-410.0858	-409.21783	292.07666	-153.71556	-412.01624	-2.5951107	4.1999063	25.687862	-16.796173	-220.99315	33.3769	3988.1222603321075
23	316.149	24.743048	349.08835	265.6519	-49.419666	44.30388	15.510661	-108.62772	-115.34035	3.5922165	-109.15306	-122.28195	-115.014	19.019144	-86.72832	-133.72476	-1319.2188	138.48665	-1185.4615	-1533.0116	-232.32938	7.6263294	-221.73245	-247.77054	1000.0	1000.0	91999	-402.85068	287.64066	-147.4983	-411.93683	-402.8563	287.63852	-150.55347	-412.80438	-2.564996	4.2000012	37.189423	-17.123789	-217.5488	32.999065	4204.090738773346
24	329.00494	47.817173	377.46768	214.14497	-43.217796	32.472385	-0.07793042	-79.56386	-67.703735	39.245045	45.263714	-106.55515	-150.21274	7.0018697	-140.93384	-159.97517	-1348.7229	63.411556	-1298.5054	-1456.5945	-136.97034	75.96093	80.55797	-216.17944	1000.0	1000.0	95999	-396.57492	283.28387	-146.37714	-415.2332	-396.5823	283.28296	-147.08426	-413.4832	-2.5965517	4.212927	39.06432	-14.820936	-214.13591	32.391064	4377.967988491058
25	330.19696	23.607344	356.62885	275.3021	-58.58938	63.76224	-1.5602244	-166.51411	-50.653805	5.2124934	-44.17388	-58.370064	-115.396996	16.027645	-98.17551	-138.14304	-1386.9349	231.3692	-1245.4066	-1787.4341	-104.22595	8.618953	-91.20576	-116.74013	1000.0	1000.0	99999	-391.22827	279.6283	-143.85446	-415.79166	-391.2339	279.62616	-144.09909	-412.24887	-2.6333232	4.2500906	28.896126	-17.841215	-211.22447	31.950512	4552.006374597549
26	279.69412	39.028545	323.14484	224.0513	-79.01697	35.033768	-39.2634	-130.22534	-71.346275	20.668823	-47.5993	-107.02042	-121.0125	18.2185	-99.032166	-149.3826	-1401.4634	120.72443	-1243.1613	-1521.7589	-147.58223	41.204372	-104.543365	-218.24391	1000.0	1000.0	103999	-385.88223	275.99005	-140.67914	-413.0178	-385.8876	275.98804	-140.27792	-409.0368	-2.6343915	4.2206626	36.854702	-16.716528	-208.3416	31.341383	4721.747547626495
27	351.2548	18.728956	372.08112	317.6077	-105.48784	71.89199	-42.556087	-227.69725	-70.45555	15.056369	-55.594757	-101.33765	-120.31616	20.859362	-96.382706	-153.6712	-1490.4619	297.15454	-1301.3413	-2003.9016	-141.29842	30.290102	-111.189514	-202.6753	1000.0	1000.0	107999	-380.4853	272.28397	-138.30571	-414.60562	-380.4916	272.2823	-139.05608	-408.9247	-2.6700678	4.2462387	32.28884	-14.81366	-205.38791	30.81534	4987.051919937134
28	278.5406	23.44268	317.7032	251.10727	-28.06273	40.657215	11.602889	-95.64511	-85.53929	17.96423	-55.4149	-110.257614	-118.96297	15.826116	-97.00316	-136.87758	-1226.052	128.74501	-1132.7844	-1447.8932	-172.26683	36.11663	-112.25323	-220.51523	1000.0	1000.0	111999	-375.64737	268.9956	-136.53944	-417.232	-375.65225	268.9933	-136.59784	-407.60672	-2.6881375	4.244279	28.977356	-15.849451	-202.7463	30.58331	5156.827433586121
29	302.62646	34.990105	347.591	269.26956	-25.338589	39.98276	41.9494	-59.793438	-105.86167	38.407177	-52.725723	-150.52995	-112.92107	20.748259	-82.42391	-136.13197	-1269.0569	75.328606	-1189.2922	-1392.7056	-212.76631	77.04103	-107.89181	-302.80438	1000.0	1000.0	115999	-370.48883	265.45404	-134.72685	-416.58936	-370.49396	265.451	-133.86598	-408.6158	-2.7468681	4.259396	34.533943	-16.193048	-199.9692	30.229202	5325.510757684708
30	357.86987	18.359224	374.97858	312.25797	-12.613229	44.474697	24.621632	-84.331436	-157.32988	14.831433	-131.04585	-177.57372	-115.71283	7.7427363	-108.1745	-128.68172	-1273.0334	132.03581	-1142.3762	-1486.5481	-315.47705	29.729387	-262.0917	-357.6398	1000.0	1000.0	119999	-365.7192	262.1863	-131.57655	-417.19315	-365.725	262.18442	-130.25452	-408.32562	-2.7984538	4.2672014	30.395647	-17.227121	-197.37056	29.628885	5494.53863120079
31	388.87408	15.225957	411.3341	360.17807	-31.322613	37.000107	9.475089	-90.6795	-125.72522	11.217658	-103.89	-138.44598	-138.80946	34.1223	-95.15397	-184.56938	-1371.5565	197.56204	-1122.9268	-1676.049	-254.0481	23.241499	-207.99442	-288.96783	1000.0	1000.0	123999	-361.41656	259.3011	-128.88918	-416.4168	-361.4216	259.29764	-127.71221	-406.10107	-2.8499475	4.301858	36.940575	-15.759528	-195.04262	29.882086	5666.601303815842
32	375.1292	45.240932	431.07724	277.95343	-60.572224	60.51123	34.50317	-133.84706	-53.93217	14.77487	-32.31626	-85.652306	-99.0322	15.849221	-82.72698	-116.01631	-1339.6414	226.99786	-1184.849	-1731.8942	-108.24337	30.089859	-64.66949	-173.67241	1000.0	1000.0	127999	-357.64087	256.80005	-125.91366	-416.07782	-357.64615	256.79767	-125.05748	-406.7053	-2.840569	4.2877827	43.09711	-15.580811	-193.00194	29.407293	5833.407177686691
33	454.70673	11.253338	472.83334	433.63773	-82.47361	59.93397	-8.970576	-160.15732	-49.597294	4.0973873	-41.546738	-56.146774	-127.8956	38.920307	-86.26922	-191.66594	-1456.0428	244.69966	-1191.098	-1853.3271	-99.40547	8.270192	-83.093475	-112.95931	1000.0	1000.0	131999	-353.66937	254.16322	-123.73293	-420.83148	-353.67383	254.15927	-123.44637	-412.55508	-2.875361	4.283244	25.29924	-15.056894	-190.85619	29.659063	6001.080995321274
34	420.2661	15.328993	453.1261	406.43915	-21.599545	66.20271	83.79936	-98.02525	-93.79478	13.495394	-71.05811	-117.91721	-89.63232	8.328194	-80.76384	-102.29399	-1296.9375	163.7617	-1154.2439	-1573.639	-188.48148	27.706507	-142.11623	-236.70152	1000.0	1000.0	135999	-350.51068	252.1068	-121.58032	-413.00653	-350.51624	252.10388	-121.81924	-405.70654	-2.8638186	4.286538	28.050741	-17.431469	-189.19028	29.520157	6169.436623334885
35	455.31607	23.589369	481.1449	417.0059	-49.412994	35.224407	6.1374874	-86.337555	-30.914576	6.2195	-21.630049	-40.882668	-94.04417	20.461603	-73.549774	-128.10347	-1276.8022	175.75095	-1079.2748	-1510.4651	-63.29311	11.566837	-45.05598	-81.85308	1000.0	1000.0	139999	-347.50964	250.16356	-119.84919	-417.0125	-347.51453	250.15956	-119.52938	-408.90833	-2.878445	4.2981	38.107143	-16.576824	-187.52779	30.026175	6360.236862897873
