Epoch	AverageTestEnv0Ret	StdTestEnv0Ret	MaxTestEnv0Ret	MinTestEnv0Ret	AverageEnv0Ret	StdEnv0Ret	MaxEnv0Ret	MinEnv0Ret	AverageTestEnv1Ret	StdTestEnv1Ret	MaxTestEnv1Ret	MinTestEnv1Ret	AverageEnv1Ret	StdEnv1Ret	MaxEnv1Ret	MinEnv1Ret	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	14.964678	12.44432	36.063103	-0.45903346	-306.14417	46.130028	-234.0242	-362.58606	-135.24997	6.484374	-122.33194	-144.90225	-371.3844	81.389984	-264.29547	-478.80856	-677.52856	74.17154	-577.2687	-775.5717	-120.2853	15.571448	-86.358604	-142.92923	1000.0	1000.0	3999	9.402007	6.0519533	35.57574	-3.8385787	9.39946	6.0554247	36.071854	-4.189976	-7.2325573	2.5840552	19.928535	-17.945467	-11.575474	1.7179062	277.9242227077484
2	-425.50702	57.95269	-340.89835	-508.12042	-401.07162	60.620174	-316.70303	-460.8309	-68.22896	22.569315	-32.24505	-102.67762	-304.16943	59.2145	-221.21976	-388.62158	-705.2411	32.057533	-676.1376	-757.4515	-493.73602	66.55135	-405.19882	-581.9694	1000.0	1000.0	7999	35.954403	11.280924	83.80844	1.4752022	35.954678	11.277401	81.44526	1.1105807	-2.4703026	4.2794595	23.301216	-18.796995	-38.89569	6.353254	622.3043141365051
3	9.680674	148.07767	144.32248	-392.51642	-551.01746	279.91788	-215.38582	-861.36237	-276.33496	95.19313	-57.1206	-355.7022	-267.86383	48.14531	-202.4596	-331.1921	-818.88135	293.0514	-417.84543	-1152.4176	-266.65433	191.14886	87.20187	-677.0792	1000.0	1000.0	11999	70.44051	10.839214	136.36217	27.454071	70.43975	10.834237	136.73523	26.565145	-1.1045812	4.793688	28.85794	-20.848087	-73.41522	11.1524315	976.8632552623749
4	208.41531	79.36078	382.18814	87.6024	-710.5926	37.835606	-666.05	-764.8889	-179.87943	41.607773	-92.58953	-232.93245	-321.82397	33.22215	-270.3554	-362.42007	-1032.4165	65.33802	-936.4054	-1097.5658	28.535889	111.109604	289.5986	-117.48684	1000.0	1000.0	15999	89.98748	7.8236604	158.15196	58.55201	89.98804	7.8122187	156.5257	58.79874	-2.9575348	4.5346055	35.05854	-24.12259	-92.42886	13.2818985	1348.0031282901764
5	324.6885	47.11743	418.34	265.66983	-545.20154	46.167164	-496.2664	-610.0873	-142.59378	68.55372	-36.08065	-229.50795	-334.504	50.800613	-250.35048	-381.55707	-879.70557	19.4483	-860.43774	-907.21204	182.09471	92.89294	382.25934	58.42625	1000.0	1000.0	19999	100.35696	9.144323	166.39725	73.45612	100.3574	9.142658	166.27469	74.998116	-3.591735	4.3220572	29.093204	-20.16029	-102.6624	13.394766	1705.1974847316742
6	391.25873	63.20622	517.45856	306.72314	-503.49133	82.87173	-388.39853	-584.9933	-82.11644	50.068443	-8.982352	-139.98718	-299.11752	36.51245	-235.92441	-321.62265	-802.6088	69.30035	-710.0212	-902.86926	309.14227	98.02315	497.85922	181.04417	1000.0	1000.0	23999	105.86453	11.058969	172.09425	78.64916	105.86545	11.056871	171.70139	78.77852	-4.6537967	3.782029	20.972681	-19.742058	-107.9477	12.661375	2062.8785042762756
7	481.0145	123.657	612.146	223.20163	-394.31696	80.033905	-261.1737	-459.90085	-34.73798	59.396687	32.278736	-152.53096	-206.29285	32.5065	-159.33351	-251.14442	-600.60974	85.59251	-466.56775	-704.84576	446.27652	175.19675	605.94354	101.3046	1000.0	1000.0	27999	107.10911	12.463129	176.89235	77.70123	107.11032	12.460232	173.8803	78.69798	-5.5363135	3.333788	16.211714	-19.598436	-109.03426	11.828477	2412.6557157039642
8	441.20856	166.1549	575.11096	-40.423027	-315.16174	15.5560665	-299.15903	-334.30582	-24.318989	139.72766	164.58655	-350.54636	-215.80893	137.35353	-39.988422	-360.41992	-530.97064	138.0665	-340.5325	-665.643	416.8896	281.60394	646.1053	-390.9694	1000.0	1000.0	31999	107.81299	13.517897	176.0685	75.93479	107.81363	13.514892	174.69618	77.82992	-5.9605618	3.0748024	15.502138	-20.349865	-109.712204	11.592881	2783.2639486789703
9	615.29877	60.22005	722.4923	501.54562	-265.2231	50.345215	-215.88443	-329.62225	7.918444	61.668232	118.80381	-115.628784	-229.7598	46.223854	-153.81715	-278.01416	-494.98285	34.331764	-453.67926	-548.60046	623.2172	91.459015	794.60297	479.12186	1000.0	1000.0	35999	107.95198	14.575705	177.83548	77.89946	107.9532	14.574035	175.56712	77.69114	-6.1476736	3.0044854	13.118324	-19.156397	-109.84784	11.063616	3175.7861602306366
10	770.7726	37.577713	823.8711	695.862	-370.4287	217.0895	-216.56973	-744.8487	42.360058	80.69822	201.95128	-57.862125	-295.70435	73.06897	-237.38347	-419.624	-666.13306	289.47772	-464.51987	-1164.4727	813.1327	75.811676	921.9723	682.63196	1000.0	1000.0	39999	110.33489	19.31698	221.93974	76.05161	110.33581	19.321445	223.26424	77.522575	-6.348352	3.1411786	54.378445	-19.863169	-112.27389	13.074129	3610.225277662277
