Epoch	AverageTestEnv0Ret	StdTestEnv0Ret	MaxTestEnv0Ret	MinTestEnv0Ret	AverageEnv0Ret	StdEnv0Ret	MaxEnv0Ret	MinEnv0Ret	AverageTestEnv1Ret	StdTestEnv1Ret	MaxTestEnv1Ret	MinTestEnv1Ret	AverageEnv1Ret	StdEnv1Ret	MaxEnv1Ret	MinEnv1Ret	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	-518.4142	12.328673	-488.61954	-531.49115	-316.70776	52.087337	-230.01637	-368.8471	-111.94243	6.0857353	-101.30784	-122.17525	-206.54831	85.44813	-94.162994	-331.24863	-523.25604	115.89082	-408.62335	-700.0957	-630.3567	12.958929	-610.7948	-645.4621	1000.0	1000.0	3999	10.045856	5.7932296	49.75364	-0.024032883	10.04618	5.7933717	49.74345	0.24217352	-8.111162	2.120645	12.613711	-17.720245	9.259865	1.2512863	75.71145558357239
2	-1111.7357	101.126205	-955.7825	-1330.0546	-364.30133	56.227135	-275.0338	-420.1873	-241.94736	55.70887	-132.08168	-306.98383	-218.08188	28.32587	-178.76483	-258.69305	-582.38324	57.285904	-489.87204	-640.2187	-1353.683	72.57213	-1242.1659	-1476.4114	1000.0	1000.0	7999	35.717884	12.057205	102.73561	6.7546163	35.71741	12.058829	102.24321	6.435917	-2.6802056	4.870294	41.01656	-20.194439	29.78507	5.6641626	168.27181339263916
3	51.93684	85.978065	269.38882	-20.35985	-690.74805	380.13034	-303.70654	-1182.5358	-102.48458	54.886665	3.0106697	-171.46301	-253.68642	41.965275	-211.0567	-296.3586	-944.43445	388.2871	-550.06104	-1478.8944	-50.54774	103.16664	218.31795	-145.55783	1000.0	1000.0	11999	84.42561	16.844355	146.81456	40.2564	84.42452	16.84616	145.3115	40.033848	1.850687	6.388638	66.718834	-20.971033	67.48424	14.791893	263.4586672782898
4	554.93933	76.48073	693.19965	427.34863	-652.78485	128.94476	-476.95926	-802.22974	-131.05016	49.851406	-32.418648	-197.22597	-264.85803	40.34811	-203.10681	-316.24802	-917.6429	95.27095	-793.2073	-1014.93414	423.8891	109.07723	622.95184	296.40417	1000.0	1000.0	15999	95.51006	14.187768	146.72348	56.584232	95.5106	14.184506	145.27187	55.42046	-6.2727537	3.2420192	23.52684	-18.74196	73.32325	11.105832	361.5503373146057
5	538.97925	49.52642	621.8021	442.0355	-425.64276	63.86691	-373.9799	-531.07086	-114.968796	15.5188675	-90.78105	-136.66158	-191.74008	25.083471	-154.62654	-224.75392	-617.3828	41.92632	-572.29694	-685.6974	424.01044	58.211246	517.2391	305.3739	1000.0	1000.0	19999	86.94673	13.827015	143.15376	50.20578	86.94702	13.826215	143.1104	50.353374	-7.9818068	2.0306313	10.266316	-18.479134	67.07656	7.5475473	459.7870638370514
6	724.45953	56.289932	842.8755	665.8467	-263.41507	50.10935	-220.15475	-346.00964	-42.38813	4.1570954	-36.458645	-49.414684	-147.90428	48.745533	-100.19189	-229.45844	-411.31934	72.2958	-326.95636	-490.18976	682.0714	55.67269	797.534	626.87775	1000.0	1000.0	23999	80.456825	11.968699	135.62491	48.299465	80.457504	11.967161	138.57603	48.528954	-8.323187	1.7180456	13.359463	-17.6633	62.1823	5.8148017	558.4223613739014
7	835.7961	32.36321	908.3414	795.67096	-270.5354	64.49818	-173.45654	-354.54123	-123.694824	23.54031	-83.94301	-156.4796	-84.56918	38.854042	-20.934366	-122.71467	-355.10458	78.23669	-260.54233	-462.0831	712.10126	52.261143	824.3983	645.1603	1000.0	1000.0	27999	77.24233	10.062452	130.01991	46.675438	77.24262	10.060397	131.18216	47.9101	-8.392305	1.6007774	6.849928	-18.632374	59.83742	5.1129317	656.7764828205109
8	786.7095	6.917073	795.54376	775.7037	-167.43123	14.331992	-152.97205	-184.23029	-16.790892	17.011768	15.910362	-35.236702	-75.050766	40.291965	-49.194607	-144.75732	-242.48201	33.369884	-208.1369	-297.72937	769.9186	18.402224	809.3618	745.45715	1000.0	1000.0	31999	76.54318	8.753496	130.2639	47.17883	76.54364	8.751581	131.7453	47.727554	-8.357341	1.5867997	8.739187	-21.023296	59.239483	4.887303	755.6043720245361
9	834.12616	6.429361	842.7783	821.82367	-133.82445	33.486668	-80.23857	-167.20862	14.824209	6.9335833	30.572065	4.096154	-77.09492	47.43458	-18.582268	-149.91867	-210.91936	52.748444	-140.93877	-281.69028	848.9504	6.1058245	861.80536	842.15027	1000.0	1000.0	35999	77.43437	8.230062	142.93848	48.57367	77.43481	8.230268	142.85596	48.8764	-8.209694	1.6465895	15.368195	-17.529547	58.928604	5.0369406	853.9858257770538
10	870.44763	9.001393	885.9682	851.25385	-100.7761	31.047953	-58.318466	-139.0954	50.41265	8.616032	66.69724	36.45165	-56.094673	9.492154	-43.713295	-70.097145	-156.87077	40.261032	-102.03176	-209.19255	920.8602	12.912879	935.80804	887.7055	1000.0	1000.0	39999	79.21344	8.317293	165.304	49.19197	79.21388	8.317805	165.36227	51.02733	-8.088241	1.6947311	20.068878	-17.87391	59.399418	5.092791	952.6268064975739
