Epoch	AverageTestEnv0Ret	StdTestEnv0Ret	MaxTestEnv0Ret	MinTestEnv0Ret	AverageEnv0Ret	StdEnv0Ret	MaxEnv0Ret	MinEnv0Ret	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
11	4195.695	86.55443	4345.18	4077.8123	3641.9753	126.90767	3836.9844	3492.7505	3641.9753	126.90767	3836.9844	3492.7505	4195.695	86.55443	4345.18	4077.8123	1000.0	1000.0	43999	131.19614	51.40923	231.28433	19.831812	131.19708	51.41081	232.98648	19.95594	0.5901591	3.3920496	19.354933	-15.8669615	-131.86656	11.690115	1943.4392516613007
12	4501.726	74.443886	4618.32	4387.609	3914.175	106.292694	4075.2861	3782.668	3914.175	106.292694	4075.2861	3782.668	4501.726	74.443886	4618.32	4387.609	1000.0	1000.0	47999	151.36827	57.82347	251.82114	19.627556	151.36899	57.82543	252.62134	20.250528	0.88101804	3.5177362	22.660057	-12.291293	-152.01556	12.688186	2105.891291618347
13	4665.2944	176.6678	4947.157	4259.745	4209.384	140.62444	4350.342	4003.006	4209.384	140.62444	4350.342	4003.006	4665.2944	176.6678	4947.157	4259.745	1000.0	1000.0	51999	171.38512	63.91614	276.7533	19.962854	171.38593	63.91721	279.12497	20.899462	1.106842	3.5791214	22.920277	-12.808939	-172.02757	13.6986885	2270.9126102924347
14	4529.023	682.826	4916.9243	2516.5427	3939.3347	814.5303	4435.8794	2528.8125	3939.3347	814.5303	4435.8794	2528.8125	4529.023	682.826	4916.9243	2516.5427	1000.0	1000.0	55999	191.63873	69.316956	304.52307	17.4653	191.63911	69.317665	303.472	21.141813	1.4147902	3.6773536	24.790855	-14.534702	-192.24802	14.6986475	2434.737378835678
15	4565.7075	1309.8735	5171.647	668.939	4449.0205	229.49089	4670.974	4100.172	4449.0205	229.49089	4670.974	4100.172	4565.7075	1309.8735	5171.647	668.939	1000.0	1000.0	59999	208.78687	75.50677	321.60696	16.722012	208.78773	75.50761	327.05182	21.575838	1.5311239	3.7598352	26.884605	-13.992595	-209.34851	16.112907	2599.3158037662506
16	5191.4883	57.684227	5263.3706	5071.078	4692.226	49.703644	4767.506	4640.0864	4692.226	49.703644	4767.506	4640.0864	5191.4883	57.684227	5263.3706	5071.078	1000.0	1000.0	63999	226.33118	79.27096	339.85797	16.042747	226.33199	79.27297	340.14072	20.274336	1.7854031	3.8212807	27.922428	-13.980477	-226.82518	18.599874	2765.3623230457306
17	5190.693	82.875946	5351.2246	5082.693	4680.9	160.59329	4922.6035	4514.9614	4680.9	160.59329	4922.6035	4514.9614	5190.693	82.875946	5351.2246	5082.693	1000.0	1000.0	67999	242.4579	82.3997	360.5903	12.542718	242.45837	82.40048	358.3412	22.18665	1.9200467	3.8533702	24.028217	-14.307115	-242.90503	18.435734	2932.2727580070496
18	5132.2563	80.899704	5267.2583	5015.2144	3678.3125	1351.3707	4880.102	1541.7754	3678.3125	1351.3707	4880.102	1541.7754	5132.2563	80.899704	5267.2583	5015.2144	1000.0	1000.0	71999	255.11166	86.758316	369.73013	6.792785	255.11238	86.758766	368.01758	16.156752	1.9764724	3.8673792	24.813044	-14.801523	-255.494	19.554422	3105.1058361530304
19	4513.1167	1434.5289	5606.8076	981.5246	4891.117	151.35481	5144.685	4770.8516	4891.117	151.35481	5144.685	4770.8516	4513.1167	1434.5289	5606.8076	981.5246	1000.0	1000.0	75999	266.0579	90.6268	378.80945	-4.3294497	266.0588	90.62723	380.17477	5.9767404	2.0110035	3.9073079	23.116018	-14.006969	-266.37738	21.713032	3284.604107618332
20	5577.159	156.28236	5957.9062	5313.394	3899.5117	1760.1931	5043.524	854.704	3899.5117	1760.1931	5043.524	854.704	5577.159	156.28236	5957.9062	5313.394	1000.0	1000.0	79999	275.41833	94.516975	392.03864	-18.320976	275.41907	94.51854	391.73108	4.176995	2.0421622	3.927403	33.220646	-14.277702	-275.69614	23.28197	3469.29411816597
21	5535.1606	54.749134	5622.0464	5455.3413	5132.4736	45.932705	5192.285	5080.771	5132.4736	45.932705	5192.285	5080.771	5535.1606	54.749134	5622.0464	5455.3413	1000.0	1000.0	83999	285.86792	96.28498	400.88834	-2.0303078	285.8677	96.28771	398.4119	3.6947763	2.106012	3.9504516	27.014889	-14.711445	-286.1278	22.261724	3660.1015188694
22	5701.566	96.85489	5905.796	5535.222	5222.4355	127.125175	5430.1665	5112.147	5222.4355	127.125175	5430.1665	5112.147	5701.566	96.85489	5905.796	5535.222	1000.0	1000.0	87999	295.86783	97.586006	418.52817	0.09892309	295.86826	97.58814	417.58798	15.829496	2.1437662	3.9465704	31.300583	-13.608612	-296.08145	23.14751	3846.041843652725
23	6044.977	143.69075	6200.8	5757.254	5374.659	114.186455	5453.87	5178.652	5374.659	114.186455	5453.87	5178.652	6044.977	143.69075	6200.8	5757.254	1000.0	1000.0	91999	305.88263	98.643555	425.9265	7.4540176	305.88358	98.644394	428.76855	6.8149123	2.25401	3.9774373	32.756958	-13.051155	-306.07278	24.345901	4034.76842546463
24	6264.752	126.2303	6453.7046	6048.3604	4090.8298	2007.8064	5318.414	615.8226	4090.8298	2007.8064	5318.414	615.8226	6264.752	126.2303	6453.7046	6048.3604	1000.0	1000.0	95999	313.34027	101.6222	434.4315	-6.3874383	313.34027	101.62415	435.20642	2.8085916	2.340418	4.0189633	29.86462	-15.07617	-313.50494	26.280258	4225.036573648453
25	5937.35	112.881935	6190.9873	5731.3345	5497.968	150.6458	5652.316	5261.779	5497.968	150.6458	5652.316	5261.779	5937.35	112.881935	6190.9873	5731.3345	1000.0	1000.0	99999	320.7365	104.03662	442.23898	-7.7778945	320.73764	104.03823	440.43906	10.118619	2.4007394	4.074275	35.977615	-12.337602	-320.89478	26.129128	4416.544824123383
26	5866.41	1202.355	6556.87	2307.3093	5650.3936	114.22634	5820.6567	5498.6416	5650.3936	114.22634	5820.6567	5498.6416	5866.41	1202.355	6556.87	2307.3093	1000.0	1000.0	103999	329.8105	104.88504	460.81067	-17.905151	329.81113	104.88788	458.0442	-1.0767887	2.5387971	4.047181	31.649776	-13.925413	-329.92337	28.55629	4631.187002182007
27	6444.3105	118.635414	6631.975	6208.3022	4426.1836	1204.1357	5740.057	2945.3008	4426.1836	1204.1357	5740.057	2945.3008	6444.3105	118.635414	6631.975	6208.3022	1000.0	1000.0	107999	337.38904	107.26248	477.05264	-114.02312	337.38968	107.2648	476.69757	-69.25774	2.6336691	4.0300307	30.09346	-15.096431	-337.51657	30.134266	4943.7976331710815
28	6410.327	79.33964	6561.6045	6271.8965	5883.454	114.34676	6008.29	5705.658	5883.454	114.34676	6008.29	5705.658	6410.327	79.33964	6561.6045	6271.8965	1000.0	1000.0	111999	343.69177	110.38357	483.32306	-69.55577	343.6916	110.38723	485.2498	-58.925022	2.7179868	4.015904	45.4417	-14.028308	-343.807	32.274017	5222.481766462326
29	7140.5713	228.40877	7458.2725	6745.8955	6002.329	206.66536	6209.284	5742.063	6002.329	206.66536	6209.284	5742.063	7140.5713	228.40877	7458.2725	6745.8955	1000.0	1000.0	115999	352.25156	111.23239	502.11414	-38.668564	352.25192	111.23394	505.39764	-32.76035	2.8148031	4.0102654	32.376705	-13.840121	-352.3428	31.789133	5412.914403438568
30	6814.5757	699.42267	7394.8315	4778.8926	6146.692	265.62875	6445.9253	5735.022	6146.692	265.62875	6445.9253	5735.022	6814.5757	699.42267	7394.8315	4778.8926	1000.0	1000.0	119999	361.07263	112.629555	509.53665	-35.740635	361.07245	112.63322	508.88626	-26.285261	2.899079	4.0547137	31.401005	-13.391759	-361.2048	30.469387	5604.253455877304
31	6437.259	2055.4023	7758.656	1329.918	6286.6455	115.64322	6368.473	6087.1147	6286.6455	115.64322	6368.473	6087.1147	6437.259	2055.4023	7758.656	1329.918	1000.0	1000.0	123999	370.08124	114.23877	524.50653	-24.515072	370.08157	114.2409	523.6894	-20.255928	3.0444374	4.073016	44.12169	-13.3948765	-370.2024	32.42205	5792.557485818863
32	7560.9805	181.59201	7778.9546	7174.2163	6183.1836	272.00488	6480.297	5742.101	6183.1836	272.00488	6480.297	5742.101	7560.9805	181.59201	7778.9546	7174.2163	1000.0	1000.0	127999	379.292	115.4529	534.1629	-48.329517	379.29315	115.45397	534.9161	-28.242483	3.1970263	4.1220155	30.49089	-13.443745	-379.40295	35.193863	5980.00097489357
33	6963.4307	911.8064	7524.0356	4265.513	6210.4375	277.8798	6623.035	5839.4023	6210.4375	277.8798	6623.035	5839.4023	6963.4307	911.8064	7524.0356	4265.513	1000.0	1000.0	131999	388.1289	116.67852	546.8126	-48.33739	388.1287	116.68207	543.74097	-26.780043	3.3206048	4.105115	31.621601	-16.765997	-388.24368	37.466682	6167.811913728714
34	7409.849	858.3738	7990.349	4890.9565	5541.2876	1939.9254	6969.2974	2197.8936	5541.2876	1939.9254	6969.2974	2197.8936	7409.849	858.3738	7990.349	4890.9565	1000.0	1000.0	135999	395.61185	118.9998	548.8687	-55.437443	395.6124	119.00274	548.2715	-27.471373	3.3462706	4.1114163	39.392647	-13.162186	-395.69427	39.067947	6462.19716668129
35	7471.771	172.75433	7850.802	7260.34	6518.547	97.18084	6638.9043	6396.354	6518.547	97.18084	6638.9043	6396.354	7471.771	172.75433	7850.802	7260.34	1000.0	1000.0	139999	402.40836	121.521034	557.9919	-26.87656	402.408	121.52397	560.73376	-25.172983	3.4183164	4.14303	37.159916	-12.933287	-402.50558	38.586422	6771.260822534561
36	6385.9	263.72012	6869.944	6039.9556	5338.2583	2515.774	7100.9634	996.37683	5338.2583	2515.774	7100.9634	996.37683	6385.9	263.72012	6869.944	6039.9556	1000.0	1000.0	143999	409.21445	123.82166	578.961	-66.608826	409.2145	123.82194	579.29126	-36.22439	3.4006069	4.150139	44.37214	-13.449504	-409.26025	44.256702	7001.34033203125
37	6810.704	2026.6313	7879.6914	1436.9609	6820.429	60.15344	6888.5312	6755.6797	6820.429	60.15344	6888.5312	6755.6797	6810.704	2026.6313	7879.6914	1436.9609	1000.0	1000.0	147999	415.92303	126.156624	585.7042	-81.830475	415.9232	126.15932	589.2797	-38.528362	3.5127268	4.1551614	56.15238	-13.061016	-415.97733	46.921803	7235.1439797878265
38	7856.3857	237.33737	8240.643	7371.9595	7103.124	186.4105	7324.4	6910.8003	7103.124	186.4105	7324.4	6910.8003	7856.3857	237.33737	8240.643	7371.9595	1000.0	1000.0	151999	422.9124	127.60287	600.8465	-63.528103	422.91275	127.603065	605.95844	-41.41394	3.55432	4.138367	45.89599	-13.003259	-422.92032	48.844234	7505.623562335968
39	7260.866	96.585884	7517.147	7168.398	6921.5483	119.71009	7093.001	6771.8774	6921.5483	119.71009	7093.001	6771.8774	7260.866	96.585884	7517.147	7168.398	1000.0	1000.0	155999	430.28845	127.98816	609.71967	-33.744015	430.28833	127.99105	613.06885	-20.917622	3.605329	4.128577	44.75012	-13.426322	-430.31326	47.17673	7834.0080025196075
40	7765.2275	1269.3142	8351.7	3972.1619	7088.679	158.92438	7297.552	6860.256	7088.679	158.92438	7297.552	6860.256	7765.2275	1269.3142	8351.7	3972.1619	1000.0	1000.0	159999	437.3526	128.95148	616.87665	-26.611158	437.35413	128.95192	615.8507	-18.496647	3.6796613	4.1412525	43.290394	-13.011572	-437.3705	47.364727	8152.730198144913
41	5847.489	202.15456	6222.0923	5631.589	7214.0815	114.112114	7392.5254	7082.5337	7214.0815	114.112114	7392.5254	7082.5337	5847.489	202.15456	6222.0923	5631.589	1000.0	1000.0	163999	444.8702	129.58148	623.94574	-21.926258	444.8702	129.58235	625.03577	-25.555382	3.7157674	4.1198235	38.57737	-14.878565	-444.84088	47.021202	8460.990103721619
42	8212.529	198.92398	8454.5625	7783.0127	7303.4126	127.727104	7452.054	7104.971	7303.4126	127.727104	7452.054	7104.971	8212.529	198.92398	8454.5625	7783.0127	1000.0	1000.0	167999	451.88416	130.5812	627.6319	-24.273262	451.8845	130.58142	631.76996	-9.362416	3.9196093	4.1641736	37.489143	-15.610702	-451.86337	49.009315	8702.216714143753
43	8417.9375	162.67847	8547.972	8009.5273	7227.4487	257.44727	7451.4077	6789.5615	7227.4487	257.44727	7451.4077	6789.5615	8417.9375	162.67847	8547.972	8009.5273	1000.0	1000.0	171999	458.8536	131.51242	636.41003	-37.30403	458.85352	131.51299	639.5287	-21.144053	4.0103297	4.1733975	32.614742	-13.102634	-458.84036	49.5732	8902.60657286644
44	8179.315	1512.5367	8933.71	3671.3489	7518.326	127.16711	7737.048	7430.6	7518.326	127.16711	7737.048	7430.6	8179.315	1512.5367	8933.71	3671.3489	1000.0	1000.0	175999	465.4659	132.44212	644.5921	-13.868044	465.4673	132.44322	644.4393	-11.590435	4.000782	4.1587834	38.85833	-13.559743	-465.43094	50.8803	9098.555719614029
45	8444.713	151.7857	8723.099	8235.044	6699.733	1560.9093	7608.832	3996.1934	6699.733	1560.9093	7608.832	3996.1934	8444.713	151.7857	8723.099	8235.044	1000.0	1000.0	179999	471.92572	134.15292	660.9607	-32.57496	471.9265	134.15244	659.6877	-29.710182	4.1111827	4.207603	59.528774	-12.460377	-471.88574	53.86361	9341.644271373749
46	7821.8193	182.47565	8150.374	7419.206	7558.7026	129.52412	7758.836	7436.8384	7558.7026	129.52412	7758.836	7436.8384	7821.8193	182.47565	8150.374	7419.206	1000.0	1000.0	183999	477.41635	135.77855	668.67975	-16.080015	477.4158	135.78249	668.3926	-33.920273	4.2032	4.238793	56.2456	-14.186906	-477.35022	54.97255	9618.6799762249
47	7442.06	72.77709	7562.7466	7319.3423	7646.5127	209.30864	7897.8345	7317.2896	7646.5127	209.30864	7897.8345	7317.2896	7442.06	72.77709	7562.7466	7319.3423	1000.0	1000.0	187999	483.491	136.41957	673.3827	-12.91128	483.4923	136.41988	673.36273	-15.177212	4.2841105	4.215968	43.79114	-12.825989	-483.45374	53.657547	9859.226989269257
48	8582.797	153.28752	8717.78	8160.82	7703.3633	123.95304	7812.456	7510.4346	7703.3633	123.95304	7812.456	7510.4346	8582.797	153.28752	8717.78	8160.82	1000.0	1000.0	191999	489.992	136.57512	677.7351	-36.383923	489.99197	136.57588	677.04987	-15.232071	4.2596354	4.2142067	37.29787	-13.0358	-489.9429	52.363594	10052.905871868134
49	8297.209	209.43207	8783.016	8035.712	7878.3477	344.42804	8239.297	7404.3916	7878.3477	344.42804	8239.297	7404.3916	8297.209	209.43207	8783.016	8035.712	1000.0	1000.0	195999	496.37296	136.67361	684.5826	-34.835754	496.37335	136.674	684.4929	-32.620476	4.4484453	4.263996	64.287926	-15.349986	-496.32907	53.98185	10246.625886917114
50	8214.309	2101.7725	9498.522	2954.2297	7711.5303	89.39647	7812.8413	7593.174	7711.5303	89.39647	7812.8413	7593.174	8214.309	2101.7725	9498.522	2954.2297	1000.0	1000.0	199999	501.7794	138.68082	692.82336	-36.787273	501.77985	138.68153	687.53973	-23.624989	4.5182595	4.2562513	62.782974	-13.240935	-501.6705	55.32157	10470.39236831665
51	8977.398	116.86731	9248.33	8782.42	7887.2427	104.757034	8031.1675	7752.7485	7887.2427	104.757034	8031.1675	7752.7485	8977.398	116.86731	9248.33	8782.42	1000.0	1000.0	203999	507.31564	139.23419	690.9445	-29.368265	507.31577	139.23749	695.80005	-25.716768	4.5486126	4.2439	46.34239	-14.312724	-507.20532	55.71168	10777.014942407608
52	9064.789	183.29915	9258.142	8710.799	8414.793	130.41203	8614.347	8261.867	8414.793	130.41203	8614.347	8261.867	9064.789	183.29915	9258.142	8710.799	1000.0	1000.0	207999	513.5522	139.47778	708.9873	-29.401495	513.554	139.47612	712.9144	-26.901394	4.6075	4.228972	52.93495	-13.883288	-513.44604	53.3832	11082.992730379105
53	8142.585	2312.3572	9243.123	1246.5333	6701.7993	2173.6643	8074.0864	2941.9524	6701.7993	2173.6643	8074.0864	2941.9524	8142.585	2312.3572	9243.123	1246.5333	1000.0	1000.0	211999	519.28033	140.5576	717.57086	-330.8484	519.27966	140.55786	716.0937	-324.2122	4.672563	4.2321944	66.96777	-14.675756	-519.1472	55.226055	11335.0474421978
54	8639.83	1318.1738	9615.151	5722.041	8136.122	379.22385	8722.487	7745.8477	8136.122	379.22385	8722.487	7745.8477	8639.83	1318.1738	9615.151	5722.041	1000.0	1000.0	215999	522.6216	144.39339	716.50916	-664.424	522.62274	144.39185	718.1313	-628.41205	4.6876454	4.274382	147.8061	-12.89062	-522.4416	61.5903	11612.945019483566
55	6615.814	72.2048	6739.758	6474.061	8272.863	89.327705	8371.528	8128.614	8272.863	89.327705	8371.528	8128.614	6615.814	72.2048	6739.758	6474.061	1000.0	1000.0	219999	527.3604	144.42563	722.89307	-373.9629	527.3612	144.42508	722.6081	-417.63922	4.718988	4.2831917	62.05616	-15.178333	-527.1771	62.62693	11888.483278036118
56	9089.616	99.66762	9231.273	8912.513	8328.456	449.88336	8890.298	7643.9536	8328.456	449.88336	8890.298	7643.9536	9089.616	99.66762	9231.273	8912.513	1000.0	1000.0	223999	532.4679	144.87463	731.1826	-143.90138	532.4686	144.87384	730.1274	-137.23686	4.7666564	4.272361	78.505005	-14.968235	-532.3144	60.806095	12171.961894273758
57	8453.12	2097.6829	9592.986	2527.7292	7510.286	1547.5581	8641.9795	4842.199	7510.286	1547.5581	8641.9795	4842.199	8453.12	2097.6829	9592.986	2527.7292	1000.0	1000.0	227999	536.90027	145.86769	735.1124	-85.08495	536.9011	145.86713	736.65564	-82.74072	4.803705	4.309786	78.08905	-13.987489	-536.7289	60.06093	12368.938481807709
58	9392.963	82.07282	9546.484	9269.213	8363.015	281.95847	8664.931	7955.8784	8363.015	281.95847	8664.931	7955.8784	9392.963	82.07282	9546.484	9269.213	1000.0	1000.0	231999	540.7698	147.65189	742.66693	-101.26214	540.76965	147.65628	742.36383	-89.09068	5.0340524	4.3447013	101.831245	-11.02459	-540.5588	65.353	12564.822046756744
59	8820.614	104.4476	8959.874	8571.231	8844.072	178.00772	9121.3955	8673.648	8844.072	178.00772	9121.3955	8673.648	8820.614	104.4476	8959.874	8571.231	1000.0	1000.0	235999	545.8742	147.53104	742.1065	-162.71255	545.8732	147.5336	739.9401	-97.845894	5.0023255	4.330751	68.86942	-14.98374	-545.67633	64.602066	12758.342302560806
60	8698.451	176.46242	8986.651	8336.074	8759.793	108.34601	8894.721	8595.684	8759.793	108.34601	8894.721	8595.684	8698.451	176.46242	8986.651	8336.074	1000.0	1000.0	239999	550.51196	148.71971	745.07745	-237.85228	550.51245	148.72343	744.6149	-147.33302	5.09108	4.3632507	76.1416	-12.366525	-550.31525	63.144226	12963.138184070587
61	8542.47	161.69266	8858.249	8295.16	8710.506	283.60135	8989.627	8287.585	8710.506	283.60135	8989.627	8287.585	8542.47	161.69266	8858.249	8295.16	1000.0	1000.0	243999	555.51685	148.34058	753.49066	-109.97001	555.51733	148.34511	753.8273	-102.86305	5.01081	4.30352	75.04916	-14.279926	-555.2873	63.86811	13155.153915166855
62	9514.283	142.66919	9743.24	9236.716	7941.4424	1471.9353	9043.841	5420.948	7941.4424	1471.9353	9043.841	5420.948	9514.283	142.66919	9743.24	9236.716	1000.0	1000.0	247999	559.78107	150.1983	760.63934	-100.52019	559.78125	150.20131	763.66016	-90.43161	5.0598645	4.3207746	56.10358	-14.842076	-559.529	65.83937	13343.542590856552
63	8372.151	2106.3457	9316.657	2072.0269	8698.519	197.94148	8998.685	8442.616	8698.519	197.94148	8998.685	8442.616	8372.151	2106.3457	9316.657	2072.0269	1000.0	1000.0	251999	564.0065	151.05446	766.75995	-92.05863	564.0065	151.0598	769.929	-91.179085	5.0851717	4.334436	52.44691	-13.900162	-563.7404	67.17207	13534.130663633347
64	9675.376	79.30017	9791.666	9550.571	9065.22	108.97289	9192.924	8902.791	9065.22	108.97289	9192.924	8902.791	9675.376	79.30017	9791.666	9550.571	1000.0	1000.0	255999	568.4304	152.0069	775.0325	-139.4161	568.43054	152.00957	772.4837	-144.25502	5.232834	4.3537107	54.860985	-14.609043	-568.16486	73.338356	13727.247505426407
65	8102.4727	2832.4595	9663.97	1228.0311	9083.592	56.770836	9174.292	9017.689	9083.592	56.770836	9174.292	9017.689	8102.4727	2832.4595	9663.97	1228.0311	1000.0	1000.0	259999	573.2409	152.62936	780.3943	-111.60215	573.24084	152.63663	781.7436	-84.49963	5.2399454	4.3301215	64.2305	-12.795146	-572.98126	68.749	13921.03806233406
66	9477.433	94.18224	9697.66	9359.615	8919.839	80.16221	9045.187	8826.837	8919.839	80.16221	9045.187	8826.837	9477.433	94.18224	9697.66	9359.615	1000.0	1000.0	263999	578.27655	153.06781	792.03674	-117.488266	578.2777	153.07114	792.46533	-129.52306	5.2770214	4.3129697	95.20358	-13.600394	-578.0249	71.03119	14114.721412658691
67	9643.479	133.60837	9823.359	9380.767	8932.013	154.04706	9171.23	8752.824	8932.013	154.04706	9171.23	8752.824	9643.479	133.60837	9823.359	9380.767	1000.0	1000.0	267999	583.1811	153.15387	795.3326	-134.7702	583.18066	153.15784	797.5003	-164.9787	5.288422	4.324921	99.98448	-13.069728	-582.8984	71.158936	14303.384109973907
68	10042.589	164.7143	10253.633	9748.882	8873.053	193.36247	9168.376	8689.118	8873.053	193.36247	9168.376	8689.118	10042.589	164.7143	10253.633	9748.882	1000.0	1000.0	271999	587.3551	153.88567	795.8134	-399.1355	587.355	153.887	795.6485	-300.46176	5.36474	4.3413925	52.052586	-12.827648	-587.0236	72.27688	14492.559117794037
69	9949.373	114.26568	10221.39	9797.85	7032.1807	3580.71	9121.321	830.257	7032.1807	3580.71	9121.321	830.257	9949.373	114.26568	10221.39	9797.85	1000.0	1000.0	275999	589.9908	156.05177	807.5563	-332.82367	589.99005	156.05759	810.627	-329.42392	5.423493	4.377248	99.097404	-12.20265	-589.6518	82.71394	14682.437530517578
70	8609.314	164.8528	8837.472	8318.29	9237.018	220.68472	9560.315	8953.379	9237.018	220.68472	9560.315	8953.379	8609.314	164.8528	8837.472	8318.29	1000.0	1000.0	279999	593.0807	157.64421	804.0346	-363.85132	593.0806	157.64862	809.651	-341.57047	5.5278344	4.3769736	58.995598	-12.094984	-592.7603	79.48678	14999.226234912872
71	9046.931	1301.1133	9845.212	5179.975	8619.815	1182.5848	9441.288	6585.6987	8619.815	1182.5848	9441.288	6585.6987	9046.931	1301.1133	9845.212	5179.975	1000.0	1000.0	283999	597.5203	158.27629	806.1014	-176.70337	597.52014	158.28355	806.12274	-178.58748	5.547975	4.354514	59.11157	-12.026514	-597.2221	78.88292	15316.583047628403
72	8532.373	2350.498	9782.563	1554.881	9112.652	77.66851	9227.988	9009.021	9112.652	77.66851	9227.988	9009.021	8532.373	2350.498	9782.563	1554.881	1000.0	1000.0	287999	601.9587	159.74165	813.4555	-87.82742	601.9588	159.74876	817.13654	-78.82747	5.5773125	4.427005	74.69533	-13.5799885	-601.62726	81.930534	15522.736605882645
73	10093.439	197.65443	10291.955	9574.303	9179.837	207.05424	9486.446	8920.332	9179.837	207.05424	9486.446	8920.332	10093.439	197.65443	10291.955	9574.303	1000.0	1000.0	291999	606.2019	160.1276	816.0369	-82.71938	606.2023	160.13495	814.6866	-84.727844	5.6131325	4.4124513	70.893486	-12.886406	-605.84344	82.4554	15731.053297758102
