Epoch	AverageTestEnv0Ret	StdTestEnv0Ret	MaxTestEnv0Ret	MinTestEnv0Ret	AverageEnv0Ret	StdEnv0Ret	MaxEnv0Ret	MinEnv0Ret	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
11	-56.7148	16.658354	-42.869976	-100.382706	-159.78337	68.987015	-41.26878	-212.07916	-159.78337	68.987015	-41.26878	-212.07916	-56.7148	16.658354	-42.869976	-100.382706	1000.0	1000.0	43999	91.37354	43.127712	158.82365	31.287619	91.37372	43.12764	159.33273	30.70504	-0.10864041	3.7932632	21.15657	-12.999781	-93.00695	5.4957	2190.0035655498505
12	-189.23273	116.35301	-18.957714	-331.58392	-167.02612	18.76583	-153.00923	-199.3445	-167.02612	18.76583	-153.00923	-199.3445	-189.23273	116.35301	-18.957714	-331.58392	1000.0	1000.0	47999	98.74329	49.608955	168.87509	33.36856	98.74275	49.609226	169.01889	33.291744	-0.36257622	3.7466815	28.146774	-15.224814	-100.347404	5.656814	2424.4003508090973
13	-91.84862	74.90569	-65.385796	-316.5499	-161.64946	32.41496	-107.94662	-189.08215	-161.64946	32.41496	-107.94662	-189.08215	-91.84862	74.90569	-65.385796	-316.5499	1000.0	1000.0	51999	101.21444	52.577976	174.89923	35.63146	101.21409	52.5781	176.15912	35.521515	-0.86592907	3.432226	25.625767	-13.570803	-102.63739	4.9125395	2613.506630420685
14	-189.96355	35.582474	-159.42287	-246.27357	-165.16284	60.998512	-69.75069	-229.12988	-165.16284	60.998512	-69.75069	-229.12988	-189.96355	35.582474	-159.42287	-246.27357	1000.0	1000.0	55999	104.15873	55.18924	181.51498	36.751743	104.15875	55.189144	182.35869	35.986324	-0.6899059	3.6564238	24.802027	-13.162813	-105.6685	4.9646177	2794.6808693408966
15	-92.61357	3.3786955	-84.155685	-96.694756	-139.85652	38.70543	-109.00628	-206.1808	-139.85652	38.70543	-109.00628	-206.1808	-92.61357	3.3786955	-84.155685	-96.694756	1000.0	1000.0	59999	111.09019	58.75252	193.4607	37.6177	111.08984	58.751724	191.5185	37.7791	-0.6438038	3.6100373	33.423225	-13.868486	-112.68584	5.286084	2976.8561611175537
16	-56.06117	93.10127	5.9681973	-242.82202	-126.86354	40.62061	-64.65897	-171.85301	-126.86354	40.62061	-64.65897	-171.85301	-56.06117	93.10127	5.9681973	-242.82202	1000.0	1000.0	63999	117.87329	62.14356	199.92218	39.333767	117.873	62.143135	199.8939	38.945946	-0.6508658	3.543764	31.136063	-14.0947	-119.51027	5.4043984	3159.9101066589355
17	-14.179416	93.33043	80.45771	-110.24541	-94.43101	22.226131	-71.1092	-125.642815	-94.43101	22.226131	-71.1092	-125.642815	-14.179416	93.33043	80.45771	-110.24541	1000.0	1000.0	67999	123.13094	64.18733	205.06403	39.794613	123.13085	64.18672	204.12701	40.350845	-0.731466	3.398561	34.79327	-13.934858	-124.67442	5.213053	3355.9828226566315
18	-142.20796	37.340652	-64.161415	-165.95366	-109.68045	37.863857	-54.63714	-153.16885	-109.68045	37.863857	-54.63714	-153.16885	-142.20796	37.340652	-64.161415	-165.95366	1000.0	1000.0	71999	127.40739	64.00039	204.69348	40.930206	127.407	63.999596	207.1211	41.46151	-0.86242694	3.191487	41.547016	-17.61931	-128.90656	4.8015614	3609.0173633098602
19	-113.97898	2.9144802	-109.96024	-117.94538	-101.79402	45.321404	-42.22566	-169.72498	-101.79402	45.321404	-42.22566	-169.72498	-113.97898	2.9144802	-109.96024	-117.94538	1000.0	1000.0	75999	129.11142	63.68996	209.39021	38.59114	129.11131	63.68954	207.18341	41.60823	-0.8968708	3.1453688	31.093307	-16.103191	-130.62605	4.984269	3871.039741754532
20	-80.33612	22.338707	-20.601212	-95.07376	-86.04402	36.98017	-35.493942	-127.3999	-86.04402	36.98017	-35.493942	-127.3999	-80.33612	22.338707	-20.601212	-95.07376	1000.0	1000.0	79999	130.38658	63.10575	204.43184	41.63984	130.3868	63.105907	206.8556	42.64198	-0.98923033	3.0470595	31.24769	-15.49625	-131.85335	4.4526525	4140.264580965042
21	-42.14356	4.0461035	-34.07427	-47.04066	-133.41965	26.619543	-90.89531	-160.66496	-133.41965	26.619543	-90.89531	-160.66496	-42.14356	4.0461035	-34.07427	-47.04066	1000.0	1000.0	83999	129.09276	62.491253	205.29819	41.328796	129.09229	62.491558	204.06439	43.3172	-0.96755964	3.0708277	44.710197	-12.801672	-130.56151	4.5215197	4414.4594643116
22	-63.44576	18.858946	-33.055035	-110.093155	-40.658348	39.677887	26.667028	-72.15263	-40.658348	39.677887	26.667028	-72.15263	-63.44576	18.858946	-33.055035	-110.093155	1000.0	1000.0	87999	128.91481	62.56195	207.34792	42.726868	128.91447	62.561172	205.58977	44.115	-0.9512313	3.1233506	37.3725	-13.604006	-130.40971	4.417929	4664.503835201263
23	-63.913353	2.6037805	-59.960815	-68.067795	-23.46565	33.41535	31.566652	-52.10271	-23.46565	33.41535	31.566652	-52.10271	-63.913353	2.6037805	-59.960815	-68.067795	1000.0	1000.0	91999	130.00952	62.45143	207.42368	42.19614	130.00928	62.451057	208.2865	44.40571	-0.9794026	3.0697832	35.2517	-13.621898	-131.51178	4.319952	4901.365868091583
24	-44.207787	53.730907	45.43348	-80.87398	-14.55418	47.64315	61.91491	-68.238556	-14.55418	47.64315	61.91491	-68.238556	-44.207787	53.730907	45.43348	-80.87398	1000.0	1000.0	95999	131.52483	62.157547	209.50583	43.36614	131.52457	62.157482	207.78464	45.381107	-0.9251718	3.1080399	39.352077	-14.12314	-133.02972	4.3188405	5141.1024441719055
25	-91.60837	51.0811	-12.699587	-126.09673	-17.104448	53.967636	58.10271	-92.38438	-17.104448	53.967636	58.10271	-92.38438	-91.60837	51.0811	-12.699587	-126.09673	1000.0	1000.0	99999	133.114	62.189915	210.76799	44.42507	133.11382	62.189377	210.02919	45.35897	-0.8019305	3.1580725	41.437775	-13.272302	-134.68735	4.2234387	5412.519238233566
26	-26.673971	71.94995	64.97952	-89.019615	-49.376404	60.968277	12.135779	-112.33149	-49.376404	60.968277	12.135779	-112.33149	-26.673971	71.94995	64.97952	-89.019615	1000.0	1000.0	103999	135.27141	63.8335	217.56334	45.31771	135.27135	63.83308	216.88129	45.528496	-0.63658786	3.2958894	38.633743	-14.688792	-136.94122	4.4053526	5679.261311292648
27	-64.78005	7.4538765	-42.58811	-68.2131	-90.97186	39.66859	-32.04013	-139.85043	-90.97186	39.66859	-32.04013	-139.85043	-64.78005	7.4538765	-42.58811	-68.2131	1000.0	1000.0	107999	137.25081	65.58703	217.90637	45.721	137.25075	65.586426	219.33148	46.02723	-0.7470766	3.2228472	45.019917	-12.333054	-138.85353	4.6332755	5945.882346153259
28	-59.20365	0.71328187	-57.716503	-60.057434	-22.330935	13.3893175	-6.1438165	-43.13021	-22.330935	13.3893175	-6.1438165	-43.13021	-59.20365	0.71328187	-57.716503	-60.057434	1000.0	1000.0	111999	138.55643	66.6443	223.98114	46.13158	138.55647	66.64399	221.13872	46.291874	-0.60264885	3.286194	37.91226	-12.729264	-140.2032	4.8111186	6217.238998889923
29	-57.139168	1.0624386	-55.349945	-58.584885	-34.93117	22.798178	-5.148545	-67.63889	-34.93117	22.798178	-5.148545	-67.63889	-57.139168	1.0624386	-55.349945	-58.584885	1000.0	1000.0	115999	142.27237	67.14405	226.15814	45.33748	142.27225	67.14366	224.84274	46.895172	-0.58646417	3.2704487	51.008408	-13.93473	-143.91537	4.4293914	6491.301339149475
30	-68.85826	0.66486084	-67.577354	-69.82075	-31.565582	3.208098	-26.767212	-35.1858	-31.565582	3.208098	-26.767212	-35.1858	-68.85826	0.66486084	-67.577354	-69.82075	1000.0	1000.0	119999	144.58133	66.98738	226.06088	46.406395	144.58119	66.98718	225.70816	46.521732	-0.61459076	3.2206602	51.43977	-13.697096	-146.19572	4.17875	6761.3593056201935
31	-119.83208	1.9312065	-116.811104	-123.369865	-57.544865	47.754757	13.925198	-115.10271	-57.544865	47.754757	13.925198	-115.10271	-119.83208	1.9312065	-116.811104	-123.369865	1000.0	1000.0	123999	146.27861	66.1796	224.75067	46.158142	146.27855	66.17933	223.82593	46.98234	-0.7101226	3.0978014	44.512634	-15.693121	-147.83252	3.9618406	7026.458427667618
32	-98.141266	2.7511258	-94.29701	-104.323906	-101.6414	41.98865	-58.512012	-168.70207	-101.6414	41.98865	-58.512012	-168.70207	-98.141266	2.7511258	-94.29701	-104.323906	1000.0	1000.0	127999	144.40714	65.35543	222.6207	46.35509	144.40689	65.35526	221.75197	46.76445	-0.8075747	3.045114	43.18881	-14.2086315	-145.89694	4.3210015	7284.133195877075
33	-49.713142	1.2796794	-47.372345	-52.032223	-111.19219	50.002636	-72.996445	-197.1226	-111.19219	50.002636	-72.996445	-197.1226	-49.713142	1.2796794	-47.372345	-52.032223	1000.0	1000.0	131999	142.22617	64.12247	218.42874	45.85545	142.22581	64.122574	216.58534	47.247005	-0.90213835	2.9945884	47.202465	-14.949114	-143.67981	3.9146972	7550.566003084183
34	-24.19999	33.208744	6.7596993	-67.04903	-60.29821	37.55934	-8.497444	-111.17061	-60.29821	37.55934	-8.497444	-111.17061	-24.19999	33.208744	6.7596993	-67.04903	1000.0	1000.0	135999	140.07687	62.188072	217.51721	45.38294	140.07658	62.18789	215.32773	47.347103	-0.9277402	2.9494154	52.167534	-13.358337	-141.50719	3.889431	7904.110456705093
35	-13.730273	5.763505	-2.2796736	-19.495249	-68.58922	48.197105	-32.81869	-151.55327	-68.58922	48.197105	-32.81869	-151.55327	-13.730273	5.763505	-2.2796736	-19.495249	1000.0	1000.0	139999	139.4729	60.90346	213.02208	46.988655	139.47278	60.90308	213.74033	47.159298	-0.9284464	2.8972676	46.665924	-13.319136	-140.96346	3.6173642	8265.317964315414
36	-1.8296589	0.7681034	-0.30753136	-2.6492598	-68.16672	39.364944	-26.979399	-130.93912	-68.16672	39.364944	-26.979399	-130.93912	-1.8296589	0.7681034	-0.30753136	-2.6492598	1000.0	1000.0	143999	139.06863	60.122402	213.25487	44.90259	139.06839	60.122017	213.54527	46.032608	-0.91615564	2.9044805	42.715435	-14.428074	-140.54857	4.2037396	8634.329121112823
37	-5.044175	14.183644	0.63110363	-47.56726	-77.40338	22.45049	-54.756607	-109.66387	-77.40338	22.45049	-54.756607	-109.66387	-5.044175	14.183644	0.63110363	-47.56726	1000.0	1000.0	147999	139.33327	59.58025	212.68884	44.479393	139.33302	59.580067	213.1421	46.038963	-0.84604096	2.9151464	41.901703	-13.081103	-140.84596	3.715426	8988.988489866257
38	4.272828	1.2022734	6.1109514	2.1548636	-48.698086	11.905687	-37.374706	-66.407234	-48.698086	11.905687	-37.374706	-66.407234	4.272828	1.2022734	6.1109514	2.1548636	1000.0	1000.0	151999	139.29088	58.66314	212.15166	45.31975	139.29056	58.663094	212.84721	47.922157	-0.9496537	2.884406	48.002537	-14.175105	-140.73578	4.027356	9333.245358467102
39	-16.207458	14.253858	-6.1822724	-38.45604	-58.944862	38.045483	-4.4798584	-105.23616	-58.944862	38.045483	-4.4798584	-105.23616	-16.207458	14.253858	-6.1822724	-38.45604	1000.0	1000.0	155999	138.88918	57.33975	207.73724	44.66872	138.88878	57.33969	206.87923	47.170624	-0.95320135	2.8401206	53.799057	-15.30308	-140.33722	3.9347231	9590.121041297913
40	6.861554	0.7583583	8.371714	5.578741	-62.696655	24.746313	-42.825623	-103.68073	-62.696655	24.746313	-42.825623	-103.68073	6.861554	0.7583583	8.371714	5.578741	1000.0	1000.0	159999	138.10976	56.030804	206.50066	46.368546	138.10954	56.03038	206.74579	46.987217	-0.97430766	2.7812612	40.523613	-12.639524	-139.55115	3.3347104	9846.859400749207
41	5.273978	0.55150384	6.2479706	4.5092216	-31.697872	17.907122	-17.575293	-62.424274	-31.697872	17.907122	-17.575293	-62.424274	5.273978	0.55150384	6.2479706	4.5092216	1000.0	1000.0	163999	137.71599	55.106636	206.36444	46.247025	137.71587	55.106945	205.00912	47.7443	-0.9522274	2.7778616	35.252808	-13.5476885	-139.1729	3.2981045	10075.824609994888
42	6.3672876	1.2572026	8.628339	4.5393543	-26.049097	12.032852	-9.327815	-40.47828	-26.049097	12.032852	-9.327815	-40.47828	6.3672876	1.2572026	8.628339	4.5393543	1000.0	1000.0	167999	137.74927	53.916763	202.0241	46.386986	137.7492	53.91664	202.59647	47.88548	-0.9635006	2.7647126	34.93541	-16.050524	-139.1949	3.0850222	10296.766025066376
43	-49.61126	1.5819004	-47.45224	-52.727276	-35.093216	5.5620594	-28.529	-42.587757	-35.093216	5.5620594	-28.529	-42.587757	-49.61126	1.5819004	-47.45224	-52.727276	1000.0	1000.0	171999	137.77557	53.10751	202.46153	47.32867	137.77533	53.1079	201.85504	47.7282	-0.98253095	2.7306218	45.88548	-14.796036	-139.22752	2.992434	10512.753226995468
44	4.382249	1.1667211	6.0628	2.011886	-24.885956	9.871255	-8.271529	-33.335266	-24.885956	9.871255	-8.271529	-33.335266	4.382249	1.1667211	6.0628	2.011886	1000.0	1000.0	175999	137.65189	51.90472	199.07118	46.627117	137.65182	51.904953	199.83574	47.738567	-0.9369729	2.7176032	44.93242	-13.21742	-139.10516	2.8122633	10730.6260368824
45	-34.935616	26.068783	5.0584044	-52.866367	-21.656336	17.381823	2.816095	-40.905327	-21.656336	17.381823	2.816095	-40.905327	-34.935616	26.068783	5.0584044	-52.866367	1000.0	1000.0	179999	137.32794	50.60671	196.93227	47.86881	137.3276	50.60695	197.29233	48.054535	-1.080099	2.5968134	43.90007	-13.342038	-138.74876	2.601901	10941.036669969559
46	4.0713406	1.8406793	6.8878603	0.95072776	-11.99893	27.165693	33.52048	-38.3921	-11.99893	27.165693	33.52048	-38.3921	4.0713406	1.8406793	6.8878603	0.95072776	1000.0	1000.0	183999	136.74054	49.356686	194.64813	47.97066	136.74039	49.356796	194.9561	48.628452	-1.1054229	2.5847042	50.620605	-14.713625	-138.15509	2.7025957	11184.7991771698
47	2.6528084	1.094504	5.4726195	1.4386356	-38.21928	7.566724	-29.97558	-49.224586	-38.21928	7.566724	-29.97558	-49.224586	2.6528084	1.094504	5.4726195	1.4386356	1000.0	1000.0	187999	136.73332	48.55998	196.8151	47.753025	136.73318	48.560043	195.24873	46.990604	-0.9867276	2.6048522	37.52042	-14.096685	-138.19754	2.4483218	11538.48795390129
48	-5.803734	0.8375612	-4.8512883	-7.825455	-18.085545	9.680468	-9.043152	-34.409058	-18.085545	9.680468	-9.043152	-34.409058	-5.803734	0.8375612	-4.8512883	-7.825455	1000.0	1000.0	191999	136.74715	47.956337	193.16219	47.599823	136.74709	47.956432	194.95183	48.342552	-1.0053961	2.619643	43.563004	-12.498127	-138.17839	2.4777606	11889.178775548935
49	-2.1818714	0.8269306	-0.725999	-3.3149662	-16.182655	14.460526	-0.09038202	-39.155273	-16.182655	14.460526	-0.09038202	-39.155273	-2.1818714	0.8269306	-0.725999	-3.3149662	1000.0	1000.0	195999	136.5512	47.173798	195.00948	44.11216	136.55107	47.17405	195.269	48.483696	-1.0875434	2.5666306	33.251205	-14.571593	-137.97743	2.3803005	12238.795560598373
50	3.8017814	1.1532052	6.0631604	1.882879	-46.58347	2.977243	-41.964947	-49.497204	-46.58347	2.977243	-41.964947	-49.497204	3.8017814	1.1532052	6.0631604	1.882879	1000.0	1000.0	199999	136.62755	46.493195	192.1768	47.634052	136.6275	46.49289	191.52574	48.63674	-1.0669969	2.547616	38.618668	-15.026616	-138.06908	2.2348886	12521.819481611252
51	4.9333596	1.2624333	6.479014	2.356239	-32.274227	37.068295	-2.0844207	-95.65739	-32.274227	37.068295	-2.0844207	-95.65739	4.9333596	1.2624333	6.479014	2.356239	1000.0	1000.0	203999	136.20074	45.681656	188.5167	47.254585	136.20059	45.68137	188.74031	48.441776	-1.1273504	2.5008156	37.798347	-14.164525	-137.60493	2.4016156	12787.20795083046
52	-0.029244954	0.9377807	2.1239388	-1.3548259	-22.995522	17.64015	6.7956553	-39.117016	-22.995522	17.64015	6.7956553	-39.117016	-0.029244954	0.9377807	2.1239388	-1.3548259	1000.0	1000.0	207999	135.16565	45.035904	188.76324	47.666378	135.16534	45.036213	187.53757	48.34796	-1.1971209	2.4794126	37.679268	-13.064341	-136.55103	2.4423208	13086.035239458084
53	-4.608387	5.415058	2.1123257	-13.816447	-59.004417	35.214355	-12.222305	-102.07987	-59.004417	35.214355	-12.222305	-102.07987	-4.608387	5.415058	2.1123257	-13.816447	1000.0	1000.0	211999	134.78528	44.335186	187.49225	48.507294	134.78522	44.335247	186.10962	48.231243	-1.175622	2.4832277	38.33226	-14.699812	-136.19444	2.0745525	13414.658230543137
54	0.85584104	0.83256376	2.2648714	-0.6858718	-27.033731	35.661842	8.3276205	-81.64117	-27.033731	35.661842	8.3276205	-81.64117	0.85584104	0.83256376	2.2648714	-0.6858718	1000.0	1000.0	215999	133.85904	43.614983	186.58012	47.462296	133.85896	43.614895	185.73074	48.16292	-1.2390062	2.444345	38.860474	-14.541938	-135.23694	2.1459	13746.571135759354
55	0.26588312	1.4463949	2.8795068	-2.1862357	-50.944244	17.498308	-30.957634	-73.15026	-50.944244	17.498308	-30.957634	-73.15026	0.26588312	1.4463949	2.8795068	-2.1862357	1000.0	1000.0	219999	133.1227	42.601734	182.09956	47.881683	133.1226	42.601974	182.46365	47.68601	-1.2650975	2.4381325	48.447693	-12.674196	-134.461	2.0149314	14082.486415863037
56	-2.2305458	1.7196801	0.44573975	-4.7581506	-69.015236	28.26055	-36.486034	-110.66798	-69.015236	28.26055	-36.486034	-110.66798	-2.2305458	1.7196801	0.44573975	-4.7581506	1000.0	1000.0	223999	131.43083	41.68493	180.34627	47.59301	131.4307	41.68485	179.40588	48.701195	-1.3610811	2.3836923	34.498344	-13.861267	-132.74315	1.7697356	14389.665753364563
57	3.69869	1.7531042	6.4736724	0.64471406	-36.274372	21.015049	-2.7585979	-60.82811	-36.274372	21.015049	-2.7585979	-60.82811	3.69869	1.7531042	6.4736724	0.64471406	1000.0	1000.0	227999	129.86913	40.314957	175.85974	43.7747	129.86911	40.314976	176.19753	47.83608	-1.4886347	2.275741	33.550793	-14.158953	-131.16003	1.781741	14695.396929502487
58	-0.64722013	1.4134723	1.7202554	-3.9591355	10.790241	19.596634	40.300453	-14.554146	10.790241	19.596634	40.300453	-14.554146	-0.64722013	1.4134723	1.7202554	-3.9591355	1000.0	1000.0	231999	128.5402	39.26662	174.0838	46.58512	128.54002	39.26663	173.74738	48.352165	-1.4193575	2.3105838	42.922794	-13.757849	-129.84232	1.9713603	14983.402012586594
59	6.0698137	1.5109317	8.520582	3.8016684	-51.742165	56.230995	-2.6280587	-147.3876	-51.742165	56.230995	-2.6280587	-147.3876	6.0698137	1.5109317	8.520582	3.8016684	1000.0	1000.0	235999	127.42028	38.45548	171.73022	47.824764	127.42015	38.45562	171.45592	47.510635	-1.5046751	2.240347	40.906754	-14.0047655	-128.70753	1.8483548	15258.2932741642
60	5.0943747	1.867939	8.360192	2.9280944	-28.501677	9.952607	-14.535557	-42.621178	-28.501677	9.952607	-14.535557	-42.621178	5.0943747	1.867939	8.360192	2.9280944	1000.0	1000.0	239999	126.22248	37.277992	169.49254	48.826954	126.22236	37.278263	169.1386	48.80094	-1.5734897	2.1800852	32.926975	-16.041012	-127.48235	1.6334585	15522.304990053177
61	-16.33363	22.427422	3.9817283	-44.20086	-7.613627	32.515453	27.771904	-59.0749	-7.613627	32.515453	27.771904	-59.0749	-16.33363	22.427422	3.9817283	-44.20086	1000.0	1000.0	243999	125.13756	36.30995	167.93271	47.906418	125.13757	36.309937	167.95683	47.21703	-1.5201684	2.211916	33.55947	-13.981197	-126.41898	1.6583527	15779.49850320816
62	-3.916207	16.19306	6.4092913	-37.453068	-49.464016	25.817047	-21.128767	-86.77507	-49.464016	25.817047	-21.128767	-86.77507	-3.916207	16.19306	6.4092913	-37.453068	1000.0	1000.0	247999	124.53912	35.74501	165.8075	47.82297	124.53896	35.744946	165.16069	48.289154	-1.5094932	2.2221427	33.846737	-13.46897	-125.840355	1.6355982	16009.701916694641
63	-15.299266	17.010338	4.3444448	-34.499146	-52.265347	31.758875	-0.5408766	-81.450066	-52.265347	31.758875	-0.5408766	-81.450066	-15.299266	17.010338	4.3444448	-34.499146	1000.0	1000.0	251999	124.19895	35.3065	166.52849	47.86373	124.19895	35.30653	165.74164	48.1733	-1.5358616	2.2052643	34.11497	-13.012799	-125.5006	1.628515	16217.096667051315
64	4.2797155	2.362926	8.045853	0.036880054	-36.034412	31.95509	-5.4830346	-88.88973	-36.034412	31.95509	-5.4830346	-88.88973	4.2797155	2.362926	8.045853	0.036880054	1000.0	1000.0	255999	124.20194	35.223404	166.22624	49.134388	124.20183	35.22345	166.43204	49.242886	-1.4422125	2.2523613	33.326847	-13.402908	-125.54592	1.6135904	16424.541596889496
65	-25.6776	15.693251	6.0156517	-37.490707	-14.876721	55.811375	47.728466	-104.53487	-14.876721	55.811375	47.728466	-104.53487	-25.6776	15.693251	6.0156517	-37.490707	1000.0	1000.0	259999	124.3638	35.130905	165.53966	49.3733	124.36372	35.13118	165.04572	49.575428	-1.4997338	2.2454283	35.291176	-13.42729	-125.67913	1.6964233	16688.49629354477
66	-3.7036521	3.215079	2.8002002	-7.8072796	-72.36362	44.89989	-26.15962	-118.88285	-72.36362	44.89989	-26.15962	-118.88285	-3.7036521	3.215079	2.8002002	-7.8072796	1000.0	1000.0	263999	123.63052	34.93331	164.06006	48.75029	123.63048	34.93318	163.87128	49.500145	-1.6030998	2.2035966	29.548288	-14.227688	-124.89799	1.6407988	16996.596443891525
67	-20.525095	12.916393	5.3347626	-31.956766	-51.85828	28.833878	-18.86765	-97.02307	-51.85828	28.833878	-18.86765	-97.02307	-20.525095	12.916393	5.3347626	-31.956766	1000.0	1000.0	267999	123.29177	34.597507	164.35095	48.705868	123.29169	34.597538	163.53114	48.842487	-1.5351491	2.2002358	27.74097	-13.993971	-124.6056	1.7248734	17334.30531692505
68	-6.463027	3.6059158	0.9649777	-14.905124	-84.6217	46.951202	-12.581469	-138.46788	-84.6217	46.951202	-12.581469	-138.46788	-6.463027	3.6059158	0.9649777	-14.905124	1000.0	1000.0	271999	123.82406	34.56387	163.2743	49.43421	123.82401	34.563652	163.58937	48.976227	-1.4822026	2.220393	26.910114	-15.154011	-125.15803	1.6642385	17694.247821092606
69	0.32600754	6.9523907	6.3750157	-10.229573	-60.41074	51.311157	-3.2029057	-140.62276	-60.41074	51.311157	-3.2029057	-140.62276	0.32600754	6.9523907	6.3750157	-10.229573	1000.0	1000.0	275999	123.33272	34.665424	164.92142	50.286655	123.33261	34.665432	163.93457	49.228584	-1.5130223	2.2272978	30.15439	-12.982011	-124.63439	1.636382	17933.47836279869
