Epoch	AverageTestEnv0Ret	StdTestEnv0Ret	MaxTestEnv0Ret	MinTestEnv0Ret	AverageEnv0Ret	StdEnv0Ret	MaxEnv0Ret	MinEnv0Ret	AverageTestEnv1Ret	StdTestEnv1Ret	MaxTestEnv1Ret	MinTestEnv1Ret	AverageEnv1Ret	StdEnv1Ret	MaxEnv1Ret	MinEnv1Ret	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	-174.5323	54.785427	-69.94089	-240.13004	-323.5809	32.693596	-279.4344	-367.37854	-307.15698	58.500805	-197.46545	-368.39352	-333.36993	28.944923	-304.40256	-367.3833	-2637.6257	169.4779	-2383.7214	-2842.9746	-1740.1902	227.90761	-1232.3679	-2073.1396	1000.0	1000.0	3999	-23.315214	19.412687	0.05080011	-69.902916	-23.225069	19.392326	3.572463	-69.42567	-0.0012375944	5.3849583	45.637936	-14.994604	-11.2050295	6.313318	102.14639449119568
2	-23.3257	40.579636	9.664226	-103.23929	-371.00336	25.153347	-333.2337	-403.25464	-293.95068	24.39439	-244.28314	-314.8149	-268.46417	96.695305	-155.83163	-417.53238	-2769.9116	150.85834	-2531.6843	-2926.3577	-839.2739	21.664341	-807.058	-875.75476	1000.0	1000.0	7999	-51.8987	39.267338	-0.22244376	-154.957	-51.902676	39.25637	1.822005	-158.20164	1.7511848	5.5469384	70.475876	-18.420475	-25.977133	13.073963	233.99018502235413
3	248.08467	12.328079	273.76038	234.88322	-243.8977	42.350033	-191.36176	-305.45245	-294.51987	18.802809	-268.79825	-322.55582	-228.47623	60.884144	-154.47685	-321.9773	-2259.609	278.0547	-1853.9799	-2588.62	-624.7986	34.437164	-576.7851	-679.004	1000.0	1000.0	11999	-80.19338	59.16995	-9.884315	-208.42593	-80.19612	59.160248	-9.569275	-192.07704	1.4326518	5.876385	81.02037	-15.574157	-40.12729	20.261831	371.9497528076172
4	284.97363	21.119667	336.6944	256.8212	-116.41574	63.324688	-26.787231	-197.38243	-238.5656	7.0394053	-224.49072	-247.33823	-247.32631	55.55482	-182.31842	-334.6038	-1736.1959	152.95656	-1546.4323	-1933.0492	-484.34604	13.924533	-460.82788	-505.15448	1000.0	1000.0	15999	-128.60474	93.12082	-19.311203	-253.47743	-128.60172	93.11433	-21.685747	-252.5635	-0.8669325	5.293861	111.34534	-15.040789	-64.54118	27.468948	515.9196724891663
5	83.20347	3.0901983	88.10591	78.12529	-66.020294	60.18418	37.12724	-112.602165	-136.12344	9.468638	-121.89619	-154.54564	-279.9454	63.480473	-182.42499	-358.85437	-1659.2894	122.62822	-1458.6343	-1791.5193	-333.66663	11.873308	-308.45062	-351.8916	1000.0	1000.0	19999	-181.9078	130.18402	-43.028408	-268.40237	-181.9002	130.17717	-46.58241	-260.7008	-1.0958084	5.0598273	91.11762	-17.705757	-89.68941	30.786919	661.5822167396545
6	82.247185	7.888337	100.42037	71.39734	-62.80275	11.430979	-47.932507	-75.02917	-241.35764	5.2153635	-232.25589	-250.98056	-202.36427	52.726234	-122.375404	-262.607	-1347.8364	81.29248	-1223.5912	-1432.0707	-485.66254	10.208575	-466.77643	-504.04416	1000.0	1000.0	23999	-225.77158	160.87955	-67.00013	-305.75452	-225.76584	160.87338	-67.29972	-294.2984	-0.9774055	4.940251	92.30384	-14.561392	-109.47259	29.412899	806.1184434890747
7	-183.14166	12.471488	-159.4119	-198.7947	-80.40122	33.84452	-22.62352	-105.72373	-205.01901	6.2443924	-193.0831	-212.59767	-215.51587	21.478767	-193.80974	-249.53749	-1437.0907	104.53404	-1287.5999	-1562.5602	-1106.696	67.84998	-978.27563	-1187.3481	1000.0	1000.0	27999	-258.4424	183.9183	-81.58807	-311.79202	-258.43723	183.91345	-81.13883	-318.21136	-0.8159741	4.924216	70.94606	-13.87488	-124.08033	27.820953	950.5987586975098
8	-120.580795	7.3321915	-106.00456	-131.49207	-60.326927	30.37186	-18.015823	-95.67493	-239.97202	6.695919	-227.71667	-251.08052	-191.08755	28.183853	-160.45709	-225.53815	-1429.1627	223.6431	-1137.306	-1649.2562	-850.92004	32.922153	-791.12915	-891.9649	1000.0	1000.0	31999	-284.47464	202.37965	-100.779045	-326.1134	-284.46915	202.37428	-99.43435	-332.05023	-0.67957	4.967725	78.34503	-14.892321	-137.11728	26.593786	1093.6492488384247
9	26.531216	9.895126	54.395153	18.82006	-54.358494	14.253905	-31.47891	-69.98952	-273.49774	9.42932	-250.63629	-283.98132	-189.57903	15.380044	-173.07971	-214.02785	-1273.4161	54.822685	-1213.2295	-1349.851	-553.3136	18.323912	-506.9793	-572.4074	1000.0	1000.0	35999	-303.86475	216.15067	-113.60235	-332.45187	-303.86093	216.14615	-111.378845	-331.40103	-0.5951903	4.9289412	54.138367	-15.474494	-145.02919	24.895117	1239.3166937828064
10	60.33819	36.232853	163.05803	36.40399	-50.62877	11.844558	-31.861345	-62.986305	-181.5402	10.277081	-162.5721	-194.38344	-184.50476	34.47269	-137.98434	-224.82103	-1233.174	20.57006	-1211.0343	-1263.5363	-365.33978	19.876541	-329.88016	-389.52048	1000.0	1000.0	39999	-317.14673	225.5136	-120.81724	-367.9578	-317.14502	225.50995	-119.34641	-348.48752	-0.6161976	4.900257	68.673546	-14.357021	-149.61993	22.324709	1422.525517463684
