Epoch	AverageTestEnv0Ret	StdTestEnv0Ret	MaxTestEnv0Ret	MinTestEnv0Ret	AverageEnv0Ret	StdEnv0Ret	MaxEnv0Ret	MinEnv0Ret	AverageTestEnv1Ret	StdTestEnv1Ret	MaxTestEnv1Ret	MinTestEnv1Ret	AverageEnv1Ret	StdEnv1Ret	MaxEnv1Ret	MinEnv1Ret	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	49.091774	56.629898	148.0547	-61.456203	-336.66296	42.14222	-300.53082	-403.60077	-80.387344	48.05207	-10.332245	-158.70308	-260.64752	56.87949	-197.60118	-332.84152	-2667.3408	233.65523	-2484.9795	-3066.9863	-1071.4073	144.50319	-769.06506	-1351.592	1000.0	1000.0	3999	-16.21501	16.049257	3.7401679	-87.56006	-16.14989	16.013752	0.64927	-83.58771	-5.6560073	5.1495113	34.879158	-14.943389	-6.8212476	8.36729	109.7194471359253
2	259.78964	28.763388	326.5934	220.83423	-333.9739	26.192078	-295.52765	-367.82812	-107.11955	22.5109	-78.05574	-167.48982	-265.25775	108.291275	-164.38731	-447.80997	-2676.9878	106.20547	-2560.3333	-2791.1626	-470.33456	59.969524	-382.79855	-546.1856	1000.0	1000.0	7999	-37.754166	30.00764	4.692913	-100.428986	-37.755203	29.994255	0.38868842	-99.58539	-5.056592	4.7676663	27.642601	-15.378289	-18.50426	12.97923	249.22602677345276
3	640.2388	45.843548	688.0396	556.0996	-346.69843	47.10609	-290.4717	-416.70807	-138.19624	31.583096	-92.467415	-191.84433	-207.47296	19.79288	-173.29454	-221.04091	-2628.898	244.44073	-2244.5903	-2915.4265	-294.0844	61.47718	-219.2702	-413.7419	1000.0	1000.0	11999	-70.057655	52.157555	-2.905159	-132.6968	-70.05638	52.14732	-3.4898994	-128.5864	-4.79135	4.635539	49.2993	-15.256494	-35.7823	20.207815	391.10917496681213
4	355.27856	9.417604	367.61124	334.34894	-203.9989	74.42891	-129.76357	-326.50803	-95.21257	13.053999	-76.810265	-118.52242	-259.22247	52.805393	-204.94635	-344.95044	-2096.318	220.05751	-1930.2574	-2474.9607	-221.8186	19.55835	-188.09521	-255.83865	1000.0	1000.0	15999	-116.98532	85.363495	-18.338442	-231.42719	-116.98513	85.35792	-17.885323	-236.6434	-5.0981045	4.714526	38.594368	-17.333738	-60.43845	27.234587	539.0545480251312
5	421.08267	10.338717	434.7433	405.64215	-202.92763	25.194483	-180.21858	-245.48753	-195.41373	5.991702	-182.95917	-205.36835	-260.94888	63.04059	-196.14969	-360.7051	-1960.4893	177.93234	-1830.0907	-2267.2114	-393.01898	14.135398	-365.97446	-417.2925	1000.0	1000.0	19999	-160.4029	115.553795	-38.230667	-263.49396	-160.40099	115.54973	-40.469692	-273.91254	-5.171364	4.710201	33.20983	-17.25095	-82.473564	31.161121	686.9867374897003
6	357.0412	3.6170387	361.0939	350.58133	-199.85269	47.908157	-155.22545	-278.4609	-186.07445	8.787321	-167.4567	-201.18683	-203.30595	26.996117	-171.08778	-242.93832	-1942.7432	266.9794	-1667.3638	-2344.2153	-373.75824	16.678501	-337.57956	-402.37366	1000.0	1000.0	23999	-198.99564	142.44873	-59.51079	-284.04526	-198.99072	142.44167	-55.95441	-287.99777	-5.006702	4.63577	34.442924	-14.358393	-100.9105	35.08364	856.1308617591858
7	393.40714	5.1320176	404.8103	382.92346	-100.82195	53.04534	-13.370966	-153.94092	-166.57967	8.533186	-152.7349	-181.47377	-163.5553	33.41192	-118.306755	-200.4906	-1549.5308	57.789997	-1494.9615	-1645.3438	-333.94244	16.937801	-305.6926	-362.94754	1000.0	1000.0	27999	-230.2779	164.37599	-74.66202	-293.32303	-230.27342	164.3716	-75.692215	-298.43463	-4.876821	4.5940247	39.46124	-13.534917	-115.59581	33.805546	1037.5475914478302
8	161.55629	10.928626	173.88678	143.96515	-138.58067	28.49048	-103.07358	-181.10269	-160.5461	12.796271	-143.45319	-181.25095	-171.59267	18.01274	-140.63258	-183.97015	-1634.8379	100.90451	-1514.9125	-1794.3732	-325.74634	28.763369	-287.72385	-374.8283	1000.0	1000.0	31999	-253.69025	180.91194	-87.69596	-309.8578	-253.68584	180.90807	-88.647316	-312.0684	-4.790933	4.565872	31.91304	-14.615729	-127.76482	31.33802	1187.091406583786
9	181.43925	6.197801	190.79637	170.3317	-139.90001	21.158463	-112.03632	-166.13284	-163.25241	19.96531	-142.02429	-207.96227	-201.4817	40.5752	-146.36514	-252.15642	-1644.2086	103.180504	-1560.0216	-1816.5706	-330.12506	37.516434	-293.23077	-415.92453	1000.0	1000.0	35999	-270.06134	192.54488	-95.19461	-336.66263	-270.058	192.54121	-94.48001	-334.70996	-4.821249	4.6034827	28.486412	-15.967867	-135.4703	29.91353	1337.524044752121
10	142.65808	5.610957	149.99426	129.53008	-77.955795	31.472168	-51.891285	-131.06064	-212.99101	14.934027	-189.38383	-233.86748	-209.40912	62.926086	-158.20079	-316.9786	-1469.1389	186.55579	-1288.1987	-1780.9731	-431.24478	29.946735	-384.16	-473.6747	1000.0	1000.0	39999	-280.97037	200.36105	-97.72078	-335.59802	-280.96783	200.35764	-101.95288	-340.2623	-4.8500795	4.6213818	42.873688	-15.072891	-139.77754	26.538824	1488.07386302948
