Epoch	AverageTestEnv0Ret	StdTestEnv0Ret	MaxTestEnv0Ret	MinTestEnv0Ret	AverageEnv0Ret	StdEnv0Ret	MaxEnv0Ret	MinEnv0Ret	AverageTestEnv1Ret	StdTestEnv1Ret	MaxTestEnv1Ret	MinTestEnv1Ret	AverageEnv1Ret	StdEnv1Ret	MaxEnv1Ret	MinEnv1Ret	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	337.05237	9.2616825	358.50812	327.1359	-326.87054	41.96821	-259.3869	-370.47607	-118.95337	1.6833985	-116.52806	-122.6832	-385.68152	35.417755	-345.41864	-430.98157	-712.552	70.97402	-616.74493	-782.1353	218.09897	9.981795	239.96715	204.4527	1000.0	1000.0	3999	8.840591	5.753258	37.301456	-5.527383	8.839366	5.7567763	38.220684	-4.7484837	-7.622565	2.2881496	10.574884	-18.553638	53.838898	1.2360874	242.67794966697693
2	-726.1998	28.182331	-678.02673	-766.824	-336.01553	45.03106	-292.74408	-401.66772	-479.33832	47.237923	-412.1782	-560.31445	-221.20715	81.27648	-91.99737	-307.29764	-557.22266	65.56716	-493.6651	-661.0892	-1205.5382	27.830818	-1168.4702	-1264.4319	1000.0	1000.0	7999	36.666615	14.186487	93.37731	-0.89442307	36.665985	14.188895	93.91387	-0.77759993	-1.0883795	5.089499	26.418697	-19.704199	196.87943	5.757676	542.4808204174042
3	-550.64215	55.987526	-471.05496	-645.0247	-644.02795	368.43265	-275.69156	-1054.3049	-323.25763	64.03491	-173.10675	-408.3283	-289.2182	76.023315	-161.07065	-359.21127	-933.2461	417.46466	-436.7622	-1365.307	-873.8996	99.0026	-651.4991	-1013.36566	1000.0	1000.0	11999	94.13161	20.067076	163.35782	39.674526	94.13125	20.068466	165.27788	39.312653	5.0614433	5.765575	43.321526	-20.85456	486.79446	15.687498	892.620180606842
4	-308.8374	90.237366	-163.13635	-461.92477	-865.7224	37.337425	-801.6295	-894.8081	-318.46002	96.62777	-166.14456	-476.83148	-251.63268	115.17317	-88.31657	-395.21716	-1117.3551	123.99924	-983.1247	-1276.2412	-627.2974	84.631874	-521.6504	-782.34485	1000.0	1000.0	15999	141.9587	15.809569	220.16685	88.49578	141.9585	15.822876	220.9033	87.726425	3.712237	5.528735	41.561924	-18.25039	716.82336	21.81839	1280.2314608097076
5	-610.7319	63.766582	-478.41803	-711.70844	-911.0933	64.361275	-846.5185	-1011.6325	-330.12903	83.3305	-198.78413	-448.81512	-249.28983	85.24614	-124.85035	-353.5347	-1160.3832	24.293348	-1136.4829	-1200.0532	-940.86084	93.066795	-794.31946	-1089.3441	1000.0	1000.0	19999	186.08514	19.590672	275.89688	126.710365	186.0841	19.601326	279.94946	127.77695	6.5263085	6.0838423	53.99097	-19.6461	940.78174	30.259426	1637.0941636562347
6	-314.4759	42.48759	-212.45361	-368.4964	-979.1725	65.6258	-906.801	-1085.2783	-33.34962	106.26988	149.46541	-296.89545	-275.81668	23.931725	-248.94087	-313.5441	-1254.9891	46.05249	-1220.3451	-1334.2191	-347.8255	120.67108	-186.8062	-629.534	1000.0	1000.0	23999	251.30034	20.205055	332.83267	182.87634	251.30168	20.202768	332.8999	180.93707	8.431603	5.785639	43.54442	-17.273394	1272.6981	42.207195	1997.3536911010742
7	-391.82898	109.03033	-220.10641	-546.20386	-915.9176	63.68605	-863.2309	-1024.619	-185.58586	84.12396	-40.853058	-268.90143	-198.14362	77.34336	-139.12894	-331.08676	-1114.0612	83.03473	-1028.8069	-1224.6067	-577.41486	171.13054	-275.15405	-776.55975	1000.0	1000.0	27999	288.77853	14.045412	355.49612	227.79782	288.77917	14.0450535	360.20963	231.51938	5.415682	5.4334097	41.79003	-16.827	1446.2443	33.95192	2370.4674575328827
8	-79.25288	24.570036	-30.826674	-123.035736	-740.5405	24.84597	-699.27295	-765.2104	-119.344376	59.13614	-43.88703	-264.88232	-317.8347	42.971684	-262.16678	-382.72244	-1058.3752	47.04622	-1014.1629	-1128.4052	-198.59724	74.15531	-124.951706	-387.91806	1000.0	1000.0	31999	295.24536	13.626935	357.85147	246.48874	295.24536	13.632695	357.38617	246.73053	2.3771257	5.078801	46.724903	-18.75996	1466.3193	25.130184	2747.4136028289795
9	25.068121	44.978592	123.908356	-37.93806	-654.37604	79.24291	-548.3318	-752.5227	-29.14952	33.176037	19.96284	-94.07034	-341.13846	51.374413	-273.304	-394.23984	-995.5145	115.61019	-821.6358	-1146.7626	-4.081399	54.579712	113.60532	-82.56233	1000.0	1000.0	35999	283.76865	15.27443	348.89886	232.40564	283.76855	15.277102	348.34695	233.95932	-0.8746149	4.5302944	36.207138	-19.21408	1396.4788	18.320047	3095.094976425171
10	559.4065	60.594196	680.5956	488.05887	-464.5949	60.69883	-380.7245	-548.8335	-15.950213	46.807953	74.61393	-66.96558	-339.57874	31.591902	-314.70917	-393.32602	-804.17365	57.863396	-711.69385	-863.54266	543.4563	95.00653	723.1294	430.7271	1000.0	1000.0	39999	260.26736	16.577766	320.25317	208.23457	260.26727	16.581589	320.64578	207.57544	-4.095348	3.6452827	24.880436	-20.630753	1274.5085	13.648297	3407.3025801181793
11	795.2785	50.15376	856.73114	687.72284	-298.25595	106.61392	-162.5138	-419.50552	203.05379	81.85449	270.84296	-17.87139	-210.40567	53.20163	-140.54567	-287.80728	-508.66162	151.88522	-354.6265	-707.3128	998.3322	125.49906	1110.0707	669.85144	1000.0	1000.0	43999	233.7161	16.754732	300.5458	184.46548	233.7158	16.759817	299.47168	184.6802	-5.795105	2.9650211	15.620438	-18.556295	1142.172	11.611368	3721.036392688751
12	735.3823	40.856773	799.91693	643.3832	-199.56154	26.093746	-164.14067	-235.78238	154.60727	75.35976	254.76033	-42.19188	-283.2527	84.47659	-165.61238	-382.05133	-482.81427	106.085365	-329.75305	-617.83374	889.98956	83.62073	971.43567	686.0748	1000.0	1000.0	47999	210.59969	16.850613	276.79636	164.1621	210.59978	16.85587	278.06235	164.39577	-6.058536	2.9086626	13.84251	-18.503042	1033.2295	11.797721	4035.813318014145
13	791.2451	46.72392	852.20593	713.0103	-142.88925	27.329868	-106.71803	-180.65103	-96.01717	89.749405	54.329346	-213.20802	-268.38437	11.27665	-250.35057	-281.2775	-411.27362	24.800507	-387.9955	-453.01773	695.22797	59.21873	815.2089	614.9067	1000.0	1000.0	51999	195.87727	18.010136	273.22073	144.19499	195.87704	18.01485	277.46823	147.21236	-5.1790657	3.330803	18.378355	-18.189758	962.7715	12.768278	4423.813193082809
14	763.1222	83.10052	862.37384	616.3367	-41.134888	69.86442	66.63273	-125.43792	48.3122	102.34854	257.59235	-70.23349	-211.03635	67.129684	-141.0854	-282.24887	-252.17125	41.559128	-210.20056	-310.50873	811.4343	64.98865	923.226	696.7544	1000.0	1000.0	55999	191.13948	23.430431	279.9119	129.59291	191.13985	23.434515	282.11646	131.0871	-3.8705816	3.862047	19.919477	-19.399326	943.48615	14.931061	4903.506644010544
15	708.32306	40.50069	765.83167	625.2263	-65.2229	46.811813	-14.988361	-140.14125	311.57758	71.08294	409.6128	184.90784	-167.15501	21.758198	-144.3285	-197.80426	-232.37793	56.878746	-159.31686	-317.57388	1019.9006	88.14437	1136.407	810.13416	1000.0	1000.0	59999	194.12238	32.54936	304.24704	119.504135	194.12273	32.5495	299.41754	120.8871	-3.097725	4.201981	24.381971	-18.527119	955.42834	17.654879	5327.860730886459
16	510.6084	60.87669	615.8505	424.32773	-51.257507	19.186773	-20.518324	-73.34765	84.89679	84.36664	146.19444	-150.49036	-203.68387	54.098103	-116.42175	-252.13615	-254.94138	71.8851	-136.94008	-318.69644	595.5051	119.03953	762.0449	273.83737	1000.0	1000.0	63999	202.30666	41.994644	307.86752	111.95339	202.3073	41.992588	309.71896	111.742714	-2.8008013	4.2903132	21.834995	-18.236973	992.9393	20.44325	5658.487489700317
