Epoch	AverageTestEnv0Ret	StdTestEnv0Ret	MaxTestEnv0Ret	MinTestEnv0Ret	AverageEnv0Ret	StdEnv0Ret	MaxEnv0Ret	MinEnv0Ret	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
12	578.74603	42.510235	690.4074	537.3663	-69.0784	82.60288	17.260254	-182.41196	-69.0784	82.60288	17.260254	-182.41196	578.74603	42.510235	690.4074	537.3663	510.44446	1000.0	47999	22.28494	12.8178	46.139313	-16.074665	22.28522	12.820988	47.544373	-16.903625	-4.1088543	1.5906254	15.753263	-14.769289	1.3914725	4.4494534	1270.959727048874
13	611.6452	15.002583	649.3892	591.42535	-38.397617	78.415855	48.6393	-157.41826	-38.397617	78.415855	48.6393	-157.41826	611.6452	15.002583	649.3892	591.42535	410.22223	1000.0	51999	24.091328	13.51206	48.063488	-16.24906	24.091423	13.514782	47.71082	-17.523949	-4.110677	1.6030183	14.424847	-14.129822	1.1203014	4.343739	1382.6673345565796
14	652.01575	21.93076	690.48944	613.18915	-5.5144067	52.46551	93.80038	-161.64142	-5.5144067	52.46551	93.80038	-161.64142	652.01575	21.93076	690.48944	613.18915	254.29411	1000.0	55999	24.956263	14.325363	47.329697	-15.352784	24.955965	14.327327	49.017864	-16.51418	-4.0954285	1.6238726	13.734908	-13.787107	0.3815546	4.714863	1496.2367238998413
15	602.99414	6.642049	617.1944	594.74347	-62.257935	56.56423	16.715677	-148.19423	-62.257935	56.56423	16.715677	-148.19423	602.99414	6.642049	617.1944	594.74347	547.1429	1000.0	59999	25.6271	15.086275	50.036343	-15.099628	25.626915	15.089255	50.04287	-16.331884	-4.0955095	1.6237115	11.7752075	-16.850327	0.12143389	4.8455477	1608.2639944553375
16	619.58826	12.092383	631.6042	597.5118	-31.951752	58.927727	28.401602	-123.57555	-31.951752	58.927727	28.401602	-123.57555	619.58826	12.092383	631.6042	597.5118	572.8333	1000.0	63999	26.858355	15.582795	50.649452	-14.368348	26.858303	15.584726	50.550167	-15.405634	-4.096374	1.6244646	14.301854	-15.070706	-0.8432985	4.6343155	1724.1555881500244
17	723.8446	56.218384	874.1049	671.1582	18.567028	71.34404	267.92566	-102.50146	18.567028	71.34404	267.92566	-102.50146	723.8446	56.218384	874.1049	671.1582	229.05263	1000.0	67999	27.337698	16.027948	51.904797	-16.825018	27.337996	16.030376	52.236774	-15.101995	-4.0758867	1.641469	11.3433075	-14.465964	-1.8515137	4.983885	1843.648626089096
18	737.8001	216.46251	895.89185	101.761734	-20.331026	67.39822	63.724377	-160.66171	-20.331026	67.39822	63.724377	-160.66171	737.8001	216.46251	895.89185	101.761734	359.36365	908.0	71999	28.12275	16.335495	51.849598	-14.401741	28.122957	16.337656	53.045734	-14.419777	-4.056068	1.6748143	14.707331	-12.915581	-2.6050825	5.1099806	1963.1596677303314
19	787.944	103.10143	991.997	600.5989	-28.421322	63.08047	49.50944	-159.43388	-28.421322	63.08047	49.50944	-159.43388	787.944	103.10143	991.997	600.5989	484.22223	1000.0	75999	29.133888	16.585436	54.774727	-15.208967	29.133602	16.58851	59.001015	-14.537447	-4.0497804	1.6864579	15.714685	-16.633656	-2.2317119	5.0161877	2083.220041036606
20	660.8485	142.33463	878.04596	475.67575	-9.278545	93.964	124.31623	-201.49348	-9.278545	93.964	124.31623	-201.49348	660.8485	142.33463	878.04596	475.67575	333.5	1000.0	79999	29.908115	16.758741	53.86659	-14.264762	29.90754	16.761621	57.378685	-15.341128	-4.042094	1.6980556	20.871601	-15.466864	-2.52349	5.1186976	2205.103544473648
21	538.49915	24.236597	563.50397	479.21902	-15.83311	75.17431	80.47226	-163.45387	-15.83311	75.17431	80.47226	-163.45387	538.49915	24.236597	563.50397	479.21902	339.5	1000.0	83999	30.733065	17.027107	56.954933	-14.264867	30.733282	17.0295	57.654	-14.989447	-4.0247846	1.7338741	15.355722	-13.650567	-2.9165308	5.2078795	2325.431946516037
22	677.10693	27.740824	730.3478	615.3678	-11.310013	66.8793	84.388756	-176.01303	-11.310013	66.8793	84.388756	-176.01303	677.10693	27.740824	730.3478	615.3678	270.41666	1000.0	87999	31.026173	17.402306	57.156128	-15.222145	31.025728	17.404388	57.159245	-16.158308	-4.018796	1.7310679	19.2125	-14.98649	-3.957518	5.403136	2449.631240606308
23	944.26154	63.597374	1086.3009	867.16644	-12.055184	96.5694	177.31662	-182.17192	-12.055184	96.5694	177.31662	-182.17192	944.26154	63.597374	1086.3009	867.16644	323.7143	1000.0	91999	31.52624	17.619612	57.59199	-14.37872	31.526146	17.622034	60.97842	-15.396077	-4.0304337	1.7252328	15.471281	-15.236531	-4.245167	5.4543886	2575.690971136093
24	961.037	42.7165	1063.1777	920.635	-27.346125	113.35912	134.7145	-164.1723	-27.346125	113.35912	134.7145	-164.1723	961.037	42.7165	1063.1777	920.635	594.0	997.2	95999	32.110775	17.813238	56.91194	-15.240007	32.11072	17.81519	59.76332	-14.800006	-4.017526	1.7600675	11.693778	-15.40103	-3.7668378	5.4249263	2700.328022003174
25	763.72925	375.9755	1250.2748	35.648952	32.221947	100.1925	154.85893	-147.07394	32.221947	100.1925	154.85893	-147.07394	763.72925	375.9755	1250.2748	35.648952	498.2857	813.5	99999	32.500336	17.985575	58.849106	-15.077557	32.500206	17.987097	58.92327	-16.90941	-4.050864	1.739483	14.554776	-14.179182	-3.6777465	5.586644	2821.627185344696
26	649.75824	355.5932	1055.2489	93.90944	19.863512	132.02708	233.6865	-118.212715	19.863512	132.02708	233.6865	-118.212715	649.75824	355.5932	1055.2489	93.90944	734.3333	618.1	103999	33.054577	18.175547	58.07693	-15.601566	33.054443	18.177238	56.883095	-17.485252	-4.0228806	1.776425	13.808323	-14.491764	-3.4229622	5.628838	2938.443997144699
27	1017.81445	302.43414	1388.9523	238.2433	47.585827	95.72832	249.26384	-138.11754	47.585827	95.72832	249.26384	-138.11754	1017.81445	302.43414	1388.9523	238.2433	351.7	916.0	107999	33.63248	18.277384	58.37628	-16.173754	33.632072	18.279755	59.170673	-15.89764	-3.998065	1.8030578	19.43061	-14.280666	-2.9719064	5.8196583	3060.9567761421204
28	804.10956	327.18814	1139.8926	79.13417	18.667099	142.76253	378.48407	-139.73967	18.667099	142.76253	378.48407	-139.73967	804.10956	327.18814	1139.8926	79.13417	502.55554	794.9	111999	34.16104	18.283773	60.791756	-15.673374	34.16047	18.28641	60.472424	-16.687277	-3.9918537	1.8084968	15.716376	-14.46119	-2.9736767	5.976494	3180.5592098236084
29	730.56805	374.78162	1154.7411	35.51472	43.76366	102.40398	176.7903	-184.75243	43.76366	102.40398	176.7903	-184.75243	730.56805	374.78162	1154.7411	35.51472	244.93333	745.3	115999	34.77261	18.199106	58.823044	-18.544794	34.77189	18.201843	59.80586	-16.552456	-3.9710488	1.8369372	16.388756	-16.436398	-4.318459	6.151043	3297.453768968582
30	760.3283	286.29453	1014.5315	110.0978	-16.48899	86.49331	72.9655	-147.41443	-16.48899	86.49331	72.9655	-147.41443	760.3283	286.29453	1014.5315	110.0978	548.75	832.2	119999	35.198334	18.12523	63.421604	-17.554022	35.19785	18.127834	61.99295	-19.68953	-3.9439008	1.8588529	20.50245	-14.265486	-5.650155	6.3729324	3416.390344619751
31	724.38983	309.10352	1065.4785	78.76512	-29.566097	88.77925	67.62673	-237.60632	-29.566097	88.77925	67.62673	-237.60632	724.38983	309.10352	1065.4785	78.76512	431.0	821.7	123999	35.817596	18.026909	62.54712	-15.204605	35.81751	18.029802	63.978638	-17.292143	-3.9677289	1.848772	15.093307	-15.695832	-6.2878017	6.1168733	3535.8837950229645
32	841.79944	197.80966	1088.9097	453.69928	-120.11682	39.00129	-83.05049	-184.7749	-120.11682	39.00129	-83.05049	-184.7749	841.79944	197.80966	1088.9097	453.69928	1000.0	870.2	127999	36.530323	17.93198	62.74395	-17.041763	36.530075	17.934805	64.56935	-15.848106	-3.959597	1.8811979	13.713392	-14.130368	-6.5018454	5.9926133	3654.4283821582794
33	879.5622	307.40268	1314.7726	348.11697	21.492496	79.24388	130.09666	-177.64995	21.492496	79.24388	130.09666	-177.64995	879.5622	307.40268	1314.7726	348.11697	461.7	912.1	131999	37.034897	17.892416	60.449276	-16.813429	37.03465	17.895285	63.541775	-16.940289	-3.9641438	1.8820066	18.684673	-14.031881	-6.9129133	6.071973	3774.949732542038
34	1015.3997	311.01282	1692.4974	585.8014	-0.47888184	95.05194	117.6043	-203.72798	-0.47888184	95.05194	117.6043	-203.72798	1015.3997	311.01282	1692.4974	585.8014	361.72726	857.2	135999	37.503143	17.875675	60.923637	-17.922176	37.502953	17.878098	65.81355	-17.538906	-3.9456785	1.9143906	15.092278	-13.148718	-7.2953897	6.1848683	3895.291405439377
35	652.0547	341.87222	1145.0016	140.53787	68.946144	140.82053	434.8192	-189.36134	68.946144	140.82053	434.8192	-189.36134	652.0547	341.87222	1145.0016	140.53787	337.81818	763.9	139999	37.81656	17.825851	59.922028	-17.621223	37.81664	17.827374	60.49462	-16.741224	-3.9162235	1.935454	15.462101	-14.764504	-7.7559147	6.433219	4013.7123939990997
36	866.82697	211.27754	1165.8008	306.3354	37.897236	139.48494	282.466	-170.51483	37.897236	139.48494	282.466	-170.51483	866.82697	211.27754	1165.8008	306.3354	501.625	924.3	143999	38.274956	17.665476	62.416668	-19.352556	38.274715	17.667576	65.36223	-19.640532	-3.9154446	1.9345262	18.437366	-15.084382	-7.6654735	6.421735	4134.795179367065
37	836.49384	348.49854	1320.8484	184.1721	-37.014473	86.444336	72.15656	-186.83871	-37.014473	86.444336	72.15656	-186.83871	836.49384	348.49854	1320.8484	184.1721	538.8571	704.3	147999	38.651886	17.565601	62.734108	-19.158081	38.65114	17.569038	62.311176	-20.054811	-3.9369612	1.9212307	21.977125	-14.098658	-7.182318	6.436165	4255.850461006165
38	696.5497	92.247154	883.13116	584.59625	89.58105	158.48973	431.44186	-59.360916	89.58105	158.48973	431.44186	-59.360916	696.5497	92.247154	883.13116	584.59625	605.0	1000.0	151999	38.92101	17.499237	62.58628	-19.17774	38.921303	17.501308	62.77467	-18.40687	-3.935348	1.9384015	18.371363	-13.848179	-7.9513144	6.3751574	4381.478443145752
39	522.3343	207.26808	906.0646	17.815794	-28.716238	63.10346	31.524708	-140.25374	-28.716238	63.10346	31.524708	-140.25374	522.3343	207.26808	906.0646	17.815794	593.7143	901.9	155999	39.37889	17.455704	64.19343	-20.331259	39.37911	17.45714	66.073906	-18.068632	-3.9197507	1.9668754	18.324352	-14.294542	-9.416966	6.450213	4502.934882879257
40	376.2813	335.03842	1004.94794	77.31176	11.155698	119.42171	189.54126	-131.12689	11.155698	119.42171	189.54126	-131.12689	376.2813	335.03842	1004.94794	77.31176	716.1667	318.7	159999	39.85673	17.344288	65.00854	-18.216469	39.85671	17.347252	64.86898	-17.999754	-3.9005203	1.9967703	18.559414	-14.756664	-10.207549	6.608947	4615.637854576111
41	704.85297	195.5206	1147.7809	515.39386	41.740364	143.98311	298.9268	-137.3211	41.740364	143.98311	298.9268	-137.3211	704.85297	195.5206	1147.7809	515.39386	506.0	1000.0	163999	40.3241	17.182537	63.084496	-20.623213	40.323803	17.185509	63.693604	-17.569698	-3.8808653	2.0069327	17.1529	-14.75925	-10.719437	6.4948945	4739.905061721802
42	478.18384	202.892	743.2907	72.718315	-15.349546	101.40139	117.61869	-205.05801	-15.349546	101.40139	117.61869	-205.05801	478.18384	202.892	743.2907	72.718315	490.77777	814.7	167999	40.640812	17.146341	64.027115	-20.152796	40.640606	17.149847	68.26296	-19.873058	-3.8915856	2.0180776	22.903889	-14.372345	-10.110537	6.576119	4859.40339589119
43	531.6638	378.51227	941.2536	20.358778	63.82445	82.41153	228.20433	-132.34064	63.82445	82.41153	228.20433	-132.34064	531.6638	378.51227	941.2536	20.358778	250.06667	556.3	171999	41.01253	17.003422	66.08842	-21.00362	41.012703	17.005236	65.60333	-23.146656	-3.864159	2.034161	16.755985	-18.157488	-11.019186	6.8258286	4974.02588891983
44	730.2053	439.04678	1274.7773	26.190098	46.55874	151.54428	198.84438	-138.23587	46.55874	151.54428	198.84438	-138.23587	730.2053	439.04678	1274.7773	26.190098	844.4	715.0	175999	41.26623	16.824432	65.18213	-22.267641	41.26599	16.827553	67.847466	-24.654152	-3.852566	2.057909	22.065691	-13.805204	-12.036863	7.0761294	5089.880771636963
45	714.41223	263.43793	915.28534	106.20706	42.338364	172.02724	449.78577	-145.99138	42.338364	172.02724	449.78577	-145.99138	714.41223	263.43793	915.28534	106.20706	450.44446	777.4	179999	41.63485	16.597593	67.34398	-22.382801	41.63471	16.600298	68.48132	-21.464457	-3.8372903	2.0696936	20.171776	-14.800057	-12.435787	7.0448146	5206.062796115875
46	515.2964	381.7657	1022.65564	12.303485	91.32536	133.34955	331.42908	-101.84889	91.32536	133.34955	331.42908	-101.84889	515.2964	381.7657	1022.65564	12.303485	487.44446	551.1	183999	42.014214	16.399414	66.32639	-20.23115	42.01388	16.403414	68.8708	-20.207996	-3.8525705	2.064675	17.315609	-14.007237	-11.681859	6.9724517	5318.7579073905945
47	1061.8284	302.8893	1330.8865	255.4611	37.865334	88.30579	133.60854	-125.90455	37.865334	88.30579	133.60854	-125.90455	1061.8284	302.8893	1330.8865	255.4611	656.6	924.3	187999	42.35656	16.225353	67.69559	-19.866264	42.35665	16.226345	75.192924	-19.657085	-3.8532512	2.065123	22.6316	-14.105896	-11.506584	7.136041	5442.0806584358215
48	532.93585	407.18063	1067.6132	29.216112	142.91582	389.5223	813.9879	-143.01262	142.91582	389.5223	813.9879	-143.01262	532.93585	407.18063	1067.6132	29.216112	1000.0	550.4	191999	42.708584	16.047998	68.83943	-20.203175	42.708336	16.05078	68.810684	-18.880451	-3.837237	2.070076	19.537548	-14.598839	-12.258055	7.124128	5558.788644313812
49	849.20154	227.26779	1100.3862	315.1128	109.00766	68.19614	228.16098	17.129896	109.00766	68.19614	228.16098	17.129896	849.20154	227.26779	1100.3862	315.1128	350.53845	811.0	195999	42.986607	15.910929	67.90102	-20.637272	42.98615	15.914078	70.70425	-21.093327	-3.795606	2.1232696	18.188164	-14.051402	-13.668385	7.326868	5680.114674091339
50	1063.1516	495.5597	1669.1584	61.657307	72.14196	137.91972	360.1006	-132.93666	72.14196	137.91972	360.1006	-132.93666	1063.1516	495.5597	1669.1584	61.657307	404.2	760.3	199999	43.29442	15.715559	70.21892	-19.594477	43.2942	15.719309	68.932495	-19.138609	-3.7963722	2.1231968	22.49255	-14.400002	-14.210531	7.550526	5802.758033275604
51	1178.0527	273.1025	1476.8511	532.9618	83.917046	90.9905	212.90126	-58.37536	83.917046	90.9905	212.90126	-58.37536	1178.0527	273.1025	1476.8511	532.9618	481.625	943.8	203999	43.490677	15.707771	68.31756	-19.392633	43.490376	15.711409	68.112564	-21.510138	-3.8143184	2.1079104	21.009823	-14.910915	-13.528482	7.6246424	5928.388366699219
52	500.96347	124.927635	837.53485	408.85788	4.660032	86.26822	111.94479	-139.52414	4.660032	86.26822	111.94479	-139.52414	500.96347	124.927635	837.53485	408.85788	619.6667	1000.0	207999	43.70183	15.670328	68.326225	-19.328476	43.70148	15.6730795	68.943665	-22.72715	-3.7873204	2.1306496	26.706028	-14.289496	-13.922177	7.721801	6052.715286254883
53	1158.4363	407.48596	1714.3729	442.61786	39.552814	169.4202	339.72626	-177.10089	39.552814	169.4202	339.72626	-177.10089	1158.4363	407.48596	1714.3729	442.61786	761.8333	949.9	211999	44.03791	15.566706	67.45367	-21.590813	44.0378	15.570943	70.36007	-22.54674	-3.7577238	2.1916385	20.044651	-13.891609	-14.483706	7.8680983	6170.901431322098
54	1502.1458	324.5603	1930.9696	972.1836	128.25697	150.63629	482.17203	-1.1441318	128.25697	150.63629	482.17203	-1.1441318	1502.1458	324.5603	1930.9696	972.1836	331.3	966.2	215999	44.178986	15.480489	68.27099	-22.858025	44.178665	15.482988	70.38867	-22.468801	-3.769145	2.1427836	26.125738	-15.366671	-15.291877	7.999757	6293.062276124954
55	484.1087	186.58391	898.5536	266.92627	108.994774	129.60014	324.62836	-132.71481	108.994774	129.60014	324.62836	-132.71481	484.1087	186.58391	898.5536	266.92627	430.0909	1000.0	219999	44.35694	15.447842	70.46778	-23.70856	44.356964	15.450371	75.64017	-24.536263	-3.8000884	2.119722	27.714348	-13.808139	-15.465224	7.958196	6427.992025852203
56	623.82434	244.25098	1181.6139	339.26285	53.341934	112.977646	243.97493	-36.902695	53.341934	112.977646	243.97493	-36.902695	623.82434	244.25098	1181.6139	339.26285	769.0	812.4	223999	44.6203	15.381012	71.53319	-25.512838	44.62025	15.384511	75.418755	-25.06783	-3.7376072	2.1706645	37.149216	-14.718288	-15.931619	8.211187	6607.5511684417725
57	1233.4982	440.23	1650.0664	132.59767	190.66669	279.77353	824.02625	-137.89026	190.66669	279.77353	824.02625	-137.89026	1233.4982	440.23	1650.0664	132.59767	510.77777	872.2	227999	44.727943	15.395764	73.75163	-26.907095	44.72811	15.397917	75.33553	-29.365837	-3.7293296	2.1977713	21.28563	-13.777287	-16.192024	8.528083	6788.657697200775
58	1306.5118	168.47	1474.3672	854.89166	91.9394	109.97185	214.19711	-128.45189	91.9394	109.97185	214.19711	-128.45189	1306.5118	168.47	1474.3672	854.89166	522.8571	960.6	231999	45.01887	15.307545	75.861885	-30.666441	45.019196	15.309589	77.52787	-33.12597	-3.7497547	2.202627	19.139763	-14.917071	-16.100594	8.394621	6969.376800537109
59	1587.7614	340.83264	2115.0942	1006.51685	72.78335	198.34181	470.40216	-104.36206	72.78335	198.34181	470.40216	-104.36206	1587.7614	340.83264	2115.0942	1006.51685	650.4286	911.7	235999	45.284145	15.3039665	72.44578	-29.882608	45.28421	15.308078	73.11623	-31.226793	-3.701196	2.211359	34.014004	-15.616865	-16.647078	8.513001	7124.308807373047
60	1114.4913	690.02325	2032.2034	107.8583	314.42087	260.92532	621.3137	-36.57101	314.42087	260.92532	621.3137	-36.57101	1114.4913	690.02325	2032.2034	107.8583	808.2	738.9	239999	45.55879	15.079427	69.643265	-30.936504	45.55843	15.083685	71.061676	-31.013594	-3.7262108	2.1916063	29.431246	-15.612932	-15.443907	8.527741	7274.802110910416
61	1480.2773	203.5962	1728.5717	964.5114	134.6109	188.68831	407.33868	-113.887794	134.6109	188.68831	407.33868	-113.887794	1480.2773	203.5962	1728.5717	964.5114	610.3333	1000.0	243999	45.81286	14.959314	71.95981	-30.834585	45.81249	14.963786	75.17892	-31.185638	-3.669251	2.2506523	21.531075	-14.436941	-15.846197	8.597232	7421.796326160431
62	1171.005	316.3433	1614.912	399.50772	89.59316	139.51068	269.88422	-157.60901	89.59316	139.51068	269.88422	-157.60901	1171.005	316.3433	1614.912	399.50772	826.6	882.8	247999	46.156506	14.7381315	72.29778	-30.512833	46.155865	14.742211	74.00735	-32.54925	-3.7047677	2.2244904	19.646599	-15.171249	-16.740868	8.724953	7564.211149692535
63	952.03107	604.32806	1907.8003	269.44998	209.59366	222.90033	698.74585	7.586006	209.59366	222.90033	698.74585	7.586006	952.03107	604.32806	1907.8003	269.44998	520.7143	503.6	251999	46.42647	14.590737	71.17744	-28.909487	46.42681	14.594125	73.03855	-28.198395	-3.661133	2.275155	25.09079	-13.752598	-16.48148	8.574815	7734.680917978287
64	1384.0864	518.4365	1951.8763	705.33905	80.747246	230.32826	430.37964	-191.36263	80.747246	230.32826	430.37964	-191.36263	1384.0864	518.4365	1951.8763	705.33905	612.7143	882.9	255999	46.70846	14.480822	73.27154	-32.81593	46.707756	14.486713	75.44159	-29.903032	-3.6491766	2.2890935	23.212263	-15.9138565	-16.59625	8.784615	7917.639912605286
65	1080.622	706.14105	1939.6316	97.243866	171.12602	259.08783	611.3783	-170.02928	171.12602	259.08783	611.3783	-170.02928	1080.622	706.14105	1939.6316	97.243866	596.0	746.3	259999	47.14773	14.053654	75.20189	-29.42727	47.14746	14.058788	76.35509	-29.104662	-3.671906	2.268029	19.383461	-16.052982	-18.042194	8.766201	8099.5124588012695
66	1097.8121	229.47072	1442.0221	510.48422	143.24936	260.93002	462.40445	-153.86362	143.24936	260.93002	462.40445	-153.86362	1097.8121	229.47072	1442.0221	510.48422	727.8	986.6	263999	47.404903	13.924984	79.8402	-28.528677	47.40471	13.930784	78.332664	-29.332096	-3.6479793	2.2955892	34.815086	-15.026387	-18.448898	9.0470705	8256.52065730095
67	1191.8706	470.23575	1810.5869	370.94577	196.27086	198.90266	461.289	-106.9145	196.27086	198.90266	461.289	-106.9145	1191.8706	470.23575	1810.5869	370.94577	697.8333	703.8	267999	47.588516	13.832193	75.832794	-30.803263	47.588387	13.835524	78.23104	-29.72438	-3.6485107	2.292792	36.728256	-18.91969	-18.190039	9.141482	8377.802993774414
68	1078.5603	422.28354	1846.6027	266.7907	212.47993	186.78737	406.31778	-57.655544	212.47993	186.78737	406.31778	-57.655544	1078.5603	422.28354	1846.6027	266.7907	707.4	917.6	271999	47.910206	13.702841	75.41202	-29.687246	47.910145	13.707633	77.721115	-30.743662	-3.6321366	2.3164206	26.137016	-15.37508	-17.583437	9.211411	8502.537919521332
69	1391.9601	374.59705	1906.4376	925.8365	279.9743	139.57626	529.2152	88.72547	279.9743	139.57626	529.2152	88.72547	1391.9601	374.59705	1906.4376	925.8365	516.2222	956.7	275999	48.155113	13.553565	75.64456	-33.825184	48.15498	13.558133	79.63349	-32.483833	-3.6088212	2.3356793	24.02757	-14.594112	-19.209732	9.274549	8624.416193962097
70	932.766	537.09283	1885.1113	151.89816	225.59467	256.35922	897.217	1.9785848	225.59467	256.35922	897.217	1.9785848	932.766	537.09283	1885.1113	151.89816	340.33334	690.5	279999	48.44235	13.489222	78.46073	-33.440117	48.441807	13.495421	81.23626	-35.238743	-3.5518858	2.4033747	39.60374	-15.200798	-20.381256	9.457743	8741.72543311119
71	1562.8864	409.1249	1904.4226	390.1544	215.61685	269.94327	729.8682	-116.92862	215.61685	269.94327	729.8682	-116.92862	1562.8864	409.1249	1904.4226	390.1544	403.8	905.3	283999	48.949306	13.226721	80.65919	-36.22556	48.94948	13.232918	81.05893	-34.171516	-3.5547144	2.4058006	29.236301	-14.554411	-22.235575	9.850905	8863.598751306534
72	1368.8292	707.3834	2202.7449	62.403404	303.4408	220.91478	555.75037	-132.71358	303.4408	220.91478	555.75037	-132.71358	1368.8292	707.3834	2202.7449	62.403404	588.6667	816.1	287999	49.251	13.149967	82.54551	-35.380787	49.250847	13.157235	83.75008	-36.483208	-3.529662	2.4199526	27.11804	-14.397029	-23.93016	10.147968	8982.33687710762
