Epoch	AverageTestEnv0Ret	StdTestEnv0Ret	MaxTestEnv0Ret	MinTestEnv0Ret	AverageEnv0Ret	StdEnv0Ret	MaxEnv0Ret	MinEnv0Ret	AverageTestEnv1Ret	StdTestEnv1Ret	MaxTestEnv1Ret	MinTestEnv1Ret	AverageEnv1Ret	StdEnv1Ret	MaxEnv1Ret	MinEnv1Ret	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	-757.21155	58.282192	-652.62366	-845.36426	-361.14865	22.547092	-336.0556	-393.68164	-204.62671	16.535349	-180.25317	-234.1204	-204.28415	70.07509	-140.32964	-321.17578	-565.4328	73.33184	-507.0341	-691.2091	-961.8382	60.790047	-856.0373	-1057.6559	1000.0	1000.0	3999	9.874647	6.3570232	39.496857	-3.2773578	9.874777	6.358909	39.5657	-3.3719814	-7.4119215	2.5723226	18.480667	-19.691692	142.35703	1.2832098	119.22839975357056
2	-1493.341	58.073578	-1431.702	-1613.5135	-307.84644	39.278423	-265.0641	-350.71808	-150.14825	32.26	-90.56372	-209.52025	-194.16672	79.89627	-100.15398	-321.15375	-502.01312	83.845436	-365.21805	-593.5799	-1643.4893	62.95329	-1581.1655	-1742.8064	1000.0	1000.0	7999	45.62321	18.968933	133.35254	4.742722	45.6236	18.97284	132.99098	3.5898478	1.1433318	6.1384478	41.47615	-19.245173	591.473	7.642752	269.8314082622528
3	-442.3868	365.4503	59.295	-1119.9607	-753.5232	474.8196	-283.5862	-1420.3379	-190.76358	76.65374	-77.70103	-348.15723	-246.58655	94.440414	-106.74079	-337.76062	-1000.10974	558.7125	-390.327	-1748.8013	-633.1504	423.6494	-109.30753	-1468.1179	1000.0	1000.0	11999	120.83521	25.069735	229.9145	57.028553	120.83618	25.072357	225.64238	56.284317	5.618419	6.3119717	40.12886	-19.249512	1492.9315	20.436008	426.8702392578125
4	276.9545	55.12131	400.57217	214.67714	-770.57324	143.17534	-580.97614	-958.24286	-113.50957	43.359306	-40.654564	-186.05869	-185.93076	30.954243	-136.37941	-216.20041	-956.504	164.26555	-717.3556	-1165.5444	163.44493	81.17672	314.5024	76.20634	1000.0	1000.0	15999	136.80513	22.214056	231.21431	82.21227	136.80528	22.218473	226.70793	85.48775	-4.5988383	3.998734	30.023493	-18.577158	1636.1536	17.120708	590.4125282764435
5	472.19742	68.90857	575.8183	349.0872	-453.9671	81.407074	-323.27222	-536.79395	-37.525307	35.683807	45.850185	-84.29678	-154.5242	54.506527	-74.19485	-227.40625	-608.49133	103.6331	-488.2846	-731.9657	434.67218	89.16674	545.93774	292.39896	1000.0	1000.0	19999	122.98864	17.35065	197.94771	77.88537	122.9891	17.353765	198.2439	77.25826	-7.1374207	2.3599691	12.554476	-20.757507	1469.681	10.01226	753.1306269168854
6	693.2019	49.859024	794.1027	638.6082	-246.9697	87.62874	-138.4806	-339.55267	35.62966	41.553185	83.39546	-42.71038	-116.48006	31.328335	-71.24667	-157.35092	-363.44977	67.37156	-267.1383	-448.2176	728.83154	18.537209	759.2504	709.8068	1000.0	1000.0	23999	110.68778	13.07649	169.72873	68.949425	110.6879	13.080341	165.26866	69.619156	-7.7243977	1.9604789	18.722324	-17.751347	1323.692	7.4712157	916.9180669784546
7	697.5733	119.51158	881.7854	560.63043	-248.78238	65.85087	-157.36273	-343.4589	-34.401993	23.868822	4.418242	-58.43716	-106.043785	12.154942	-89.59261	-123.331764	-354.82617	74.23449	-259.73965	-466.79065	663.1713	139.46895	873.12683	520.8318	1000.0	1000.0	27999	102.11027	10.072334	152.85716	65.3277	102.11028	10.076979	153.46762	65.870766	-7.858965	1.8474233	10.968315	-19.636728	1222.4054	6.5715218	1082.1585285663605
8	801.17896	56.361767	868.42194	671.1804	-179.33757	47.426254	-114.33135	-248.3504	20.7112	42.78542	132.52148	-13.678307	-109.70068	28.412283	-78.14989	-142.3225	-289.03824	52.120922	-199.32193	-326.50027	821.89014	68.330215	960.1131	684.4286	1000.0	1000.0	31999	96.87188	8.151741	147.47122	62.441174	96.87202	8.156107	149.00095	61.206524	-7.905628	1.7955266	7.1824474	-19.373568	1158.9943	6.351016	1246.005315065384
9	778.6417	59.72398	837.8328	633.56433	-174.53339	13.154871	-154.47237	-191.17508	-10.539846	24.127615	53.202118	-37.455612	-99.38918	29.560394	-60.740715	-135.41885	-273.92255	30.541233	-236.46269	-309.79553	768.10187	71.518456	891.035	620.55286	1000.0	1000.0	35999	93.44954	6.858358	142.02939	60.431984	93.4498	6.863582	141.56178	60.794067	-7.88757	1.7924821	6.6611233	-18.34912	1117.426	6.0272303	1418.5500972270966
10	805.464	80.852715	922.5093	636.1916	-68.98759	23.993092	-34.117016	-99.2736	-21.791859	10.176931	0.40994152	-39.332745	-72.44509	49.147778	-20.134987	-131.89928	-141.43268	66.55547	-54.252003	-231.17287	783.67206	77.7111	909.1671	636.6015	1000.0	1000.0	39999	91.87601	5.970017	136.59857	60.739902	91.87596	5.9766884	135.84525	60.847927	-7.913905	1.7853467	8.358774	-19.86058	1097.887	5.7466397	1607.1100342273712
11	741.34534	76.984	861.66156	640.4237	-174.37872	109.2501	-81.09106	-357.1296	77.23683	85.54062	231.64632	-38.02582	-122.56953	36.392323	-60.67445	-152.05789	-296.94824	126.89196	-161.68568	-501.90015	818.58215	83.733696	959.769	714.62994	1000.0	1000.0	43999	91.4315	5.4590645	134.66733	57.716057	91.43181	5.4655213	134.42624	58.07255	-7.882702	1.8019372	13.4366665	-18.89293	1090.7794	5.668671	1795.8575069904327
