Epoch	AverageTestEnv0Ret	StdTestEnv0Ret	MaxTestEnv0Ret	MinTestEnv0Ret	AverageEnv0Ret	StdEnv0Ret	MaxEnv0Ret	MinEnv0Ret	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
19	4239.9834	1629.2367	5637.386	1058.6578	5677.9434	160.72867	5861.9473	5472.3477	5677.9434	160.72867	5861.9473	5472.3477	4239.9834	1629.2367	5637.386	1058.6578	1000.0	1000.0	75999	263.70502	101.91358	413.0468	17.929924	263.7053	101.91125	410.63412	27.520897	2.4517927	4.004564	27.396317	-16.123056	-264.19156	27.075014	2946.0630519390106
20	6535.331	68.48057	6687.8384	6445.931	5680.3584	203.98375	5959.751	5383.562	5680.3584	203.98375	5959.751	5383.562	6535.331	68.48057	6687.8384	6445.931	1000.0	1000.0	79999	282.06445	106.90877	431.82474	23.882263	282.0645	106.90754	433.31042	26.594059	2.742079	4.0638533	33.36052	-12.680151	-282.5496	30.393082	3173.225350856781
21	5692.5347	1478.146	6473.2324	1292.9806	5994.541	209.13278	6228.506	5775.568	5994.541	209.13278	6228.506	5775.568	5692.5347	1478.146	6473.2324	1292.9806	1000.0	1000.0	83999	299.59332	110.9969	450.8012	19.940716	299.59415	110.99405	449.46866	25.614647	2.899452	4.098621	42.436966	-13.041021	-300.05862	31.35703	3414.414216041565
22	6995.3438	80.82461	7158.615	6869.4526	6097.4053	100.14599	6225.178	5952.886	6097.4053	100.14599	6225.178	5952.886	6995.3438	80.82461	7158.615	6869.4526	1000.0	1000.0	87999	316.2772	115.82999	472.37054	18.488691	316.27744	115.82751	470.60577	25.44392	3.0878015	4.1388035	39.1362	-12.8619	-316.74484	31.905474	3653.7923691272736
23	7108.5947	81.492004	7225.727	6972.3423	6250.128	168.9466	6400.558	5975.5137	6250.128	168.9466	6400.558	5975.5137	7108.5947	81.492004	7225.727	6972.3423	1000.0	1000.0	91999	333.1219	119.087036	487.365	19.119867	333.12137	119.084854	483.7224	26.263327	3.2870216	4.1920257	32.17915	-13.474098	-333.57248	35.379543	3875.4712886810303
24	7114.46	77.98842	7262.2114	7004.876	6341.5366	74.75748	6407.107	6215.197	6341.5366	74.75748	6407.107	6215.197	7114.46	77.98842	7262.2114	7004.876	1000.0	1000.0	95999	348.4692	122.83562	498.82956	21.725359	348.46967	122.83285	499.53806	25.341928	3.3710086	4.133351	34.483395	-16.772455	-348.89227	34.266155	4096.782765865326
25	7184.4727	65.07654	7298.2827	7083.6216	6587.4053	193.98544	6845.2354	6331.9746	6587.4053	193.98544	6845.2354	6331.9746	7184.4727	65.07654	7298.2827	7083.6216	1000.0	1000.0	99999	363.1834	125.7349	521.1413	17.436705	363.1842	125.73129	520.7953	24.470705	3.5294838	4.1566415	40.362556	-12.632176	-363.5963	35.226738	4316.627797365189
26	6622.7773	37.23562	6666.3564	6531.385	6665.7646	141.96504	6852.519	6453.8096	6665.7646	141.96504	6852.519	6453.8096	6622.7773	37.23562	6666.3564	6531.385	1000.0	1000.0	103999	377.3175	128.0983	529.0382	16.92277	377.31793	128.09674	529.63916	22.867619	3.5920365	4.1228595	42.341988	-16.6824	-377.68195	33.995117	4533.405706882477
27	7106.6455	79.64993	7231.1533	7006.7837	6638.761	129.80922	6826.1426	6483.463	6638.761	129.80922	6826.1426	6483.463	7106.6455	79.64993	7231.1533	7006.7837	1000.0	1000.0	107999	390.00815	130.11533	540.9787	20.079578	390.00848	130.11336	541.9178	25.392326	3.7428248	4.185233	34.391453	-14.307939	-390.32642	34.245277	4750.698966264725
28	7179.8203	66.63789	7262.037	7064.4214	6807.2524	153.97885	6975.3994	6650.009	6807.2524	153.97885	6975.3994	6650.009	7179.8203	66.63789	7262.037	7064.4214	1000.0	1000.0	111999	401.98465	132.36958	555.5996	1.4919318	401.9847	132.36746	551.8214	23.53185	3.8147228	4.1606407	36.10017	-13.323903	-402.2809	36.120117	4975.751597166061
29	7464.926	36.039856	7526.611	7403.6333	6834.8154	124.87698	6953.8315	6632.259	6834.8154	124.87698	6953.8315	6632.259	7464.926	36.039856	7526.611	7403.6333	1000.0	1000.0	115999	413.6672	133.57729	566.2475	13.645315	413.6686	133.57318	565.9199	23.330173	3.8487864	4.121584	38.83484	-12.808782	-413.93152	35.500225	5206.862414360046
30	7522.7163	47.388668	7582.7334	7432.7046	6938.29	87.35791	7015.189	6797.6978	6938.29	87.35791	7015.189	6797.6978	7522.7163	47.388668	7582.7334	7432.7046	1000.0	1000.0	119999	423.49063	135.31108	575.31476	17.455276	423.49133	135.30821	575.19543	22.04202	3.9901698	4.16277	44.1359	-12.300023	-423.73166	35.614243	5437.726083755493
31	7465.9805	68.68297	7653.9004	7380.537	6870.1587	38.716415	6920.0547	6831.378	6870.1587	38.716415	6920.0547	6831.378	7465.9805	68.68297	7653.9004	7380.537	1000.0	1000.0	123999	433.19647	136.6465	586.6859	14.328758	433.1977	136.6442	587.3819	19.38899	3.9888265	4.1243787	37.521145	-12.989552	-433.41376	34.274845	5611.231230258942
32	7439.694	108.89467	7672.9575	7269.8755	7068.5005	103.83507	7185.784	6923.917	7068.5005	103.83507	7185.784	6923.917	7439.694	108.89467	7672.9575	7269.8755	1000.0	1000.0	127999	442.5044	137.415	592.137	15.249904	442.50403	137.41347	591.7105	21.979599	4.0006876	4.1206913	41.34082	-13.15481	-442.7035	34.872066	5780.8430025577545
33	7573.0283	107.90608	7812.0264	7457.2974	7097.575	228.45319	7321.6606	6754.6875	7097.575	228.45319	7321.6606	6754.6875	7573.0283	107.90608	7812.0264	7457.2974	1000.0	1000.0	131999	451.0338	138.51077	602.95087	15.235817	451.03473	138.50919	603.4423	18.831455	4.007081	4.09072	39.338577	-15.103781	-451.1992	34.287727	5951.726478099823
34	7570.324	147.1281	7813.055	7325.8926	6068.0303	2074.4192	7339.941	2475.9504	6068.0303	2074.4192	7339.941	2475.9504	7570.324	147.1281	7813.055	7325.8926	1000.0	1000.0	135999	457.77856	141.49673	609.99896	7.0475063	457.7788	141.49611	613.3974	17.186577	4.0790696	4.123827	38.606266	-13.6013565	-457.92776	37.622547	6144.8080797195435
35	7997.721	117.92295	8153.819	7712.364	7331.2656	118.39536	7524.927	7203.944	7331.2656	118.39536	7524.927	7203.944	7997.721	117.92295	8153.819	7712.364	1000.0	1000.0	139999	465.2531	142.7841	621.2189	5.2898154	465.25327	142.78273	621.4588	12.065521	4.080475	4.109104	47.49725	-12.739677	-465.39035	38.403694	6367.443537712097
36	7690.1265	166.87547	7984.8174	7503.1016	7344.013	90.03585	7489.889	7250.095	7344.013	90.03585	7489.889	7250.095	7690.1265	166.87547	7984.8174	7503.1016	1000.0	1000.0	143999	473.55515	143.39485	635.7455	4.371639	473.55533	143.39351	638.2438	14.104697	4.204442	4.1571817	47.90404	-12.77589	-473.67017	37.691696	6590.453089475632
37	7424.1943	162.61142	7729.62	7259.074	7316.458	211.37744	7551.976	7089.2554	7316.458	211.37744	7551.976	7089.2554	7424.1943	162.61142	7729.62	7259.074	1000.0	1000.0	147999	480.68784	144.22154	644.74023	3.2840466	480.68793	144.22151	646.1604	10.581322	4.214975	4.150637	45.255074	-11.926158	-480.79324	40.04318	6783.846661806107
38	7992.9795	99.54924	8157.5073	7829.9463	7309.419	225.49066	7500.1753	6935.3784	7309.419	225.49066	7500.1753	6935.3784	7992.9795	99.54924	8157.5073	7829.9463	1000.0	1000.0	151999	487.36148	144.9806	650.8419	12.140719	487.3618	144.97858	650.67365	17.301378	4.284791	4.112706	57.364296	-11.588762	-487.4622	39.186947	6968.832387447357
39	7999.428	144.92107	8172.5366	7678.757	7311.111	126.83738	7526.86	7205.604	7311.111	126.83738	7526.86	7205.604	7999.428	144.92107	8172.5366	7678.757	1000.0	1000.0	155999	495.06747	145.17653	659.28125	5.2684727	495.0677	145.17264	658.89655	9.158933	4.3242235	4.1042747	41.47154	-12.162514	-495.15775	39.578705	7154.159523010254
40	7990.202	104.114395	8156.6475	7840.4336	7490.0986	165.92923	7632.5337	7207.7656	7490.0986	165.92923	7632.5337	7207.7656	7990.202	104.114395	8156.6475	7840.4336	1000.0	1000.0	159999	501.88235	146.46413	666.9539	7.859604	501.8839	146.46054	664.9505	11.911582	4.306742	4.0734825	68.8788	-13.783405	-501.95276	38.57928	7360.323230266571
41	8099.6045	93.2158	8259.703	7997.0625	7631.9434	76.86648	7728.328	7550.3105	7631.9434	76.86648	7728.328	7550.3105	8099.6045	93.2158	8259.703	7997.0625	1000.0	1000.0	163999	508.95804	146.50662	675.075	8.756229	508.9587	146.50438	675.7204	12.614562	4.4053736	4.0873957	49.604855	-13.266556	-508.9985	42.253628	7583.603644609451
42	8568.193	186.17943	8903.851	8321.487	7788.1787	119.897	7920.0405	7663.67	7788.1787	119.897	7920.0405	7663.67	8568.193	186.17943	8903.851	8321.487	1000.0	1000.0	167999	515.7596	146.59454	688.19965	14.357451	515.7597	146.59352	688.6743	14.930649	4.3962264	4.0670257	43.29978	-12.521084	-515.8129	40.559246	7806.093602657318
43	8260.647	151.54056	8504.432	8051.639	7702.058	135.33553	7869.137	7559.8706	7702.058	135.33553	7869.137	7559.8706	8260.647	151.54056	8504.432	8051.639	1000.0	1000.0	171999	522.07806	146.95268	694.51776	13.325385	522.0783	146.95215	695.2219	13.459281	4.454598	4.0685315	54.092186	-14.243535	-522.11255	40.36751	7985.663988351822
44	8362.183	147.08452	8615.827	8164.235	7916.8374	165.0742	8139.6733	7693.0693	7916.8374	165.0742	8139.6733	7693.0693	8362.183	147.08452	8615.827	8164.235	1000.0	1000.0	175999	527.4442	147.95361	702.6151	11.851154	527.4448	147.95268	701.84906	8.990381	4.505319	4.089524	51.05814	-13.751528	-527.4673	40.92177	8155.419680118561
45	7995.353	1652.2574	8833.605	3053.8516	7893.2056	216.8692	8251.989	7674.0225	7893.2056	216.8692	8251.989	7674.0225	7995.353	1652.2574	8833.605	3053.8516	1000.0	1000.0	179999	534.5857	147.90903	707.25006	1.9926473	534.5863	147.90642	710.0401	10.431371	4.6104164	4.0901103	49.749126	-13.290217	-534.59937	42.950607	8324.906695365906
46	8805.853	102.70575	8958.515	8595.9375	8056.8696	188.79245	8251.541	7758.962	8056.8696	188.79245	8251.541	7758.962	8805.853	102.70575	8958.515	8595.9375	1000.0	1000.0	183999	540.6245	148.33464	710.37506	10.686166	540.6248	148.33362	712.6181	2.0277123	4.6661816	4.083869	51.35819	-11.641333	-540.6383	44.12091	8499.564223527908
47	8906.092	115.81335	9167.684	8731.469	7980.95	108.1523	8087.044	7800.5034	7980.95	108.1523	8087.044	7800.5034	8906.092	115.81335	9167.684	8731.469	1000.0	1000.0	187999	546.1614	149.20894	719.3034	8.493126	546.1614	149.20856	719.7236	6.152005	4.6857862	4.086881	61.390205	-11.969254	-546.1392	48.13073	8677.75539779663
48	8796.634	132.64784	8974.232	8571.678	8220.361	183.28323	8489.105	8045.6426	8220.361	183.28323	8489.105	8045.6426	8796.634	132.64784	8974.232	8571.678	1000.0	1000.0	191999	552.80554	148.47523	723.2994	2.061255	552.8056	148.47462	723.7273	5.529296	4.777366	4.0920424	59.068066	-14.630318	-552.78577	44.83323	8855.4535882473
49	8763.541	176.25443	9089.609	8505.409	8237.273	103.71577	8407.345	8144.1836	8237.273	103.71577	8407.345	8144.1836	8763.541	176.25443	9089.609	8505.409	1000.0	1000.0	195999	558.27924	149.66446	731.9166	2.088772	558.2793	149.66287	732.1506	3.765469	4.746126	4.0411377	47.8782	-12.07149	-558.238	46.158806	9034.820270776749
50	8806.557	218.3934	9106.936	8355.698	8375.688	137.41835	8591.244	8232.348	8375.688	137.41835	8591.244	8232.348	8806.557	218.3934	9106.936	8355.698	1000.0	1000.0	199999	564.45306	149.0601	740.8161	6.110021	564.4533	149.06013	738.98584	10.878181	4.776435	4.0514436	67.84268	-12.457741	-564.396	46.864086	9213.686203479767
51	8584.311	145.89218	8785.704	8333.108	8332.515	184.81541	8540.782	8033.9224	8332.515	184.81541	8540.782	8033.9224	8584.311	145.89218	8785.704	8333.108	1000.0	1000.0	203999	569.1686	150.20456	745.87445	9.182646	569.1687	150.20453	744.9967	11.93565	4.8792443	4.079192	50.975014	-14.892313	-569.1052	47.013603	9392.915229797363
52	9131.865	95.27019	9285.962	8939.754	8143.316	219.68367	8427.259	7809.979	8143.316	219.68367	8427.259	7809.979	9131.865	95.27019	9285.962	8939.754	1000.0	1000.0	207999	574.7884	150.00273	745.61804	9.333545	574.78845	150.00267	748.0194	9.829546	4.9073424	4.065842	50.070137	-14.304705	-574.73987	47.033516	9571.756933689117
53	9272.841	73.47311	9380.452	9146.175	8451.923	144.26067	8603.451	8232.4375	8451.923	144.26067	8603.451	8232.4375	9272.841	73.47311	9380.452	9146.175	1000.0	1000.0	211999	579.73254	150.56409	753.5768	2.1802835	579.7329	150.56285	754.2637	6.787673	4.9642754	4.0787444	51.054985	-13.4118	-579.6285	48.6119	9749.771440505981
54	8961.82	169.96245	9259.395	8673.909	8562.486	103.613205	8649.774	8386.834	8562.486	103.613205	8649.774	8386.834	8961.82	169.96245	9259.395	8673.909	1000.0	1000.0	215999	585.10803	151.13208	756.8304	2.2162316	585.1078	151.13063	758.55615	8.54077	5.007269	4.0716295	64.199585	-12.576023	-585.00323	50.6409	9927.440296173096
55	7593.06	104.964584	7786.8125	7500.5835	8588.384	123.36092	8759.307	8420.829	8588.384	123.36092	8759.307	8420.829	7593.06	104.964584	7786.8125	7500.5835	1000.0	1000.0	219999	589.7558	151.053	762.0123	8.711585	589.7555	151.05432	762.90576	9.620298	5.1062245	4.1099277	50.17124	-13.037954	-589.6635	50.74912	10104.9198346138
56	9258.604	81.32837	9388.483	9094.897	8555.023	162.28462	8717.771	8302.831	8555.023	162.28462	8717.771	8302.831	9258.604	81.32837	9388.483	9094.897	1000.0	1000.0	223999	595.30133	150.99138	777.56934	2.2575378	595.30194	150.99225	778.3081	6.49325	5.090506	4.1084547	50.30678	-15.022451	-595.21027	50.04807	10292.118233203888
57	8342.519	104.737976	8607.762	8236.304	8746.428	111.34682	8921.95	8613.471	8746.428	111.34682	8921.95	8613.471	8342.519	104.737976	8607.762	8236.304	1000.0	1000.0	227999	600.02545	151.92233	778.70734	2.2797327	600.02484	151.92206	776.87604	6.5461087	5.1812844	4.1170826	45.008114	-12.306715	-599.92426	50.629654	10519.979373455048
58	9324.368	117.35177	9501.612	9114.402	8728.728	78.78169	8816.525	8638.048	8728.728	78.78169	8816.525	8638.048	9324.368	117.35177	9501.612	9114.402	1000.0	1000.0	231999	605.35474	151.60454	783.85376	5.9566283	605.3543	151.6053	781.53595	12.376338	5.205346	4.102023	52.623295	-11.444328	-605.26324	50.982647	10746.722332000732
59	8771.243	170.89339	9025.383	8387.644	8972.257	98.218315	9057.732	8807.287	8972.257	98.218315	9057.732	8807.287	8771.243	170.89339	9025.383	8387.644	1000.0	1000.0	235999	610.25854	152.29634	782.12915	5.3291364	610.25885	152.29646	783.26904	4.7776394	5.2298727	4.127288	55.603928	-12.377336	-610.1701	53.022022	10945.130044698715
60	9188.211	73.89667	9294.486	9076.225	8762.849	282.56934	9086.025	8428.674	8762.849	282.56934	9086.025	8428.674	9188.211	73.89667	9294.486	9076.225	1000.0	1000.0	239999	615.58514	153.11559	795.98126	2.3336835	615.5853	153.11403	795.2648	4.7601595	5.238661	4.113812	50.101288	-13.335812	-615.47314	50.77459	11119.892508268356
61	9421.25	103.06467	9531.859	9157.962	8858.015	168.83522	9050.512	8614.449	8858.015	168.83522	9050.512	8614.449	9421.25	103.06467	9531.859	9157.962	1000.0	1000.0	243999	620.03674	153.79128	797.9936	2.358972	620.03687	153.79173	794.7063	7.618287	5.3083262	4.1457143	56.52738	-12.834443	-619.9265	51.923767	11295.119841814041
62	9206.4795	166.8828	9539.133	8961.287	8809.591	194.19284	9055.82	8614.243	8809.591	194.19284	9055.82	8614.243	9206.4795	166.8828	9539.133	8961.287	1000.0	1000.0	247999	625.50653	153.05292	802.92365	3.1631627	625.5059	153.05377	800.1406	7.870204	5.360049	4.1178575	59.586926	-14.850023	-625.3541	52.488945	11478.182096481323
63	9597.429	88.51506	9738.707	9449.93	9038.986	191.02614	9230.412	8761.05	9038.986	191.02614	9230.412	8761.05	9597.429	88.51506	9738.707	9449.93	1000.0	1000.0	251999	629.96356	153.3281	807.98737	4.1701446	629.96344	153.32846	805.65497	7.257283	5.3349314	4.099667	65.753876	-14.331695	-629.81036	52.87834	11716.311955451965
64	9565.537	132.49612	9748.996	9328.893	8978.149	113.24508	9161.612	8863.7	8978.149	113.24508	9161.612	8863.7	9565.537	132.49612	9748.996	9328.893	1000.0	1000.0	255999	634.47876	153.0847	815.6762	2.4230263	634.479	153.0844	811.83014	2.450278	5.3603206	4.0982223	55.685318	-12.534393	-634.32166	54.1229	11954.500466823578
65	9784.167	156.59396	10036.535	9506.645	9057.353	42.840775	9100.35	8987.799	9057.353	42.840775	9100.35	8987.799	9784.167	156.59396	10036.535	9506.645	1000.0	1000.0	259999	638.5705	153.35028	818.98206	3.3013432	638.5705	153.35068	818.7206	9.723	5.413236	4.1048427	56.50895	-13.338276	-638.42584	53.46163	12158.278852701187
66	9918.58	100.63093	10061.751	9733.687	9028.332	174.5949	9255.709	8844.965	9028.332	174.5949	9255.709	8844.965	9918.58	100.63093	10061.751	9733.687	1000.0	1000.0	263999	642.48285	154.44865	822.1474	-0.054107428	642.48315	154.44742	821.03577	9.482872	5.4612265	4.102125	60.304596	-13.058862	-642.30145	54.67965	12338.846091032028
67	9427.223	153.08218	9684.293	9195.098	9154.524	132.8331	9339.022	8972.226	9154.524	132.8331	9339.022	8972.226	9427.223	153.08218	9684.293	9195.098	1000.0	1000.0	267999	647.24194	153.22299	826.0136	0.73888993	647.2424	153.22163	822.9601	2.5158403	5.5456195	4.1453323	64.21226	-13.99547	-647.05	55.48343	12518.803612232208
68	9349.572	103.455215	9506.287	9186.091	9478.058	177.80022	9747.427	9297.849	9478.058	177.80022	9747.427	9297.849	9349.572	103.455215	9506.287	9186.091	1000.0	1000.0	271999	651.2728	153.57251	828.5403	-6.06674	651.27295	153.57129	829.4317	6.602419	5.5368443	4.132993	61.606846	-15.017422	-651.092	56.069798	12698.543985843658
69	9663.443	137.71553	9863.036	9491.81	9259.811	222.63844	9609.001	8996.438	9259.811	222.63844	9609.001	8996.438	9663.443	137.71553	9863.036	9491.81	1000.0	1000.0	275999	655.33887	153.47931	834.29474	3.078283	655.3387	153.47946	833.5425	3.5265365	5.6113005	4.139715	63.33823	-12.490947	-655.1306	57.59448	12884.966005563736
70	9902.359	153.63304	10125.34	9534.972	9220.13	238.09178	9515.944	8850.724	9220.13	238.09178	9515.944	8850.724	9902.359	153.63304	10125.34	9534.972	1000.0	1000.0	279999	658.84375	154.85811	838.44824	-7.4151382	658.84357	154.85672	838.4862	6.92051	5.5345387	4.073984	70.988235	-16.008644	-658.61676	57.79497	13071.58800625801
71	9796.915	137.5438	9925.867	9417.714	9375.104	161.63571	9603.588	9201.905	9375.104	161.63571	9603.588	9201.905	9796.915	137.5438	9925.867	9417.714	1000.0	1000.0	283999	663.30963	154.0127	841.6079	-7.5954857	663.31006	154.01016	840.9912	4.5966196	5.606414	4.116733	101.54824	-12.222542	-663.0895	59.241833	13260.618718862534
72	9868.566	110.60065	10073.002	9745.556	9522.85	132.92482	9699.009	9327.708	9522.85	132.92482	9699.009	9327.708	9868.566	110.60065	10073.002	9745.556	1000.0	1000.0	287999	666.6247	155.78935	852.021	-6.439441	666.6249	155.7904	850.8736	2.6221013	5.5869493	4.157765	73.907425	-11.907485	-666.3749	57.562035	13489.240846395493
73	9864.467	196.48892	10090.842	9467.061	9542.123	127.61829	9706.001	9400.25	9542.123	127.61829	9706.001	9400.25	9864.467	196.48892	10090.842	9467.061	1000.0	1000.0	291999	671.08575	155.34749	854.8545	2.6316888	671.0857	155.3475	857.1741	5.210142	5.635204	4.1065426	62.958717	-14.65882	-670.8688	57.928024	13717.717744112015
