Epoch	AverageTestEnv0Ret	StdTestEnv0Ret	MaxTestEnv0Ret	MinTestEnv0Ret	AverageEnv0Ret	StdEnv0Ret	MaxEnv0Ret	MinEnv0Ret	AverageTestEnv1Ret	StdTestEnv1Ret	MaxTestEnv1Ret	MinTestEnv1Ret	AverageEnv1Ret	StdEnv1Ret	MaxEnv1Ret	MinEnv1Ret	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	-497.53754	8.428145	-480.55356	-513.5086	-304.66867	40.531887	-259.11166	-358.25244	-187.7668	11.113536	-175.33318	-212.86063	-297.24765	41.312897	-240.21196	-343.43933	-2593.1492	131.55348	-2414.629	-2785.5728	-2720.792	42.96633	-2632.0242	-2799.6045	1000.0	1000.0	3999	-23.419102	19.033176	0.88305	-67.23042	-22.428453	18.786469	1.1160568	-62.043148	-4.3702044	5.091702	21.147203	-14.297121	-11.211857	16.701813	131.07564043998718
2	-87.59369	59.576435	6.7570515	-168.24728	-375.42615	46.486115	-319.70224	-441.69098	-112.50336	64.76403	-19.222988	-232.6512	-223.5628	63.163834	-157.01402	-319.34515	-2822.974	196.95425	-2617.4792	-3142.5266	-1182.3168	303.5014	-714.10065	-1588.174	1000.0	1000.0	7999	-51.666885	39.420544	1.2766497	-115.29045	-51.62734	39.2636	1.954784	-108.542816	-1.7939076	4.538752	25.177305	-16.982635	-26.077658	35.367294	296.3849124908447
3	58.642967	34.28052	158.6602	32.97999	-397.61963	84.946175	-318.81113	-531.2516	-139.97746	22.330748	-75.09942	-156.82182	-256.08856	62.59296	-158.05292	-326.52267	-2828.0342	318.85364	-2456.8801	-3299.1145	-558.8579	45.337574	-474.78552	-603.14526	1000.0	1000.0	11999	-86.14053	63.71369	-4.375672	-137.87985	-86.1188	63.61389	-4.97335	-136.76634	-3.101775	4.5514965	24.63525	-15.566459	-45.376633	44.614548	463.75846457481384
4	-169.92972	12.772041	-146.11118	-188.81639	-369.0067	50.719543	-324.98395	-455.35526	-164.93599	3.9324415	-155.48944	-170.04416	-226.3659	47.682632	-153.90068	-280.38397	-2803.0303	246.81706	-2486.8464	-3051.3943	-1407.8096	45.349506	-1324.0776	-1469.0923	1000.0	1000.0	15999	-152.81142	111.53087	-28.24742	-189.63853	-152.78111	111.469925	-28.929264	-185.3995	-4.4752045	4.6162014	23.294128	-17.558926	-82.38222	55.998398	635.4166152477264
5	-73.27511	11.366869	-52.327045	-84.90004	-282.5487	21.034306	-263.4788	-318.16632	-211.98035	4.9718194	-202.6269	-221.56961	-239.31633	51.303204	-182.20918	-322.46255	-2354.337	211.52562	-2100.5757	-2666.0876	-1089.6917	26.123735	-1048.9536	-1121.5084	1000.0	1000.0	19999	-226.53506	164.02658	-55.15903	-254.0313	-226.50378	163.97992	-54.277576	-248.73337	-4.0968065	4.495859	36.289856	-15.040482	-122.51455	69.96246	836.8131909370422
6	-240.02347	11.329267	-223.63399	-261.30704	-182.73024	28.482937	-139.11967	-217.52243	-213.56416	3.7355697	-207.70789	-219.51547	-175.84224	26.091248	-152.44244	-216.04851	-1994.0706	268.46768	-1764.792	-2444.1924	-1837.7141	41.979305	-1775.2363	-1927.2769	1000.0	1000.0	23999	-288.75485	207.77736	-83.95955	-303.9411	-288.7318	207.74377	-86.04813	-302.17764	-3.7683797	4.4562254	51.104027	-15.269065	-156.25235	77.54563	1027.2964279651642
7	-297.1557	58.546757	-144.22421	-346.12766	-151.7991	40.98745	-111.16356	-206.6088	-146.21976	7.374919	-130.88495	-155.16452	-248.45938	85.44617	-177.22772	-390.3807	-1819.4247	259.50208	-1529.2867	-2169.655	-2016.3529	211.07304	-1507.7906	-2203.438	1000.0	1000.0	27999	-342.16583	245.1755	-111.517525	-345.00534	-342.14807	245.14922	-109.14789	-344.77432	-3.4298582	4.586607	67.30197	-15.433222	-185.20029	82.659164	1216.036925792694
8	62.19938	102.97785	252.91806	-61.351162	-166.59245	56.053913	-110.88182	-251.25093	-158.43095	5.824519	-150.64366	-167.28978	-222.81113	31.508867	-196.26492	-276.1873	-1886.0739	293.99237	-1581.555	-2208.6912	-639.7301	234.91179	-308.25342	-950.2251	1000.0	1000.0	31999	-383.82883	274.26947	-132.0556	-372.81348	-383.81924	274.2503	-127.81976	-376.9567	-3.2960298	4.580265	59.60187	-15.855825	-207.74527	82.29604	1422.5166594982147
9	139.7751	96.80971	302.06683	15.69503	-107.84859	32.49269	-65.773994	-148.8817	-167.20609	9.215084	-150.69896	-177.01266	-247.84183	76.83752	-175.13918	-376.80804	-1644.4407	170.07146	-1517.123	-1937.2727	-464.88052	136.59216	-301.74075	-682.94763	1000.0	1000.0	35999	-416.79208	297.25763	-146.83589	-393.47787	-416.7857	297.2409	-150.19466	-394.4638	-3.253368	4.5036645	58.205708	-16.242876	-225.57469	80.66851	1626.1630392074585
10	149.50403	32.42699	220.92581	100.53315	-147.13095	45.821156	-69.100555	-185.83244	-176.61035	8.301699	-159.95221	-185.86473	-241.71896	14.65383	-223.67287	-264.27676	-1815.7887	90.40203	-1671.3118	-1893.6558	-400.26642	30.12608	-334.61737	-454.78992	1000.0	1000.0	39999	-443.7289	316.0424	-160.9565	-404.53787	-443.72745	316.03	-162.8159	-406.4831	-3.2845962	4.4146333	54.13018	-16.794079	-240.10614	75.859764	1831.7793319225311
