Epoch	AverageTestEnv0Ret	StdTestEnv0Ret	MaxTestEnv0Ret	MinTestEnv0Ret	AverageEnv0Ret	StdEnv0Ret	MaxEnv0Ret	MinEnv0Ret	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
11	-228.01059	59.19508	-124.99008	-318.10666	-191.3086	69.58269	-101.83883	-296.2677	-191.3086	69.58269	-101.83883	-296.2677	-228.01059	59.19508	-124.99008	-318.10666	1000.0	1000.0	43999	91.97067	23.114365	123.69928	24.44391	91.97057	23.115097	123.57608	24.305693	-0.19712532	3.0171177	22.004093	-13.108443	33.296703	5.316491	2592.3141322135925
12	-136.2717	67.84152	-23.250582	-230.82678	-136.19316	71.5676	-53.694782	-244.4859	-136.19316	71.5676	-53.694782	-244.4859	-136.2717	67.84152	-23.250582	-230.82678	1000.0	1000.0	47999	96.81789	22.975063	126.69049	25.93009	96.81772	22.975414	127.992905	25.28955	-0.3726238	2.9289134	20.658863	-13.06692	35.24847	4.859754	2795.3791642189026
13	-126.736404	80.57328	-13.911793	-248.50438	-194.28473	58.273163	-145.87862	-291.58517	-194.28473	58.273163	-145.87862	-291.58517	-126.736404	80.57328	-13.911793	-248.50438	1000.0	1000.0	51999	101.23796	22.882174	131.76357	27.230276	101.23803	22.882137	130.85826	26.717258	-0.42511475	2.8655136	20.436142	-13.813171	36.74353	4.6392684	2999.7038593292236
14	-176.26352	124.60128	-19.86024	-375.95584	-248.93764	85.23213	-114.83912	-349.4347	-248.93764	85.23213	-114.83912	-349.4347	-176.26352	124.60128	-19.86024	-375.95584	1000.0	1000.0	55999	105.0979	22.646955	136.5045	28.486881	105.09758	22.64728	136.18181	28.413979	-0.5470219	2.8574338	28.48975	-15.102404	38.167454	4.3910127	3228.7813873291016
15	-123.5396	79.18893	-39.641068	-297.06357	-168.17105	71.506355	-94.61347	-249.95111	-168.17105	71.506355	-94.61347	-249.95111	-123.5396	79.18893	-39.641068	-297.06357	1000.0	1000.0	59999	108.9796	22.597853	138.17212	30.189571	108.97937	22.59797	137.70383	29.901323	-0.5928361	2.8331175	19.32862	-13.860744	39.74	4.377928	3464.02690243721
16	-227.93289	28.658127	-186.31241	-274.6428	-230.79189	24.098362	-208.2971	-271.13245	-230.79189	24.098362	-208.2971	-271.13245	-227.93289	28.658127	-186.31241	-274.6428	1000.0	1000.0	63999	112.19183	22.450916	140.24673	30.946297	112.1916	22.450853	140.20819	31.167625	-0.6265566	2.8298168	34.08035	-14.051763	40.95654	4.4780455	3687.2449100017548
17	-270.88895	42.78933	-151.7839	-306.31088	-209.46214	18.884333	-176.89565	-223.1863	-209.46214	18.884333	-176.89565	-223.1863	-270.88895	42.78933	-151.7839	-306.31088	1000.0	1000.0	67999	114.91289	22.200554	146.2197	32.180645	114.91301	22.200302	145.41711	32.02502	-0.6272573	2.8891766	27.101036	-13.851181	42.80628	4.6079855	3870.6140596866608
18	-97.92645	10.62156	-84.50413	-117.72473	-235.24513	103.624435	-89.06978	-378.89673	-235.24513	103.624435	-89.06978	-378.89673	-97.92645	10.62156	-84.50413	-117.72473	1000.0	1000.0	71999	117.72771	22.111332	146.9224	32.658463	117.72759	22.111395	147.4084	32.496227	-0.68371814	2.8304613	20.200592	-13.177116	44.147186	4.787758	4062.6499106884003
19	-119.47017	11.083232	-106.25518	-138.24426	-214.03389	28.801874	-179.2205	-255.2515	-214.03389	28.801874	-179.2205	-255.2515	-119.47017	11.083232	-106.25518	-138.24426	1000.0	1000.0	75999	119.99988	22.04368	147.90211	33.40184	119.99986	22.043715	148.423	33.053856	-0.63318497	2.8513775	26.560585	-13.471695	44.739376	4.628353	4265.6902503967285
20	-180.73221	4.230259	-172.94745	-187.22635	-264.9221	52.761448	-216.05432	-343.40506	-264.9221	52.761448	-216.05432	-343.40506	-180.73221	4.230259	-172.94745	-187.22635	1000.0	1000.0	79999	121.82071	21.944862	151.30031	33.068775	121.82058	21.944668	149.78656	33.049904	-0.6895039	2.8513439	19.65887	-13.879197	45.525505	4.6743975	4469.883696317673
21	-205.02173	12.284283	-184.17493	-226.3574	-337.35767	47.11188	-256.42776	-370.27228	-337.35767	47.11188	-256.42776	-370.27228	-205.02173	12.284283	-184.17493	-226.3574	1000.0	1000.0	83999	123.33719	21.630028	152.67775	33.524105	123.33733	21.629562	152.08005	33.381905	-0.6204864	2.8673005	24.227043	-13.976786	45.41735	4.772529	4678.2952473163605
22	-206.68198	5.304883	-197.28821	-215.06648	-317.77765	27.109148	-294.1518	-362.14655	-317.77765	27.109148	-294.1518	-362.14655	-206.68198	5.304883	-197.28821	-215.06648	1000.0	1000.0	87999	125.40849	21.561243	154.52551	33.655487	125.40838	21.560974	154.65924	33.71422	-0.7199599	2.7285683	22.72398	-14.21067	46.19462	4.7322226	4886.799154520035
23	-265.5215	4.9565415	-257.52426	-275.60782	-370.50476	38.51772	-312.74606	-416.55905	-370.50476	38.51772	-312.74606	-416.55905	-265.5215	4.9565415	-257.52426	-275.60782	1000.0	1000.0	91999	126.70636	21.440063	155.88612	32.77242	126.70637	21.439455	154.70784	33.754192	-0.76233315	2.6672366	24.665554	-13.969533	46.52207	4.527243	5097.586571216583
24	-254.50069	7.1214776	-240.48141	-264.34186	-329.7389	32.95765	-293.0217	-364.6659	-329.7389	32.95765	-293.0217	-364.6659	-254.50069	7.1214776	-240.48141	-264.34186	1000.0	1000.0	95999	127.88503	21.171518	156.53816	34.328514	127.88507	21.170946	156.89366	34.316082	-0.76149917	2.6376944	26.936628	-15.153621	46.78677	4.272937	5322.078178167343
25	-253.90955	7.7244134	-241.45671	-271.25684	-311.31842	27.362595	-270.21948	-347.14572	-311.31842	27.362595	-270.21948	-347.14572	-253.90955	7.7244134	-241.45671	-271.25684	1000.0	1000.0	99999	129.08311	20.958275	156.58199	33.48747	129.08298	20.957142	156.7891	33.74855	-0.80229616	2.618532	21.788778	-12.441776	47.92819	4.4145555	5560.166186332703
26	-236.90063	6.5079503	-229.18031	-251.73131	-376.49176	33.693047	-337.3712	-418.07037	-376.49176	33.693047	-337.3712	-418.07037	-236.90063	6.5079503	-229.18031	-251.73131	1000.0	1000.0	103999	130.02176	20.787819	158.33234	33.80533	130.0221	20.787346	158.63148	33.91854	-0.7711381	2.6153917	26.038488	-14.325508	48.876846	4.221094	5800.825790882111
27	-144.21031	7.941234	-130.11058	-155.99353	-298.036	29.107021	-258.40714	-331.57153	-298.036	29.107021	-258.40714	-331.57153	-144.21031	7.941234	-130.11058	-155.99353	1000.0	1000.0	107999	130.84386	20.77604	161.24846	33.94151	130.84396	20.775164	159.97556	34.13998	-0.7426891	2.6086369	29.43824	-13.145981	48.773197	4.3162622	6010.117472887039
28	-195.39163	4.076835	-188.76266	-203.75195	-315.21588	39.111298	-268.49313	-369.0739	-315.21588	39.111298	-268.49313	-369.0739	-195.39163	4.076835	-188.76266	-203.75195	1000.0	1000.0	111999	132.0017	20.396324	161.32263	33.790512	132.00162	20.395782	160.98048	34.289608	-0.65925974	2.5999603	24.701529	-13.308861	47.419518	4.2114935	6218.404574632645
29	-142.80591	4.2036824	-136.35406	-151.20306	-315.80762	85.27436	-183.59966	-409.70016	-315.80762	85.27436	-183.59966	-409.70016	-142.80591	4.2036824	-136.35406	-151.20306	1000.0	1000.0	115999	132.94649	20.266035	160.3547	34.350315	132.9465	20.265263	161.8305	35.180717	-0.66961056	2.6000729	30.687885	-13.249877	47.872734	4.2507763	6426.774828672409
30	-193.35658	4.461576	-187.63084	-199.37372	-310.54813	10.376124	-301.7306	-327.72568	-310.54813	10.376124	-301.7306	-327.72568	-193.35658	4.461576	-187.63084	-199.37372	1000.0	1000.0	119999	133.6551	19.987934	161.47372	34.217213	133.65512	19.987576	161.21526	34.624718	-0.64490604	2.5992484	23.073666	-13.148735	45.67321	4.0362816	6713.5980813503265
31	-217.71915	6.3615274	-203.88301	-225.05342	-297.7943	23.693403	-260.74503	-325.2576	-297.7943	23.693403	-260.74503	-325.2576	-217.71915	6.3615274	-203.88301	-225.05342	1000.0	1000.0	123999	134.57756	19.88939	161.5706	33.84282	134.57777	19.888758	159.90024	34.22295	-0.6264667	2.6148977	29.17314	-13.974475	48.198303	4.1413198	7006.093588352203
32	-153.967	2.9394007	-149.21716	-158.99052	-260.47678	29.013514	-226.74878	-299.76154	-260.47678	29.013514	-226.74878	-299.76154	-153.967	2.9394007	-149.21716	-158.99052	1000.0	1000.0	127999	135.0649	19.541239	161.51936	34.433956	135.06519	19.540703	161.57582	34.29377	-0.64858294	2.5879285	35.80465	-13.539354	47.40675	3.9024475	7228.308309078217
33	-119.8651	5.049547	-110.46573	-124.70965	-242.4071	52.70987	-185.6657	-317.18878	-242.4071	52.70987	-185.6657	-317.18878	-119.8651	5.049547	-110.46573	-124.70965	1000.0	1000.0	131999	135.56993	19.375954	163.63742	34.565636	135.56995	19.375378	164.0551	34.83281	-0.5966668	2.6081302	30.059744	-13.2704935	45.94705	4.041467	7441.802962303162
34	-199.73918	4.315963	-191.09499	-206.70047	-314.84286	20.271965	-298.2062	-348.46176	-314.84286	20.271965	-298.2062	-348.46176	-199.73918	4.315963	-191.09499	-206.70047	1000.0	1000.0	135999	136.53409	19.312956	164.14711	34.33585	136.53416	19.312565	163.10716	34.43713	-0.55021787	2.6212463	22.57988	-13.597283	46.1206	4.0661	7657.97696018219
35	-199.67581	5.952891	-190.1259	-210.68079	-276.46783	49.797626	-230.95027	-359.91592	-276.46783	49.797626	-230.95027	-359.91592	-199.67581	5.952891	-190.1259	-210.68079	1000.0	1000.0	139999	137.14465	19.274317	164.3393	34.103195	137.14474	19.273283	164.39612	34.413414	-0.56312925	2.6547277	27.011734	-14.800428	46.655422	3.9937649	7880.626987218857
36	-183.74878	9.634971	-167.30788	-198.43892	-318.92654	110.902336	-181.06868	-463.79007	-318.92654	110.902336	-181.06868	-463.79007	-183.74878	9.634971	-167.30788	-198.43892	1000.0	1000.0	143999	137.55727	18.947805	163.64896	34.318386	137.55746	18.947159	163.54668	34.144253	-0.552265	2.630556	23.01441	-13.98923	46.86873	3.9795837	8104.558195590973
37	-135.01445	6.683813	-123.438736	-146.30365	-293.36768	33.106316	-257.7185	-344.41467	-293.36768	33.106316	-257.7185	-344.41467	-135.01445	6.683813	-123.438736	-146.30365	1000.0	1000.0	147999	137.88126	18.861265	164.02708	32.92817	137.88127	18.860844	162.73947	33.492252	-0.53615904	2.6427767	22.019165	-14.266016	45.533657	3.9811158	8323.98301935196
38	-186.13364	8.211858	-175.0855	-202.24023	-261.0942	48.083813	-178.18816	-296.11807	-261.0942	48.083813	-178.18816	-296.11807	-186.13364	8.211858	-175.0855	-202.24023	1000.0	1000.0	151999	138.33492	18.829725	164.87222	33.080296	138.33504	18.82909	164.76913	33.308987	-0.4989044	2.6086123	30.02533	-13.468809	46.336357	4.0058093	8537.034482240677
39	-288.29315	9.311441	-276.6065	-302.79947	-229.45428	27.855244	-193.8583	-271.99365	-229.45428	27.855244	-193.8583	-271.99365	-288.29315	9.311441	-276.6065	-302.79947	1000.0	1000.0	155999	138.07649	18.593456	163.22076	32.400608	138.07683	18.592644	163.3676	33.57377	-0.5679111	2.5901816	29.677622	-13.792809	46.424282	3.8175066	8749.948449850082
40	-213.19319	12.212831	-191.15236	-233.47256	-290.75586	52.889347	-202.057	-340.18484	-290.75586	52.889347	-202.057	-340.18484	-213.19319	12.212831	-191.15236	-233.47256	1000.0	1000.0	159999	138.19756	18.584616	162.5054	31.811674	138.19759	18.584019	162.46165	32.75487	-0.56752646	2.566026	30.402096	-14.00673	46.267082	3.7708862	8998.200625658035
41	-221.11731	7.1683416	-206.27913	-232.83075	-270.59735	21.336615	-234.43597	-286.81613	-270.59735	21.336615	-234.43597	-286.81613	-221.11731	7.1683416	-206.27913	-232.83075	1000.0	1000.0	163999	138.84084	18.42568	163.68492	32.393845	138.84106	18.425207	164.78873	32.911804	-0.5566272	2.5567725	24.739069	-13.797954	46.44825	3.7071307	9271.74759554863
42	-285.44534	8.004883	-271.03082	-295.5253	-366.16016	91.76001	-272.33173	-487.22	-366.16016	91.76001	-272.33173	-487.22	-285.44534	8.004883	-271.03082	-295.5253	1000.0	1000.0	167999	138.98067	18.21484	164.39716	32.304405	138.9806	18.214806	163.8896	32.58414	-0.5898905	2.55534	29.992317	-13.7067585	46.51704	3.6721573	9522.834639549255
43	-178.35875	5.626207	-169.66502	-187.41904	-363.57056	45.132023	-322.22894	-439.42422	-363.57056	45.132023	-322.22894	-439.42422	-178.35875	5.626207	-169.66502	-187.41904	1000.0	1000.0	171999	139.40051	18.067095	166.64366	32.862846	139.40076	18.066605	165.4936	32.52378	-0.56317514	2.5530841	21.791069	-14.071363	45.8092	3.6313667	9736.794688224792
44	-124.03886	10.683235	-103.07514	-137.52814	-218.43558	87.51027	-125.980316	-307.15762	-218.43558	87.51027	-125.980316	-307.15762	-124.03886	10.683235	-103.07514	-137.52814	1000.0	1000.0	175999	139.34322	17.944263	163.69167	30.782154	139.34315	17.943752	163.78918	32.62555	-0.58335537	2.5225956	27.218782	-12.1574335	46.23049	3.573792	9950.481331586838
45	-231.75456	15.154244	-216.59108	-260.07986	-273.30032	53.498238	-185.8971	-331.07626	-273.30032	53.498238	-185.8971	-331.07626	-231.75456	15.154244	-216.59108	-260.07986	1000.0	1000.0	179999	139.1095	17.562748	163.35841	32.776623	139.10979	17.56214	162.80682	33.058685	-0.56046915	2.5436704	30.076263	-13.981893	46.948875	3.6659486	10212.334594249725
46	-183.17172	5.0278263	-175.974	-190.19284	-267.50977	50.605812	-197.76544	-319.43884	-267.50977	50.605812	-197.76544	-319.43884	-183.17172	5.0278263	-175.974	-190.19284	1000.0	1000.0	183999	138.85764	17.349686	161.84087	33.097458	138.8577	17.349308	162.91109	32.79263	-0.6118075	2.514597	23.201986	-13.945914	46.85551	3.6903799	10507.406002044678
47	-226.77405	22.548595	-199.76219	-262.66312	-313.35687	71.21837	-215.37032	-395.55615	-313.35687	71.21837	-215.37032	-395.55615	-226.77405	22.548595	-199.76219	-262.66312	1000.0	1000.0	187999	138.97932	17.436243	163.45557	32.392242	138.97948	17.436039	163.2813	32.7604	-0.5704842	2.5183072	25.924295	-15.728704	46.60123	3.724582	10764.595929145813
48	-257.442	26.262302	-216.33632	-307.67477	-385.19046	97.14375	-222.03024	-471.94983	-385.19046	97.14375	-222.03024	-471.94983	-257.442	26.262302	-216.33632	-307.67477	1000.0	1000.0	191999	139.51794	17.274317	165.23413	33.156475	139.51794	17.273834	165.2987	33.226948	-0.60034555	2.5161076	40.17567	-13.40867	50.291103	3.646841	10990.142300367355
49	-236.91971	20.112263	-204.1313	-281.69943	-435.31845	98.86536	-300.10532	-554.5369	-435.31845	98.86536	-300.10532	-554.5369	-236.91971	20.112263	-204.1313	-281.69943	1000.0	1000.0	195999	140.34721	17.011198	166.38373	32.220802	140.34743	17.01084	166.66867	32.913902	-0.44602805	2.5752041	23.527164	-13.853633	48.649635	3.7833984	11217.422768592834
50	-199.31326	5.705709	-186.86719	-206.55785	-331.13242	59.999138	-272.24017	-413.9587	-331.13242	59.999138	-272.24017	-413.9587	-199.31326	5.705709	-186.86719	-206.55785	1000.0	1000.0	199999	140.9438	17.19919	164.7259	32.755894	140.94398	17.197794	165.20518	33.363323	-0.58628285	2.5297384	21.943193	-14.633812	51.39857	3.8759234	11434.536481618881
51	-146.65678	8.635664	-130.55946	-159.69058	-292.58295	58.493656	-191.37973	-329.78223	-292.58295	58.493656	-191.37973	-329.78223	-146.65678	8.635664	-130.55946	-159.69058	1000.0	1000.0	203999	140.93022	17.109097	165.72614	32.660393	140.9302	17.109055	166.52397	32.826645	-0.58908874	2.5171196	30.882645	-13.113854	51.459633	3.876436	11649.694609642029
52	-488.46185	22.385744	-466.33392	-540.4112	-387.53394	78.596504	-270.73642	-473.1681	-387.53394	78.596504	-270.73642	-473.1681	-488.46185	22.385744	-466.33392	-540.4112	1000.0	1000.0	207999	140.57678	16.849892	165.10922	32.149426	140.57683	16.849705	165.4425	32.84007	-0.5798284	2.574849	27.18254	-14.116885	51.407276	3.9982047	11866.94868516922
53	-176.88515	8.768891	-160.93875	-189.75183	-382.24933	59.789776	-334.30798	-484.11166	-382.24933	59.789776	-334.30798	-484.11166	-176.88515	8.768891	-160.93875	-189.75183	1000.0	1000.0	211999	140.1072	16.732962	164.39644	32.296158	140.10738	16.73261	163.81967	33.341778	-0.6052313	2.5327322	36.856167	-13.996965	49.462547	3.8868954	12088.788391113281
54	-401.52292	19.849989	-374.34567	-440.4842	-422.7597	40.629723	-367.8308	-481.603	-422.7597	40.629723	-367.8308	-481.603	-401.52292	19.849989	-374.34567	-440.4842	1000.0	1000.0	215999	140.34305	16.556313	163.96483	32.7451	140.34334	16.556002	163.8424	33.035046	-0.5170207	2.5328457	23.555132	-13.670052	46.26696	3.9175346	12309.021936178207
55	-384.6773	18.23364	-342.9419	-412.98355	-451.12817	58.59027	-373.23138	-538.31616	-451.12817	58.59027	-373.23138	-538.31616	-384.6773	18.23364	-342.9419	-412.98355	1000.0	1000.0	219999	141.04025	16.830275	166.6372	32.07512	141.04028	16.830091	164.98888	33.0204	-0.5520973	2.5315704	24.497763	-14.660056	48.15455	3.7948654	12563.258095026016
56	-264.1378	17.347242	-230.67804	-297.48212	-412.1994	64.25671	-339.90094	-492.66968	-412.1994	64.25671	-339.90094	-492.66968	-264.1378	17.347242	-230.67804	-297.48212	1000.0	1000.0	223999	142.07971	16.538538	166.84297	32.380306	142.07986	16.538029	166.93713	33.17818	-0.5217307	2.486575	33.072388	-12.726215	46.075207	3.7345288	12864.868402004242
57	-210.78452	20.487389	-178.96214	-240.10646	-467.9831	82.751564	-371.19662	-592.1195	-467.9831	82.751564	-371.19662	-592.1195	-210.78452	20.487389	-178.96214	-240.10646	1000.0	1000.0	227999	143.22734	16.856064	169.13542	31.495907	143.22745	16.855658	168.57024	33.00316	-0.36523762	2.5587676	43.901943	-13.260427	42.025787	3.6540995	13136.346556186676
58	-256.01334	21.128372	-224.77655	-298.6257	-481.1435	22.419247	-447.3847	-505.0075	-481.1435	22.419247	-447.3847	-505.0075	-256.01334	21.128372	-224.77655	-298.6257	1000.0	1000.0	231999	145.41914	16.969305	169.12534	32.444416	145.4193	16.968933	169.80823	32.553627	-0.4078442	2.542483	34.986897	-13.962813	40.26278	3.7517881	13363.91074848175
59	-461.8631	29.617077	-408.24277	-524.21643	-563.42395	49.68415	-493.61176	-618.0609	-563.42395	49.68415	-493.61176	-618.0609	-461.8631	29.617077	-408.24277	-524.21643	1000.0	1000.0	235999	146.89523	17.191168	172.93231	31.660378	146.89536	17.19069	173.28325	32.21526	-0.40851903	2.5444274	36.095455	-14.250363	43.012093	3.8866515	13592.083255052567
60	-679.7285	150.15561	-235.43881	-779.32587	-469.86346	71.42669	-396.96774	-560.79724	-469.86346	71.42669	-396.96774	-560.79724	-679.7285	150.15561	-235.43881	-779.32587	1000.0	1000.0	239999	148.73215	17.257162	175.00267	31.25453	148.73224	17.256147	175.03252	32.090637	-0.38114133	2.5889323	27.499502	-13.131043	42.21593	3.7929337	13854.78942155838
61	-186.25961	11.508532	-161.9632	-203.16742	-550.7813	84.7712	-433.34058	-668.50977	-550.7813	84.7712	-433.34058	-668.50977	-186.25961	11.508532	-161.9632	-203.16742	1000.0	1000.0	243999	150.27956	17.387547	176.41045	31.290071	150.2797	17.386747	174.91609	31.27065	-0.3888818	2.5491745	48.332386	-14.793184	40.774204	3.9117572	14119.571472644806
62	-804.4505	121.64862	-465.44006	-937.04425	-529.52344	93.48236	-444.893	-672.67505	-529.52344	93.48236	-444.893	-672.67505	-804.4505	121.64862	-465.44006	-937.04425	1000.0	1000.0	247999	152.07812	17.51243	178.18185	31.488235	152.07834	17.511782	178.02031	31.685844	-0.3757779	2.524259	23.030563	-12.611693	42.77903	3.7815604	14362.198173046112
63	-311.99277	8.856582	-296.96634	-325.5116	-548.932	107.45337	-441.13303	-718.72565	-548.932	107.45337	-441.13303	-718.72565	-311.99277	8.856582	-296.96634	-325.5116	1000.0	1000.0	251999	153.47102	17.59264	179.96362	31.47404	153.47124	17.591957	180.10698	31.756557	-0.40436292	2.5181866	28.546562	-14.182386	41.68818	3.8877695	14583.935257911682
64	-199.1614	22.879196	-168.22614	-233.10503	-406.635	44.459	-360.14743	-479.59576	-406.635	44.459	-360.14743	-479.59576	-199.1614	22.879196	-168.22614	-233.10503	1000.0	1000.0	255999	154.45392	17.711174	179.5686	30.398998	154.45403	17.710512	180.56514	30.655539	-0.32986468	2.5521967	30.206488	-13.981155	40.234306	3.8411782	14807.041291475296
65	-253.63196	12.183989	-232.4078	-279.51733	-365.5741	46.46287	-292.6995	-414.2857	-365.5741	46.46287	-292.6995	-414.2857	-253.63196	12.183989	-232.4078	-279.51733	1000.0	1000.0	259999	155.76064	17.869734	182.32755	29.856768	155.76086	17.868896	183.31415	30.957602	-0.27748486	2.5448043	26.784897	-14.747006	38.96941	3.864904	15077.28473830223
66	-323.95605	24.193316	-269.9415	-360.99045	-298.62643	66.71493	-212.66338	-385.44473	-298.62643	66.71493	-212.66338	-385.44473	-323.95605	24.193316	-269.9415	-360.99045	1000.0	1000.0	263999	157.35678	17.939674	182.48819	30.611464	157.35693	17.939167	181.67017	30.924173	-0.30926114	2.573394	24.89492	-15.82431	42.381454	4.037031	15356.307710647583
67	-227.9011	18.684801	-204.74762	-260.46832	-458.98117	29.621557	-409.88	-489.08072	-458.98117	29.621557	-409.88	-489.08072	-227.9011	18.684801	-204.74762	-260.46832	1000.0	1000.0	267999	158.2648	18.120737	184.37177	30.558182	158.26492	18.120428	184.16478	30.529213	-0.33924016	2.5626972	23.285458	-14.427208	40.20866	3.9854817	15594.791625022888
68	-380.59384	18.105444	-353.545	-407.42523	-411.2149	87.201256	-320.16977	-553.67474	-411.2149	87.201256	-320.16977	-553.67474	-380.59384	18.105444	-353.545	-407.42523	1000.0	1000.0	271999	159.13515	18.126137	184.37404	29.99255	159.13522	18.126143	184.21918	30.781027	-0.28643373	2.564173	46.19486	-17.245464	41.059032	3.965087	15814.727964639664
69	-177.96898	12.8022785	-161.78119	-198.02681	-443.72293	103.46946	-278.70108	-556.24713	-443.72293	103.46946	-278.70108	-556.24713	-177.96898	12.8022785	-161.78119	-198.02681	1000.0	1000.0	275999	159.80981	18.152048	183.98743	28.931679	159.80995	18.152235	185.06284	29.47695	-0.20713824	2.5961907	32.92725	-13.489615	36.421238	4.0422826	16034.67316198349
70	-154.85928	23.725967	-106.82142	-192.04814	-376.19794	56.240627	-325.03806	-466.30463	-376.19794	56.240627	-325.03806	-466.30463	-154.85928	23.725967	-106.82142	-192.04814	1000.0	1000.0	279999	160.58835	18.349169	186.27898	28.83923	160.58842	18.348623	185.96559	29.457487	-0.23377742	2.5772712	27.611689	-16.086761	34.13636	4.1174464	16252.412065029144
